G[0,0](hr >= 85.367 & Pulse >= 86.376) [Discrimination Score: -0.459; Robustness + : -12.991; Robustness - : -4.104; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LOS >= 0.563 & y <= 0.833) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr <= 91.097 -> n_evts <= 0.763) [Discrimination Score: -1.217; Robustness + : -18.721; Robustness - : -7.121; Percent Class + : 1.000; Percent Class - : 0.000]
((edrk <= 26.293) U[0,2] (Glasgow_Coma_Scale_Total >= 14.518)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](direct <= 0.622 | Resp <= 17.812) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](edrk >= 14.168 | Pulse >= 77.482) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](cosen <= -1.118 | MET >= 0.051) [Discrimination Score: 0.359; Robustness + : 1.108; Robustness - : 1.040; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.094) U[1,2] (s24_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](MET <= 0.154 & s8_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](death >= 0.039 & Temp >= 36.523) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](MET >= 0.067 & s2_edrk >= -0.004) [Discrimination Score: -0.632; Robustness + : -0.067; Robustness - : -0.047; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](n_evts >= 0.516 -> y >= 0.370) [Discrimination Score: 12.932; Robustness + : 0.370; Robustness - : -0.568; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.020) U[0,0] (cosen >= -2.239)) [Discrimination Score: -0.239; Robustness + : 0.036; Robustness - : 0.107; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AF <= 0.050 -> SBP <= 139.731) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](edrk >= 15.259 -> Resp <= 19.658) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](edrk >= 15.828 -> SBP >= 105.737) [Discrimination Score: 0.714; Robustness + : -5.263; Robustness - : -8.914; Percent Class + : 1.000; Percent Class - : 0.000]
((lds >= 0.490) U[0,2] (s2_hr <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.853) U[0,1] (s24_edrk <= 0.004)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](death <= 0.906 & s8_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 1.097) U[0,2] (s24_hr >= -0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 0.771) U[0,0] (s8_hr >= 5.589733182673694e-05)) [Discrimination Score: -1.754; Robustness + : 0.030; Robustness - : 0.541; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -2.277 & Glasgow_Coma_Scale_Total >= 14.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.107) U[1,2] (srr <= 0.094)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](death >= 0.065 | edrk <= 19.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.038) U[0,0] (s2_edrk >= -0.003)) [Discrimination Score: -0.863; Robustness + : 0.004; Robustness - : 0.415; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](direct <= 0.764 | Temp >= 35.883) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Mort <= 0.723) U[2,2] (s8_hr <= 0.001)) [Discrimination Score: 1.581; Robustness + : 0.723; Robustness - : 0.207; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Mort >= 0.199 | s24_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.161) U[0,2] (dfa >= 0.465)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Mort <= 0.621 & s2_hr >= 0.000) [Discrimination Score: 1.576; Robustness + : 0.001; Robustness - : -0.270; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](MET <= 0.386 -> Resp >= 16.310) [Discrimination Score: 0.625; Robustness + : -0.386; Robustness - : -1.603; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pulse <= 110.814 | y >= 0.299) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](n_edrk <= 0.853 & n_evts >= 0.585) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days >= 0.715) U[0,2] (Resp <= 17.711)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -2.339) U[2,2] (Temp <= 37.303)) [Discrimination Score: -0.328; Robustness + : 0.636; Robustness - : 0.828; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.222) U[0,2] (Temp >= 35.969)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.526) U[1,2] (s8_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Glasgow_Coma_Scale_Total >= 14.612 | s24_edrk <= 0.003) [Discrimination Score: 0.408; Robustness + : 0.388; Robustness - : 0.334; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr <= 101.046 | s24_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](hr <= 110.222 -> s8_edrk <= 0.001) [Discrimination Score: -1.188; Robustness + : -37.745; Robustness - : -17.590; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.090) U[0,2] (s2_edrk >= -0.008)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr <= 100.436 | s2_edrk <= 0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](direct >= 0.263 -> ICU_Pt_Days <= 3.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa <= 0.728) U[2,2] (s24_edrk <= 0.002)) [Discrimination Score: -0.933; Robustness + : 0.013; Robustness - : 0.150; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](dfa <= 0.915 & s8_edrk >= -0.006) [Discrimination Score: -0.247; Robustness + : -0.066; Robustness - : -0.025; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](ICU_Pt_Days >= 2.095 | lds >= 0.645) [Discrimination Score: -1.348; Robustness + : -0.096; Robustness - : 1.661; Percent Class + : 0.000; Percent Class - : 1.000]
((Pulse >= 81.140) U[0,1] (Temp <= 37.338)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.443) U[1,1] (lds >= 1.052)) [Discrimination Score: -1.039; Robustness + : 0.443; Robustness - : 0.495; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total <= 14.866 -> Resp >= 16.372) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](dfa <= 0.769 & s2_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s2_edrk >= -0.003 & Temp <= 37.242) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.001) U[1,2] (cosen >= -2.242)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](s8_edrk >= -0.007 | Temp <= 36.858) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s24_edrk >= -0.005) U[0,1] (Temp <= 37.080)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow <= 4.263) U[0,0] (srr >= 0.042)) [Discrimination Score: -0.103; Robustness + : 1.263; Robustness - : 1.356; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](cosen <= -1.877 | Pulse <= 98.282) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](O2_Flow <= 3.822 | SpO2 <= 99.831) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((dfa <= 1.047) U[2,2] (MET <= 0.986)) [Discrimination Score: 0.632; Robustness + : 0.986; Robustness - : 0.890; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -1.385) U[1,1] (y >= 0.075)) [Discrimination Score: -0.327; Robustness + : 0.840; Robustness - : 0.889; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](direct <= 0.718 | n_evts <= 0.968) [Discrimination Score: 1.370; Robustness + : 0.968; Robustness - : 0.504; Percent Class + : 1.000; Percent Class - : 0.000]
((direct >= 0.333) U[0,1] (Mort <= 0.711)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](lds <= 2.078 & y >= 0.019) [Discrimination Score: -1.041; Robustness + : -0.019; Robustness - : 0.402; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ICU_Pt_Days <= 4.158 & y <= 0.888) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((edrk <= 30.186) U[1,2] (hr <= 102.099)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](cosen >= -2.268 -> edrk >= 17.022) [Discrimination Score: 0.675; Robustness + : -0.367; Robustness - : -6.364; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](direct <= 0.695 & SBP >= 111.755) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.158) U[0,1] (Glasgow_Coma_Scale_Total >= 14.429)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](dfa <= 0.956 -> Glasgow_Coma_Scale_Total >= 14.369) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](hr <= 104.834 & LOS >= 3.202) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](LOS <= 5.568 | SBP <= 169.221) [Discrimination Score: -0.106; Robustness + : 58.221; Robustness - : 59.364; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_hr <= 0.001) U[1,2] (tte >= -2.147)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s24_hr <= 0.001 -> tte <= -0.280) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.023) U[0,2] (n_evts <= 0.989)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET >= 0.057) U[0,2] (Mort >= 0.159)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s2_hr >= 0.000) U[1,2] (tte <= -0.338)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 71.419 | ICU_Pt_Days <= 4.473) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](n_evts <= 0.695 -> Resp >= 14.174) [Discrimination Score: 0.917; Robustness + : -0.826; Robustness - : -3.217; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa <= 0.712) U[2,2] (O2_Flow <= 6.565)) [Discrimination Score: 0.234; Robustness + : 3.565; Robustness - : 3.166; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](dfa >= 0.442 -> n_evts <= 0.749) [Discrimination Score: -2.163; Robustness + : -0.749; Robustness - : -0.218; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](death <= 0.941 | hr >= 71.286) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Mort <= 0.507 -> tte <= -0.542) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total >= 14.105 | y >= 0.432) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](dfa >= 0.578 | tte >= -2.440) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](MET <= 0.878 | SBP >= 72.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.003) U[1,1] (s8_hr >= -0.000)) [Discrimination Score: -0.863; Robustness + : 0.002; Robustness - : 0.427; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death <= 0.855 & s24_hr >= -0.000) [Discrimination Score: 0.867; Robustness + : 0.001; Robustness - : -0.062; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pulse >= 75.115 -> Resp <= 21.076) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](LOS <= 7.275 & Temp <= 37.377) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days >= 0.583) U[2,2] (SpO2 >= 85.874)) [Discrimination Score: 1.199; Robustness + : 13.126; Robustness - : 9.596; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.436) U[1,2] (SpO2 <= 96.769)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](death <= 0.705 | s2_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](AF >= 0.026 | direct <= 0.842) [Discrimination Score: 0.408; Robustness + : 0.842; Robustness - : 0.718; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](edrk >= 11.041 -> Mort <= 0.407) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](dfa <= 1.125 | Pulse >= 73.558) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.209) U[0,1] (hr >= 76.956)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pulse >= 76.569 -> s8_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pulse <= 95.299) U[0,1] (s24_edrk >= -0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](lds >= 1.016 -> Temp <= 37.172) [Discrimination Score: 0.563; Robustness + : -0.505; Robustness - : -0.704; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pulse >= 75.041 & s2_edrk <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.497) U[0,1] (LOS >= 1.523)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s8_hr <= 0.001 | SpO2 >= 91.817) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](s24_hr <= 0.001 | SpO2 >= 88.377) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s2_hr >= -0.000 & SpO2 <= 99.160) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](lds <= 1.839 & n_edrk <= 0.670) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](s24_hr <= 0.001 | srr <= 0.084) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_hr >= 0.000) U[1,2] (srr <= 0.085)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s2_hr >= -0.000) U[2,2] (srr <= 0.098)) [Discrimination Score: 0.863; Robustness + : 0.048; Robustness - : 0.024; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 85.606) U[0,1] (Temp <= 36.895)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AF <= 0.425 -> ICU_Pt_Days >= 1.830) [Discrimination Score: 0.866; Robustness + : -0.425; Robustness - : -1.601; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](edrk >= 16.789 -> s24_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](edrk >= 15.092 -> s8_edrk >= -0.008) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](edrk <= 20.981 -> s2_edrk <= 0.002) [Discrimination Score: -0.330; Robustness + : -5.005; Robustness - : -3.278; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](n_evts >= 0.008 | tte <= -0.113) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Mort >= 0.135 -> SBP >= 86.227) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](cosen >= -2.235 -> dfa >= 0.428) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](cosen >= -2.300 -> srr <= 0.128) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death <= 0.717 -> SBP >= 81.133) [Discrimination Score: -0.106; Robustness + : -29.867; Robustness - : -28.724; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Resp >= 12.029 -> s2_edrk >= -0.005) [Discrimination Score: 0.789; Robustness + : -2.971; Robustness - : -4.689; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](direct <= 0.969 -> hr <= 112.083) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa >= 0.612) U[0,1] (edrk >= 11.828)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](cosen >= -2.210 -> s24_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](cosen <= -1.502 & s8_edrk >= -0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](ICU_Pt_Days <= 4.322 -> srr >= 0.052) [Discrimination Score: -1.569; Robustness + : -4.322; Robustness - : -1.777; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Resp <= 20.209 -> s8_edrk <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Resp >= 15.104 & s24_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](cosen <= -1.768 | s2_edrk >= -0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AF >= 0.042 -> y <= 0.568) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](MET >= 0.038 & y <= 0.667) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](death <= 0.604 | direct >= 0.305) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](dfa >= 0.677 -> direct <= 0.443) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ICU_Pt_Days >= 1.146 | SBP <= 132.737) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](edrk <= 21.467 -> LOS <= 8.497) [Discrimination Score: -1.349; Robustness + : -8.497; Robustness - : -6.036; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ICU_Pt_Days >= 0.088 -> O2_Flow <= 5.977) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](lds <= 1.988 | O2_Flow >= 2.074) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](cosen <= -1.511 -> death <= 0.883) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr >= 78.149 & lds >= 0.359) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Mort >= 0.234 -> n_edrk >= 0.482) [Discrimination Score: 0.035; Robustness + : -0.462; Robustness - : -0.481; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.264) U[0,1] (n_evts >= 0.276)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](O2_Flow >= 3.003 -> Temp >= 36.382) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen >= -2.234 -> n_evts >= 0.184) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](dfa <= 1.097 -> lds <= 1.467) [Discrimination Score: -0.544; Robustness + : -0.831; Robustness - : -0.541; Percent Class + : 1.000; Percent Class - : 0.000]
((Mort <= 0.905) U[1,2] (s24_edrk <= 0.004)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Mort <= 0.637 & s8_edrk >= -0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](death >= 0.132 & Resp <= 20.454) [Discrimination Score: -0.278; Robustness + : -0.132; Robustness - : 0.095; Percent Class + : 0.000; Percent Class - : 1.000]
((srr <= 0.064) U[0,1] (Temp <= 36.831)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa <= 0.941) U[0,1] (srr <= 0.099)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LOS <= 11.690 & s2_hr >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa >= 0.691) U[0,1] (LOS <= 7.504)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Resp >= 14.556 | s2_hr <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
