G[2,2](hr >= 98.430 & Pulse >= 86.905) [Discrimination Score: -0.024; Robustness + : -1.748; Robustness - : -0.980; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.683) U[0,0] (Mort >= 0.018)) [Discrimination Score: -0.302; Robustness + : 0.317; Robustness - : 0.458; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HEMOGLOBIN <= 10.001 | WHITE_BLOOD_CELL_COUNT <= 9.769) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 10.742) U[0,2] (Mort <= 0.818)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CO2 >= 29.125 & Glasgow_Coma_Scale_Total >= 12.468) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](af >= 0.321 -> n_edrk <= 0.974) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](direct >= 0.014 | n_evts >= 0.010) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.014) U[0,2] (MET >= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 35.779) U[0,1] (WHITE_BLOOD_CELL_COUNT <= 8.725)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days >= 4.416) U[0,2] (tte >= -3.222)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow >= 1.466) U[0,1] (PROTIME_INR >= 1.045)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](death <= 0.708 | LOS >= 7.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AF >= 0.134 & cosen <= -0.306) [Discrimination Score: 0.546; Robustness + : 0.224; Robustness - : 0.009; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Mort >= 0.021 | n_evts >= 0.027) [Discrimination Score: -298.420; Robustness + : -0.021; Robustness - : 0.976; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](cosen <= -0.229 & n_evts >= 0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](hr >= 96.511 -> srr >= 0.065) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN >= 9.080) U[0,0] (PROTIME_INR >= 1.008)) [Discrimination Score: -0.599; Robustness + : 0.565; Robustness - : 1.006; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.486) U[1,2] (ICU_Pt_Days >= 8.518)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BLOOD_UREA_NITROGEN >= 28.077 | POTASSIUM >= 3.306) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LOS <= 15.693 -> y <= 0.451) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.262) U[2,2] (ICU_Pt_Days <= 10.729)) [Discrimination Score: -3.435; Robustness + : 0.726; Robustness - : 7.157; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr <= 110.040 & s8_hr <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](MAGNESIUM >= 1.765 & POTASSIUM >= 3.473) [Discrimination Score: -0.755; Robustness + : 0.046; Robustness - : 0.205; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Glasgow_Coma_Scale_Total >= 12.058 | SODIUM >= 137.834) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PROTIME_INR >= 1.001 -> TOTAL_BILIRUBIN >= 0.721) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((af >= 0.310) U[1,1] (y <= 0.409)) [Discrimination Score: 2.239; Robustness + : 0.684; Robustness - : -0.064; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AF <= 0.997 | direct <= 0.557) [Discrimination Score: -1.313; Robustness + : 0.557; Robustness - : 0.854; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -0.653 -> n_edrk <= 0.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CHLORIDE <= 104.109 & CREATININE >= 1.268) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](direct <= 0.882 -> ICU_Pt_Days >= 2.388) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS >= 3.493) U[0,1] (POTASSIUM <= 4.051)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CHLORIDE <= 104.993 -> GLUCOSE >= 73.801) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -0.502) U[1,1] (LOS >= 7.509)) [Discrimination Score: 5.176; Robustness + : 8.491; Robustness - : 2.008; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CALCIUM <= 8.568 | O2_Flow <= 5.472) [Discrimination Score: 0.668; Robustness + : 4.039; Robustness - : 2.643; Percent Class + : 1.000; Percent Class - : 0.000]
((POTASSIUM <= 3.856) U[2,2] (PROTIME_INR <= 1.105)) [Discrimination Score: 1.793; Robustness + : 0.276; Robustness - : -0.095; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](POTASSIUM <= 3.827 | Resp <= 32.939) [Discrimination Score: -0.234; Robustness + : 15.471; Robustness - : 16.654; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](ICU_Pt_Days >= 6.630 & n_edrk <= 0.963) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](O2_Flow >= 1.400 & POTASSIUM <= 3.857) [Discrimination Score: -0.366; Robustness + : -0.243; Robustness - : -0.143; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](n_evts <= 0.452 -> SODIUM <= 145.826) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](lds <= 3.063 | s8_hr <= 0.001) [Discrimination Score: -0.562; Robustness + : 1.102; Robustness - : 1.510; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Mort >= 0.019 -> tte <= -0.013) [Discrimination Score: 1.636; Robustness + : 0.013; Robustness - : -0.638; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow <= 5.543) U[0,2] (Resp <= 17.853)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AF >= 0.646 | n_edrk <= 0.962) [Discrimination Score: -0.172; Robustness + : 0.368; Robustness - : 0.436; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS >= 3.413) U[0,0] (PROTIME_INR >= 1.051)) [Discrimination Score: 0.300; Robustness + : 0.273; Robustness - : 0.134; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](LOS >= 14.491 -> tte <= -0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](AF <= 0.976 & SODIUM >= 141.188) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](PLATELET_COUNT <= 278.499 -> POTASSIUM >= 3.306) [Discrimination Score: 0.499; Robustness + : -44.941; Robustness - : -66.499; Percent Class + : 1.000; Percent Class - : 0.000]
((n_evts <= 0.467) U[0,1] (tte >= -3.112)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 73.909) U[1,2] (SODIUM >= 143.219)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](LOS >= 8.825 & n_edrk >= 0.626) [Discrimination Score: 1.092; Robustness + : 0.329; Robustness - : -3.112; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AF <= 0.968 -> tte >= -3.337) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET >= 0.001) U[1,1] (s24_edrk >= -0.000)) [Discrimination Score: -0.635; Robustness + : 0.000; Robustness - : 0.286; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 30.502) U[0,1] (PLATELET_COUNT <= 248.380)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 10.910) U[0,2] (SODIUM >= 140.707)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 8.348 | POTASSIUM <= 3.664) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET <= 0.030) U[1,2] (s8_edrk >= -0.005)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.931) U[0,2] (Mort <= 0.971)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_edrk <= 0.985) U[0,2] (n_evts <= 0.441)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HEMOGLOBIN <= 10.284 & Resp <= 23.967) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.927) U[1,1] (death <= 0.040)) [Discrimination Score: 0.708; Robustness + : 0.073; Robustness - : -0.237; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS <= 15.597) U[0,0] (SODIUM <= 147.957)) [Discrimination Score: -1.392; Robustness + : 4.205; Robustness - : 10.803; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](MAGNESIUM >= 1.844 & TOTAL_BILIRUBIN >= 0.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BLOOD_UREA_NITROGEN <= 39.611 -> CHLORIDE >= 101.144) [Discrimination Score: 0.876; Robustness + : -10.791; Robustness - : -18.611; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BLOOD_UREA_NITROGEN <= 43.246 | Glasgow_Coma_Scale_Total <= 14.949) [Discrimination Score: -0.876; Robustness + : 13.720; Robustness - : 22.246; Percent Class + : 1.000; Percent Class - : 0.000]
((af <= 0.947) U[1,1] (srr >= 0.027)) [Discrimination Score: -2.023; Robustness + : 0.130; Robustness - : 0.804; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PROTIME_INR >= 1.050 | Resp <= 39.233) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](af <= 0.953 & direct >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](POTASSIUM <= 4.075 -> Pulse <= 112.400) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](MET <= 0.901 & Mort <= 0.681) [Discrimination Score: 0.866; Robustness + : 0.681; Robustness - : 0.252; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN <= 9.822) U[0,2] (O2_Flow <= 3.029)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.007) U[0,2] (n_evts <= 0.504)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BLOOD_UREA_NITROGEN >= 25.159 & SODIUM <= 148.047) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HEMOGLOBIN <= 10.342 & TOTAL_BILIRUBIN <= 0.794) [Discrimination Score: -1.167; Robustness + : -0.013; Robustness - : 0.094; Percent Class + : 1.000; Percent Class - : 0.000]
((LOS <= 15.779) U[1,2] (MET <= 0.235)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CHLORIDE >= 101.570 & TOTAL_BILIRUBIN >= 0.736) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 50.034 -> HEMOGLOBIN <= 10.196) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 10.089) U[0,0] (PHOSPHORUS >= 3.183)) [Discrimination Score: 0.883; Robustness + : 0.862; Robustness - : 0.370; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CALCIUM <= 8.904 & PROTIME_INR <= 1.112) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](PHOSPHORUS >= 2.907 & Resp >= 16.599) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](death <= 0.663 & s24_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s8_hr <= 0.001) U[0,2] (srr >= 0.022)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Glasgow_Coma_Scale_Total >= 12.579 | n_evts <= 0.186) [Discrimination Score: -1.798; Robustness + : 0.539; Robustness - : 2.135; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](cosen <= -0.113 | y <= 0.278) [Discrimination Score: -1.190; Robustness + : 0.447; Robustness - : 1.449; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](AF <= 0.956 | Glasgow_Coma_Scale_Total >= 12.383) [Discrimination Score: -1.357; Robustness + : 0.613; Robustness - : 2.045; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.978) U[0,2] (SODIUM <= 146.526)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SODIUM <= 146.712 & y >= 0.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](death >= 0.013 | s8_edrk <= 0.001) [Discrimination Score: -0.631; Robustness + : 0.001; Robustness - : 0.282; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](cosen >= -2.069 -> direct >= 0.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((af >= 0.642) U[0,2] (tte <= -0.014)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CHLORIDE >= 101.894 & WHITE_BLOOD_CELL_COUNT <= 9.385) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](MET >= 0.001 | s2_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM <= 1.961) U[0,0] (PROTIME_INR >= 1.066)) [Discrimination Score: -0.470; Robustness + : 0.088; Robustness - : 0.138; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CHLORIDE >= 101.184 | PHOSPHORUS >= 3.242) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](O2_Flow >= 1.293 | PHOSPHORUS >= 3.009) [Discrimination Score: -0.531; Robustness + : 0.634; Robustness - : 1.891; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CHLORIDE <= 104.680 -> CO2 <= 32.935) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Glasgow_Coma_Scale_Total <= 14.421 | ICU_Pt_Days >= 5.565) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pulse >= 84.565 & WHITE_BLOOD_CELL_COUNT <= 8.725) [Discrimination Score: -0.120; Robustness + : -3.598; Robustness - : -2.470; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 1.850) U[1,1] (Glasgow_Coma_Scale_Total <= 13.086)) [Discrimination Score: -0.537; Robustness + : 0.540; Robustness - : 0.750; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CO2 >= 32.086 | SODIUM <= 147.355) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HEMOGLOBIN >= 8.831 | Pulse <= 120.075) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](CO2 <= 34.689 | n_evts <= 0.925) [Discrimination Score: -3.231; Robustness + : 2.386; Robustness - : 8.689; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp >= 12.684) U[1,2] (WHITE_BLOOD_CELL_COUNT >= 7.593)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.117) U[1,1] (LOS >= 2.820)) [Discrimination Score: 2.618; Robustness + : 13.180; Robustness - : 3.876; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GLUCOSE >= 79.754 -> PLATELET_COUNT >= 227.760) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](MET <= 0.988 & y <= 0.371) [Discrimination Score: 1.581; Robustness + : 0.371; Robustness - : -0.343; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.456) U[0,2] (CO2 >= 26.992)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE <= 1.845 & SODIUM <= 145.910) [Discrimination Score: -0.726; Robustness + : -0.022; Robustness - : 0.745; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CO2 >= 31.598 -> ICU_Pt_Days >= 6.351) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](cosen <= -0.460 & Mort >= 0.022) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](cosen >= -1.572 -> lds >= 1.577) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CO2 >= 28.798 & PHOSPHORUS >= 3.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((af >= 0.682) U[0,2] (death >= 0.010)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Glasgow_Coma_Scale_Total >= 12.600 & LOS >= 11.411) [Discrimination Score: 1.162; Robustness + : 0.290; Robustness - : -4.983; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BLOOD_UREA_NITROGEN <= 44.641 | Resp >= 14.348) [Discrimination Score: -0.774; Robustness + : 15.481; Robustness - : 24.641; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE >= 83.888) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 7.631)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 27.471) U[0,2] (LOS <= 15.858)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 34.768 & Pulse <= 114.382) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.022) U[1,2] (SODIUM <= 148.584)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.490) U[0,1] (srr >= 0.070)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 10.941) U[1,1] (srr >= 0.047)) [Discrimination Score: -4.260; Robustness + : 0.094; Robustness - : 7.370; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Glasgow_Coma_Scale_Total <= 14.977 -> WHITE_BLOOD_CELL_COUNT >= 6.800) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CALCIUM <= 8.612 -> HEMOGLOBIN <= 10.183) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](cosen >= -1.927 -> tte <= -0.044) [Discrimination Score: -1.270; Robustness + : -1.385; Robustness - : -0.599; Percent Class + : 1.000; Percent Class - : 0.000]
((n_edrk <= 0.944) U[0,1] (y >= 0.011)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM >= 8.436 -> n_evts <= 0.192) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AF <= 0.957 | srr >= 0.098) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.017) U[2,2] (n_edrk <= 0.943)) [Discrimination Score: -1.079; Robustness + : 0.022; Robustness - : 0.619; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ICU_Pt_Days >= 6.848 -> MET >= 0.004) [Discrimination Score: -8.566; Robustness + : -4.152; Robustness - : -0.282; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](O2_Flow >= 1.536 & TOTAL_BILIRUBIN <= 0.850) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AF >= 0.829 | CALCIUM <= 8.838) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](GLUCOSE <= 92.679 & n_evts <= 0.926) [Discrimination Score: 2.626; Robustness + : -4.717; Robustness - : -26.321; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Mort >= 0.021 & SODIUM <= 146.489) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM >= 8.407 -> PHOSPHORUS >= 3.358) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE >= 101.241) U[2,2] (MAGNESIUM >= 1.719)) [Discrimination Score: 0.683; Robustness + : 1.598; Robustness - : 0.759; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death <= 0.162 -> s2_edrk >= -0.000) [Discrimination Score: -0.632; Robustness + : -0.162; Robustness - : -0.113; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CREATININE >= 1.258 | POTASSIUM <= 3.823) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CALCIUM <= 8.805 & ICU_Pt_Days >= 3.877) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](srr >= 0.125 -> y >= 0.031) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AF <= 0.976 & GLUCOSE >= 86.873) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MAGNESIUM >= 1.832 -> Resp >= 14.833) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((hr <= 129.551) U[1,1] (Pulse <= 103.435)) [Discrimination Score: -0.030; Robustness + : 27.002; Robustness - : 27.932; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](MAGNESIUM >= 1.707 & Pulse <= 132.234) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](n_edrk >= 0.112 | srr <= 0.259) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](GLUCOSE >= 70.679 -> ICU_Pt_Days >= 4.704) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
