G[2,2](hr >= 94.039 & Pulse >= 70.603) [Discrimination Score: -0.010; Robustness + : -0.914; Robustness - : -0.633; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](death <= 0.914 & tte <= -0.048) [Discrimination Score: -0.898; Robustness + : -0.048; Robustness - : 0.266; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.902) U[1,1] (ICU_Pt_Days <= 2.855)) [Discrimination Score: 5.448; Robustness + : 2.855; Robustness - : 1.038; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN >= 23.511) U[1,2] (CHLORIDE >= 103.520)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](hr >= 73.676 -> s24_hr >= -3.7990347595320264e-05) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PHOSPHORUS >= 2.806 | WHITE_BLOOD_CELL_COUNT <= 8.336) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN >= 21.272 | TROPONIN_I >= 0.041) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM >= 3.931) U[1,2] (TROPONIN_I >= 0.036)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](death <= 0.168 | Mort <= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](MAGNESIUM >= 1.659 | WHITE_BLOOD_CELL_COUNT <= 8.271) [Discrimination Score: -0.250; Robustness + : 0.319; Robustness - : 0.341; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](n_evts >= 0.015 | PLATELET_COUNT >= 145.258) [Discrimination Score: -3.225; Robustness + : 7.341; Robustness - : 66.742; Percent Class + : 0.000; Percent Class - : 1.000]
((Pulse <= 105.655) U[0,2] (TROPONIN_I <= 0.078)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS <= 3.486) U[1,2] (s24_hr <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr <= 113.582 | srr <= 0.130) [Discrimination Score: -0.164; Robustness + : 16.664; Robustness - : 21.086; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN >= 10.399) U[0,1] (n_evts <= 0.340)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.975) U[0,1] (cosen <= -0.890)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CALCIUM >= 8.776 & TROPONIN_I >= 0.037) [Discrimination Score: -0.981; Robustness + : -0.027; Robustness - : 0.023; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AF <= 0.943 | cosen <= -0.312) [Discrimination Score: -2.619; Robustness + : 0.374; Robustness - : 1.815; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AF >= 0.307 -> y <= 0.677) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AF <= 0.914 -> Mort >= 0.019) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.907) U[2,2] (PLATELET_COUNT <= 197.308)) [Discrimination Score: 3.142; Robustness + : 46.099; Robustness - : 0.907; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.757) U[0,1] (n_evts <= 0.337)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 8.722 -> GLUCOSE <= 117.665) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.370) U[0,0] (HEMOGLOBIN <= 12.608)) [Discrimination Score: -3.240; Robustness + : 0.785; Robustness - : 2.408; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen >= -1.310 -> n_evts <= 0.409) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CO2 <= 23.474 -> n_evts >= 0.117) [Discrimination Score: -2.206; Robustness + : -3.662; Robustness - : -0.883; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](CALCIUM <= 8.850 & MAGNESIUM >= 1.706) [Discrimination Score: -1.000; Robustness + : -0.078; Robustness - : -0.050; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](hr >= 77.896 & PHOSPHORUS >= 2.058) [Discrimination Score: -0.949; Robustness + : 0.188; Robustness - : 1.442; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AF >= 0.069 | CREATININE >= 0.779) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 117.079) U[0,2] (hr >= 95.721)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](GLUCOSE >= 114.875 -> s24_hr <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](death >= 0.031 & MET >= 0.015) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LOS >= 2.852 | y >= 0.043) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AF <= 0.938 -> CO2 <= 21.251) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM >= 1.651) U[0,0] (n_evts <= 0.773)) [Discrimination Score: 1526045003907583.500; Robustness + : 0.773; Robustness - : 0.349; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF >= 0.118 -> n_edrk >= 0.248) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ICU_Pt_Days <= 0.554 -> y >= 0.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](direct >= 0.031 & n_evts >= 0.109) [Discrimination Score: -1.326; Robustness + : -0.109; Robustness - : 0.496; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](ICU_Pt_Days >= 0.341 & O2_Flow <= 6.327) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((direct <= 0.797) U[0,1] (ICU_Pt_Days >= 0.246)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AF <= 0.913 -> MAGNESIUM >= 1.707) [Discrimination Score: 8.977; Robustness + : 0.021; Robustness - : -0.913; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](n_evts <= 0.543 -> WHITE_BLOOD_CELL_COUNT <= 8.336) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](lds >= 0.913 | s24_hr <= 0.000) [Discrimination Score: 0.258; Robustness + : 1.026; Robustness - : 0.760; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](LOS <= 9.462 | n_evts >= 0.079) [Discrimination Score: 1.212; Robustness + : 6.462; Robustness - : 3.516; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](GLUCOSE <= 117.713 -> TROPONIN_I >= 0.034) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.919) U[2,2] (WHITE_BLOOD_CELL_COUNT <= 8.193)) [Discrimination Score: -5.547; Robustness + : 0.211; Robustness - : 0.919; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BLOOD_UREA_NITROGEN <= 27.148 -> PHOSPHORUS <= 3.252) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](n_edrk <= 0.980 & n_evts >= 0.079) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 109.923) U[0,2] (n_evts >= 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr <= 0.000) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 7.906)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BLOOD_UREA_NITROGEN >= 23.053 -> MAGNESIUM >= 1.706) [Discrimination Score: -0.898; Robustness + : -2.496; Robustness - : -0.294; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](hr <= 105.882 -> POTASSIUM >= 3.918) [Discrimination Score: 0.084; Robustness + : -12.628; Robustness - : -14.449; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](cosen >= -1.667 & n_edrk >= 0.175) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AF <= 0.981 | CHLORIDE <= 110.571) [Discrimination Score: -2.792; Robustness + : 1.798; Robustness - : 8.571; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](cosen >= -1.590 & srr >= 0.040) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GLUCOSE >= 115.568 -> WHITE_BLOOD_CELL_COUNT <= 8.292) [Discrimination Score: 0.385; Robustness + : -2.697; Robustness - : -3.432; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 111.587) U[0,0] (WHITE_BLOOD_CELL_COUNT >= 8.039)) [Discrimination Score: -2.580; Robustness + : 2.316; Robustness - : 9.587; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM >= 8.778 | CO2 >= 19.736) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 2.480) U[0,1] (PLATELET_COUNT >= 156.279)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF <= 0.903 & af >= 0.218) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](s24_hr >= 0.000 -> srr <= 0.210) [Discrimination Score: 0.605; Robustness + : -0.085; Robustness - : -0.140; Percent Class + : 1.000; Percent Class - : 0.000]
((af >= 0.669) U[1,2] (n_evts >= 0.103)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 13.360) U[1,1] (ICU_Pt_Days >= 0.362)) [Discrimination Score: -2.470; Robustness + : 0.438; Robustness - : 4.216; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AF <= 0.989 & direct >= 0.058) [Discrimination Score: -1.155; Robustness + : -0.058; Robustness - : 0.513; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Mort >= 0.038 -> O2_Flow >= 2.016) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GLUCOSE >= 115.770 -> lds >= 0.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](CREATININE <= 1.092 -> ICU_Pt_Days >= 0.263) [Discrimination Score: 1.969; Robustness + : -0.358; Robustness - : -3.737; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 0.956) U[0,1] (Resp >= 15.683)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AF >= 0.116 & LOS >= 2.362) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CO2 <= 22.829 | ICU_Pt_Days >= 0.082) [Discrimination Score: -0.313; Robustness + : 3.076; Robustness - : 3.918; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](lds <= 2.954 -> POTASSIUM <= 4.088) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -0.581) U[1,2] (ICU_Pt_Days <= 1.044)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](PHOSPHORUS <= 3.079 & TROPONIN_I >= 0.045) [Discrimination Score: 1.309; Robustness + : -0.190; Robustness - : -0.421; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM >= 8.806) U[2,2] (PHOSPHORUS <= 3.438)) [Discrimination Score: 0.769; Robustness + : 0.621; Robustness - : 0.094; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](lds <= 2.958 & PHOSPHORUS <= 3.102) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT <= 168.002) U[0,2] (y >= 0.043)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](POTASSIUM >= 4.000 -> s24_hr >= 0.000) [Discrimination Score: -1.000; Robustness + : -0.050; Robustness - : -0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 4.751) U[1,2] (MAGNESIUM >= 1.624)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 26.089) U[2,2] (srr >= 0.099)) [Discrimination Score: -0.491; Robustness + : 4.655; Robustness - : 7.232; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](MET <= 0.947 -> s24_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 11.860) U[0,1] (y >= 0.055)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Mort >= 0.035 -> tte >= -1.530) [Discrimination Score: -1.230; Robustness + : -1.530; Robustness - : -1.131; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.076) U[1,1] (tte >= -2.071)) [Discrimination Score: 1.240; Robustness + : 2.071; Robustness - : 1.653; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AF <= 0.895 -> tte <= -0.046) [Discrimination Score: 3988893602006913.000; Robustness + : 0.046; Robustness - : -0.895; Percent Class + : 0.000; Percent Class - : 1.000]
((MET >= 0.005) U[0,0] (s8_edrk >= -0.005)) [Discrimination Score: -0.411; Robustness + : 0.005; Robustness - : 0.148; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk <= 31.401) U[0,2] (LOS <= 4.999)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 1.055) U[0,0] (y <= 0.220)) [Discrimination Score: 1.980; Robustness + : 0.343; Robustness - : 0.031; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](death <= 0.359 & Glasgow_Coma_Scale_Total <= 14.982) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total >= 14.553 -> y >= 0.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ICU_Pt_Days >= 0.102 | WHITE_BLOOD_CELL_COUNT <= 8.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](CO2 <= 25.736 -> y >= 0.028) [Discrimination Score: -2.202; Robustness + : -5.735; Robustness - : -0.687; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](GLUCOSE >= 115.278 | Pulse <= 122.091) [Discrimination Score: 0.119; Robustness + : 36.504; Robustness - : 33.091; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM >= 3.907) U[1,1] (Pulse <= 123.905)) [Discrimination Score: 0.139; Robustness + : 38.992; Robustness - : 35.048; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.436 | O2_Flow >= 2.110) [Discrimination Score: -0.404; Robustness + : 0.436; Robustness - : 1.175; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](direct <= 0.171 -> Temp >= 36.159) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AF <= 0.909 -> death <= 0.920) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM >= 1.702) U[1,2] (y <= 0.322)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HEMOGLOBIN <= 12.649 & PHOSPHORUS <= 3.307) [Discrimination Score: -1.453; Robustness + : -0.503; Robustness - : -0.193; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 27.414) U[0,2] (CO2 <= 23.374)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CHLORIDE <= 109.845 | ICU_Pt_Days <= 1.546) [Discrimination Score: -3.230; Robustness + : 2.218; Robustness - : 7.845; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](PHOSPHORUS <= 3.395 -> Pulse <= 89.561) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((WHITE_BLOOD_CELL_COUNT <= 8.268) U[1,1] (y <= 0.759)) [Discrimination Score: 1.581; Robustness + : 0.759; Robustness - : 0.123; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.843) U[1,2] (PLATELET_COUNT <= 210.427)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS <= 3.780) U[1,2] (Temp <= 36.996)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET <= 0.567) U[1,2] (Mort <= 0.240)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](MET >= 0.001 | s2_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](hr <= 106.779 -> WHITE_BLOOD_CELL_COUNT >= 8.034) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CHLORIDE <= 111.895 & POTASSIUM >= 4.000) [Discrimination Score: -3.230; Robustness + : -0.094; Robustness - : -0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](AF >= 0.825 -> O2_Flow >= 2.104) [Discrimination Score: 0.550; Robustness + : -0.175; Robustness - : -1.181; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](af <= 0.942 -> n_edrk >= 0.002) [Discrimination Score: -0.189; Robustness + : -0.972; Robustness - : -0.950; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BLOOD_UREA_NITROGEN <= 26.805 & lds >= 1.347) [Discrimination Score: -0.700; Robustness + : -0.474; Robustness - : 0.326; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](n_edrk <= 0.955 & PLATELET_COUNT >= 148.401) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](death <= 0.431 -> n_evts >= 0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HEMOGLOBIN <= 13.357 & n_edrk <= 0.978) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](direct >= 0.053 | PLATELET_COUNT <= 200.010) [Discrimination Score: 3.076; Robustness + : 48.570; Robustness - : 0.518; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Mort >= 0.046 & PLATELET_COUNT <= 211.867) [Discrimination Score: 3.240; Robustness + : -0.053; Robustness - : -0.133; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CHLORIDE >= 107.150 | y <= 0.436) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HEMOGLOBIN <= 13.098 -> s24_hr >= -6.53937657896426e-06) [Discrimination Score: 3.160; Robustness + : -0.177; Robustness - : -2.898; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](direct <= 0.349 -> HEMOGLOBIN >= 11.493) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HEMOGLOBIN <= 13.021 -> Mort >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](death >= 0.019 | s24_edrk >= -0.008) [Discrimination Score: -0.412; Robustness + : 0.008; Robustness - : 0.148; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -1.878 -> LOS >= 2.201) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](cosen >= -2.049 & direct <= 0.697) [Discrimination Score: 2.207; Robustness + : 0.678; Robustness - : -0.161; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CHLORIDE <= 109.124 -> TROPONIN_I <= 0.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN >= 21.158) U[1,1] (hr >= 72.839)) [Discrimination Score: 0.239; Robustness + : 28.417; Robustness - : 20.566; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 0.955) U[0,0] (n_edrk <= 0.988)) [Discrimination Score: -0.730; Robustness + : 0.263; Robustness - : 0.609; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 24.910 | Pulse <= 121.742) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.938) U[0,2] (ICU_Pt_Days <= 3.632)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LOS <= 11.013 & PLATELET_COUNT <= 207.424) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen <= -0.845 | y >= 0.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CREATININE <= 0.868 -> Mort <= 0.825) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.715) U[2,2] (direct <= 0.307)) [Discrimination Score: -3.240; Robustness + : 0.313; Robustness - : 0.385; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.934) U[1,1] (s8_edrk >= -0.002)) [Discrimination Score: 0.408; Robustness + : 0.934; Robustness - : 0.800; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_edrk <= 0.981 & y >= 0.019) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CO2 <= 24.853 & n_edrk >= 0.420) [Discrimination Score: 3.094; Robustness + : 0.396; Robustness - : -1.147; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN >= 10.490) U[0,1] (LOS <= 9.201)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CO2 >= 19.943 | Mort <= 0.808) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CO2 >= 19.599 | direct <= 0.857) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CALCIUM <= 8.879 -> CREATININE <= 0.801) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](SpO2 >= 87.144 -> Temp <= 37.369) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](MET <= 0.588 -> Temp <= 37.041) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](POTASSIUM <= 4.021 & srr <= 0.175) [Discrimination Score: -0.370; Robustness + : -0.008; Robustness - : 0.021; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Mort >= 0.038 & SBP <= 148.310) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen >= -1.123 | Mort <= 0.399) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
