G[2,2](hr >= 82.869 & Pulse >= 81.678) [Discrimination Score: -0.270; Robustness + : -4.736; Robustness - : -1.249; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](MAGNESIUM >= 1.852 -> TOTAL_BILIRUBIN <= 0.652) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](s24_edrk >= -0.004 & s2_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](ALKALINE_PHOSPHATASE <= 88.848 -> WHITE_BLOOD_CELL_COUNT >= 5.584) [Discrimination Score: -2.462; Robustness + : -10.092; Robustness - : -2.816; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ALKALINE_PHOSPHATASE >= 80.137 & ALT_GPT <= 42.470) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CO2 <= 30.181 & SODIUM <= 138.528) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CREATININE >= 0.829 & WHITE_BLOOD_CELL_COUNT >= 5.796) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CHLORIDE <= 100.598 -> WHITE_BLOOD_CELL_COUNT <= 7.060) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](ALKALINE_PHOSPHATASE <= 81.582 | TROPONIN_I <= 0.059) [Discrimination Score: 1.512; Robustness + : 3.209; Robustness - : -0.001; Percent Class + : 0.000; Percent Class - : 1.000]
((TOTAL_PROTEIN <= 7.327) U[1,2] (WHITE_BLOOD_CELL_COUNT <= 7.944)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 26.010) U[0,1] (PROTIME_INR >= 1.151)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TROPONIN_I >= 0.023) U[2,2] (WHITE_BLOOD_CELL_COUNT >= 5.532)) [Discrimination Score: -6.550; Robustness + : 0.154; Robustness - : 2.868; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AST_GOT >= 57.991 -> WHITE_BLOOD_CELL_COUNT <= 7.092) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF >= 0.086 & cosen <= -0.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 3.220) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 5.127)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT >= 187.894) U[0,2] (TOTAL_PROTEIN >= 6.507)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALKALINE_PHOSPHATASE <= 85.991 -> PLATELET_COUNT >= 182.710) [Discrimination Score: 5.628; Robustness + : -8.178; Robustness - : -29.290; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](cosen <= -0.381 & n_evts >= 0.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AST_GOT <= 90.303) U[0,0] (PLATELET_COUNT >= 180.609)) [Discrimination Score: -3.571; Robustness + : 7.985; Robustness - : 63.303; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN >= 17.075 | CO2 >= 26.013) [Discrimination Score: 0.180; Robustness + : 4.084; Robustness - : 3.925; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ALBUMIN <= 3.451 & HEMOGLOBIN <= 11.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 0.956) U[1,2] (PLATELET_COUNT <= 204.374)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CHLORIDE <= 101.988 | PLATELET_COUNT <= 208.213) [Discrimination Score: 3.964; Robustness + : 23.252; Robustness - : -0.012; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ALKALINE_PHOSPHATASE >= 75.087 -> TOTAL_PROTEIN <= 7.444) [Discrimination Score: 3.313; Robustness + : -4.068; Robustness - : -15.913; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALBUMIN >= 3.237 | PLATELET_COUNT <= 210.428) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](ALBUMIN <= 3.492 -> PARTIAL_THROMBOPLASTIN_TIME <= 37.969) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 4.664) U[1,2] (LOS >= 2.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AST_GOT >= 53.581 -> HEMOGLOBIN <= 11.147) [Discrimination Score: -3.766; Robustness + : -41.286; Robustness - : -0.947; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](PLATELET_COUNT <= 193.316 | TROPONIN_I >= 0.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HEMOGLOBIN <= 11.391 & PARTIAL_THROMBOPLASTIN_TIME >= 34.259) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](CREATININE >= 0.823 & n_evts <= 0.234) [Discrimination Score: 14.402; Robustness + : -0.012; Robustness - : -0.766; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CHLORIDE <= 100.892 | n_evts >= 0.061) [Discrimination Score: -0.465; Robustness + : 0.830; Robustness - : 0.939; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](direct >= 0.058 -> y >= 0.027) [Discrimination Score: 0.866; Robustness + : 0.027; Robustness - : -0.402; Percent Class + : 1.000; Percent Class - : 0.000]
((AST_GOT >= 71.935) U[1,1] (PARTIAL_THROMBOPLASTIN_TIME <= 37.421)) [Discrimination Score: 2.500; Robustness + : 23.959; Robustness - : 5.621; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.530 | TOTAL_PROTEIN >= 6.553) [Discrimination Score: 11.428; Robustness + : 0.907; Robustness - : -0.253; Percent Class + : 1.000; Percent Class - : 0.000]
((direct >= 0.022) U[2,2] (LOS >= 2.330)) [Discrimination Score: -1.580; Robustness + : -0.022; Robustness - : 5.241; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CALCIUM >= 8.907 -> CREATININE <= 0.851) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](CALCIUM <= 9.205 -> CHLORIDE >= 100.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HEMOGLOBIN <= 11.126 & TOTAL_PROTEIN >= 6.849) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](MAGNESIUM <= 2.145 -> PROTIME_INR >= 1.127) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](SODIUM >= 136.519 | TOTAL_BILIRUBIN >= 0.549) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.046) U[1,1] (TROPONIN_I <= 0.036)) [Discrimination Score: -95.140; Robustness + : 0.014; Robustness - : 0.954; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALT_GPT <= 44.149 & n_evts >= 0.041) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BLOOD_UREA_NITROGEN <= 20.261 | POTASSIUM >= 4.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.588) U[0,2] (CREATININE >= 0.815)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.956) U[0,1] (CHLORIDE >= 100.020)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.075) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 5.722)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AST_GOT <= 98.902 -> n_evts <= 0.966) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE <= 80.740) U[0,1] (AST_GOT <= 85.662)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AF >= 0.663 | TOTAL_PROTEIN <= 7.358) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CALCIUM <= 9.268) U[0,0] (TROPONIN_I <= 0.036)) [Discrimination Score: -2.948; Robustness + : 0.117; Robustness - : 0.368; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALBUMIN <= 3.498 & n_evts >= 0.055) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.118) U[0,2] (TROPONIN_I <= 0.028)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.266) U[1,2] (ALT_GPT <= 40.436)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALKALINE_PHOSPHATASE <= 88.376 | POTASSIUM >= 4.053) [Discrimination Score: 3.374; Robustness + : 9.705; Robustness - : -0.053; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](AF <= 0.924 -> WHITE_BLOOD_CELL_COUNT >= 5.041) [Discrimination Score: 4.096; Robustness + : -0.506; Robustness - : -3.359; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF <= 0.904 -> AST_GOT >= 58.349) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PARTIAL_THROMBOPLASTIN_TIME <= 37.668 & TOTAL_PROTEIN <= 7.466) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALBUMIN >= 3.268) U[1,2] (ALKALINE_PHOSPHATASE >= 76.455)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AF <= 0.993 -> ALBUMIN >= 3.386) [Discrimination Score: 3.862; Robustness + : -0.098; Robustness - : -0.921; Percent Class + : 1.000; Percent Class - : 0.000]
((n_evts <= 0.699) U[1,2] (PLATELET_COUNT >= 181.785)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af >= 0.203 | CREATININE >= 0.835) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](af >= 0.045 -> CHLORIDE <= 100.592) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ICU_Pt_Days <= 4.812 | n_evts >= 0.050) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE <= 1.032) U[1,2] (HEMOGLOBIN <= 11.239)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CHLORIDE >= 100.313 & HEMOGLOBIN >= 10.232) [Discrimination Score: -1.107; Robustness + : -0.274; Robustness - : -0.032; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE >= 121.669) U[0,1] (MAGNESIUM >= 1.821)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BLOOD_UREA_NITROGEN >= 18.822 -> MAGNESIUM >= 1.923) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](af >= 0.327 | WHITE_BLOOD_CELL_COUNT <= 8.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](af >= 0.597 -> TOTAL_PROTEIN >= 6.416) [Discrimination Score: -7.414; Robustness + : -1.033; Robustness - : 0.113; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 45.509) U[0,2] (PARTIAL_THROMBOPLASTIN_TIME >= 32.364)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](af <= 0.905 & ALT_GPT >= 39.974) [Discrimination Score: 3.784; Robustness + : -1.239; Robustness - : -17.974; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](ALKALINE_PHOSPHATASE >= 79.538 -> n_evts <= 0.743) [Discrimination Score: 3.786; Robustness + : -1.442; Robustness - : -11.462; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Glasgow_Coma_Scale_Total <= 15.000 | MET >= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CALCIUM <= 9.298 & TOTAL_PROTEIN <= 7.357) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af >= 0.634 | TROPONIN_I <= 0.038) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF <= 0.961 -> PLATELET_COUNT >= 182.731) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](cosen >= -0.995 -> srr <= 0.153) [Discrimination Score: -2.736; Robustness + : -0.490; Robustness - : -0.068; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](af <= 0.936 -> AST_GOT >= 54.887) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ALKALINE_PHOSPHATASE >= 74.188 -> CALCIUM <= 9.282) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HEMOGLOBIN >= 10.952 | TROPONIN_I >= 0.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](ALT_GPT <= 41.222 | HEMOGLOBIN >= 10.907) [Discrimination Score: -4.687; Robustness + : 1.173; Robustness - : 19.222; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](n_evts >= 0.080 | y <= 0.377) [Discrimination Score: -0.543; Robustness + : 0.377; Robustness - : 0.920; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AF <= 0.925 & ALKALINE_PHOSPHATASE <= 89.900) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](POTASSIUM >= 4.071 & PROTIME_INR <= 1.180) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.896) U[1,2] (ALBUMIN >= 3.268)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CO2 <= 30.221 | GLUCOSE >= 127.258) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total <= 14.989 -> Resp >= 15.329) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](af <= 0.970 | PLATELET_COUNT >= 187.223) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](af >= 0.828 & srr <= 0.172) [Discrimination Score: 2.568; Robustness + : 0.019; Robustness - : -0.756; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen <= -0.503 & CREATININE <= 1.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CHLORIDE <= 101.868 & cosen <= -0.588) [Discrimination Score: 0.279; Robustness + : -0.057; Robustness - : -0.132; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,0] (Resp >= 13.887)) [Discrimination Score: 0.394; Robustness + : 5.939; Robustness - : 4.810; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 11.188) U[0,2] (n_evts <= 0.709)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](death <= 0.624 & tte >= -2.623) [Discrimination Score: 0.408; Robustness + : 0.624; Robustness - : 0.353; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](af >= 0.850 | ALKALINE_PHOSPHATASE <= 87.567) [Discrimination Score: 3.181; Robustness + : 8.778; Robustness - : -0.850; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](death >= 0.030 & Mort >= 0.044) [Discrimination Score: -0.644; Robustness + : -0.044; Robustness - : 0.246; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -0.516) U[0,0] (TOTAL_PROTEIN >= 6.738)) [Discrimination Score: -1.983; Robustness + : 0.718; Robustness - : 1.599; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](cosen >= -1.994 -> TROPONIN_I >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](CALCIUM <= 9.187 & GLUCOSE >= 122.816) [Discrimination Score: 4.162; Robustness + : -0.469; Robustness - : -3.816; Percent Class + : 1.000; Percent Class - : 0.000]
((AST_GOT <= 93.510) U[0,1] (CALCIUM >= 9.006)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](ALT_GPT >= 25.811 & cosen <= -0.646) [Discrimination Score: 3.634; Robustness + : -0.346; Robustness - : -3.811; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](AF >= 0.339 | ICU_Pt_Days >= 0.391) [Discrimination Score: -1.872; Robustness + : 0.661; Robustness - : 3.902; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](CHLORIDE <= 101.758 | PARTIAL_THROMBOPLASTIN_TIME >= 34.005) [Discrimination Score: 3.838; Robustness + : 3.933; Robustness - : -0.242; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CREATININE <= 0.917 | PARTIAL_THROMBOPLASTIN_TIME <= 37.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](cosen <= -0.505 -> WHITE_BLOOD_CELL_COUNT <= 8.273) [Discrimination Score: -1.280; Robustness + : -2.834; Robustness - : -1.549; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GLUCOSE >= 122.708 | SODIUM <= 137.644) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PARTIAL_THROMBOPLASTIN_TIME <= 37.614 -> PLATELET_COUNT <= 199.303) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.913) U[1,1] (HEMOGLOBIN >= 10.908)) [Discrimination Score: -1.387; Robustness + : 0.313; Robustness - : 0.842; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.907) U[0,1] (ICU_Pt_Days <= 1.641)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT <= 86.683) U[0,0] (cosen <= -0.427)) [Discrimination Score: -3.737; Robustness + : 4.828; Robustness - : 59.683; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 9.213) U[0,0] (n_evts >= 0.041)) [Discrimination Score: -10.492; Robustness + : 0.062; Robustness - : 0.959; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](PARTIAL_THROMBOPLASTIN_TIME >= 35.426 -> WHITE_BLOOD_CELL_COUNT >= 5.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](LOS <= 9.630 & n_evts <= 0.854) [Discrimination Score: 1.628; Robustness + : 0.854; Robustness - : -0.781; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](PROTIME_INR >= 1.113 & SODIUM <= 137.114) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](LOS <= 3.398 | y <= 0.860) [Discrimination Score: 1.953; Robustness + : 1.398; Robustness - : 0.431; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](ALBUMIN <= 3.457 & cosen >= -1.103) [Discrimination Score: 1.529; Robustness + : -0.043; Robustness - : -0.952; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](PARTIAL_THROMBOPLASTIN_TIME <= 37.802 & TROPONIN_I >= 0.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT >= 35.710) U[0,2] (CALCIUM >= 8.967)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af >= 0.827 -> n_edrk <= 0.933) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AF >= 0.076 -> y <= 0.799) [Discrimination Score: -1.445; Robustness + : -0.924; Robustness - : -0.299; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](ALBUMIN <= 3.473 | CALCIUM >= 9.042) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.555) U[0,2] (PLATELET_COUNT >= 185.278)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.967 -> PHOSPHORUS >= 3.883) [Discrimination Score: -0.908; Robustness + : -1.902; Robustness - : 0.033; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](lds >= 1.854 -> srr >= 0.045) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AF >= 0.582 | CALCIUM >= 9.000) [Discrimination Score: 3111790361296366.500; Robustness + : 0.418; Robustness - : -0.100; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALKALINE_PHOSPHATASE <= 81.679 & PHOSPHORUS <= 4.058) [Discrimination Score: 4.610; Robustness + : -0.358; Robustness - : -9.321; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](af >= 0.489 -> y >= 0.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.177) U[0,2] (n_edrk <= 0.996)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE >= 78.705) U[0,1] (cosen <= -0.296)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GLUCOSE >= 126.142 -> HEMOGLOBIN >= 10.597) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.062) U[1,1] (srr >= 0.072)) [Discrimination Score: -48.797; Robustness + : 0.059; Robustness - : 0.938; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 11.354) U[1,1] (WHITE_BLOOD_CELL_COUNT <= 8.295)) [Discrimination Score: 3.598; Robustness + : 2.881; Robustness - : 1.154; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](af >= 0.268 -> HEMOGLOBIN <= 11.172) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.987) U[0,1] (ICU_Pt_Days >= 0.326)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CREATININE >= 0.802 -> ICU_Pt_Days <= 2.628) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](CHLORIDE >= 100.046 -> ICU_Pt_Days >= 0.044) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF >= 0.127 & srr >= 0.062) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen <= -0.374 & n_edrk >= 0.834) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
