G[1,1](hr >= 86.708 & Pulse >= 67.798) [Discrimination Score: -0.244; Robustness + : -4.540; Robustness - : -1.384; Percent Class + : 1.000; Percent Class - : 0.000]
((n_evts <= 0.492) U[0,2] (SODIUM <= 147.482)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CHLORIDE >= 108.181 -> n_evts <= 0.589) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](af >= 0.037 | CALCIUM <= 10.124) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](af >= 0.565 | CREATININE >= 0.903) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](CHLORIDE >= 111.545 | Glasgow_Coma_Scale_Total >= 11.301) [Discrimination Score: 0.372; Robustness + : 4.627; Robustness - : 3.699; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Glasgow_Coma_Scale_Total <= 13.140 -> SODIUM <= 147.415) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 26.849 -> CALCIUM >= 9.257) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN >= 22.510 | CREATININE <= 0.937) [Discrimination Score: 1.858; Robustness + : 3.824; Robustness - : -0.163; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CHLORIDE <= 115.012 & POTASSIUM >= 3.456) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((POTASSIUM <= 3.675) U[0,2] (SODIUM <= 148.179)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF >= 0.528 -> CALCIUM <= 10.179) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AF >= 0.538 | CREATININE >= 0.860) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](af >= 0.441 | SODIUM <= 144.707) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](af >= 0.564 & CHLORIDE <= 112.167) [Discrimination Score: -1.503; Robustness + : -4.120; Robustness - : -0.492; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](n_evts >= 0.093 -> POTASSIUM <= 3.722) [Discrimination Score: 4.763; Robustness + : -0.259; Robustness - : -0.907; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Glasgow_Coma_Scale_Total >= 10.086 | POTASSIUM >= 3.441) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](AF <= 0.909 -> SODIUM <= 148.384) [Discrimination Score: 3.222; Robustness + : -1.553; Robustness - : -11.384; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AF >= 0.144 | CHLORIDE <= 117.907) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af >= 0.544 -> POTASSIUM <= 3.941) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](CALCIUM >= 8.963 -> cosen >= -1.530) [Discrimination Score: -5.245; Robustness + : -1.347; Robustness - : -0.017; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.442) U[1,2] (CREATININE <= 0.912)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](af >= 0.145 -> srr <= 0.184) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 116.714) U[1,2] (cosen >= -2.144)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.143) U[0,1] (SODIUM <= 144.900)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AF <= 0.728 -> POTASSIUM >= 3.455) [Discrimination Score: 2.832; Robustness + : -0.022; Robustness - : -0.702; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_evts <= 0.410 | srr >= 0.101) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.037) U[2,2] (srr >= 0.120)) [Discrimination Score: -4.001; Robustness + : 0.149; Robustness - : 2.007; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 1.878) U[2,2] (n_evts <= 0.393)) [Discrimination Score: 3.925; Robustness + : 0.922; Robustness - : -0.320; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.895) U[1,2] (lds <= 2.744)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Glasgow_Coma_Scale_Total >= 11.330 -> srr >= 0.114) [Discrimination Score: 7.119; Robustness + : -0.066; Robustness - : -3.384; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GLUCOSE >= 135.443 -> n_evts <= 0.595) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Resp >= 14.885 & Temp <= 37.218) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 10.023) U[0,2] (GLUCOSE <= 180.172)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HEMOGLOBIN <= 11.314 -> MAGNESIUM >= 1.932) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MAGNESIUM <= 1.996) U[0,2] (PLATELET_COUNT >= 152.191)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](MAGNESIUM >= 1.954 -> WHITE_BLOOD_CELL_COUNT >= 8.951) [Discrimination Score: -0.667; Robustness + : -1.810; Robustness - : -0.046; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PHOSPHORUS >= 2.947 & PLATELET_COUNT >= 175.274) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS >= 2.375) U[1,1] (WHITE_BLOOD_CELL_COUNT <= 12.694)) [Discrimination Score: -0.667; Robustness + : 2.765; Robustness - : 4.294; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HEMOGLOBIN >= 10.304 & PHOSPHORUS >= 2.796) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](cosen <= -0.585 & POTASSIUM <= 3.967) [Discrimination Score: -6.417; Robustness + : -0.403; Robustness - : -0.033; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BLOOD_UREA_NITROGEN >= 23.498 -> n_evts >= 0.206) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](af >= 0.202 & GLUCOSE >= 139.401) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.903) U[0,0] (srr >= 0.081)) [Discrimination Score: -3.872; Robustness + : 0.099; Robustness - : 0.832; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 25.760 -> Glasgow_Coma_Scale_Total <= 12.054) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af <= 0.958 -> BLOOD_UREA_NITROGEN <= 27.129) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AF >= 0.237 | GLUCOSE >= 129.776) [Discrimination Score: 2.025; Robustness + : 37.189; Robustness - : -0.165; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 11.489) U[0,2] (lds >= 0.539)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.011) U[1,1] (GLUCOSE <= 161.088)) [Discrimination Score: -2.991; Robustness + : 7.360; Robustness - : 42.088; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.478) U[2,2] (BLOOD_UREA_NITROGEN <= 26.464)) [Discrimination Score: -2.747; Robustness + : 1.500; Robustness - : 5.464; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](direct <= 0.364 -> y >= 0.047) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CALCIUM >= 9.140 & srr >= 0.067) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CREATININE >= 0.878 -> srr >= 0.117) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BLOOD_UREA_NITROGEN >= 21.100 | cosen <= -0.016) [Discrimination Score: 1.215; Robustness + : 5.153; Robustness - : 2.071; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](SODIUM >= 144.311 -> srr >= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE <= 113.967) U[1,1] (srr >= 0.080)) [Discrimination Score: -3.464; Robustness + : 1.011; Robustness - : 11.967; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM >= 9.215) U[0,2] (lds <= 3.136)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.840) U[0,0] (lds >= 2.136)) [Discrimination Score: 2.012; Robustness + : 0.677; Robustness - : 0.260; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.731) U[0,0] (lds <= 2.339)) [Discrimination Score: -2.929; Robustness + : -0.247; Robustness - : 1.033; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 2.073) U[0,1] (srr <= 0.212)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GLUCOSE >= 124.377 & POTASSIUM <= 3.768) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](cosen <= -0.692 | lds <= 2.655) [Discrimination Score: -3.973; Robustness + : -0.145; Robustness - : 1.435; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](lds <= 2.626 & SODIUM <= 145.011) [Discrimination Score: -2.302; Robustness + : -2.778; Robustness - : 1.068; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](POTASSIUM >= 3.490 -> srr <= 0.156) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](lds <= 2.581 -> POTASSIUM <= 3.786) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BLOOD_UREA_NITROGEN <= 27.091 | POTASSIUM >= 3.646) [Discrimination Score: -2.369; Robustness + : 1.330; Robustness - : 6.091; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.806) U[1,2] (SBP >= 91.693)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](GLUCOSE >= 141.664 -> srr <= 0.153) [Discrimination Score: -1.555; Robustness + : -26.154; Robustness - : -0.059; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN >= 24.527 & srr >= 0.046) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((srr <= 0.146) U[1,2] (y <= 0.518)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](GLUCOSE <= 173.191 | lds <= 2.509) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days >= 0.239) U[0,1] (n_evts <= 0.360)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Glasgow_Coma_Scale_Total >= 10.918 -> ICU_Pt_Days <= 2.857) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AF <= 0.945 & n_edrk >= 0.480) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN >= 24.359 -> lds >= 1.213) [Discrimination Score: -2.178; Robustness + : -2.844; Robustness - : -0.346; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pulse <= 87.283 | Temp <= 36.835) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.916 -> SBP <= 202.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Glasgow_Coma_Scale_Total <= 11.702) U[0,1] (SBP <= 172.498)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.198) U[0,2] (SBP >= 86.127)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](hr >= 87.734 | Pulse <= 99.329) [Discrimination Score: -0.023; Robustness + : 21.984; Robustness - : 22.350; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](death >= 0.011 & tte >= -1.298) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](CREATININE <= 0.910 & n_edrk <= 0.833) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CALCIUM >= 9.646 | n_edrk >= 0.152) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](death <= 0.602 -> Mort >= 0.157) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.176) U[1,1] (y <= 0.856)) [Discrimination Score: 0.632; Robustness + : 0.856; Robustness - : 0.847; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](af >= 0.248 | n_edrk <= 0.869) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](af >= 0.270 & ICU_Pt_Days <= 2.044) [Discrimination Score: 1.907; Robustness + : 0.730; Robustness - : -1.805; Percent Class + : 1.000; Percent Class - : 0.000]
((CHLORIDE <= 113.103) U[0,2] (n_edrk <= 0.817)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_edrk >= 0.136) U[1,2] (SODIUM <= 146.421)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM >= 9.454) U[0,2] (ICU_Pt_Days <= 1.513)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CREATININE <= 0.988 & ICU_Pt_Days >= 0.710) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_edrk >= 0.506 -> POTASSIUM >= 3.602) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 10.875) U[0,2] (n_edrk >= 0.435)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](cosen >= -1.730 & ICU_Pt_Days >= 0.875) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((direct <= 0.597) U[1,2] (srr <= 0.157)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 2.542) U[1,2] (SODIUM >= 143.939)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CHLORIDE <= 113.253 -> ICU_Pt_Days <= 1.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -2.171 -> n_edrk >= 0.232) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](n_edrk <= 0.813 -> n_evts <= 0.576) [Discrimination Score: -0.367; Robustness + : -0.576; Robustness - : -0.433; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Glasgow_Coma_Scale_Total <= 13.764 & y <= 0.362) [Discrimination Score: 5.284; Robustness + : 0.362; Robustness - : -1.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ICU_Pt_Days <= 4.521 -> POTASSIUM >= 3.406) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](af >= 0.572 -> y >= 0.091) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](cosen >= -1.800 | SBP >= 126.643) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CALCIUM <= 10.037 & y <= 0.413) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 1.008) U[2,2] (y >= 0.035)) [Discrimination Score: -0.118; Robustness + : 0.189; Robustness - : 0.250; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.628) U[0,0] (ICU_Pt_Days >= 0.281)) [Discrimination Score: -1.005; Robustness + : 0.372; Robustness - : 2.433; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pulse <= 107.062 & Resp <= 19.487) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](GLUCOSE <= 163.793 & n_edrk >= 0.435) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](CHLORIDE >= 102.656 & y <= 0.227) [Discrimination Score: 2.944; Robustness + : 0.159; Robustness - : -0.689; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SODIUM >= 143.324 | y >= 0.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 26.894) U[0,0] (n_edrk <= 0.883)) [Discrimination Score: -2.425; Robustness + : 1.276; Robustness - : 5.894; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 125.962) U[1,2] (ICU_Pt_Days <= 2.854)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE >= 108.432) U[1,2] (SBP <= 169.396)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP >= 67.310) U[0,2] (SODIUM >= 143.572)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 131.089) U[2,2] (SBP >= 151.160)) [Discrimination Score: 3.298; Robustness + : 40.521; Robustness - : -12.089; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](POTASSIUM <= 3.843 & y <= 0.271) [Discrimination Score: 1.501; Robustness + : 0.238; Robustness - : -0.321; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 27.660) U[0,1] (SBP >= 62.238)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BLOOD_UREA_NITROGEN >= 23.572 | ICU_Pt_Days >= 0.572) [Discrimination Score: 0.088; Robustness + : 2.813; Robustness - : 2.428; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.968) U[1,2] (y <= 0.386)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ICU_Pt_Days <= 3.070 & lds <= 3.150) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](MET >= 0.017 & Resp >= 13.275) [Discrimination Score: 0.000; Robustness + : -0.017; Robustness - : -0.017; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.025) U[0,2] (MET >= 0.027)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM <= 10.112 & SBP >= 120.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.882) U[1,1] (SBP <= 185.791)) [Discrimination Score: -1.947; Robustness + : 21.978; Robustness - : 77.934; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AF <= 0.868 | Mort <= 0.247) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GLUCOSE >= 143.909) U[0,0] (y <= 0.375)) [Discrimination Score: 1.435; Robustness + : 24.113; Robustness - : -0.196; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](s2_hr >= -0.003 & s8_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](cosen >= -0.919 | edrk <= 29.147) [Discrimination Score: -1.517; Robustness + : 4.672; Robustness - : 13.172; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BLOOD_UREA_NITROGEN >= 21.032 -> y >= 0.172) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](n_edrk >= 0.602 | srr >= 0.089) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](lds >= 1.024 -> y >= 0.136) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s24_hr >= 0.000 | s2_hr >= -0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](direct >= 0.021 | ICU_Pt_Days <= 1.324) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.991) U[0,1] (Glasgow_Coma_Scale_Total <= 14.092)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](ICU_Pt_Days >= 0.275 & y <= 0.384) [Discrimination Score: 0.014; Robustness + : -0.275; Robustness - : -0.282; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -0.022) U[0,1] (y <= 0.928)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days >= 0.305) U[0,0] (srr <= 0.150)) [Discrimination Score: -1.256; Robustness + : -0.029; Robustness - : 2.470; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Mort <= 0.867 | SBP <= 178.370) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](direct <= 0.480 & n_evts >= 0.270) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](af >= 0.187 & Mort >= 0.115) [Discrimination Score: 2.449; Robustness + : -0.115; Robustness - : -0.176; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](edrk >= 15.431 -> Glasgow_Coma_Scale_Total <= 14.713) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((lds >= 1.355) U[0,2] (n_edrk >= 0.182)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.942) U[0,2] (direct <= 0.233)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](lds >= 1.022 -> Mort <= 0.272) [Discrimination Score: -3.925; Robustness + : -1.778; Robustness - : -0.536; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](edrk >= 12.478 & GLUCOSE >= 149.418) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
