G[0,0](hr >= 85.929 & Pulse >= 94.662) [Discrimination Score: -0.024; Robustness + : -1.676; Robustness - : -1.090; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](n_evts >= 0.083 -> PROTIME_INR >= 1.103) [Discrimination Score: 35.440; Robustness + : -0.004; Robustness - : -0.917; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](n_evts <= 0.367 -> PARTIAL_THROMBOPLASTIN_TIME >= 27.185) [Discrimination Score: 3.606; Robustness + : -0.671; Robustness - : -4.615; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 3.613) U[0,2] (n_evts >= 0.089)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.871) U[0,2] (TROPONIN_I <= 0.034)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE <= 90.236) U[2,2] (n_evts <= 0.678)) [Discrimination Score: 3.737; Robustness + : 28.125; Robustness - : -0.322; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALBUMIN >= 4.007 & n_evts <= 0.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](n_evts >= 0.116 -> TOTAL_BILIRUBIN <= 0.604) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ALT_GPT <= 45.845 & n_evts >= 0.060) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Glasgow_Coma_Scale_Total >= 14.047 | MET >= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BLOOD_UREA_NITROGEN <= 19.766 | TROPONIN_I >= 0.021) [Discrimination Score: 2.158; Robustness + : 3.976; Robustness - : 0.039; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE >= 63.962) U[1,2] (BLOOD_UREA_NITROGEN <= 17.980)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN >= 13.508 & TOTAL_BILIRUBIN <= 0.679) [Discrimination Score: 0.016; Robustness + : -0.008; Robustness - : -0.021; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 3.501) U[1,1] (BLOOD_UREA_NITROGEN >= 14.639)) [Discrimination Score: -3.577; Robustness + : 1.665; Robustness - : 6.361; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT >= 24.098) U[1,1] (BLOOD_UREA_NITROGEN >= 11.649)) [Discrimination Score: 3.606; Robustness + : 23.791; Robustness - : 9.351; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LOS <= 6.013 | y >= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.527 -> PARTIAL_THROMBOPLASTIN_TIME >= 26.829) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BLOOD_UREA_NITROGEN <= 18.526 | PROTIME_INR <= 1.139) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((n_evts <= 0.776) U[0,2] (y >= 0.042)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](GLUCOSE >= 101.978 & SODIUM <= 138.767) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](CREATININE <= 1.109 & PLATELET_COUNT >= 220.834) [Discrimination Score: 0.776; Robustness + : -3.584; Robustness - : -8.834; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PHOSPHORUS <= 3.589 -> SODIUM <= 137.648) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CALCIUM >= 9.122 | HEMOGLOBIN <= 14.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HEMOGLOBIN >= 10.298 & n_evts <= 0.372) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.861 & PLATELET_COUNT <= 237.269) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.225) U[0,2] (tte <= -0.092)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](death >= 0.016 & Mort >= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](ALBUMIN <= 4.271 & CHLORIDE <= 105.621) [Discrimination Score: -2.018; Robustness + : -0.208; Robustness - : 1.071; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CHLORIDE <= 104.677 -> TROPONIN_I <= 0.044) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALT_GPT <= 45.288 -> CHLORIDE <= 104.666) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](CHLORIDE >= 104.231 & TOTAL_BILIRUBIN <= 0.603) [Discrimination Score: 2.938; Robustness + : -0.107; Robustness - : -2.231; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](ALKALINE_PHOSPHATASE <= 89.714 & CHLORIDE >= 102.427) [Discrimination Score: 2.545; Robustness + : 2.488; Robustness - : -1.286; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PHOSPHORUS <= 3.598 -> WHITE_BLOOD_CELL_COUNT <= 8.255) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](CHLORIDE >= 102.735 -> PARTIAL_THROMBOPLASTIN_TIME >= 27.041) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CHLORIDE <= 104.611 & PROTIME_INR <= 1.124) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](CALCIUM >= 9.041 -> WHITE_BLOOD_CELL_COUNT >= 7.242) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CALCIUM >= 8.952 & CREATININE >= 0.935) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](GLUCOSE >= 108.651 -> PHOSPHORUS <= 3.218) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CALCIUM >= 8.847 | PHOSPHORUS <= 3.140) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](POTASSIUM <= 3.951 -> TROPONIN_I <= 0.029) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALKALINE_PHOSPHATASE >= 65.011 -> POTASSIUM <= 3.972) [Discrimination Score: 3.605; Robustness + : -1.904; Robustness - : -25.989; Percent Class + : 1.000; Percent Class - : 0.000]
((ALT_GPT >= 27.131) U[1,2] (POTASSIUM <= 3.979)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](POTASSIUM <= 3.960 & TOTAL_BILIRUBIN <= 0.694) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALBUMIN <= 4.278) U[1,2] (POTASSIUM <= 3.946)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 20.014) U[0,1] (GLUCOSE <= 121.881)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS <= 3.200) U[2,2] (POTASSIUM <= 3.970)) [Discrimination Score: 1.428; Robustness + : 0.384; Robustness - : -0.030; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](POTASSIUM <= 3.941 -> PROTIME_INR <= 1.182) [Discrimination Score: -3.606; Robustness + : -0.075; Robustness - : 0.018; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](PARTIAL_THROMBOPLASTIN_TIME <= 31.118 -> POTASSIUM >= 3.931) [Discrimination Score: -3.606; Robustness + : -4.479; Robustness - : -0.069; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](ICU_Pt_Days >= 0.119 | y <= 0.589) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LOS <= 9.018 -> PROTIME_INR >= 1.118) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](LOS >= 0.560 & PARTIAL_THROMBOPLASTIN_TIME >= 27.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AF >= 0.006 | af <= 0.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.007) U[0,1] (ICU_Pt_Days <= 1.023)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](death >= 0.026 -> MET >= 0.010) [Discrimination Score: 0.866; Robustness + : 0.010; Robustness - : -0.414; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](LOS >= 0.030 | TROPONIN_I >= 0.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE >= 61.365) U[1,2] (LOS >= 0.327)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALT_GPT <= 44.023 & LOS <= 5.095) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALBUMIN <= 4.171 -> LOS <= 10.105) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](direct <= 0.622 & n_evts >= 0.074) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 2.503) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME >= 27.274)) [Discrimination Score: -3.606; Robustness + : 2.648; Robustness - : 4.526; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ICU_Pt_Days >= 0.254 & PROTIME_INR >= 1.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s2_hr >= -0.005) U[1,2] (s8_hr <= 0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CREATININE >= 0.966 | WHITE_BLOOD_CELL_COUNT >= 7.533) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ICU_Pt_Days >= 0.328 & TROPONIN_I <= 0.055) [Discrimination Score: -1.581; Robustness + : -0.328; Robustness - : -0.098; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALKALINE_PHOSPHATASE <= 87.264 | ICU_Pt_Days <= 4.154) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 3.861) U[0,2] (TOTAL_BILIRUBIN >= 0.431)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ALT_GPT >= 26.801 -> ICU_Pt_Days <= 1.829) [Discrimination Score: -2.633; Robustness + : -20.259; Robustness - : 0.885; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALBUMIN >= 3.263 & ICU_Pt_Days <= 0.588) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](PLATELET_COUNT <= 255.651 & SODIUM <= 138.064) [Discrimination Score: 0.492; Robustness + : 1.882; Robustness - : 1.064; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Mort >= 0.001 | n_evts <= 0.466) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](MET >= 0.010 & Temp <= 37.346) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HEMOGLOBIN <= 14.658 | LOS <= 1.483) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ICU_Pt_Days >= 0.283 -> O2_Flow <= 2.163) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 20.979) U[0,1] (n_evts >= 0.066)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN >= 12.736 | POTASSIUM <= 3.958) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](PROTIME_INR <= 1.168 & y <= 0.346) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](PARTIAL_THROMBOPLASTIN_TIME <= 29.769 -> y >= 0.024) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr <= 0.003) U[0,1] (s2_hr <= 0.002)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.837) U[1,1] (Temp <= 37.273)) [Discrimination Score: -0.222; Robustness + : 0.532; Robustness - : 0.662; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](GLUCOSE <= 119.263 & WHITE_BLOOD_CELL_COUNT >= 8.119) [Discrimination Score: -0.785; Robustness + : -1.338; Robustness - : 0.263; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 22.254) U[2,2] (PLATELET_COUNT <= 239.482)) [Discrimination Score: -1.232; Robustness + : 12.436; Robustness - : 27.482; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TROPONIN_I <= 0.037 & y >= 0.009) [Discrimination Score: 3.082; Robustness + : -0.010; Robustness - : -0.023; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE <= 68.969) U[1,2] (y <= 0.272)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TOTAL_BILIRUBIN <= 0.622 -> y <= 0.117) [Discrimination Score: -2.645; Robustness + : -0.212; Robustness - : 0.050; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 48.148) U[1,1] (y <= 0.292)) [Discrimination Score: -3.606; Robustness + : 2.139; Robustness - : 26.148; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_edrk >= 0.550 -> n_evts >= 0.034) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Resp >= 18.111 & s24_hr <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HEMOGLOBIN >= 10.941 & ICU_Pt_Days <= 1.703) [Discrimination Score: 1.776; Robustness + : 1.528; Robustness - : -1.837; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](CHLORIDE >= 102.469 & n_evts <= 0.909) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HEMOGLOBIN <= 14.173 -> y >= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](edrk <= 26.562 | MET >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Resp >= 14.359 & s8_hr >= -0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 18.544) U[2,2] (CREATININE >= 0.925)) [Discrimination Score: 1.632; Robustness + : 2.851; Robustness - : 0.175; Percent Class + : 0.000; Percent Class - : 1.000]
((MET >= 0.007) U[2,2] (s24_edrk <= 0.003)) [Discrimination Score: -0.408; Robustness + : 0.003; Robustness - : 0.144; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Mort >= 0.047 & SpO2 <= 98.357) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Mort <= 0.388 | tte <= -0.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MET >= 0.015) U[1,2] (s8_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.174) U[0,2] (POTASSIUM <= 3.938)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.059) U[0,1] (tte <= -0.054)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](direct >= 0.046 -> PROTIME_INR >= 1.112) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.606) U[1,2] (PARTIAL_THROMBOPLASTIN_TIME <= 27.397)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALKALINE_PHOSPHATASE >= 65.556 | CALCIUM >= 9.285) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](ALT_GPT >= 38.320 | CALCIUM <= 9.512) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALBUMIN >= 3.933 & CALCIUM <= 9.501) [Discrimination Score: 3.064; Robustness + : -0.035; Robustness - : -0.733; Percent Class + : 1.000; Percent Class - : 0.000]
((CALCIUM <= 9.597) U[1,2] (TROPONIN_I >= 0.026)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 9.576) U[2,2] (TOTAL_BILIRUBIN >= 0.401)) [Discrimination Score: -1.787; Robustness + : 0.180; Robustness - : 0.676; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Mort >= 0.052 & O2_Flow <= 6.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Mort >= 0.008 & srr >= 0.027) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.062) U[0,0] (TROPONIN_I >= 0.020)) [Discrimination Score: -1.623; Robustness + : 0.003; Robustness - : 0.681; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ALKALINE_PHOSPHATASE >= 64.734 | direct >= 0.006) [Discrimination Score: -3.606; Robustness + : 1.871; Robustness - : 26.266; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ALT_GPT <= 47.410 -> direct <= 0.696) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](direct >= 0.034 & TOTAL_BILIRUBIN <= 0.499) [Discrimination Score: 3.606; Robustness + : -0.046; Robustness - : -0.201; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 3.306) U[1,2] (direct >= 0.062)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 19.034) U[0,2] (LOS <= 5.348)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 8.718 & PARTIAL_THROMBOPLASTIN_TIME <= 30.420) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CALCIUM >= 9.084 & PROTIME_INR <= 1.130) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](death >= 0.004 -> Glasgow_Coma_Scale_Total >= 14.476) [Discrimination Score: 0.866; Robustness + : -0.524; Robustness - : -0.726; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CO2 >= 22.170 -> TROPONIN_I >= 0.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALBUMIN <= 4.106) U[1,2] (CO2 >= 22.466)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CO2 <= 23.786 & TOTAL_BILIRUBIN <= 0.479) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ALT_GPT >= 42.405 -> CO2 <= 27.478) [Discrimination Score: -3.484; Robustness + : -6.797; Robustness - : -1.478; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Glasgow_Coma_Scale_Total >= 14.011 | y >= 0.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((lds >= 0.412) U[1,2] (n_evts <= 0.891)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](n_edrk >= 0.162 -> TROPONIN_I >= 0.022) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE >= 65.735) U[1,1] (n_edrk >= 0.768)) [Discrimination Score: -3.604; Robustness + : 1.975; Robustness - : 25.265; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_edrk <= 0.899 | TOTAL_BILIRUBIN >= 0.425) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](ALT_GPT >= 33.396 & n_edrk <= 0.924) [Discrimination Score: 3.080; Robustness + : -1.126; Robustness - : -11.396; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 3.727) U[0,1] (n_edrk >= 0.423)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](death <= 0.519 & Temp <= 36.878) [Discrimination Score: 0.514; Robustness + : 0.131; Robustness - : -0.160; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CHLORIDE <= 105.342 & CREATININE <= 1.192) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow <= 6.664) U[0,0] (srr <= 0.056)) [Discrimination Score: 0.735; Robustness + : 4.664; Robustness - : 3.378; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Mort >= 0.059 -> PROTIME_INR >= 1.110) [Discrimination Score: 0.819; Robustness + : 0.003; Robustness - : -0.333; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Mort >= 0.002 | PARTIAL_THROMBOPLASTIN_TIME <= 27.920) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 23.210) U[1,2] (PARTIAL_THROMBOPLASTIN_TIME <= 31.692)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 25.265) U[1,2] (PROTIME_INR <= 1.172)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_edrk >= 0.720 -> PROTIME_INR >= 1.116) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((n_edrk <= 0.973) U[1,2] (PARTIAL_THROMBOPLASTIN_TIME <= 28.298)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](s24_edrk <= 0.003 | Temp >= 36.622) [Discrimination Score: -0.166; Robustness + : 0.122; Robustness - : 0.186; Percent Class + : 1.000; Percent Class - : 0.000]
