G[0,0](hr >= 71.517 & Pulse >= 84.693) [Discrimination Score: -0.069; Robustness + : -3.490; Robustness - : -1.978; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](s24_edrk <= 0.001 | s8_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ALKALINE_PHOSPHATASE <= 87.321 & CALCIUM <= 8.755) [Discrimination Score: 1.122; Robustness + : -1.344; Robustness - : -3.679; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR <= 1.423) U[0,0] (WHITE_BLOOD_CELL_COUNT >= 6.897)) [Discrimination Score: -1.123; Robustness + : 0.622; Robustness - : 1.503; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE <= 104.925) U[1,2] (TOTAL_PROTEIN >= 5.030)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM <= 2.118) U[0,1] (PROTIME_INR <= 1.478)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 2.813) U[0,1] (PROTIME_INR <= 1.456)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CREATININE >= 0.933 -> PROTIME_INR >= 1.272) [Discrimination Score: -1.123; Robustness + : -0.201; Robustness - : -0.167; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALKALINE_PHOSPHATASE <= 78.932 & PROTIME_INR >= 1.205) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE <= 78.803) U[0,1] (ALT_GPT >= 31.602)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PROTIME_INR <= 1.403 & TOTAL_PROTEIN <= 6.102) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](PARTIAL_THROMBOPLASTIN_TIME <= 30.605 | PLATELET_COUNT <= 206.930) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 8.302 -> POTASSIUM >= 4.024) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CALCIUM <= 8.707 -> CREATININE <= 1.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](ALBUMIN >= 2.896 | CALCIUM <= 8.848) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM >= 8.330 & MAGNESIUM <= 2.144) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](CHLORIDE <= 106.890 & PLATELET_COUNT >= 172.107) [Discrimination Score: -1.073; Robustness + : 1.391; Robustness - : 4.890; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GLUCOSE >= 102.919 & PLATELET_COUNT >= 182.152) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE <= 110.806) U[0,2] (PROTIME_INR <= 1.466)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CALCIUM <= 8.627 & WHITE_BLOOD_CELL_COUNT >= 6.270) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CHLORIDE <= 105.229 -> WHITE_BLOOD_CELL_COUNT <= 8.374) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](ALT_GPT <= 47.797 | WHITE_BLOOD_CELL_COUNT >= 6.827) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALT_GPT <= 42.440 & POTASSIUM <= 4.067) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ALT_GPT <= 39.699 -> CREATININE >= 0.834) [Discrimination Score: 1.123; Robustness + : -7.810; Robustness - : -17.699; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.015) U[1,2] (ALT_GPT >= 31.561)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALT_GPT >= 33.517 & MAGNESIUM >= 2.058) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](CALCIUM <= 8.582 & PLATELET_COUNT <= 203.777) [Discrimination Score: 1.123; Robustness + : -3.451; Robustness - : -8.223; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALKALINE_PHOSPHATASE >= 73.182 -> PLATELET_COUNT <= 204.984) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](ALT_GPT >= 22.312 | PLATELET_COUNT >= 175.534) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE <= 106.501) U[1,2] (WHITE_BLOOD_CELL_COUNT <= 7.649)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.031) U[0,1] (PLATELET_COUNT <= 204.656)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE >= 0.896) U[0,0] (PLATELET_COUNT <= 202.542)) [Discrimination Score: 1.111; Robustness + : 17.296; Robustness - : 0.204; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT <= 210.651) U[1,2] (POTASSIUM >= 4.035)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](MAGNESIUM >= 2.021 -> PLATELET_COUNT >= 187.561) [Discrimination Score: 1.123; Robustness + : -10.909; Robustness - : -24.439; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE >= 102.567) U[0,1] (PROTIME_INR >= 1.361)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 38.965) U[0,1] (PARTIAL_THROMBOPLASTIN_TIME >= 29.613)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 8.282 -> PARTIAL_THROMBOPLASTIN_TIME <= 31.015) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM >= 8.355 & TOTAL_PROTEIN >= 4.909) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](PLATELET_COUNT >= 174.378 | TOTAL_PROTEIN <= 5.958) [Discrimination Score: -1.122; Robustness + : 17.471; Robustness - : 37.622; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ALKALINE_PHOSPHATASE <= 82.374 & WHITE_BLOOD_CELL_COUNT <= 7.671) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](ALT_GPT >= 28.473 & TOTAL_PROTEIN >= 5.483) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ALBUMIN >= 2.861 | WHITE_BLOOD_CELL_COUNT <= 8.363) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CREATININE <= 1.020 & WHITE_BLOOD_CELL_COUNT >= 5.864) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](POTASSIUM <= 4.088 & WHITE_BLOOD_CELL_COUNT >= 6.747) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM >= 2.034) U[1,2] (WHITE_BLOOD_CELL_COUNT >= 6.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM >= 8.428) U[0,0] (PROTIME_INR >= 1.354)) [Discrimination Score: -1.123; Robustness + : 0.290; Robustness - : 0.472; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CHLORIDE >= 102.453 | PARTIAL_THROMBOPLASTIN_TIME >= 29.977) [Discrimination Score: 1.087; Robustness + : 3.208; Robustness - : 1.823; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 43.456) U[0,1] (PROTIME_INR >= 1.270)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TOTAL_PROTEIN >= 5.182) U[0,2] (WHITE_BLOOD_CELL_COUNT <= 8.315)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GLUCOSE <= 112.213 -> PARTIAL_THROMBOPLASTIN_TIME >= 30.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](PARTIAL_THROMBOPLASTIN_TIME >= 29.850 -> PROTIME_INR <= 1.407) [Discrimination Score: 1.105; Robustness + : -0.884; Robustness - : -1.950; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AST_GOT <= 31.511 -> SODIUM <= 137.883) [Discrimination Score: 0.650; Robustness + : -2.822; Robustness - : -4.511; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE <= 87.226) U[0,2] (PARTIAL_THROMBOPLASTIN_TIME >= 29.424)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ALBUMIN <= 2.957 -> PARTIAL_THROMBOPLASTIN_TIME <= 31.280) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](PARTIAL_THROMBOPLASTIN_TIME <= 30.630 | POTASSIUM <= 4.090) [Discrimination Score: 0.938; Robustness + : 0.689; Robustness - : 0.090; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](MAGNESIUM >= 2.061 -> PARTIAL_THROMBOPLASTIN_TIME <= 31.514) [Discrimination Score: -1.065; Robustness + : -1.115; Robustness - : 0.061; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 0.968) U[2,2] (PARTIAL_THROMBOPLASTIN_TIME <= 31.667)) [Discrimination Score: 1.075; Robustness + : 1.170; Robustness - : -0.132; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 9.960) U[1,2] (SODIUM >= 137.105)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS <= 3.326) U[1,2] (SODIUM >= 136.502)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](af >= 0.135 | cosen >= -2.400) [Discrimination Score: 0.555; Robustness + : 0.803; Robustness - : 0.223; Percent Class + : 1.000; Percent Class - : 0.000]
((PARTIAL_THROMBOPLASTIN_TIME >= 29.581) U[1,2] (TOTAL_PROTEIN <= 5.840)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s2_edrk >= 2.641237431628453e-05 | s8_edrk >= -0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CO2 <= 25.805 & PARTIAL_THROMBOPLASTIN_TIME <= 30.681) [Discrimination Score: 1.049; Robustness + : -0.181; Robustness - : -1.119; Percent Class + : 1.000; Percent Class - : 0.000]
((s24_edrk <= 0.001) U[0,2] (s2_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](af >= 0.325 | CO2 >= 25.250) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CO2 >= 25.458 & SODIUM <= 137.716) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](ALT_GPT >= 32.161 | CO2 >= 25.414) [Discrimination Score: 1.047; Robustness + : 8.016; Robustness - : 0.586; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af <= 0.885 | PHOSPHORUS <= 3.570) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((direct >= 0.011) U[0,1] (y >= 0.059)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CALCIUM <= 8.599 & CO2 <= 25.650) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 <= 25.644) U[1,2] (cosen >= -2.158)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](af <= 0.963 & AST_GOT <= 31.841) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -2.503) U[1,2] (hr <= 90.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.804) U[1,1] (PHOSPHORUS <= 3.544)) [Discrimination Score: -0.306; Robustness + : 1.170; Robustness - : 1.373; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](PARTIAL_THROMBOPLASTIN_TIME >= 30.046 -> PHOSPHORUS >= 3.126) [Discrimination Score: 1.090; Robustness + : -0.744; Robustness - : -1.754; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](AST_GOT >= 26.164 | HEMOGLOBIN <= 10.465) [Discrimination Score: 0.792; Robustness + : 4.077; Robustness - : 0.836; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](AST_GOT >= 28.565 -> cosen <= -1.251) [Discrimination Score: -0.795; Robustness + : -3.283; Robustness - : -0.780; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 <= 25.806) U[0,1] (WHITE_BLOOD_CELL_COUNT >= 5.900)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](CHLORIDE <= 104.947 -> CO2 <= 25.880) [Discrimination Score: 1.082; Robustness + : -1.660; Robustness - : -2.947; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](hr >= 76.953 | Pulse <= 90.280) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AST_GOT <= 33.778) U[1,2] (PARTIAL_THROMBOPLASTIN_TIME <= 30.940)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT >= 27.589) U[1,2] (PHOSPHORUS <= 3.576)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](cosen <= -0.691 & PARTIAL_THROMBOPLASTIN_TIME <= 31.653) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HEMOGLOBIN >= 10.015 -> PHOSPHORUS <= 3.538) [Discrimination Score: -1.120; Robustness + : -0.445; Robustness - : -0.185; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CALCIUM >= 8.518 & PHOSPHORUS <= 3.574) [Discrimination Score: -1.052; Robustness + : -0.117; Robustness - : 0.074; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](ALT_GPT <= 44.274 & cosen >= -2.097) [Discrimination Score: -0.836; Robustness + : -1.685; Robustness - : -0.080; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af >= 0.150 -> PARTIAL_THROMBOPLASTIN_TIME <= 31.148) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Glasgow_Coma_Scale_Total >= 14.874) U[0,2] (MET <= 0.037)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](CO2 >= 25.202 -> GLUCOSE <= 109.873) [Discrimination Score: -1.111; Robustness + : -8.244; Robustness - : -0.798; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](CO2 <= 25.749 & PLATELET_COUNT >= 173.462) [Discrimination Score: -0.856; Robustness + : -1.610; Robustness - : -0.251; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CALCIUM <= 8.753 & cosen <= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](af <= 0.671 -> ALT_GPT >= 34.010) [Discrimination Score: -0.996; Robustness + : -6.990; Robustness - : -0.599; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af <= 0.668 & CALCIUM <= 8.584) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 45.071) U[0,1] (AST_GOT <= 32.514)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](af <= 0.512 | hr <= 101.500) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CHLORIDE >= 103.925 -> cosen <= -1.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -1.178) U[0,2] (WHITE_BLOOD_CELL_COUNT >= 6.541)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AST_GOT >= 27.851 -> CALCIUM >= 8.220) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](PHOSPHORUS <= 3.345 -> WHITE_BLOOD_CELL_COUNT <= 7.893) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts >= 0.004 & y <= 0.490) [Discrimination Score: 0.489; Robustness + : -0.004; Robustness - : -0.225; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.008) U[1,1] (tte >= -1.294)) [Discrimination Score: 1.537; Robustness + : 1.294; Robustness - : 0.823; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CHLORIDE >= 103.611 | PHOSPHORUS >= 3.005) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.320) U[1,2] (CHLORIDE >= 103.301)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALKALINE_PHOSPHATASE <= 88.313 | CO2 <= 25.824) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](af <= 0.522 -> WHITE_BLOOD_CELL_COUNT <= 8.246) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](CO2 >= 25.484 | HEMOGLOBIN <= 10.156) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -2.341) U[0,0] (GLUCOSE <= 112.127)) [Discrimination Score: 1.020; Robustness + : 9.125; Robustness - : 0.310; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -2.700) U[1,2] (PLATELET_COUNT <= 209.123)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CO2 <= 25.647 | POTASSIUM <= 4.085) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 2.897) U[0,2] (CO2 <= 25.608)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 25.418) U[0,2] (MAGNESIUM >= 2.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 >= 25.383) U[1,2] (CREATININE <= 0.970)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN <= 20.390) U[0,2] (HEMOGLOBIN <= 10.483)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.918) U[0,0] (SODIUM <= 137.907)) [Discrimination Score: -0.370; Robustness + : 0.666; Robustness - : 0.916; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AST_GOT >= 27.283 -> WHITE_BLOOD_CELL_COUNT >= 6.478) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.024) U[1,2] (GLUCOSE <= 112.377)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af <= 0.428 -> PLATELET_COUNT <= 198.178) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](PHOSPHORUS <= 3.317 & PLATELET_COUNT <= 194.115) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CO2 <= 25.923 | PROTIME_INR <= 1.479) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](AST_GOT <= 30.587 -> CHLORIDE <= 106.320) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](death <= 0.901 & Mort >= 0.058) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](GLUCOSE <= 109.210 | PHOSPHORUS >= 3.056) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](cosen <= -0.370 | Pulse >= 75.446) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ALKALINE_PHOSPHATASE <= 80.442 -> cosen <= -1.499) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BLOOD_UREA_NITROGEN <= 20.435 & SODIUM >= 136.099) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](death <= 0.067 & ICU_Pt_Days <= 4.903) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 >= 25.186) U[1,1] (TOTAL_PROTEIN <= 5.733)) [Discrimination Score: 0.628; Robustness + : 0.838; Robustness - : 0.814; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN >= 2.766) U[1,2] (cosen >= -1.619)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](cosen <= -0.087 | MAGNESIUM >= 2.057) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](cosen <= -0.272 -> POTASSIUM >= 4.012) [Discrimination Score: 0.516; Robustness + : -1.359; Robustness - : -1.905; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.546) U[0,1] (CREATININE >= 0.845)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 <= 25.691) U[0,0] (hr <= 96.754)) [Discrimination Score: 0.522; Robustness + : 16.096; Robustness - : 5.755; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](hr >= 80.856 -> PHOSPHORUS <= 3.586) [Discrimination Score: 0.127; Robustness + : -9.309; Robustness - : -11.851; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](af <= 0.551 & ALKALINE_PHOSPHATASE <= 89.543) [Discrimination Score: 0.998; Robustness + : -0.760; Robustness - : -1.457; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -1.163) U[0,1] (PROTIME_INR <= 1.443)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AST_GOT <= 31.290 | hr <= 86.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
