G[0,0](hr >= 85.293 & Pulse >= 91.556) [Discrimination Score: -0.128; Robustness + : -8.136; Robustness - : -5.699; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MET <= 0.739 -> s2_edrk <= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](LOS <= 10.797 -> s24_hr >= -0.006) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS >= 1.558) U[1,2] (s8_hr <= -0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](cosen >= -2.177 -> n_edrk <= 0.763) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Mort >= 0.057 -> SBP <= 174.265) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((dfa >= 0.573) U[0,1] (SpO2 >= 94.270)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -1.248) U[1,2] (s8_hr >= -0.005)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.899) U[0,1] (s24_hr >= -0.007)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](ICU_Pt_Days >= 1.765 & s24_hr >= -0.005) [Discrimination Score: -1.489; Robustness + : -1.765; Robustness - : -0.611; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ICU_Pt_Days >= 1.443 | s8_hr >= -0.008) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Resp >= 12.755 & s24_edrk <= 0.002) [Discrimination Score: -0.691; Robustness + : 0.001; Robustness - : 0.002; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 19.790) U[1,2] (s8_edrk >= -0.008)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 21.062) U[1,1] (s2_edrk >= -0.004)) [Discrimination Score: -0.964; Robustness + : 1.062; Robustness - : 3.482; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.454) U[0,1] (lds <= 1.701)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts >= 0.574 -> SBP >= 80.087) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((dfa >= 0.447) U[0,1] (O2_Flow <= 6.925)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pulse >= 86.749 -> Temp <= 37.089) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](death <= 0.639 & s24_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](direct >= 0.032 -> ICU_Pt_Days >= 1.448) [Discrimination Score: 1.095; Robustness + : 0.032; Robustness - : -1.730; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](death <= 0.494 | s8_edrk <= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](ICU_Pt_Days >= 0.716 & O2_Flow <= 6.807) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.065) U[2,2] (s2_edrk <= 0.002)) [Discrimination Score: -0.866; Robustness + : 0.002; Robustness - : 0.402; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](direct <= 0.965 | edrk <= 35.740) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s8_hr >= -0.004) U[1,2] (y >= 0.062)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](s24_hr >= -0.004 -> y <= 0.852) [Discrimination Score: -1.155; Robustness + : -0.852; Robustness - : -0.368; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -2.161) U[0,2] (LOS >= 1.360)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Mort <= 0.925 | SpO2 >= 90.425) [Discrimination Score: -0.048; Robustness + : 4.575; Robustness - : 4.768; Percent Class + : 1.000; Percent Class - : 0.000]
((SpO2 >= 86.561) U[1,2] (y <= 0.688)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_edrk >= 0.143 & n_evts <= 0.693) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pulse >= 77.411) U[2,2] (s2_hr >= -0.003)) [Discrimination Score: 0.318; Robustness + : 17.089; Robustness - : 8.279; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ICU_Pt_Days <= 3.673 & y <= 0.729) [Discrimination Score: 1.360; Robustness + : 0.729; Robustness - : -0.438; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](srr <= 0.117 -> Temp >= 36.166) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](direct <= 0.848 -> n_evts <= 0.839) [Discrimination Score: -0.866; Robustness + : -0.848; Robustness - : -0.420; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](lds <= 1.633 | Resp >= 18.731) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk <= 23.292) U[0,1] (ICU_Pt_Days <= 4.320)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 84.683 | y <= 0.976) [Discrimination Score: -0.054; Robustness + : 9.306; Robustness - : 10.612; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](n_evts <= 0.844 | Temp <= 36.674) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](af <= 0.233 -> cosen <= -0.875) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](direct >= 0.152 & SpO2 <= 97.149) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Glasgow_Coma_Scale_Total >= 14.441) U[1,2] (s8_edrk <= 0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total <= 14.957) U[0,2] (s24_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Glasgow_Coma_Scale_Total >= 14.310 -> s2_edrk >= -0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((n_edrk <= 0.916) U[0,2] (srr <= 0.099)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](death >= 0.139 | SBP <= 141.518) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 3.871) U[0,2] (Temp >= 36.095)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.659) U[2,2] (s2_hr >= -0.005)) [Discrimination Score: 0.654; Robustness + : 0.659; Robustness - : 0.005; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](s8_hr >= -0.002 -> SBP <= 161.670) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](s24_hr <= 8.221519017312297e-06 | SBP <= 161.213) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Mort <= 0.555 & n_evts <= 0.775) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_edrk <= 0.708 | s8_hr >= -0.008) [Discrimination Score: -1.315; Robustness + : 0.075; Robustness - : 0.533; Percent Class + : 1.000; Percent Class - : 0.000]
((n_edrk <= 0.873) U[0,2] (s24_hr <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((srr >= 0.033) U[1,1] (tte <= -0.430)) [Discrimination Score: -0.696; Robustness + : 0.084; Robustness - : 1.136; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](O2_Flow <= 3.753 & SpO2 >= 86.460) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((hr <= 94.044) U[1,2] (Resp <= 20.291)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((lds <= 1.649) U[1,2] (O2_Flow >= 2.165)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 16.391) U[2,2] (srr <= 0.149)) [Discrimination Score: 0.281; Robustness + : 6.199; Robustness - : 3.228; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total >= 14.697 | Pulse <= 101.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](death <= 0.464 | Glasgow_Coma_Scale_Total >= 14.363) [Discrimination Score: 0.632; Robustness + : 0.637; Robustness - : 0.588; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](MET >= 0.061 -> SBP >= 75.514) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](s2_hr <= 0.000 & SBP <= 172.001) [Discrimination Score: 0.632; Robustness + : 0.001; Robustness - : -3.142; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Mort >= 0.096 | tte <= -0.247) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](dfa >= 0.431 | edrk >= 14.651) [Discrimination Score: 0.352; Robustness + : 7.939; Robustness - : 4.079; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](MET >= 0.069 -> Mort >= 0.033) [Discrimination Score: 1.155; Robustness + : 0.033; Robustness - : -0.539; Percent Class + : 0.000; Percent Class - : 1.000]
((s8_hr >= -0.004) U[1,2] (Temp <= 36.837)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](s24_hr <= -0.001 -> Temp >= 36.124) [Discrimination Score: 1.133; Robustness + : -0.077; Robustness - : -0.615; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.145) U[0,0] (s8_hr <= -0.000)) [Discrimination Score: -1.146; Robustness + : 0.002; Robustness - : 0.489; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](direct <= 0.436 | s24_hr >= -0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](MET >= 0.062 -> Temp <= 37.263) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.127) U[0,0] (y >= 0.042)) [Discrimination Score: -1.155; Robustness + : 0.873; Robustness - : 0.922; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 83.675 & lds >= 0.790) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](dfa <= 0.647 | ICU_Pt_Days <= 2.714) [Discrimination Score: 1.364; Robustness + : 2.714; Robustness - : 1.099; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Resp <= 18.761 & Temp >= 36.452) [Discrimination Score: -0.687; Robustness + : -1.239; Robustness - : -0.383; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort >= 0.012) U[1,2] (O2_Flow >= 2.226)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.481 -> direct <= 0.878) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((edrk <= 25.995) U[1,1] (n_evts >= 0.108)) [Discrimination Score: -0.841; Robustness + : 3.405; Robustness - : 9.954; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 15.507) U[0,2] (Pulse <= 107.159)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.726) U[1,2] (ICU_Pt_Days <= 3.841)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pulse >= 82.695 -> s8_hr >= -0.004) [Discrimination Score: -0.332; Robustness + : -13.653; Robustness - : -5.561; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pulse >= 72.968 & s24_hr <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET <= 0.332) U[0,2] (Pulse <= 107.988)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Glasgow_Coma_Scale_Total >= 14.860 & Temp <= 36.748) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Resp <= 20.344 -> SBP <= 162.415) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](LOS >= 3.106 & s2_hr <= -9.389030257603195e-05) [Discrimination Score: -1.723; Robustness + : -3.106; Robustness - : 2.752; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](n_evts <= 0.625 & tte >= -0.709) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.007) U[1,1] (LOS >= 1.351)) [Discrimination Score: -1.328; Robustness + : -0.007; Robustness - : 4.506; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 91.541) U[0,2] (s24_edrk >= -0.002)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](hr >= 84.201 | s8_edrk >= -0.000) [Discrimination Score: -0.059; Robustness + : 9.424; Robustness - : 10.886; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Temp >= 36.123 -> y >= 0.390) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](hr >= 87.937 -> s2_edrk <= 0.001) [Discrimination Score: -0.017; Robustness + : -6.619; Robustness - : -6.259; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.137 -> ICU_Pt_Days >= 0.614) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pulse <= 108.266 & SBP >= 71.163) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr >= 86.374 | Pulse >= 84.452) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](ICU_Pt_Days >= 1.718 | s2_hr <= -4.496404670346335e-05) [Discrimination Score: -1.722; Robustness + : 0.001; Robustness - : 5.857; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SpO2 >= 86.905 | srr <= 0.101) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](cosen <= -1.550 & direct <= 0.603) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](cosen >= -1.753 | Pulse <= 97.273) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.122) U[1,1] (s24_hr <= 0.000)) [Discrimination Score: 0.408; Robustness + : 0.122; Robustness - : 0.105; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](af <= 0.610 | s8_hr >= -0.006) [Discrimination Score: 0.408; Robustness + : 0.610; Robustness - : 0.539; Percent Class + : 1.000; Percent Class - : 0.000]
((edrk <= 20.772) U[1,1] (Resp <= 21.256)) [Discrimination Score: -1.521; Robustness + : 1.876; Robustness - : 6.777; Percent Class + : 0.000; Percent Class - : 1.000]
((n_edrk <= 0.724) U[1,2] (SBP <= 149.953)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](direct <= 0.352 & Mort >= 0.241) [Discrimination Score: -0.334; Robustness + : -0.241; Robustness - : -0.076; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](n_evts >= 0.309 | Resp <= 20.373) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](dfa >= 0.420 | s8_edrk >= -0.007) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa >= 0.566) U[0,2] (s24_edrk <= 0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s2_hr >= -0.005) U[2,2] (srr >= 0.073)) [Discrimination Score: 0.767; Robustness + : 0.049; Robustness - : 0.017; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk <= 25.446) U[0,0] (s8_hr <= -0.001)) [Discrimination Score: -0.877; Robustness + : 2.648; Robustness - : 8.966; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 13.141) U[2,2] (s24_hr <= 0.001)) [Discrimination Score: 0.401; Robustness + : 9.449; Robustness - : 4.883; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](s2_hr >= -0.004 -> y >= 0.319) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Glasgow_Coma_Scale_Total >= 14.124 & O2_Flow >= 2.092) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.873) U[0,1] (dfa <= 0.743)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.793 & O2_Flow <= 4.459) [Discrimination Score: 8.974; Robustness + : 0.793; Robustness - : -0.255; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](n_edrk <= 0.928 -> Temp >= 35.677) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((s2_hr <= 0.000) U[0,1] (Temp >= 36.348)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow >= 2.548) U[1,1] (Resp <= 21.833)) [Discrimination Score: -0.843; Robustness + : 1.833; Robustness - : 4.119; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](af <= 0.287 -> s2_hr >= -0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](dfa >= 0.391 -> s2_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af >= 0.024 | lds >= 0.971) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -1.066) U[1,2] (tte >= -0.826)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pulse <= 100.020 | tte >= -2.482) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](death >= 0.025 & n_evts >= 0.370) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](AF <= 0.357 -> y >= 0.198) [Discrimination Score: 1.155; Robustness + : -0.357; Robustness - : -0.611; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MET <= 0.456 | y <= 0.692) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF <= 0.060 | hr <= 104.999) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr <= 105.874 -> srr >= 0.077) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](edrk <= 32.318 & Glasgow_Coma_Scale_Total <= 14.969) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](cosen >= -1.742 | s2_hr <= -0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AF <= 0.161 | edrk >= 19.111) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](s2_edrk >= -0.006 | Temp >= 35.702) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](s8_edrk <= 0.004 & Temp <= 37.363) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](s24_edrk >= -0.006 & Temp <= 36.960) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](ICU_Pt_Days >= 0.363 -> srr <= 0.133) [Discrimination Score: 1.112; Robustness + : -0.016; Robustness - : -2.335; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Mort <= 0.771 -> n_edrk >= 0.441) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.022) U[1,2] (lds <= 1.952)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa >= 0.494) U[0,2] (hr >= 88.219)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](O2_Flow >= 2.371 | s24_hr <= -0.000) [Discrimination Score: -0.508; Robustness + : 0.002; Robustness - : 0.465; Percent Class + : 1.000; Percent Class - : 0.000]
((O2_Flow >= 2.116) U[0,1] (s8_hr >= -0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.011) U[1,2] (hr <= 116.760)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Mort <= 0.409 -> s8_hr >= -0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](dfa >= 0.459 & MET >= 0.080) [Discrimination Score: -0.419; Robustness + : -0.080; Robustness - : -0.077; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Mort >= 0.154 & s24_hr <= -0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.184) U[0,1] (s2_hr <= -0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](af <= 0.353 & n_edrk <= 0.681) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](cosen <= -1.556 & Mort <= 0.422) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr <= 101.831 -> s8_hr >= -0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](hr <= 115.094 -> s24_hr >= -0.004) [Discrimination Score: -0.062; Robustness + : -22.761; Robustness - : -21.199; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af <= 0.838 & srr >= 0.039) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AF >= 0.012 | Glasgow_Coma_Scale_Total >= 14.349) [Discrimination Score: 0.408; Robustness + : 0.651; Robustness - : 0.556; Percent Class + : 0.000; Percent Class - : 1.000]
