G[2,2](hr >= 87.587 & Pulse >= 79.310) [Discrimination Score: -0.647; Robustness + : -5.998; Robustness - : -1.283; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](direct >= 0.050 -> srr <= 0.114) [Discrimination Score: 1.212; Robustness + : 0.027; Robustness - : -0.547; Percent Class + : 1.000; Percent Class - : 0.000]
((edrk <= 26.532) U[1,2] (Temp >= 35.658)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ICU_Pt_Days >= 1.201 & n_evts <= 0.971) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AF >= 0.395 | n_edrk <= 0.778) [Discrimination Score: 0.525; Robustness + : 0.605; Robustness - : 0.414; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](LOS >= 1.286 -> n_evts <= 0.703) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Mort <= 0.444 -> Resp >= 14.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](direct >= 0.116 | SpO2 >= 91.484) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](death <= 0.300 & MET <= 0.511) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](edrk <= 24.298 & LOS >= 1.400) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((death <= 0.249) U[0,1] (Resp >= 12.864)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](cosen <= -0.543 | LOS >= 3.976) [Discrimination Score: -1.292; Robustness + : -0.228; Robustness - : 3.118; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](n_evts <= 0.659 | y >= 0.191) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](LOS >= 1.632 -> y <= 0.698) [Discrimination Score: 1.038; Robustness + : -0.698; Robustness - : -4.225; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](hr >= 86.309 & Resp >= 17.647) [Discrimination Score: -0.116; Robustness + : -1.225; Robustness - : -0.467; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af <= 0.579 & n_edrk <= 0.879) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](af >= 0.330 & ICU_Pt_Days >= 1.701) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](direct <= 0.461 & Temp <= 36.727) [Discrimination Score: 1.227; Robustness + : 0.158; Robustness - : -0.301; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](dfa <= 0.786 | SpO2 <= 97.169) [Discrimination Score: 0.230; Robustness + : 3.919; Robustness - : 2.893; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total <= 14.957 -> lds <= 2.411) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((lds >= 1.725) U[1,2] (O2_Flow >= 2.442)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.035) U[0,0] (LOS >= 3.517)) [Discrimination Score: -0.497; Robustness + : 0.965; Robustness - : 2.552; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Resp >= 13.221 | Temp >= 36.375) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.437) U[0,1] (ICU_Pt_Days >= 1.907)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](lds >= 1.063 -> srr <= 0.155) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen >= -2.083) U[0,1] (n_edrk >= 0.111)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](af <= 0.422 -> y <= 0.409) [Discrimination Score: -0.338; Robustness + : -0.409; Robustness - : -0.350; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](lds <= 2.374 | Pulse <= 83.614) [Discrimination Score: 0.511; Robustness + : 7.929; Robustness - : 3.296; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_evts <= 0.642 | Resp >= 18.659) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](n_edrk <= 0.881 -> n_evts <= 0.927) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](MET <= 0.992 -> s2_edrk <= 3.8445072854378904e-05) [Discrimination Score: 1.430; Robustness + : -1.000; Robustness - : -5.858; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](af >= 0.031 | Resp <= 19.550) [Discrimination Score: -0.181; Robustness + : 0.969; Robustness - : 1.099; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](MET <= 0.229 & s24_edrk >= -0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](MET <= 0.909 -> s8_edrk >= -0.005) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AF >= 0.205 & Mort <= 0.356) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.200) U[0,0] (ICU_Pt_Days <= 3.947)) [Discrimination Score: 1.445; Robustness + : 3.947; Robustness - : 1.670; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](death <= 0.927 | Temp >= 36.019) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](s8_edrk >= -0.001 -> Temp <= 37.243) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_edrk >= -0.006) U[1,2] (Temp <= 36.912)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](dfa <= 0.745 -> O2_Flow <= 4.085) [Discrimination Score: -0.632; Robustness + : -2.085; Robustness - : -1.415; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](s2_edrk >= -0.007 & Temp >= 36.284) [Discrimination Score: 0.416; Robustness + : 0.007; Robustness - : -0.092; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ICU_Pt_Days >= 1.838 & O2_Flow <= 6.456) [Discrimination Score: -1.349; Robustness + : -1.838; Robustness - : 0.246; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.962) U[0,0] (ICU_Pt_Days <= 2.526)) [Discrimination Score: 1.731; Robustness + : 2.526; Robustness - : 1.061; Percent Class + : 0.000; Percent Class - : 1.000]
((AF >= 0.126) U[0,2] (LOS >= 1.246)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AF <= 0.597 | y <= 0.933) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](SpO2 >= 92.556 & srr >= 0.096) [Discrimination Score: 0.657; Robustness + : 0.045; Robustness - : -2.189; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](lds >= 1.369 & Mort <= 0.604) [Discrimination Score: 1.548; Robustness + : 0.604; Robustness - : -0.139; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AF >= 0.325 | Resp <= 21.408) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af <= 0.517 | Mort <= 0.400) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](srr >= 0.050 | tte >= -3.104) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days <= 4.004) U[1,2] (lds >= 1.308)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 82.408) U[0,2] (lds <= 2.183)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS >= 2.685) U[1,2] (Temp >= 36.634)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Mort <= 0.768 & SBP <= 127.064) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ICU_Pt_Days <= 4.760) U[0,1] (y >= 0.010)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct >= 0.063) U[0,1] (n_evts >= 0.592)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](dfa >= 0.522 | s24_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](dfa >= 0.470 | s8_edrk <= 0.003) [Discrimination Score: -0.666; Robustness + : 0.119; Robustness - : 0.256; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](dfa <= 0.871 -> s2_edrk <= 0.003) [Discrimination Score: -0.702; Robustness + : -0.282; Robustness - : -0.184; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](direct <= 0.938 | edrk >= 12.461) [Discrimination Score: 2.170; Robustness + : 8.297; Robustness - : 2.285; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](cosen <= -0.396 & direct >= 0.171) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](lds <= 2.586 | y <= 0.413) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](dfa >= 0.543 & hr >= 80.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](death <= 0.925 & s2_edrk >= -0.003) [Discrimination Score: 0.370; Robustness + : 0.002; Robustness - : -0.008; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Mort >= 0.193 & n_evts <= 0.966) [Discrimination Score: -0.866; Robustness + : -0.193; Robustness - : -0.125; Percent Class + : 1.000; Percent Class - : 0.000]
((death <= 0.336) U[2,2] (s24_edrk >= -0.001)) [Discrimination Score: 0.408; Robustness + : 0.336; Robustness - : 0.289; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.720) U[0,2] (s8_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](af <= 0.753 & Pulse >= 73.765) [Discrimination Score: -0.376; Robustness + : -0.636; Robustness - : 0.036; Percent Class + : 1.000; Percent Class - : 0.000]
((death <= 0.365) U[0,1] (Glasgow_Coma_Scale_Total <= 14.943)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen >= -1.447) U[1,2] (y <= 0.763)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AF >= 0.412 -> SBP <= 126.267) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -0.190) U[1,2] (edrk <= 35.494)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](MET <= 0.340 & Mort >= 0.222) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Glasgow_Coma_Scale_Total >= 14.143 | s2_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 0.857; Robustness - : 0.857; Percent Class + : 1.000; Percent Class - : 0.000]
((Mort <= 0.934) U[1,1] (tte <= -0.115)) [Discrimination Score: -0.101; Robustness + : 0.934; Robustness - : 1.055; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 21.339) U[0,1] (SBP <= 169.425)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Mort >= 0.231 | Temp >= 36.339) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.686) U[1,2] (Pulse <= 112.154)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](n_edrk <= 0.867 & srr >= 0.043) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](MET <= 0.878 & SBP <= 154.610) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total <= 14.905) U[1,1] (s24_edrk <= 7.340784828034806e-05)) [Discrimination Score: -1.859; Robustness + : 1.000; Robustness - : 7.428; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Glasgow_Coma_Scale_Total >= 14.233 & s8_edrk >= -0.005) [Discrimination Score: -0.889; Robustness + : 0.005; Robustness - : 0.006; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](edrk <= 34.852 & Glasgow_Coma_Scale_Total <= 14.870) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](death >= 0.051 -> SBP >= 111.580) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](af >= 0.027 -> direct >= 0.061) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](edrk <= 23.457 & ICU_Pt_Days >= 0.655) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Glasgow_Coma_Scale_Total >= 14.352 | y <= 0.964) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](lds <= 2.103 | n_edrk >= 0.315) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Mort >= 0.031 & O2_Flow >= 2.574) [Discrimination Score: -0.632; Robustness + : -0.574; Robustness - : -0.133; Percent Class + : 1.000; Percent Class - : 0.000]
((death >= 0.020) U[0,2] (dfa <= 1.074)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 85.002) U[0,1] (Temp <= 36.914)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](dfa >= 0.430 | MET <= 0.702) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.036) U[1,1] (hr <= 95.336)) [Discrimination Score: 0.369; Robustness + : 10.252; Robustness - : 6.906; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](cosen >= -2.023 | Mort <= 0.309) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Mort <= 0.516) U[0,2] (SpO2 >= 88.134)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 82.151) U[0,0] (n_evts <= 0.919)) [Discrimination Score: -0.644; Robustness + : 2.980; Robustness - : 12.675; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](cosen <= -0.572 -> tte <= -0.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](ICU_Pt_Days <= 4.455 & srr >= 0.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((direct <= 0.579) U[0,2] (Mort <= 0.402)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr <= 107.809 & srr >= 0.061) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](O2_Flow >= 2.544 & Resp >= 18.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.059) U[0,2] (lds >= 1.871)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pulse <= 90.309) U[1,1] (srr <= 0.158)) [Discrimination Score: 0.505; Robustness + : 14.559; Robustness - : 9.023; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](lds >= 1.375 & LOS >= 1.404) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AF <= 0.993) U[0,1] (death <= 0.790)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts >= 0.465) U[0,2] (tte >= -0.933)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.477 & tte >= -2.176) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((af >= 0.361) U[2,2] (tte <= -0.248)) [Discrimination Score: 0.003; Robustness + : 0.639; Robustness - : 0.635; Percent Class + : 0.000; Percent Class - : 1.000]
((O2_Flow <= 2.847) U[1,1] (SpO2 >= 87.129)) [Discrimination Score: -0.052; Robustness + : 6.121; Robustness - : 6.442; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 19.353) U[2,2] (s2_edrk >= -0.006)) [Discrimination Score: -1.583; Robustness + : 0.006; Robustness - : 0.968; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk <= 24.782) U[1,2] (s8_edrk <= -0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 13.675) U[0,1] (s24_edrk >= -0.004)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.468 & Pulse <= 87.418) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((hr <= 99.872) U[0,1] (s2_edrk <= 0.001)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](edrk <= 21.950 -> s2_edrk >= -0.008) [Discrimination Score: 2.104; Robustness + : -1.192; Robustness - : -7.310; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Resp <= 20.239 -> s24_edrk >= -0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Resp <= 19.960 -> s8_edrk >= -0.002) [Discrimination Score: 1.582; Robustness + : -0.001; Robustness - : -1.401; Percent Class + : 0.000; Percent Class - : 1.000]
((af <= 0.601) U[1,1] (O2_Flow <= 3.062)) [Discrimination Score: 0.632; Robustness + : 1.062; Robustness - : 0.930; Percent Class + : 0.000; Percent Class - : 1.000]
((Resp <= 19.937) U[0,0] (y <= 0.478)) [Discrimination Score: -0.923; Robustness + : 0.478; Robustness - : 2.729; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](ICU_Pt_Days <= 4.730 & Pulse <= 97.570) [Discrimination Score: 1.812; Robustness + : 4.730; Robustness - : 1.015; Percent Class + : 1.000; Percent Class - : 0.000]
((AF >= 0.024) U[1,2] (direct >= 0.091)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](hr <= 115.979 | s24_edrk >= -0.001) [Discrimination Score: 0.442; Robustness + : 30.895; Robustness - : 25.553; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 82.502) U[0,0] (s8_edrk >= -0.007)) [Discrimination Score: -0.651; Robustness + : 2.630; Robustness - : 12.388; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](hr >= 79.259 | SpO2 <= 99.553) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((af >= 0.038) U[1,1] (death <= 0.571)) [Discrimination Score: 2.241; Robustness + : 0.962; Robustness - : 0.484; Percent Class + : 0.000; Percent Class - : 1.000]
((Glasgow_Coma_Scale_Total >= 14.389) U[0,2] (O2_Flow >= 2.414)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](death >= 0.100 -> edrk >= 13.979) [Discrimination Score: -2.430; Robustness + : -6.779; Robustness - : -1.238; Percent Class + : 0.000; Percent Class - : 1.000]
((n_evts <= 0.618) U[0,0] (O2_Flow >= 2.372)) [Discrimination Score: -0.098; Robustness + : 0.618; Robustness - : 0.771; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk >= 12.988) U[0,0] (srr >= 0.068)) [Discrimination Score: 0.621; Robustness + : 8.050; Robustness - : 4.230; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa <= 0.672) U[1,1] (edrk >= 18.771)) [Discrimination Score: 2.045; Robustness + : 1.987; Robustness - : -0.054; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af >= 0.032 & hr >= 79.296) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](dfa <= 0.735 -> Glasgow_Coma_Scale_Total >= 14.341) [Discrimination Score: 0.000; Robustness + : -0.659; Robustness - : -0.659; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](dfa >= 0.408 & ICU_Pt_Days <= 2.217) [Discrimination Score: 1.530; Robustness + : 0.181; Robustness - : -1.924; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pulse >= 82.312 & Temp <= 36.779) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen >= -1.457) U[0,1] (Resp <= 21.693)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Mort <= 0.427) U[0,2] (n_edrk >= 0.409)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](MET >= 0.029 | y >= 0.258) [Discrimination Score: -1.155; Robustness + : -0.029; Robustness - : 0.411; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](death >= 0.166 & n_evts <= 0.979) [Discrimination Score: -0.408; Robustness + : -0.166; Robustness - : -0.146; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](cosen >= -2.098 & O2_Flow >= 2.627) [Discrimination Score: -0.630; Robustness + : -0.627; Robustness - : -0.468; Percent Class + : 0.000; Percent Class - : 1.000]
((cosen <= -0.670) U[0,2] (Temp <= 37.070)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](LOS >= 2.079 | s8_edrk >= -0.005) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LOS >= 1.559 | s24_edrk <= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((lds <= 2.528) U[1,2] (MET <= 0.713)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pulse >= 80.585 | SpO2 <= 96.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](lds >= 0.918 | tte <= -0.153) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](s2_hr <= 0.000 -> SBP >= 72.306) [Discrimination Score: -0.437; Robustness + : -57.194; Robustness - : -46.123; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](edrk <= 26.581 & Resp <= 20.357) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](LOS >= 1.532 | s2_edrk <= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](af >= 0.078 -> SBP >= 68.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](hr <= 104.883 & ICU_Pt_Days <= 3.234) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
