G[1,1](hr >= 83.680 & Pulse >= 82.903) [Discrimination Score: -0.102; Robustness + : -1.947; Robustness - : -0.150; Percent Class + : 1.000; Percent Class - : 0.000]
((HEMOGLOBIN <= 10.706) U[0,2] (POTASSIUM <= 4.581)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](tte <= 21.182 -> WHITE_BLOOD_CELL_COUNT <= 15.132) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BLOOD_UREA_NITROGEN >= 14.223 -> CALCIUM >= 8.131) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](ALT_GPT <= 38.489 | TOTAL_PROTEIN <= 6.594) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BLOOD_UREA_NITROGEN >= 7.026) U[1,1] (CO2 <= 28.806)) [Discrimination Score: -1.357; Robustness + : 7.668; Robustness - : 15.474; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 23.887 -> CHLORIDE >= 102.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total <= 14.999 | LOS <= 29.782) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM <= 8.379 -> POTASSIUM >= 3.913) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CO2 >= 23.734 | PARTIAL_THROMBOPLASTIN_TIME <= 30.993) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AST_GOT >= 26.591 -> HEMOGLOBIN <= 10.143) [Discrimination Score: -0.547; Robustness + : -5.196; Robustness - : -0.409; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](AST_GOT <= 45.102 & CALCIUM >= 7.691) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](CHLORIDE >= 100.978 -> CREATININE <= 0.733) [Discrimination Score: -0.613; Robustness + : -2.018; Robustness - : -0.695; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](TOTAL_BILIRUBIN <= 1.765 | TOTAL_PROTEIN <= 6.582) [Discrimination Score: -0.371; Robustness + : 0.978; Robustness - : 1.065; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CO2 <= 27.983 -> MAGNESIUM >= 1.705) [Discrimination Score: -0.594; Robustness + : -2.797; Robustness - : -1.506; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](CHLORIDE <= 102.944 & MAGNESIUM <= 1.955) [Discrimination Score: -0.545; Robustness + : -0.695; Robustness - : -0.075; Percent Class + : 0.000; Percent Class - : 1.000]
((PHOSPHORUS <= 3.508) U[2,2] (SBP >= 64.496)) [Discrimination Score: -0.197; Robustness + : 56.009; Robustness - : 61.954; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](ALKALINE_PHOSPHATASE >= 106.238 -> HEMOGLOBIN >= 8.978) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death >= 0.004) U[0,0] (s24_edrk >= -0.007)) [Discrimination Score: -0.333; Robustness + : 0.007; Robustness - : 0.106; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.078) U[1,2] (CALCIUM <= 8.233)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](CHLORIDE <= 104.062 -> HEMOGLOBIN <= 10.200) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF >= 0.001 & ICU_Pt_Days <= 2.273) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](CO2 <= 27.721 -> TOTAL_PROTEIN >= 5.737) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AST_GOT <= 49.588 | BLOOD_UREA_NITROGEN >= 7.783) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](BLOOD_UREA_NITROGEN <= 21.198 | SODIUM >= 133.012) [Discrimination Score: 0.868; Robustness + : 7.319; Robustness - : 4.288; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ALT_GPT <= 28.917 & CALCIUM >= 7.827) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 7.783) U[0,2] (CREATININE <= 0.910)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HEMOGLOBIN >= 9.888 | PROTIME_INR >= 1.205) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](ALKALINE_PHOSPHATASE >= 102.472 | BLOOD_UREA_NITROGEN >= 10.885) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](CHLORIDE <= 103.449 & CO2 <= 25.942) [Discrimination Score: 0.247; Robustness + : -0.420; Robustness - : -1.258; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Glasgow_Coma_Scale_Total >= 14.401 -> s24_edrk <= 0.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((death <= 0.811) U[0,2] (s8_edrk >= -0.003)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 7.636 | TOTAL_BILIRUBIN <= 2.089) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAGNESIUM >= 1.762) U[0,0] (TOTAL_PROTEIN <= 6.363)) [Discrimination Score: -0.202; Robustness + : 0.206; Robustness - : 0.268; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 9.655) U[2,2] (TOTAL_BILIRUBIN >= 0.783)) [Discrimination Score: 0.207; Robustness + : 0.671; Robustness - : 0.545; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CO2 >= 22.924 & POTASSIUM >= 3.729) [Discrimination Score: 0.298; Robustness + : 0.292; Robustness - : 0.121; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](LOS <= 29.727 | MET >= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_edrk >= 0.137 & srr <= 0.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](CREATININE >= 0.638 | LOS >= 8.936) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CREATININE <= 0.735 & MAGNESIUM <= 2.067) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE >= 117.951) U[1,1] (SODIUM >= 134.650)) [Discrimination Score: -0.089; Robustness + : 12.399; Robustness - : 15.160; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Glasgow_Coma_Scale_Total <= 14.998 | Mort >= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Glasgow_Coma_Scale_Total <= 14.998 & s8_edrk >= -0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](ICU_Pt_Days >= 0.728 | LOS <= 29.806) [Discrimination Score: -0.716; Robustness + : 1.272; Robustness - : 8.809; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN <= 25.266) U[1,1] (tte <= 18.874)) [Discrimination Score: -1.524; Robustness + : 13.288; Robustness - : 19.457; Percent Class + : 0.000; Percent Class - : 1.000]
((ALKALINE_PHOSPHATASE >= 95.779) U[0,1] (CALCIUM >= 7.911)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((lds <= 1.734) U[1,1] (tte >= 5.045)) [Discrimination Score: 1.127; Robustness + : 6.535; Robustness - : 0.126; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CALCIUM >= 7.823 | PROTIME_INR <= 1.277) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](lds >= 0.713 -> srr >= 0.019) [Discrimination Score: -0.103; Robustness + : -0.972; Robustness - : -0.908; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](cosen <= -1.883 | hr <= 102.586) [Discrimination Score: 0.103; Robustness + : 18.960; Robustness - : 17.246; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AST_GOT <= 32.854 -> PARTIAL_THROMBOPLASTIN_TIME <= 30.769) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](POTASSIUM <= 4.556 | tte >= 0.597) [Discrimination Score: 1.563; Robustness + : 10.479; Robustness - : 0.706; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SBP <= 123.438 -> tte >= 4.715) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](srr <= 0.065 | tte <= 18.507) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](cosen >= -2.350 & srr >= 0.018) [Discrimination Score: -0.003; Robustness + : -0.030; Robustness - : -0.030; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AF <= 0.018 & Glasgow_Coma_Scale_Total <= 14.997) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN <= 10.788) U[1,2] (O2_Flow <= 5.877)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.863 -> TOTAL_BILIRUBIN <= 2.023) [Discrimination Score: -1.772; Robustness + : -7.609; Robustness - : -1.323; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](ALBUMIN >= 2.968 -> HEMOGLOBIN >= 9.064) [Discrimination Score: 0.356; Robustness + : -0.879; Robustness - : -1.136; Percent Class + : 1.000; Percent Class - : 0.000]
((ALT_GPT >= 14.671) U[0,2] (PARTIAL_THROMBOPLASTIN_TIME <= 31.435)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](POTASSIUM >= 3.640 -> SODIUM >= 133.967) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((hr >= 73.132) U[1,2] (O2_Flow <= 5.373)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT >= 430.268) U[0,0] (Pulse <= 92.548)) [Discrimination Score: 0.617; Robustness + : 55.981; Robustness - : 6.598; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](MAGNESIUM >= 1.741 & PLATELET_COUNT <= 450.416) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](O2_Flow >= 1.952 & tte >= 7.412) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((ALKALINE_PHOSPHATASE <= 173.870) U[2,2] (SODIUM >= 133.767)) [Discrimination Score: -0.538; Robustness + : 66.335; Robustness - : 82.870; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CALCIUM >= 7.743 & CHLORIDE >= 98.369) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.111) U[2,2] (PARTIAL_THROMBOPLASTIN_TIME >= 30.589)) [Discrimination Score: -1.087; Robustness + : 0.572; Robustness - : 1.211; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](cosen <= -1.648 & MET <= 0.376) [Discrimination Score: 0.302; Robustness + : 0.374; Robustness - : 0.277; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](LACTIC_ACID >= 1.219 | PROTIME_INR >= 1.134) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen <= -2.135) U[1,1] (Glasgow_Coma_Scale_Total >= 14.421)) [Discrimination Score: 0.331; Robustness + : 0.579; Robustness - : 0.488; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr <= 104.937 | s8_hr >= -0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE <= 1.004) U[0,1] (HEMOGLOBIN <= 10.036)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](PARTIAL_THROMBOPLASTIN_TIME <= 31.346 | PROTIME_INR >= 1.223) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 77.888 | s2_hr >= -0.001) [Discrimination Score: -0.145; Robustness + : 6.507; Robustness - : 9.233; Percent Class + : 1.000; Percent Class - : 0.000]
((PHOSPHORUS <= 3.732) U[1,2] (srr >= 0.011)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 71.098 -> PLATELET_COUNT >= 353.460) [Discrimination Score: -1.064; Robustness + : -118.815; Robustness - : -15.433; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HEMOGLOBIN >= 9.988 | hr <= 84.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CALCIUM >= 7.627 | WHITE_BLOOD_CELL_COUNT <= 14.207) [Discrimination Score: -0.579; Robustness + : 4.048; Robustness - : 5.807; Percent Class + : 1.000; Percent Class - : 0.000]
((PARTIAL_THROMBOPLASTIN_TIME <= 31.786) U[2,2] (TOTAL_PROTEIN >= 5.662)) [Discrimination Score: 0.607; Robustness + : 1.388; Robustness - : 0.638; Percent Class + : 0.000; Percent Class - : 1.000]
((HEMOGLOBIN >= 9.281) U[0,2] (Pulse >= 69.359)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 25.791 | O2_Flow <= 6.798) [Discrimination Score: 1.626; Robustness + : 11.475; Robustness - : 5.122; Percent Class + : 0.000; Percent Class - : 1.000]
((ALT_GPT <= 38.600) U[0,1] (SODIUM >= 134.601)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((ICU_Pt_Days >= 1.871) U[1,2] (s24_edrk >= -0.007)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](cosen >= -2.511 & LOS >= 6.901) [Discrimination Score: 0.393; Robustness + : 0.172; Robustness - : -0.447; Percent Class + : 0.000; Percent Class - : 1.000]
((LOS <= 29.816) U[1,1] (y >= 0.024)) [Discrimination Score: -0.807; Robustness + : -0.022; Robustness - : 8.620; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM >= 8.025) U[2,2] (TOTAL_PROTEIN <= 6.394)) [Discrimination Score: -1.008; Robustness + : 0.345; Robustness - : 0.785; Percent Class + : 0.000; Percent Class - : 1.000]
((lds <= 2.209) U[0,2] (WHITE_BLOOD_CELL_COUNT <= 14.073)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](PLATELET_COUNT >= 253.331 -> y >= 0.009) [Discrimination Score: -1.958; Robustness + : -205.729; Robustness - : -0.891; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](CREATININE <= 1.091 | Pulse <= 108.310) [Discrimination Score: 0.239; Robustness + : 24.994; Robustness - : 21.244; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](af <= 0.281 & cosen <= -1.813) [Discrimination Score: 0.278; Robustness + : 0.281; Robustness - : 0.248; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PHOSPHORUS >= 2.196 & POTASSIUM <= 4.342) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ICU_Pt_Days >= 1.213 | s8_edrk <= 0.001) [Discrimination Score: -0.413; Robustness + : 0.787; Robustness - : 1.309; Percent Class + : 0.000; Percent Class - : 1.000]
((ALBUMIN <= 3.158) U[0,0] (POTASSIUM <= 4.379)) [Discrimination Score: -0.330; Robustness + : 0.368; Robustness - : 0.529; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](ALKALINE_PHOSPHATASE <= 203.055 -> TOTAL_PROTEIN >= 5.437) [Discrimination Score: 0.518; Robustness + : -92.160; Robustness - : -112.055; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr <= 125.164 | lds >= 0.635) [Discrimination Score: 0.135; Robustness + : 41.321; Robustness - : 38.632; Percent Class + : 1.000; Percent Class - : 0.000]
((PHOSPHORUS <= 3.536) U[0,2] (Pulse >= 82.434)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN >= 11.927 -> y >= 0.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](MET <= 0.394 & s2_edrk >= -0.001) [Discrimination Score: 0.227; Robustness + : 0.001; Robustness - : -0.029; Percent Class + : 0.000; Percent Class - : 1.000]
((PROTIME_INR <= 1.336) U[1,2] (WHITE_BLOOD_CELL_COUNT >= 7.043)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CREATININE <= 0.917) U[0,2] (hr >= 81.113)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 83.193 & PHOSPHORUS <= 3.322) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BLOOD_UREA_NITROGEN >= 10.488 | hr <= 119.004) [Discrimination Score: 0.115; Robustness + : 35.197; Robustness - : 33.086; Percent Class + : 1.000; Percent Class - : 0.000]
((PARTIAL_THROMBOPLASTIN_TIME >= 27.523) U[1,2] (WHITE_BLOOD_CELL_COUNT <= 10.613)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CREATININE <= 0.886 | tte <= 15.084) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](s2_edrk <= 0.004 & s2_hr <= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CHLORIDE >= 96.346) U[0,1] (LACTIC_ACID >= 1.234)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TOTAL_PROTEIN >= 6.203 | WHITE_BLOOD_CELL_COUNT >= 5.575) [Discrimination Score: 0.611; Robustness + : 4.925; Robustness - : 2.825; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Mort >= 0.001 -> srr >= 0.014) [Discrimination Score: 0.405; Robustness + : -0.013; Robustness - : -0.161; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](direct >= 0.990 & srr <= 0.106) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((CREATININE <= 0.962) U[0,1] (SpO2 <= 99.802)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALBUMIN >= 2.625 | BLOOD_UREA_NITROGEN >= 8.016) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](AF >= 0.001 & cosen <= -1.792) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](LOS <= 29.887 -> srr >= 0.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CALCIUM <= 8.356) U[0,0] (y <= 0.509)) [Discrimination Score: 2.487; Robustness + : 0.520; Robustness - : -0.317; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PARTIAL_THROMBOPLASTIN_TIME >= 30.365 & TOTAL_BILIRUBIN <= 1.783) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 25.854 -> Pulse >= 72.130) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((PLATELET_COUNT >= 320.363) U[1,1] (SBP <= 164.649)) [Discrimination Score: 1.023; Robustness + : 148.589; Robustness - : 38.199; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](POTASSIUM >= 3.665 | TOTAL_BILIRUBIN >= 0.752) [Discrimination Score: 0.701; Robustness + : 0.614; Robustness - : 0.219; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](edrk >= 18.067 | TOTAL_PROTEIN >= 5.665) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](SBP >= 72.212 | srr >= 0.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](CREATININE <= 0.945 | TOTAL_PROTEIN <= 6.598) [Discrimination Score: 0.408; Robustness + : 0.404; Robustness - : 0.298; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](CALCIUM <= 8.435 -> n_edrk <= 0.972) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](CHLORIDE >= 99.283 -> SODIUM >= 134.767) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((O2_Flow >= 2.167) U[0,2] (WHITE_BLOOD_CELL_COUNT <= 10.841)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](ALKALINE_PHOSPHATASE >= 97.161 -> PARTIAL_THROMBOPLASTIN_TIME <= 30.781) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AST_GOT <= 34.914) U[0,2] (POTASSIUM >= 3.980)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](ALBUMIN >= 2.932 & Resp <= 19.774) [Discrimination Score: 0.422; Robustness + : -0.074; Robustness - : -0.778; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](CO2 >= 22.613 | LACTIC_ACID <= 1.600) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](CALCIUM >= 8.010 | srr >= 0.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AF <= 0.188) U[2,2] (LOS >= 3.791)) [Discrimination Score: 0.720; Robustness + : 26.209; Robustness - : 18.258; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AST_GOT <= 44.534 -> Resp >= 17.256) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CREATININE <= 0.934 & Mort >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](POTASSIUM >= 3.709 & SBP >= 107.498) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](O2_Flow <= 4.304 & Pulse >= 72.403) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](CALCIUM <= 8.760 | PHOSPHORUS >= 2.118) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN >= 12.100) U[0,2] (MAGNESIUM >= 1.563)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](ALBUMIN >= 2.774 | WHITE_BLOOD_CELL_COUNT >= 4.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](CHLORIDE >= 98.599 & O2_Flow >= 1.634) [Discrimination Score: 0.359; Robustness + : 0.527; Robustness - : -0.347; Percent Class + : 0.000; Percent Class - : 1.000]
