G[0,0](SMBGperDayPtMeterCombo >= 3.601 & BGTestAvgNumPtRep >= 0.656) [Discrimination Score: -0.500; Robustness + : 1.344; Robustness - : 2.344; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age >= 51.125 -> bmiZscore <= -0.760) & TotChol >= -0.837) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((Pt_SiblingT1D >= 0.242 & WeightKg <= 54.191) -> bmi >= 52.495) & BGTestAvgNumMeter >= 52.949) [Discrimination Score: 25.000; Robustness + : -40.449; Robustness - : -52.949; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1cImputeDtMnC <= 58.843 | Pt_SiblingT1D <= 0.828) -> Pt_GrandparentT1D <= 0.842) | Pt_SiblingT1D >= 0.109) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((NumPumpBolusOrShortAct <= 1.364 -> TSH <= 2.962) & Pt_InsGov >= 0.505) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](diabDur <= 44.222 & NumPumpBolusOrShortAct <= 1.482) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur <= 44.228 & Pt_SiblingT1D >= 0.051) | BGTestAvgNumPtRep >= 0.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BUN <= 50.886 | NumPumpBolusOrShortAct <= 2.415) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((NumPumpBolusOrShortAct <= 1.613 & WeightKg <= 54.283) & AutonomicNeuroCl >= 52.675) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((GFR <= 25.947 | HbA1cImputeDtMnC <= 45.814) -> Pt_SiblingT1D >= 30.788) [Discrimination Score: 0.000; Robustness + : -45.814; Robustness - : -45.814; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC <= 42.922) U[0,2] (WeightKg >= 53.616)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 53.808 & GFR >= 15.669) | BUN <= 37.830) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 53.870) U[2,2] (WeightKg >= 53.373)) [Discrimination Score: 0.000; Robustness + : 53.870; Robustness - : 53.870; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmi >= 20.845 | TSH <= 2.935) [Discrimination Score: 0.500; Robustness + : 0.935; Robustness - : -0.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmiZscore >= -0.796 -> TSH >= 0.830) -> HbA1c <= 2.449) -> Pt_SHFlg <= 1.805) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 21.494) U[2,2] (Triglyc <= 92.910)) [Discrimination Score: 0.000; Robustness + : 92.910; Robustness - : 92.910; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= -0.857 -> Triglyc >= 47.704) & TSH >= 46.073) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((TSH <= 3.017 -> WeightKg <= 53.773) & TotChol >= 52.464) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Triglyc <= 84.442 | WeightKg <= 54.053) | TotalDailyInsPerKg <= 54.549) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BGTestAvgNumPtRep <= 2.775 | BUN >= 41.340) & AlbCreatRat_mggNew >= 46.572) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BUN <= 57.799 | Pt_SiblingT1D <= 0.650) | BGTestAvgNumMeter <= 0.424) [Discrimination Score: 0.000; Robustness + : 57.799; Robustness - : 57.799; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((AlbCreatRat_mggNew >= 2.031 -> Triglyc <= 78.602) | DirectLDL >= 75.479) | Pt_A1cGoalLevelDsYr5 <= 97.783) [Discrimination Score: 0.000; Robustness + : 97.783; Robustness - : 97.783; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi >= 21.130 -> HeightCm >= 157.653) | HDL <= 158.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore <= -0.758 | HeightCm >= 157.498) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((age <= 54.840 | BldPrSys >= 126.086) & Pt_GrandchildT1D >= 131.555) [Discrimination Score: 0.000; Robustness + : -131.555; Robustness - : -131.555; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BldPrDia <= 69.440 & HDL >= 64.504) | NumPumpBolusOrShortAct >= 66.036) & age <= 70.057) [Discrimination Score: 0.416; Robustness + : -61.798; Robustness - : -63.560; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 23.954) U[2,2] (TSH >= 1.158)) [Discrimination Score: 0.000; Robustness + : -1.158; Robustness - : -1.158; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_SiblingT1D >= 0.094 & UnitsInsBasalOrLongAct <= 12.823) & HeightCm >= 2.535) | BUN <= 8.587) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 41.898) U[0,1] (TSH <= 2.180)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumMeter <= 3.469 & HDL >= 64.473) | Pt_GrandchildT1D <= 73.461) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BldPrDia >= 64.572 & Pt_SiblingT1D <= 0.962) | HbA1cImputeDtMnC >= 0.195) [Discrimination Score: -3.843; Robustness + : 0.962; Robustness - : 4.805; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN >= 45.458 -> TSH <= 2.768) & bmi >= 1.049) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](AlbCreatRat_mggNew >= 5.573 & Pt_SHFlg <= 0.441) [Discrimination Score: -3.490; Robustness + : -42.729; Robustness - : 1.238; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia >= 67.323 -> WeightKg <= 54.671) | LDL <= 54.395) | bmiZscore >= 52.750) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((BGTestAvgNumPtRep <= 3.849 & BldPrDia <= 72.243) -> Pt_A1cGoalLev <= 68.174) [Discrimination Score: 0.000; Robustness + : -59.174; Robustness - : -59.174; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi <= 21.802 -> GFR <= 33.164) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmiZscore <= -0.756 -> GFR <= 24.802) [Discrimination Score: 0.000; Robustness + : -24.802; Robustness - : -24.802; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_A1cGoalLev <= 2.607 & Triglyc <= 91.355) -> BGTestAvgNumMeter >= 49.603) & Pt_GrandparentT1D <= 89.889) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumMeter >= 0.033 | BGTestAvgNumPtRep <= 3.446) -> Pt_ChildT1D <= 1.785) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1cImputeDtMnC <= 72.993 -> Triglyc <= 85.359) & Pt_ChildT1D >= 43.899) & HDL <= 79.376) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 130.709) U[0,0] (HbA1cImputeDtMnC <= 67.046)) [Discrimination Score: 5.000; Robustness + : 67.046; Robustness - : 62.046; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((NumPumpBolusOrShortAct >= 1.097 | UnitsInsBasalOrLongAct >= 3.259) -> bmiPerc <= 8.638) -> AlbCreatRat_mggNew >= 6.376) [Discrimination Score: -2.000; Robustness + : -46.624; Robustness - : -28.624; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((AlbCreatRat_mggNew <= 17.397 | BGTestAvgNumMeter <= 3.809) | SMBGperDayPtMeterCombo >= 2.133) -> Triglyc >= 2.552) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age >= 51.512 -> Triglyc >= 51.806) & BldPrDia >= 71.951) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN >= 42.767 & GFR <= 26.747) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((AlbCreatRat_mggNew <= 53.831 & GFR <= 30.960) -> age <= 36.366) & TSH <= 31.029) [Discrimination Score: 0.000; Robustness + : -36.366; Robustness - : -36.366; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HbA1c >= 8.101 & TotChol >= 161.919) | BUN >= 153.905) -> Pt_GrandchildT1D <= 188.700) [Discrimination Score: 0.000; Robustness + : -188.700; Robustness - : -188.700; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrDia <= 68.401 & bmiZscore <= -0.755) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrDia >= 65.512 -> bmi <= 21.616) & AlbCreatRat_mggNew >= 21.029) | BldPrSys <= 21.738) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 53.365 | BGTestAvgNumPtRep >= 0.573) -> DirectLDL <= 2.183) | Pt_GrandchildT1D >= 0.411) [Discrimination Score: 0.000; Robustness + : -0.411; Robustness - : -0.411; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BUN >= 46.847 | HeightCm <= 158.394) [Discrimination Score: 0.000; Robustness + : 158.394; Robustness - : 158.394; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BGTestAvgNumPtRep >= 0.224 & HbA1cImputeDtMnC >= 24.179) & BGTestAvgNumPtRep <= 50.055) | Pt_DKAFlg <= 66.273) [Discrimination Score: 0.000; Robustness + : 66.273; Robustness - : 66.273; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 68.277) U[0,2] (NumPumpBolusOrShortAct <= 2.572)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia >= 65.006 | GFR <= 30.126) & Pt_A1cGoalLevelDsYr5 <= 27.520) [Discrimination Score: 0.000; Robustness + : 27.520; Robustness - : 27.520; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR >= 7.539 -> WeightKg <= 54.389) [Discrimination Score: 0.000; Robustness + : -54.389; Robustness - : -54.389; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Pt_SiblingT1D <= 0.615 -> SMBGperDayPtMeterCombo >= 3.239) -> TSH <= 3.890) | Pt_SiblingT1D <= 3.973) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1cImputeDtMnC >= 12.100 & HeightCm >= 157.646) [Discrimination Score: 0.000; Robustness + : -157.646; Robustness - : -157.646; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Pt_A1cGoalLev <= 1.244 & Pt_SHFlg <= 0.290) & Pt_FatherT1D >= 0.161) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew <= 43.603 | BldPrDia >= 67.285) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BGTestAvgNumPtRep <= 3.384 -> HDL <= 68.519) [Discrimination Score: -0.500; Robustness + : -1.384; Robustness - : -0.384; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN >= 37.163 | Triglyc >= 58.632) | Pt_SiblingT1D <= 81.438) -> BUN >= 64.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HeightCm <= 158.271 & Pt_SHFlg <= 0.971) & Pt_SHFlg >= 0.169) | Pt_DKAFlg >= 0.056) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((GFR <= 30.550 -> Pt_A1cGoalLev >= 0.385) -> bmi >= 0.413) | HDL >= 0.927) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((NumPumpBolusOrShortAct >= 1.062 | SMBGperDayPtMeterCombo >= 3.400) & Pt_GrandparentT1D >= 3.441) [Discrimination Score: 0.000; Robustness + : -3.441; Robustness - : -3.441; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((GFR <= 25.554 -> HeightCm >= 157.613) | diagAgeCombo <= 157.905) & TotChol >= 157.556) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys <= 142.140 & BUN <= 59.912) & AlbCreatRat_mggNew >= 43.313) & age <= 51.817) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BldPrDia <= 72.565 | Pt_CGMUseNumDays >= 2.841) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrDia <= 70.228 & LDL >= 84.003) | BGTestAvgNumMeter >= 85.592) -> BGTestAvgNumPtRep >= 81.080) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia >= 64.064 -> SMBGperDayPtMeterCombo <= 4.246) -> HeightCm <= 4.874) -> AutonomicNeuroCl <= 3.957) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumMeter <= 3.591 & SMBGperDayPtMeterCombo >= 3.093) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((age <= 53.126 & HeightCm >= 157.665) -> Pt_InsGov <= 157.894) [Discrimination Score: 0.000; Robustness + : -157.894; Robustness - : -157.894; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((TotalDailyInsPerKg <= 0.727 -> UnitsInsBasalOrLongAct <= 10.856) & HbA1cImputeDtMnC <= 11.276) & WeightKg <= 7.964) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((GFR <= 34.378 | TotalDailyInsPerKg >= 0.205) -> Pt_DKAFlg >= 0.398) [Discrimination Score: 0.000; Robustness + : -34.378; Robustness - : -34.378; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1c <= 8.823 & TotalDailyInsPerKg <= 0.696) & TotChol <= 0.726) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter >= 1.908 & Pt_A1cGoalLev <= 6.279) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia >= 65.617 -> BldPrSys >= 130.758) -> diabDur <= 142.597) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys <= 139.899 | TSH >= 0.672) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HbA1cImputeDtMnC >= 13.303 -> LDL <= 93.868) [Discrimination Score: 0.000; Robustness + : -93.868; Robustness - : -93.868; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep <= 1.818 -> GFR <= 38.547) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](NumPumpBolusOrShortAct >= 0.690 | TotalDailyInsPerKg <= 0.537) [Discrimination Score: 0.000; Robustness + : 0.537; Robustness - : 0.537; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 64.266) U[0,1] (Triglyc <= 88.808)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 157.557) U[2,2] (WeightKg >= 52.553)) [Discrimination Score: 0.000; Robustness + : -52.553; Robustness - : -52.553; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((diabDur >= 42.261 & LDL >= 75.267) -> Triglyc <= 99.584) | TotalDailyInsPerKg >= 83.655) [Discrimination Score: 0.000; Robustness + : -83.655; Robustness - : -83.655; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((diabDur >= 43.241 & HDL <= 70.041) | Pt_GrandchildT1D >= 64.103) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((AlbCreatRat_mggNew <= 53.992 | TSH <= 3.168) | Pt_DKAFlg >= 1.560) & SMBGperDayPtMeterCombo >= 0.733) [Discrimination Score: 0.000; Robustness + : -0.733; Robustness - : -0.733; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep <= 2.607 | UnitsInsBasalOrLongAct <= 8.926) & Pt_MotherT1D >= 6.380) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1c <= 8.856 -> HeightCm <= 157.913) | Pt_GrandchildT1D >= 157.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((GFR <= 31.487 -> SMBGperDayPtMeterCombo >= 3.723) & HbA1cImputeDtMnC <= 4.093) -> BGTestAvgNumMeter <= 4.955) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_CGMUseNumDays >= 1.963 -> SMBGperDayPtMeterCombo <= 4.469) | bmiPerc >= 3.285) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1cImputeDtMnC <= 57.423 & HDL <= 71.718) | Triglyc >= 66.932) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((TotalDailyInsPerKg <= 0.788 & Triglyc <= 87.701) | BldPrSys <= 82.438) -> Pt_SiblingT1D <= 79.817) [Discrimination Score: 0.000; Robustness + : -82.438; Robustness - : -82.438; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HeightCm >= 157.503 -> TotalDailyInsPerKg <= 0.649) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HeightCm <= 158.115 -> Triglyc <= 79.307) -> diabDur >= 67.431) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((SMBGperDayPtMeterCombo >= 3.729 -> Triglyc >= 56.703) & Pt_GrandchildT1D >= 63.236) | BUN <= 87.496) [Discrimination Score: 0.000; Robustness + : 87.496; Robustness - : 87.496; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_A1cGoalLev >= 0.186 | TSH >= 0.902) | diabDur >= 0.313) | BGTestAvgNumPtRep <= 2.968) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HeightCm >= 157.538 | TSH <= 1.998) | BGTestAvgNumPtRep <= 1.814) & bmi >= 1.406) [Discrimination Score: 0.000; Robustness + : -1.406; Robustness - : -1.406; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age >= 51.480 | AlbCreatRat_mggNew >= 2.865) [Discrimination Score: 0.000; Robustness + : -2.865; Robustness - : -2.865; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 52.629) U[0,1] (BldPrSys <= 135.176)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SiblingT1D <= 0.783) U[0,2] (TotalDailyInsPerKg <= 0.742)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrDia <= 68.484 -> TotChol <= 193.952) | AlbCreatRat_mggNew >= 160.020) | TotalDailyInsPerKg >= 153.620) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrSys <= 138.415 & WeightKg >= 53.284) | WeightKg <= 54.861) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew >= 9.230) U[0,2] (WeightKg >= 52.873)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumPtRep <= 3.880 -> Pt_SHFlg <= 0.572) -> Pt_A1cGoalLevelDsYr5 <= 0.862) -> HDL >= 0.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 69.930) U[1,1] (Pt_A1cGoalLev >= 0.745)) [Discrimination Score: 0.000; Robustness + : 69.930; Robustness - : 69.930; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Pt_CGMUseNumDays <= 3.595 -> WeightKg >= 53.200) & HbA1c >= 53.430) & Pt_SHFlg <= 54.437) [Discrimination Score: 21.222; Robustness + : -50.565; Robustness - : -53.430; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.846) U[1,2] (SMBGperDayPtMeterCombo >= 3.010)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmi <= 22.126 -> SMBGperDayPtMeterCombo <= 3.871) -> Pt_InsGov >= 3.754) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumMeter >= 2.745 -> diabDur <= 45.105) -> age >= 41.100) | bmiZscore >= 41.135) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep <= 2.354 -> BldPrSys >= 131.829) | TotalDailyInsPerKg <= 145.964) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN <= 51.916 -> UnitsInsBasalOrLongAct >= 0.935) -> TSH >= 3.037) & Pt_A1cGoalLevelDsYr5 <= 11.789) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BGTestAvgNumMeter <= 3.566 | BUN <= 53.951) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AlbCreatRat_mggNew <= 11.650 -> UnitsInsBasalOrLongAct <= 7.712) [Discrimination Score: 0.000; Robustness + : -11.650; Robustness - : -11.650; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HbA1cImputeDtMnC <= 57.722 | UnitsInsBasalOrLongAct <= 13.686) -> BUN <= 12.267) [Discrimination Score: 0.000; Robustness + : -57.722; Robustness - : -57.722; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1c >= 8.252 -> NumPumpBolusOrShortAct >= 0.277) | Pt_GrandchildT1D >= 0.790) & Pt_A1cGoalLev <= 2.832) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumPtRep <= 2.589 | NumPumpBolusOrShortAct >= 0.301) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((AlbCreatRat_mggNew <= 49.915 & HbA1cImputeDtMnC >= 4.314) | DirectLDL >= 5.021) -> NumPumpBolusOrShortAct <= 61.284) [Discrimination Score: 0.000; Robustness + : -61.284; Robustness - : -61.284; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](SMBGperDayPtMeterCombo >= 3.641 | WeightKg <= 54.073) [Discrimination Score: 0.000; Robustness + : 54.073; Robustness - : 54.073; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew >= 8.506 | NumPumpBolusOrShortAct >= 0.489) & Pt_MotherT1D <= 4.559) | Pt_CGMUseNumDays <= 1.404) [Discrimination Score: 0.000; Robustness + : 1.404; Robustness - : 1.404; Percent Class + : 1.000; Percent Class - : 0.000]
