G[0,0](SMBGperDayPtMeterCombo >= 2.536 & BGTestAvgNumPtRep >= 1.772) [Discrimination Score: -1.000; Robustness + : 3.728; Robustness - : 4.228; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](GFR >= 15.289 | Pt_InsGov >= 0.014) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Pt_InsGov >= 0.165 -> Pt_SHFlg >= 0.223) & NumPumpBolusOrShortAct >= 0.093) -> BldPrSys <= 0.614) [Discrimination Score: 0.000; Robustness + : -0.614; Robustness - : -0.614; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrSys <= 118.777 & HeightCm <= 164.786) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((HbA1c >= 7.684 | LDL >= 5.384) -> diabDur <= 95.916) & HeightCm <= 126.011) [Discrimination Score: 0.000; Robustness + : -95.916; Robustness - : -95.916; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HDL >= 19.133 & HeightCm >= 163.201) [Discrimination Score: 0.000; Robustness + : -163.201; Robustness - : -163.201; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((diabDur >= 5.392 | HbA1c >= 7.969) -> Pt_SiblingT1D >= 7.281) [Discrimination Score: 1.000; Robustness + : -30.108; Robustness - : -30.608; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BldPrDia >= 61.613 | Pt_InsGov >= 0.112) [Discrimination Score: 1.615; Robustness + : 51.387; Robustness - : 30.387; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HbA1cImputeDtMnC <= 52.099 -> TotalDailyInsPerKg >= 0.176) -> SMBGperDayPtMeterCombo <= 1.216) [Discrimination Score: 0.000; Robustness + : -1.216; Robustness - : -1.216; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HDL <= 37.669 | Triglyc >= 31.286) & AlbCreatRat_mggNew >= 39.290) -> HbA1c <= 79.227) [Discrimination Score: -1.000; Robustness + : -79.212; Robustness - : -79.197; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1c >= 7.448 & Triglyc >= 35.153) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 68.259 | BldPrSys <= 110.602) & TotalDailyInsPerKg <= 116.319) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BGTestAvgNumPtRep >= 2.355 -> WeightKg >= 60.919) -> HbA1c <= 63.195) -> HbA1c >= 60.654) [Discrimination Score: 0.000; Robustness + : 60.654; Robustness - : 60.654; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.212) U[1,1] (UnitsInsBasalOrLongAct <= 24.700)) [Discrimination Score: 0.000; Robustness + : 24.700; Robustness - : 24.700; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((LDL <= 124.714 -> TotalDailyInsPerKg <= 1.260) | BldPrSys <= 1.066) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](NumPumpBolusOrShortAct >= 0.558 & UnitsInsBasalOrLongAct <= 15.187) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((AlbCreatRat_mggNew >= 0.732 | UnitsInsBasalOrLongAct <= 19.565) | diabDur <= 21.023) | Pt_InsGov <= 16.504) [Discrimination Score: 0.000; Robustness + : 19.565; Robustness - : 19.565; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((NumPumpBolusOrShortAct <= 2.015 | WeightKg >= 61.501) -> WeightKg >= 61.362) -> bmiZscore <= 64.073) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((AlbCreatRat_mggNew >= 0.569 | WeightKg <= 65.719) -> Pt_MotherT1D <= 65.094) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 3.128) U[1,1] (bmiZscore >= -0.685)) [Discrimination Score: 0.000; Robustness + : 3.128; Robustness - : 3.128; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumMeter <= 4.668 | bmi <= 23.942) | Pt_SiblingT1D >= 22.342) [Discrimination Score: 0.000; Robustness + : 23.942; Robustness - : 23.942; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrDia >= 58.422 | WeightKg >= 61.536) -> UnitsInsBasalOrLongAct <= 63.621) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrDia >= 62.491 & bmiZscore >= -0.593) & Pt_CGMUseNumDays <= -0.534) | GFR >= -0.655) [Discrimination Score: 0.000; Robustness + : 0.655; Robustness - : 0.655; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrDia <= 62.975 | bmi <= 24.403) & bmi >= 22.106) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= -0.782 -> SMBGperDayPtMeterCombo <= 4.530) & HDL >= 4.161) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi <= 23.548 | SMBGperDayPtMeterCombo <= 5.953) & WeightKg <= 5.583) | Pt_InsGov <= 5.747) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](LDL <= 85.928 | Pt_InsGov >= 0.181) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrDia >= 61.305 & SMBGperDayPtMeterCombo >= 2.952) & TotalDailyInsPerKg >= 3.756) -> BldPrDia <= 5.477) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HbA1c >= 7.223 | HbA1cImputeDtMnC >= 9.395) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumMeter <= 3.112 -> WeightKg <= 64.369) & age <= 63.454) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia <= 65.530 -> Pt_A1cGoalLev <= 1.551) & diagAgeCombo >= 0.128) -> Pt_FatherT1D <= 4.482) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLev >= 0.389 & Pt_InsGov <= 0.922) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((LDL >= 35.937 | UnitsInsBasalOrLongAct <= 19.253) & WeightKg >= 13.340) | UnitsInsBasalOrLongAct <= 31.162) [Discrimination Score: 0.000; Robustness + : 31.162; Robustness - : 31.162; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HDL >= 23.414 -> TotChol >= 31.658) [Discrimination Score: 0.000; Robustness + : 23.414; Robustness - : 23.414; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((SMBGperDayPtMeterCombo <= 5.826 -> WeightKg <= 63.105) | BUN <= 64.726) -> diagAgeCombo >= 62.353) [Discrimination Score: 1.000; Robustness + : -46.237; Robustness - : -64.726; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((TotChol >= 0.115 & TSH >= 0.280) | diabDur <= 1.297) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter >= 2.309) U[1,2] (NumPumpBolusOrShortAct <= 2.889)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AlbCreatRat_mggNew >= 0.465 -> BGTestAvgNumMeter >= 0.565) [Discrimination Score: -2.000; Robustness + : -16.435; Robustness - : -14.435; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](TSH >= 0.007 -> WeightKg <= 65.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((GFR >= 36.434 & HbA1c <= 8.737) | DirectLDL >= 7.640) [Discrimination Score: 1.824; Robustness + : 157.210; Robustness - : 155.660; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi <= 24.761 | TSH <= 2.692) & TotChol >= 0.072) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiZscore >= -0.586 | TSH <= 3.184) & BGTestAvgNumMeter >= 0.497) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BGTestAvgNumPtRep >= 0.896 | BldPrSys >= 93.943) -> SMBGperDayPtMeterCombo <= 102.669) & TotChol <= 114.985) [Discrimination Score: 2.000; Robustness + : -34.669; Robustness - : -38.669; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BGTestAvgNumPtRep <= 5.391 -> BldPrDia >= 56.410) & BGTestAvgNumPtRep <= 68.996) [Discrimination Score: 0.000; Robustness + : -5.391; Robustness - : -5.391; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumPtRep >= 1.993 -> Pt_DKAFlg <= 0.622) -> LDL >= 0.131) | Pt_CGMUseNumDays <= 0.779) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumMeter >= 2.036 -> TSH >= 0.293) & diabDur <= 2.307) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](age >= 31.841 & LDL <= 115.839) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((diabDur <= 7.306 | LDL >= 8.190) -> DirectLDL >= 40.654) [Discrimination Score: 0.000; Robustness + : -7.306; Robustness - : -7.306; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrSys <= 124.853 -> HDL <= 64.772) -> AlbCreatRat_mggNew >= 13.518) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia >= 56.329 -> HbA1c <= 9.200) -> Pt_MotherT1D <= 8.199) | bmi <= 8.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((GFR >= 15.806 | TotalDailyInsPerKg <= 0.593) -> Pt_MotherT1D >= 0.027) [Discrimination Score: 0.000; Robustness + : -0.593; Robustness - : -0.593; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HbA1cImputeDtMnC >= 20.978 | LDL <= 91.515) & Pt_InsGov >= 16.287) [Discrimination Score: 0.000; Robustness + : -16.287; Robustness - : -16.287; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BldPrSys <= 119.734 | Pt_DKAFlg >= 0.180) -> BldPrSys >= 0.284) & HbA1c >= 0.350) [Discrimination Score: 0.000; Robustness + : -119.734; Robustness - : -119.734; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrDia <= 68.942 | Pt_SHFlg <= 0.580) -> age >= 0.251) -> TotalDailyInsPerKg <= 0.753) [Discrimination Score: 0.000; Robustness + : -0.251; Robustness - : -0.251; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((Pt_InsGov >= 0.265 -> Triglyc >= 53.880) | HeightCm >= 6.642) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Triglyc >= 4.997 & UnitsInsBasalOrLongAct <= 14.638) | HbA1c >= 7.122) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 24.856) U[1,2] (HeightCm <= 165.346)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= -0.806 | HeightCm <= 165.059) | Pt_MotherT1D <= 165.028) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1cImputeDtMnC >= 21.478 | SMBGperDayPtMeterCombo <= 5.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter <= 5.810 -> GFR <= 78.747) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BldPrDia >= 60.294 -> TotChol >= 5.188) -> Pt_GrandchildT1D >= 8.699) [Discrimination Score: 0.000; Robustness + : 8.699; Robustness - : 8.699; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter >= 1.864 & LDL >= 26.680) | HbA1c <= 134.523) [Discrimination Score: 0.000; Robustness + : 134.523; Robustness - : 134.523; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumMeter <= 4.370 & BldPrDia <= 68.194) -> Pt_InsGov <= 69.956) -> bmiZscore >= 59.090) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_A1cGoalLev <= 4.085 & UnitsInsBasalOrLongAct <= 22.994) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 9.033 & WeightKg <= 64.373) & HbA1c <= 64.402) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 4.814) U[0,2] (HbA1c >= 7.217)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](NumPumpBolusOrShortAct >= 0.290 | Pt_SHFlg >= 0.222) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep <= 5.716 -> HeightCm <= 165.498) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_DKAFlg >= 0.135 -> TotChol <= 62.748) -> Pt_FatherT1D <= 109.087) & TotChol <= 121.899) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((GFR >= 41.119 -> TotChol >= 42.224) -> LDL >= 45.297) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((age <= 35.167) U[0,1] (SMBGperDayPtMeterCombo >= 1.751)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](diabDur <= 7.068 -> SMBGperDayPtMeterCombo >= 2.991) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((NumPumpBolusOrShortAct <= 2.374 & SMBGperDayPtMeterCombo <= 4.723) & Pt_InsGov >= 3.581) | BldPrDia <= 5.423) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrSys <= 102.824 -> GFR <= 75.622) -> diabDur <= 53.735) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((AlbCreatRat_mggNew >= 0.325 -> HeightCm <= 165.396) -> Pt_A1cGoalLevelDsYr5 <= 164.553) [Discrimination Score: 0.000; Robustness + : -164.553; Robustness - : -164.553; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1cImputeDtMnC <= 55.318 & WeightKg >= 62.357) -> WeightKg <= 65.368) | Pt_MotherT1D >= 61.484) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiZscore <= -0.431 -> HbA1cImputeDtMnC <= 62.083) | BldPrDia >= 31.158) [Discrimination Score: 1.615; Robustness + : 81.842; Robustness - : 60.842; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi >= 22.198 -> HbA1cImputeDtMnC >= 4.211) -> TotalDailyInsPerKg >= 2.755) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumMeter <= 5.054 | BGTestAvgNumPtRep >= 0.904) | HDL >= 2.734) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN >= 9.837 -> TotalDailyInsPerKg >= 0.099) [Discrimination Score: -0.975; Robustness + : -47.532; Robustness - : -7.901; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumMeter >= 2.363 -> TotalDailyInsPerKg <= 1.144) & Pt_CGMUseNumDays >= 0.118) & Pt_DKAFlg >= 0.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((age >= 33.501 & BldPrSys >= 99.744) & age >= 95.601) -> BldPrDia <= 104.690) [Discrimination Score: 0.000; Robustness + : -104.690; Robustness - : -104.690; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrSys <= 104.393 -> diabDur <= 7.128) -> LDL >= 5.310) & Pt_ChildT1D >= 4.512) [Discrimination Score: 0.000; Robustness + : -4.512; Robustness - : -4.512; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((diabDur <= 6.810 & Triglyc >= 38.898) -> bmi <= 71.590) [Discrimination Score: -1.000; Robustness + : -71.590; Robustness - : -70.590; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 32.586 & Triglyc >= 18.322) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiZscore <= -0.547 | GFR >= 35.308) -> TotChol >= 10.703) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((bmi >= 22.551 & GFR >= 31.201) -> age >= 0.684) [Discrimination Score: 0.000; Robustness + : 0.684; Robustness - : 0.684; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((age >= 32.155 | WeightKg <= 63.192) -> NumPumpBolusOrShortAct <= 65.857) & Pt_FatherT1D >= 59.829) [Discrimination Score: 0.000; Robustness + : -65.857; Robustness - : -65.857; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](GFR <= 78.966 | WeightKg >= 61.325) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Pt_DKAFlg >= 0.138 -> TSH >= 0.062) -> Pt_A1cGoalLevelDsYr5 <= 0.860) [Discrimination Score: 0.000; Robustness + : -0.860; Robustness - : -0.860; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 59.369) U[0,2] (Triglyc <= 136.498)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi >= 22.952 -> BUN >= 10.064) | BGTestAvgNumPtRep <= 12.389) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmiZscore >= -0.624 -> BUN <= 10.623) | Pt_InsGov <= 11.719) [Discrimination Score: 0.000; Robustness + : 11.719; Robustness - : 11.719; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diabDur >= 3.207 | UnitsInsBasalOrLongAct <= 17.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((age >= 32.180 & UnitsInsBasalOrLongAct <= 24.267) & Pt_A1cGoalLevelDsYr5 >= 2.455) -> Pt_A1cGoalLev >= 0.618) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BGTestAvgNumMeter <= 3.169 | SMBGperDayPtMeterCombo <= 4.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HDL >= 30.232 -> UnitsInsBasalOrLongAct <= 23.576) -> diagAgeCombo <= 30.814) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore <= -0.448 & diabDur <= 6.919) -> Pt_ChildT1D <= 6.085) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 33.350) U[1,2] (bmi >= 22.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi <= 23.993 | diabDur <= 7.105) | Pt_A1cGoalLev >= 3.948) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((GFR <= 73.482 & Pt_A1cGoalLev <= 5.565) & BldPrSys <= 2.714) [Discrimination Score: 0.000; Robustness + : -22.435; Robustness - : -22.435; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_A1cGoalLev <= 1.754 | Pt_DKAFlg <= 0.521) [Discrimination Score: 0.000; Robustness + : 1.754; Robustness - : 1.754; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((TSH >= 0.271 | UnitsInsBasalOrLongAct <= 18.297) | LDL >= 8.103) -> DirectLDL >= 13.646) [Discrimination Score: 0.000; Robustness + : -18.297; Robustness - : -18.297; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumPtRep <= 5.746 | BUN >= 9.615) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 99.579 & HbA1cImputeDtMnC <= 36.095) | Pt_A1cGoalLev <= 58.750) & SMBGperDayPtMeterCombo <= 55.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BUN >= 8.262 -> Triglyc >= 1.358) & diabDur <= 158.333) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 5.586) U[2,2] (Triglyc <= 109.375)) [Discrimination Score: 0.000; Robustness + : 109.375; Robustness - : 109.375; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HeightCm <= 164.884 | UnitsInsBasalOrLongAct <= 22.706) -> HeightCm <= 18.380) & AlbCreatRat_mggNew <= 25.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrSys <= 120.401 -> bmiZscore <= -0.389) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrSys <= 113.454 | bmi >= 23.169) | LDL <= 24.599) -> GFR <= 24.203) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BUN <= 11.761 & Pt_A1cGoalLev <= 5.342) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 162.770) U[1,2] (Pt_A1cGoalLev <= 2.666)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HeightCm <= 164.574 & TotChol >= 40.181) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrDia <= 64.713 -> TotalDailyInsPerKg >= 0.144) & LDL >= 0.101) & BGTestAvgNumPtRep >= 0.150) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HDL >= 9.685 -> Pt_InsGov >= 0.076) | Pt_A1cGoalLev >= 0.102) & Pt_CGMUseNumDays >= 0.184) [Discrimination Score: 0.000; Robustness + : 27.898; Robustness - : 27.898; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.837) U[0,1] (HeightCm <= 164.993)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((diabDur <= 6.637 -> Pt_A1cGoalLev <= 5.377) -> TSH >= 0.834) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((age >= 31.591 -> Pt_A1cGoalLev >= 0.862) & Pt_MotherT1D <= 2.244) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BGTestAvgNumMeter >= 2.430 -> HbA1c <= 8.923) [Discrimination Score: 0.000; Robustness + : -8.923; Robustness - : -8.923; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((GFR <= 52.569 -> Pt_DKAFlg >= 0.246) & HDL >= 0.102) [Discrimination Score: 0.000; Robustness + : -52.569; Robustness - : -52.569; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HeightCm <= 164.572 & SMBGperDayPtMeterCombo >= 4.348) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
