G[0,0](SMBGperDayPtMeterCombo >= 11.754 & BGTestAvgNumPtRep >= 3.664) [Discrimination Score: 14.000; Robustness + : 10.336; Robustness - : -3.664; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((SMBGperDayPtMeterCombo >= 10.445 -> TotChol >= 31.400) & HeightCm <= 172.936) [Discrimination Score: 0.000; Robustness + : 10.445; Robustness - : 10.445; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1c <= 6.541 -> SMBGperDayPtMeterCombo <= 12.274) | HbA1cImputeDtMnC >= 11.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 11.546) U[1,2] (LDL >= 15.004)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BGTestAvgNumMeter <= 13.577 -> UnitsInsBasalOrLongAct >= 7.645) -> Pt_A1cGoalLev >= 9.445) | Pt_SiblingT1D <= 19.256) [Discrimination Score: 0.000; Robustness + : 19.256; Robustness - : 19.256; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BGTestAvgNumMeter >= 6.381 -> TotChol >= 64.226) | DirectLDL <= 118.208) -> Pt_A1cGoalLev >= 23.461) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((NumPumpBolusOrShortAct >= 0.687 & SMBGperDayPtMeterCombo <= 12.772) & Pt_GrandparentT1D >= 10.112) [Discrimination Score: 2.000; Robustness + : -55.228; Robustness - : -57.228; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](diabDur >= 29.498 -> NumPumpBolusOrShortAct >= 2.283) [Discrimination Score: 0.000; Robustness + : 2.283; Robustness - : 2.283; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((age >= 53.885 & Triglyc >= 15.956) -> bmi >= 0.985) | TSH <= 36.858) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((diabDur >= 30.850 | Triglyc >= 5.173) & HDL <= 64.571) [Discrimination Score: 122.159; Robustness + : 25.650; Robustness - : -35.429; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1cImputeDtMnC >= 18.450 | NumPumpBolusOrShortAct <= 10.894) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1c <= 6.629 -> Triglyc >= 3.853) & Pt_SHFlg >= 15.632) -> Pt_A1cGoalLev >= 10.331) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((SMBGperDayPtMeterCombo >= 10.889 | Triglyc >= 23.560) & WeightKg >= 17.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC >= 19.439) U[0,2] (Triglyc <= 69.655)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HDL <= 34.545 | UnitsInsBasalOrLongAct <= 19.713) | HDL <= 17.249) [Discrimination Score: 0.000; Robustness + : 34.545; Robustness - : 34.545; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter <= 12.812 | Pt_CGMUseNumDays >= 10.804) & NumPumpBolusOrShortAct >= 4.397) [Discrimination Score: 0.000; Robustness + : -4.397; Robustness - : -4.397; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HDL <= 39.176 -> TotChol >= 31.318) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HDL <= 35.389 | HeightCm <= 167.065) [Discrimination Score: 0.000; Robustness + : 167.065; Robustness - : 167.065; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmi >= 0.552 | HDL >= 7.663) & HDL >= 13.252) -> TotalDailyInsPerKg >= 16.826) [Discrimination Score: 140.149; Robustness + : -16.674; Robustness - : -86.748; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c <= 6.727 & UnitsInsBasalOrLongAct >= 8.016) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HDL <= 52.625 | WeightKg <= 72.479) | TotChol <= 65.435) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HDL <= 24.554 & LDL <= 95.138) & TSH <= 51.514) [Discrimination Score: 0.000; Robustness + : 24.554; Robustness - : 24.554; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((AlbCreatRat_mggNew <= 17.826 & bmi >= 13.799) & Pt_SHFlg >= 0.480) -> BldPrSys >= 10.677) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 23.835) U[1,2] (HbA1cImputeDtMnC >= 4.451)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((AlbCreatRat_mggNew >= 9.189 -> WeightKg <= 71.011) | BGTestAvgNumMeter <= 65.084) & NumPumpBolusOrShortAct <= 70.344) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.333) U[0,1] (HeightCm >= 6.352)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 20.331) U[0,1] (HbA1cImputeDtMnC <= 51.677)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 6.242 & HbA1cImputeDtMnC <= 66.119) & Pt_InsGov >= 7.035) & Pt_ChildT1D >= 10.413) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrSys <= 127.688 | TotalDailyInsPerKg >= 0.180) | NumPumpBolusOrShortAct <= 0.509) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 56.192 | HbA1c <= 6.450) -> SMBGperDayPtMeterCombo >= 6.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 56.763) U[0,1] (HDL <= 30.331)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HbA1c <= 6.331 -> LDL >= 8.896) -> Pt_MotherT1D <= 94.590) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((bmi >= 11.998 | diabDur >= 30.318) -> BUN >= 31.449) & Pt_ChildT1D >= 31.437) [Discrimination Score: 3.114; Robustness + : -31.437; Robustness - : -34.551; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age <= 56.720 & bmi >= 5.604) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c >= 5.901 -> TotChol <= 170.899) -> TotChol <= 103.725) -> Pt_CGMUseNumDays >= 5.840) [Discrimination Score: 0.000; Robustness + : -14898.160; Robustness - : -14898.160; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys >= 116.105 -> HDL >= 12.745) -> Pt_CGMUseNumDays >= 10.890) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HbA1cImputeDtMnC >= 3.608 -> WeightKg >= 0.459) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 10.547) U[1,2] (Pt_InsGov <= 0.980)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC >= 28.645 | HDL <= 41.846) -> bmiPerc >= 11.934) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((HDL >= 17.074 | Triglyc >= 22.770) -> UnitsInsBasalOrLongAct <= 56.392) [Discrimination Score: 21.641; Robustness + : -43.942; Robustness - : -153.230; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HbA1cImputeDtMnC >= 21.928 & HeightCm <= 156.138) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiZscore <= -0.275 | Pt_CGMUseNumDays >= 7.315) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmiZscore >= -0.409 | Pt_SHFlg >= 0.299) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((AlbCreatRat_mggNew >= 12.579 | diabDur <= 32.344) & bmiZscore >= 29.397) & TotalDailyInsPerKg <= 33.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age >= 54.570 & AlbCreatRat_mggNew >= 12.217) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age <= 55.671 & WeightKg >= 41.218) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((diabDur <= 32.346 -> WeightKg <= 76.829) -> Pt_FatherT1D <= 70.592) & diagAgeCombo <= 66.425) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BGTestAvgNumMeter >= 7.192 -> NumPumpBolusOrShortAct >= 2.489) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HeightCm >= 125.809 | TotalDailyInsPerKg >= 0.240) & Pt_A1cGoalLev >= 0.392) | Pt_FatherT1D >= 0.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter <= 12.439 & Triglyc >= 23.863) -> BUN <= 65.397) | TotChol >= 25.680) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((age <= 55.280 | HeightCm <= 147.328) | HeightCm >= 114.422) | bmiPerc >= 59.051) [Discrimination Score: 0.000; Robustness + : 147.328; Robustness - : 147.328; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((diabDur <= 33.918 | HeightCm >= 11.523) -> Pt_A1cGoalLev >= 41.044) | HeightCm <= 166.535) [Discrimination Score: 1.323; Robustness + : 92.418; Robustness - : 88.699; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumMeter <= 12.448 | Pt_A1cGoalLev <= 5.265) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((TotalDailyInsPerKg >= 0.220 -> UnitsInsBasalOrLongAct >= 9.082) -> AlbCreatRat_mggNew >= 1.242) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BGTestAvgNumMeter >= 5.093 -> bmi >= 21.891) & HbA1c <= 27.281) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((TotalDailyInsPerKg <= 0.543 | WeightKg <= 76.649) & TotalDailyInsPerKg >= 36.155) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BGTestAvgNumMeter <= 11.895 & GFR <= 67.273) [Discrimination Score: 0.000; Robustness + : 11.895; Robustness - : 11.895; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmi <= 24.231 | TotalDailyInsPerKg <= 0.461) & BldPrDia >= 0.101) | diagAgeCombo >= 0.360) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((AlbCreatRat_mggNew >= 9.554 & GFR <= 86.028) & Pt_A1cGoalLevelDsYr5 <= 61.342) -> Pt_ChildT1D >= 21.539) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumMeter >= 4.187 & HeightCm <= 157.887) & bmi >= 134.833) [Discrimination Score: 0.000; Robustness + : -134.833; Robustness - : -134.833; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((AlbCreatRat_mggNew <= 13.874 -> HeightCm <= 169.559) -> TSH >= 83.894) & Pt_MotherT1D <= 168.310) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.167) U[1,1] (TotChol >= 45.120)) [Discrimination Score: 0.000; Robustness + : -0.167; Robustness - : -0.167; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= -0.205) U[1,2] (WeightKg <= 71.630)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter <= 11.802 | WeightKg >= 19.549) & bmi >= 58.829) [Discrimination Score: 0.000; Robustness + : -58.829; Robustness - : -58.829; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia >= 68.347 | Triglyc <= 75.955) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmi <= 24.662 | bmiZscore <= -0.123) -> Pt_DKAFlg >= -0.307) [Discrimination Score: 0.000; Robustness + : -24.662; Robustness - : -24.662; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BldPrSys <= 128.264 & HbA1c <= 6.609) | Pt_MotherT1D >= 5.944) [Discrimination Score: 0.000; Robustness + : 6.609; Robustness - : 6.609; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((LDL <= 47.695 & TotalDailyInsPerKg <= 0.509) -> BGTestAvgNumPtRep <= 0.566) & TotChol >= 0.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((NumPumpBolusOrShortAct <= 7.016 -> Pt_A1cGoalLev >= 0.514) & HbA1c >= 0.186) | BldPrSys <= 0.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((GFR >= 0.726 | Pt_CGMUseNumDays <= 15.987) -> Pt_InsGov <= 18.338) -> Pt_DKAFlg <= 29.340) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 70.560 | TSH <= 1.302) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 116.422) U[0,2] (Triglyc <= 61.533)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((TotalDailyInsPerKg >= 0.107 & Triglyc <= 53.871) -> TSH >= 5.619) [Discrimination Score: 0.000; Robustness + : 0.107; Robustness - : 0.107; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia <= 70.693 & TotalDailyInsPerKg >= 0.299) | Pt_FatherT1D <= 0.531) -> bmi <= 0.558) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL >= 8.375) U[1,1] (SMBGperDayPtMeterCombo >= 11.651)) [Discrimination Score: 0.000; Robustness + : -8.375; Robustness - : -8.375; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 70.375) U[0,2] (HDL >= 11.535)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((GFR <= 89.315 | Pt_InsGov <= 0.946) -> BldPrDia >= 0.246) -> Triglyc >= 0.233) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia >= 61.539 | NumPumpBolusOrShortAct >= 0.186) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BldPrSys <= 128.980 -> NumPumpBolusOrShortAct >= 0.131) & Pt_GrandparentT1D <= 10.703) [Discrimination Score: 0.000; Robustness + : -128.980; Robustness - : -128.980; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((age >= 54.683 -> TotalDailyInsPerKg >= 0.317) & BldPrSys <= 0.578) -> AutonomicNeuroCl >= 0.160) [Discrimination Score: 0.000; Robustness + : -0.317; Robustness - : -0.317; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 29.823) U[0,2] (TotalDailyInsPerKg <= 0.515)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((AlbCreatRat_mggNew >= 11.891 -> SMBGperDayPtMeterCombo >= 10.191) -> AutonomicNeuroCl >= 10.297) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrSys >= 118.453 | Pt_SHFlg >= 0.172) -> GFR >= 0.199) | GFR >= 0.291) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((GFR <= 96.206 -> HbA1cImputeDtMnC >= 1.023) | HeightCm <= 57.880) & Pt_MotherT1D >= 26.207) [Discrimination Score: 0.000; Robustness + : -26.207; Robustness - : -26.207; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((LDL <= 67.042 & Pt_A1cGoalLev <= 3.138) -> Pt_GrandchildT1D >= 0.631) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BUN <= 12.428 -> GFR <= 92.707) | bmiZscore >= 1.025) | HbA1c <= 58.310) [Discrimination Score: 0.000; Robustness + : 58.310; Robustness - : 58.310; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AlbCreatRat_mggNew <= 17.999 & BGTestAvgNumMeter >= 4.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((Pt_A1cGoalLev <= 4.813 & Pt_CGMUseNumDays >= 2.023) & Pt_A1cGoalLev >= 9.254) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys >= 105.826 | Pt_CGMUseNumDays <= 18.828) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg >= 0.160) U[0,2] (TSH <= 0.758)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur <= 32.775 & GFR >= 43.264) | diabDur >= 49.051) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((TotChol >= 19.276 & TSH >= 0.164) & Pt_CGMUseNumDays >= 0.163) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((LDL <= 76.254 -> TSH <= 0.656) | LDL >= 0.031) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1cImputeDtMnC >= 5.877 | TotalDailyInsPerKg <= 0.637) & UnitsInsBasalOrLongAct >= 0.287) [Discrimination Score: 0.000; Robustness + : -0.287; Robustness - : -0.287; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_CGMUseNumDays <= 12.567 -> TSH >= 0.073) & GFR >= 0.233) -> Pt_CGMUseNumDays >= 0.260) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((HeightCm >= 29.929 -> Pt_CGMUseNumDays >= 4.022) | Pt_ChildT1D <= 29.355) [Discrimination Score: 0.000; Robustness + : 29.355; Robustness - : 29.355; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_A1cGoalLev >= 0.687 & TotChol <= 143.356) -> DirectLDL <= 85.638) -> Triglyc <= 98.840) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HDL <= 47.822 -> NumPumpBolusOrShortAct >= 3.317) -> Pt_FatherT1D >= 2.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((TSH >= 0.255 -> UnitsInsBasalOrLongAct <= 13.419) & Pt_GrandparentT1D >= 0.436) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrDia >= 63.527 & HbA1c >= 5.981) | diabDur >= 5.987) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 0.966) U[2,2] (SMBGperDayPtMeterCombo >= 10.249)) [Discrimination Score: 0.000; Robustness + : -0.966; Robustness - : -0.966; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_A1cGoalLev >= 0.302 -> Triglyc >= 26.639) & WeightKg <= 49.073) | Pt_GrandchildT1D >= 10.366) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](age >= 54.440 | TSH >= 0.059) [Discrimination Score: 0.000; Robustness + : -0.059; Robustness - : -0.059; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((diabDur >= 31.449 -> TSH >= 0.149) | HbA1c >= 0.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((bmiZscore <= -0.214 | TotalDailyInsPerKg >= 0.315) | BGTestAvgNumMeter <= 0.534) & HeightCm <= 0.450) [Discrimination Score: 1.323; Robustness + : -73.667; Robustness - : -77.386; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((LDL >= 17.813 & Pt_CGMUseNumDays >= 1.062) -> bmiZscore <= 26.556) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_CGMUseNumDays <= 18.501 & UnitsInsBasalOrLongAct >= 4.748) -> WeightKg >= 0.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Triglyc >= 1.194 -> TSH <= 0.328) [Discrimination Score: 0.000; Robustness + : -0.328; Robustness - : -0.328; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Pt_CGMUseNumDays <= 23.158 -> TotChol >= 65.921) | bmiPerc <= 138.747) [Discrimination Score: 0.000; Robustness + : 138.747; Robustness - : 138.747; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi >= 6.908 | GFR >= 27.130) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BldPrDia >= 62.565 -> Pt_SHFlg <= 0.499) -> AlbCreatRat_mggNew >= 0.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((diabDur <= 33.102 -> Pt_CGMUseNumDays <= 14.990) -> DirectLDL >= 5.838) [Discrimination Score: 0.000; Robustness + : 5.838; Robustness - : 5.838; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((age <= 55.926 | Pt_CGMUseNumDays <= 15.576) & Pt_SHFlg <= 15.255) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((Pt_A1cGoalLev >= 0.261 -> Pt_SHFlg <= 0.934) & LDL <= 0.888) -> HbA1c <= 0.994) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmiZscore >= -0.508 | HDL <= 59.580) -> bmiZscore <= 39.724) [Discrimination Score: 0.000; Robustness + : -59.580; Robustness - : -59.580; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev >= 0.513) U[2,2] (UnitsInsBasalOrLongAct >= 10.275)) [Discrimination Score: 0.000; Robustness + : -0.513; Robustness - : -0.513; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HeightCm >= 114.622 | Pt_SHFlg >= 0.290) -> Pt_InsGov <= 0.629) & UnitsInsBasalOrLongAct >= 0.138) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmi <= 22.821 | Pt_CGMUseNumDays <= 29.417) & TotalDailyInsPerKg <= 22.659) -> AutonomicNeuroCl <= 14.296) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_A1cGoalLev <= 5.003 & SMBGperDayPtMeterCombo <= 13.852) & age >= 11.982) -> BldPrSys <= 12.379) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
