G[0,0](SMBGperDayPtMeterCombo >= 2.752 & BGTestAvgNumPtRep >= 1.098) [Discrimination Score: -3.000; Robustness + : 1.402; Robustness - : 8.902; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiZscore <= 1.618 | SMBGperDayPtMeterCombo >= 0.094) -> AutonomicNeuroCl <= 13.924) | TotalDailyInsPerKg <= 10.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((age <= 10.347 -> TotalDailyInsPerKg <= 0.790) -> BUN <= 0.437) [Discrimination Score: 0.000; Robustness + : -0.437; Robustness - : -0.437; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((BldPrDia >= 54.558 -> SMBGperDayPtMeterCombo >= 2.383) | HDL <= 14.264) [Discrimination Score: 2.333; Robustness + : -21.736; Robustness - : -105.736; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BGTestAvgNumPtRep >= 0.970 & diabDur >= 2.529) [Discrimination Score: -0.777; Robustness + : 1.530; Robustness - : 3.471; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumPtRep >= 1.640 -> bmiZscore >= 1.500) | Pt_ChildT1D <= 1.622) [Discrimination Score: 0.000; Robustness + : 1.622; Robustness - : 1.622; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmi <= 21.907 -> Pt_CGMUseNumDays <= 29.414) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 14.467) U[1,2] (HbA1c <= 9.465)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiZscore <= 1.585 | Pt_SHFlg >= 0.150) | HeightCm >= 0.304) | BldPrSys >= 0.375) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_A1cGoalLev <= 1.322 -> TotalDailyInsPerKg >= 0.068) -> AutonomicNeuroCl <= 0.586) -> HDL <= 1.103) [Discrimination Score: 0.000; Robustness + : -1.103; Robustness - : -1.103; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiPerc <= 0.955 | SMBGperDayPtMeterCombo >= 4.758) -> bmiZscore >= 3.427) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_SHFlg <= 0.805 & TSH <= 2.182) -> Pt_ChildT1D <= 1.405) | Triglyc <= 1.232) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_SHFlg <= 0.429 | TotalDailyInsPerKg <= 1.091) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore >= 1.414) U[2,2] (TotalDailyInsPerKg <= 0.767)) [Discrimination Score: 0.000; Robustness + : 0.767; Robustness - : 0.767; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.321) U[1,2] (WeightKg <= 42.568)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc <= 0.944 -> Pt_SHFlg <= 0.630) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BGTestAvgNumPtRep >= 1.185 | BldPrDia >= 47.490) & HeightCm >= 49.964) [Discrimination Score: 0.000; Robustness + : -49.964; Robustness - : -49.964; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_CGMUseNumDays >= 4.073 & UnitsInsBasalOrLongAct >= 5.335) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumPtRep <= 12.551 -> bmiPerc >= 0.926) | bmiPerc >= 0.923) & Pt_FatherT1D >= 0.927) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1c >= 8.617 | SMBGperDayPtMeterCombo >= 4.199) [Discrimination Score: 0.000; Robustness + : -4.199; Robustness - : -4.199; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BGTestAvgNumPtRep >= 0.861 & HeightCm >= 130.578) [Discrimination Score: 0.000; Robustness + : -130.578; Robustness - : -130.578; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1c >= 8.733 -> TotalDailyInsPerKg >= 0.042) | Pt_SiblingT1D <= 0.847) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmiPerc >= 0.919 -> TotalDailyInsPerKg >= 0.127) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumPtRep <= 5.282 -> HbA1cImputeDtMnC >= 29.974) | age <= 39.678) | diabDur <= 43.490) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 120.661) U[0,1] (LDL <= 45.042)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((Pt_CGMUseNumDays <= 21.026 | WeightKg <= 48.060) -> HeightCm <= 47.122) [Discrimination Score: -3.000; Robustness + : -45.560; Robustness - : -38.060; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BGTestAvgNumMeter <= 3.703 | Triglyc >= 31.617) -> UnitsInsBasalOrLongAct >= 12.495) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrDia <= 64.203 -> TotalDailyInsPerKg >= 0.254) -> BldPrDia <= 0.885) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur >= 2.693 -> SMBGperDayPtMeterCombo <= 6.016) | Pt_CGMUseNumDays >= 2.524) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LDL <= 74.861 | Pt_DKAFlg >= 0.011) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumPtRep >= 1.645 | TSH >= 0.233) | AlbCreatRat_mggNew >= 0.475) -> WeightKg >= 0.426) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 7.800) U[0,2] (Pt_CGMUseNumDays >= 0.742)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](age >= 7.782 | BGTestAvgNumPtRep >= 1.269) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore >= 1.529 & diabDur <= 6.925) & Triglyc >= 3.441) | bmi >= 3.838) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age >= 7.914 | UnitsInsBasalOrLongAct <= 10.023) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter >= 0.417 & LDL >= 32.600) | AutonomicNeuroCl >= 35.786) & BldPrSys >= 24.826) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi <= 23.023 | UnitsInsBasalOrLongAct >= 5.309) | HDL <= 24.447) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HbA1c <= 9.603 & HDL >= 17.367) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.811) U[0,1] (TotChol >= 47.092)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((UnitsInsBasalOrLongAct <= 19.494 -> WeightKg >= 37.273) & bmiPerc >= 27.541) -> TotalDailyInsPerKg >= 25.677) [Discrimination Score: 0.000; Robustness + : 25.677; Robustness - : 25.677; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1c <= 9.325 & TotChol >= 34.745) & HbA1cImputeDtMnC >= 17.900) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrSys <= 136.786 & TotChol <= 132.543) -> Pt_GrandchildT1D >= 63.232) | Pt_SHFlg <= 98.498) [Discrimination Score: 0.000; Robustness + : 98.498; Robustness - : 98.498; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC >= 23.540 | Pt_DKAFlg <= 0.798) | Pt_A1cGoalLevelDsYr5 <= 0.549) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 21.096 -> TotalDailyInsPerKg <= 0.984) & BldPrDia >= 0.213) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia <= 64.648 & DirectLDL >= 0.066) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 117.655) U[1,2] (Pt_DKAFlg <= 0.236)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmiZscore <= 1.749 | HeightCm <= 145.230) & Pt_FatherT1D <= 146.314) -> TotalDailyInsPerKg <= 136.135) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1cImputeDtMnC >= 26.424 -> UnitsInsBasalOrLongAct >= 3.645) | SMBGperDayPtMeterCombo <= 11.429) | Pt_A1cGoalLev >= 7.637) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1c <= 9.197 -> LDL >= 26.333) -> NumPumpBolusOrShortAct <= 90.449) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HeightCm >= 122.977 & UnitsInsBasalOrLongAct >= 4.596) & Pt_InsGov <= 16.551) -> Pt_GrandchildT1D <= 8.728) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HeightCm <= 133.848 -> SMBGperDayPtMeterCombo <= 5.801) | HeightCm >= 0.339) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1cImputeDtMnC <= 34.165 & Pt_CGMUseNumDays <= 28.467) -> age <= 23.293) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((SMBGperDayPtMeterCombo <= 7.008 -> TSH <= 2.032) | BUN >= 0.201) -> Pt_ChildT1D >= 0.538) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrDia <= 62.615 | TSH <= 1.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumPtRep <= 9.190 -> WeightKg <= 51.520) | Pt_A1cGoalLevelDsYr5 <= 52.129) -> WeightKg <= 47.856) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((diabDur <= 5.921 & Pt_A1cGoalLev >= 0.769) & Pt_GrandchildT1D <= 2.246) & HbA1c >= 1.039) [Discrimination Score: 0.000; Robustness + : -1.039; Robustness - : -1.039; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmiZscore >= 1.536 & HbA1cImputeDtMnC <= 62.510) & BldPrSys <= 38.870) [Discrimination Score: 0.000; Robustness + : -1.536; Robustness - : -1.536; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiPerc <= 0.945 & diabDur >= 4.408) & Pt_FatherT1D >= 3.717) -> bmiZscore >= 4.393) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC <= 59.445) U[0,2] (SMBGperDayPtMeterCombo <= 6.909)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((diabDur <= 6.399 -> UnitsInsBasalOrLongAct >= 4.845) | DirectLDL <= 9.152) & bmiPerc >= 7.750) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((Pt_DKAFlg <= 0.972 | TotChol <= 78.844) | SMBGperDayPtMeterCombo <= 121.831) | BldPrDia <= 94.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.438) U[1,2] (TotalDailyInsPerKg <= 0.377)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((TotalDailyInsPerKg <= 0.892 -> TSH <= 1.281) | diabDur >= 0.430) | BldPrSys >= 0.104) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HeightCm >= 115.982 & Pt_CGMUseNumDays <= 29.356) & diagAgeCombo <= 16.574) -> HbA1c <= 27.394) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmiPerc <= 0.957 -> LDL >= 7.006) & BGTestAvgNumPtRep >= 3.880) | diabDur >= 9.039) [Discrimination Score: -9.027; Robustness + : 1.461; Robustness - : 5.975; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_DKAFlg <= 0.967 | WeightKg >= 35.853) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmiPerc >= 0.921 | HeightCm <= 141.565) & Pt_GrandparentT1D <= 145.189) -> Pt_SiblingT1D >= 120.476) [Discrimination Score: 0.000; Robustness + : -141.565; Robustness - : -141.565; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiZscore <= 1.629 & LDL <= 89.071) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumMeter <= 5.600 | bmiZscore <= 1.730) | Pt_InsGov >= 1.473) -> WeightKg <= 1.731) [Discrimination Score: 0.000; Robustness + : -5.600; Robustness - : -5.600; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore <= 1.669 -> Pt_DKAFlg >= 0.114) | Pt_DKAFlg <= 0.648) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age >= 7.041 -> BldPrSys >= 121.065) & LDL >= 109.046) & Pt_InsGov <= 181.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumMeter <= 5.256 & HDL <= 35.066) -> BUN >= 23.684) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia <= 65.746 | LDL <= 62.878) -> Pt_CGMUseNumDays >= 40.814) [Discrimination Score: 0.000; Robustness + : -65.746; Robustness - : -65.746; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((age >= 7.507 -> bmiZscore >= 1.388) & TSH <= 1.649) -> BldPrSys >= 1.471) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumMeter <= 7.290 -> bmiPerc <= 0.945) -> bmiPerc >= 0.919) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](age >= 7.467 | SMBGperDayPtMeterCombo >= 1.313) [Discrimination Score: 0.000; Robustness + : -1.313; Robustness - : -1.313; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 109.133 -> Triglyc >= 30.173) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((TotalDailyInsPerKg >= 0.127 | UnitsInsBasalOrLongAct <= 9.093) -> diagAgeCombo <= 25.471) & diagAgeCombo >= 5.647) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrDia >= 52.730 & Pt_SHFlg >= 0.283) | Pt_FatherT1D <= 0.891) [Discrimination Score: 0.000; Robustness + : 0.891; Robustness - : 0.891; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1c >= 8.439 | TSH <= 1.071) [Discrimination Score: 0.000; Robustness + : 1.071; Robustness - : 1.071; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HbA1c >= 8.677 | Triglyc <= 131.591) -> Pt_DKAFlg <= 48.527) | LDL >= 9.537) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiPerc >= 0.913 -> HbA1cImputeDtMnC <= 37.068) -> BldPrSys >= 5.635) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((DirectLDL >= 0.109 | LDL >= 6.939) & Pt_A1cGoalLevelDsYr5 >= 30.368) | Pt_ChildT1D <= 119.896) [Discrimination Score: 0.000; Robustness + : 119.896; Robustness - : 119.896; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiPerc >= 0.925 & TotChol >= 42.694) -> TSH <= 183.346) & LDL <= 91.992) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia <= 61.053 | TotChol <= 174.064) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HbA1c >= 8.674 -> Pt_SHFlg <= 0.859) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 126.594) U[1,2] (Pt_A1cGoalLev >= 1.030)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrSys >= 113.549 -> HbA1cImputeDtMnC >= 6.008) & BUN >= 26.217) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmi <= 23.223 | Pt_DKAFlg <= 0.928) -> UnitsInsBasalOrLongAct <= 0.327) | bmi <= 0.739) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumMeter >= 1.012 -> Pt_SHFlg >= 0.327) & diagAgeCombo <= 0.922) -> BldPrDia >= 0.222) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore >= 1.454 | TotChol >= 75.328) & BGTestAvgNumMeter >= 46.398) | AlbCreatRat_mggNew >= 72.886) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL >= 0.046) U[0,0] (TSH >= 0.131)) [Discrimination Score: 10.483; Robustness + : 144.854; Robustness - : 114.454; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_CGMUseNumDays >= 2.658 & Pt_SHFlg <= 0.713) [Discrimination Score: 0.000; Robustness + : -2.658; Robustness - : -2.658; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Pt_A1cGoalLev <= 5.933 -> Pt_SHFlg <= 0.492) | BUN <= 0.903) -> Pt_GrandparentT1D <= 0.506) [Discrimination Score: 0.000; Robustness + : -0.903; Robustness - : -0.903; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmiPerc <= 0.944 -> Pt_DKAFlg <= 0.800) -> UnitsInsBasalOrLongAct <= 0.529) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrSys <= 174.917 | HeightCm <= 143.646) | AutonomicNeuroCl <= 135.579) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia <= 64.868 -> HDL <= 37.663) -> HbA1c >= 24.839) | HbA1cImputeDtMnC <= 45.126) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Triglyc <= 75.176 & UnitsInsBasalOrLongAct <= 19.889) -> bmiZscore <= 14.902) & Triglyc >= 5.659) [Discrimination Score: -1.007; Robustness + : -16.925; Robustness - : -13.941; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1cImputeDtMnC <= 43.205 & Pt_A1cGoalLev <= 3.570) -> BldPrSys <= 7.888) & BGTestAvgNumMeter <= 2.736) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((DirectLDL <= 0.390 & HDL <= 53.108) & Pt_GrandchildT1D <= 41.203) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((diabDur <= 6.211 | Pt_SHFlg <= 0.904) & Pt_CGMUseNumDays <= 0.523) -> Pt_A1cGoalLevelDsYr5 >= 0.217) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BldPrSys <= 152.095 & HDL >= 8.065) [Discrimination Score: -2.333; Robustness + : 27.935; Robustness - : 111.935; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((age >= 7.201 | LDL >= 31.411) | TotChol >= 20.076) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((SMBGperDayPtMeterCombo >= 0.212 -> UnitsInsBasalOrLongAct <= 8.263) | BldPrSys <= 21.135) -> Pt_InsGov >= 1.711) [Discrimination Score: 0.000; Robustness + : -21.135; Robustness - : -21.135; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((DirectLDL <= 0.213 | TotChol >= 37.683) | Pt_CGMUseNumDays >= 36.452) -> Triglyc <= 147.825) [Discrimination Score: 0.000; Robustness + : -147.825; Robustness - : -147.825; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](age >= 7.695 & bmiPerc <= 0.950) [Discrimination Score: -3.295; Robustness + : -21.577; Robustness - : -18.272; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiZscore >= 1.453 | TSH <= 2.202) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](SMBGperDayPtMeterCombo >= 1.861 -> WeightKg <= 47.390) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((diabDur >= 3.790 -> HbA1c <= 9.385) -> bmi <= 9.401) | TotalDailyInsPerKg <= 9.605) [Discrimination Score: 0.000; Robustness + : 9.605; Robustness - : 9.605; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrSys <= 138.338 & diabDur <= 5.366) | TSH >= 3.751) | bmiZscore <= 5.082) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmiZscore <= 1.620 | Pt_A1cGoalLev <= 7.174) -> WeightKg >= 0.368) [Discrimination Score: 0.000; Robustness + : -7.174; Robustness - : -7.174; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmiPerc >= 0.931 -> TSH >= 0.025) -> Pt_A1cGoalLevelDsYr5 <= 1.947) -> DirectLDL >= 0.512) [Discrimination Score: 0.000; Robustness + : 0.512; Robustness - : 0.512; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 121.096 | TotalDailyInsPerKg >= 0.203) -> TotChol >= 0.091) | Pt_FatherT1D >= 0.253) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiPerc <= 0.955 -> HDL <= 50.455) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BGTestAvgNumPtRep <= 7.373 | Pt_DKAFlg >= 0.108) -> UnitsInsBasalOrLongAct >= 0.049) [Discrimination Score: -1.593; Robustness + : -4.873; Robustness - : -0.892; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrSys >= 111.603 & WeightKg <= 45.103) -> AutonomicNeuroCl <= 51.188) & Pt_MotherT1D <= 45.911) [Discrimination Score: 0.000; Robustness + : -51.188; Robustness - : -51.188; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_A1cGoalLev >= 0.722 -> WeightKg <= 55.137) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
