G[0,0](SMBGperDayPtMeterCombo >= 4.811 & BGTestAvgNumPtRep >= 1.783) [Discrimination Score: -1.800; Robustness + : 0.717; Robustness - : 5.217; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((LDL >= 26.996 -> SMBGperDayPtMeterCombo >= 3.994) -> Pt_SHFlg <= 6.117) [Discrimination Score: 0.000; Robustness + : -6.117; Robustness - : -6.117; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LDL >= 3.439 | UnitsInsBasalOrLongAct <= 17.451) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((LDL >= 13.512 -> WeightKg >= 21.285) -> Pt_A1cGoalLev <= 39.697) -> WeightKg >= 23.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((NumPumpBolusOrShortAct >= 0.351 | TotalDailyInsPerKg <= 0.834) | Pt_A1cGoalLevelDsYr5 >= 0.618) & diagAgeCombo >= 0.822) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 9.083 -> TotChol <= 134.790) | age >= 22.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((bmiZscore >= -3.424 | BUN >= 2.440) -> AlbCreatRat_mggNew >= 0.141) & Pt_GrandparentT1D >= 2.625) [Discrimination Score: 0.000; Robustness + : -3.424; Robustness - : -3.424; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HeightCm <= 143.686 | LDL <= 72.934) & GFR >= 2.122) -> diagAgeCombo <= 79.679) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmi >= 13.608 | WeightKg <= 34.029) & bmi >= 26.396) [Discrimination Score: 0.000; Robustness + : -26.396; Robustness - : -26.396; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur >= 3.799 & Pt_MotherT1D >= 0.088) & Pt_GrandchildT1D >= 0.222) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrSys >= 99.255 -> TotalDailyInsPerKg >= 0.688) -> TotalDailyInsPerKg >= 0.583) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 14.025 & diabDur >= 4.088) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](diabDur <= 8.237 | TotChol <= 142.013) [Discrimination Score: 0.000; Robustness + : 142.013; Robustness - : 142.013; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi <= 16.793 | BUN >= 2.770) | Pt_GrandchildT1D <= 5.196) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BUN <= 14.027 & TSH >= 0.195) | TotChol >= 0.105) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((AlbCreatRat_mggNew >= 0.998 & HbA1cImputeDtMnC <= 69.945) & HeightCm <= 74.277) -> LDL >= 4.094) [Discrimination Score: 0.000; Robustness + : 0.998; Robustness - : 0.998; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AlbCreatRat_mggNew >= 8.297 & Pt_CGMUseNumDays <= 11.653) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi <= 15.763 | diabDur >= 5.425) -> HeightCm <= 6.195) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi <= 17.602 -> TotalDailyInsPerKg <= 0.875) -> Pt_InsGov >= 0.741) & UnitsInsBasalOrLongAct >= 0.797) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumPtRep >= 1.298 | Pt_InsGov >= 0.402) -> SMBGperDayPtMeterCombo >= 0.341) | Pt_DKAFlg >= 0.120) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia >= 50.032 -> Pt_A1cGoalLev <= 2.169) -> HeightCm <= 3.822) & Pt_ChildT1D >= 0.052) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 116.498) U[0,1] (Triglyc <= 40.286)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_MotherT1D <= 0.707 & Pt_SHFlg >= 0.427) & Pt_MotherT1D <= 0.983) | age <= 0.671) [Discrimination Score: 0.000; Robustness + : 0.671; Robustness - : 0.671; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BUN <= 15.306 & LDL >= 30.784) | HeightCm >= 4.444) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_InsGov <= 0.478 | TotChol >= 32.246) & Pt_A1cGoalLev >= 2.063) & Pt_SHFlg >= 10.970) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_CGMUseNumDays <= 16.615 -> WeightKg <= 34.330) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumPtRep <= 8.770 & BUN <= 7.427) -> BGTestAvgNumMeter >= 3.133) [Discrimination Score: 0.000; Robustness + : -7.427; Robustness - : -7.427; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((Pt_InsGov >= 0.157 -> TSH >= 0.529) -> Pt_MotherT1D <= 0.860) | Triglyc >= 0.479) [Discrimination Score: -159.000; Robustness + : -0.479; Robustness - : 158.521; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BUN >= 3.212 | WeightKg <= 34.434) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL >= 9.062) U[2,2] (HeightCm >= 120.659)) [Discrimination Score: 0.000; Robustness + : -9.062; Robustness - : -9.062; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((AlbCreatRat_mggNew <= 19.764 -> UnitsInsBasalOrLongAct >= 2.079) | Pt_GrandchildT1D <= 10.324) & TotalDailyInsPerKg >= 6.991) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Triglyc >= 21.676 | UnitsInsBasalOrLongAct >= 4.597) & DirectLDL <= 9.511) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((age >= 4.361 -> NumPumpBolusOrShortAct >= 0.407) | Pt_CGMUseNumDays <= 1.423) | Pt_ChildT1D >= 0.296) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1cImputeDtMnC >= 19.489 -> Pt_CGMUseNumDays <= 9.784) | AlbCreatRat_mggNew <= 23.370) | Pt_SiblingT1D >= 0.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((LDL >= 0.112 | Pt_MotherT1D >= 0.036) & GFR >= 0.035) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HeightCm >= 115.468 -> TotChol <= 80.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HbA1cImputeDtMnC <= 52.517 -> UnitsInsBasalOrLongAct <= 17.805) | DirectLDL <= 18.687) [Discrimination Score: 0.000; Robustness + : 18.687; Robustness - : 18.687; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HDL >= 36.048 | SMBGperDayPtMeterCombo >= 3.464) & Pt_FatherT1D <= 7.472) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Pt_MotherT1D >= 0.022 & WeightKg >= 22.961) -> Pt_FatherT1D >= 17.804) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HeightCm >= 119.310 & Pt_MotherT1D >= 0.022) | HeightCm <= 0.938) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrDia <= 64.479 & TotalDailyInsPerKg >= 0.741) [Discrimination Score: 0.000; Robustness + : -0.741; Robustness - : -0.741; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((LDL >= 20.314 | TotChol >= 32.073) -> BGTestAvgNumMeter >= 2.273) & Pt_FatherT1D <= 137.428) [Discrimination Score: 1.497; Robustness + : -24.827; Robustness - : -48.927; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 102.292) U[1,1] (Triglyc <= 70.219)) [Discrimination Score: 0.000; Robustness + : 102.292; Robustness - : 102.292; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((TotChol <= 134.120 | WeightKg <= 31.308) -> BldPrDia <= 36.689) [Discrimination Score: -1.219; Robustness + : -97.620; Robustness - : -53.120; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BUN >= 3.484 | Pt_InsGov >= 0.275) | Pt_GrandparentT1D <= 0.893) -> BGTestAvgNumMeter <= 1.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((HeightCm >= 120.420 & Pt_CGMUseNumDays >= 1.550) & Triglyc >= 2.738) [Discrimination Score: 0.000; Robustness + : -120.420; Robustness - : -120.420; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_A1cGoalLev >= 0.359 -> TotChol <= 51.870) | bmiZscore >= 22.047) -> Pt_ChildT1D <= 74.131) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi >= 13.766 & UnitsInsBasalOrLongAct <= 10.912) & bmi >= 3.710) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((diabDur <= 7.738 & Triglyc >= 2.878) -> TotalDailyInsPerKg >= 33.765) [Discrimination Score: 0.000; Robustness + : 2.878; Robustness - : 2.878; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((TotChol >= 0.946 & Triglyc >= 4.060) & Pt_DKAFlg >= 1.433) & Pt_GrandchildT1D <= 80.054) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((SMBGperDayPtMeterCombo <= 7.384 | Triglyc >= 2.640) | age <= 44.661) -> age <= 54.363) [Discrimination Score: 0.000; Robustness + : -54.363; Robustness - : -54.363; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](AlbCreatRat_mggNew >= 9.977 -> TSH >= 0.582) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_A1cGoalLev <= 1.780 | TotalDailyInsPerKg >= 0.638) -> diagAgeCombo >= 0.466) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 49.863) U[1,2] (BldPrSys >= 99.656)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 6.399) U[0,0] (WeightKg <= 37.623)) [Discrimination Score: 1.800; Robustness + : 35.123; Robustness - : 30.623; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_MotherT1D >= 0.190 | Triglyc >= 9.462) & SMBGperDayPtMeterCombo >= 15.199) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((age <= 9.663 -> bmiZscore <= -0.376) -> HeightCm <= -0.258) | HbA1cImputeDtMnC >= -4.270) [Discrimination Score: 0.000; Robustness + : 4.270; Robustness - : 4.270; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((NumPumpBolusOrShortAct <= 1.618 & Pt_MotherT1D <= 0.413) -> Pt_CGMUseNumDays >= 0.061) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((Pt_A1cGoalLev >= 0.714 -> Pt_MotherT1D >= 0.252) | GFR <= 0.581) -> diagAgeCombo <= 0.434) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia >= 57.648 -> bmiPerc >= 0.372) -> WeightKg >= 0.035) -> BldPrSys <= 0.695) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((diabDur >= 5.514 | HDL <= 79.613) -> Pt_DKAFlg >= 5.238) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew <= 13.396 & Pt_MotherT1D >= 0.281) & Pt_GrandparentT1D >= 0.072) | DirectLDL <= 0.433) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((age >= 5.064 -> Triglyc >= 1.487) & UnitsInsBasalOrLongAct >= 11.268) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew >= 7.042 | TotChol <= 57.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumPtRep >= 0.379 | Pt_A1cGoalLev >= 0.217) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew <= 36.690 | Triglyc >= 26.207) & WeightKg >= 25.766) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumMeter >= 1.310 & HDL <= 72.995) & BGTestAvgNumPtRep >= 7.519) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_A1cGoalLev <= 2.444 | Triglyc >= 28.123) -> HDL >= 23.539) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiPerc >= 0.285 & BUN >= 2.999) -> HbA1cImputeDtMnC >= 2.210) & diagAgeCombo >= 1.554) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HDL <= 64.413 -> UnitsInsBasalOrLongAct <= 16.911) -> Pt_A1cGoalLev >= 4.856) | SMBGperDayPtMeterCombo <= 17.034) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi <= 16.288 & LDL >= 12.121) | Pt_A1cGoalLev >= 4.784) & Pt_GrandchildT1D <= 63.064) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys >= 98.411 | HDL <= 63.557) -> Pt_SHFlg >= 37.280) -> DirectLDL <= 72.622) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys >= 99.374 | HeightCm >= 119.642) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((AlbCreatRat_mggNew >= 7.023 -> WeightKg >= 22.599) -> Pt_GrandchildT1D <= 34.073) | HDL >= 19.718) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BUN <= 11.774 | HeightCm <= 145.180) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmi >= 13.714 -> HbA1cImputeDtMnC >= 4.458) & HbA1c >= 2.754) & BldPrDia >= 16.068) [Discrimination Score: 4.744; Robustness + : -1.623; Robustness - : -2.754; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_CGMUseNumDays >= 0.812 & UnitsInsBasalOrLongAct >= 8.015) & Pt_ChildT1D >= 2.710) -> bmiPerc >= 7.992) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((NumPumpBolusOrShortAct >= 0.110 | TotChol >= 24.440) -> Pt_A1cGoalLevelDsYr5 >= 15.316) & GFR >= 41.130) [Discrimination Score: 3.170; Robustness + : -44.874; Robustness - : -56.560; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((diabDur <= 8.091 & NumPumpBolusOrShortAct >= 0.175) & BldPrDia >= 0.546) | Pt_CGMUseNumDays <= 3.941) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Triglyc <= 60.021 | WeightKg >= 17.226) | LDL <= 30.300) [Discrimination Score: 0.000; Robustness + : 60.021; Robustness - : 60.021; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](LDL <= 55.290 -> NumPumpBolusOrShortAct >= 0.138) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age >= 4.650 & HbA1cImputeDtMnC <= 61.489) -> BldPrDia <= 77.923) & HbA1cImputeDtMnC <= 70.588) [Discrimination Score: 0.000; Robustness + : -77.923; Robustness - : -77.923; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumMeter <= 7.766 & bmiPerc >= 0.038) | HeightCm >= 0.182) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia >= 55.350 | Pt_InsGov <= 0.891) & Pt_A1cGoalLev <= 0.475) | BGTestAvgNumMeter >= 0.175) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew >= 12.714 | BUN >= 3.074) -> Pt_A1cGoalLev <= 9.794) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HDL >= 36.196 -> WeightKg >= 17.510) -> Pt_GrandchildT1D <= 35.546) | DirectLDL <= 34.790) [Discrimination Score: 0.000; Robustness + : -35.546; Robustness - : -35.546; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((NumPumpBolusOrShortAct <= 2.002 | WeightKg >= 18.264) -> Pt_DKAFlg >= 26.366) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((age >= 4.122 & HDL <= 58.654) | Pt_A1cGoalLevelDsYr5 <= 73.737) [Discrimination Score: 6.000; Robustness + : 73.737; Robustness - : 67.737; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](diabDur >= 4.720 -> HbA1cImputeDtMnC >= 17.205) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((age >= 4.988 | AlbCreatRat_mggNew <= 14.465) -> GFR >= 12.793) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter <= 4.922 | TotalDailyInsPerKg <= 0.858) & Pt_DKAFlg <= 1.031) [Discrimination Score: 0.000; Robustness + : 1.031; Robustness - : 1.031; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 24.262) U[0,1] (diabDur <= 6.039)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrSys >= 99.604 & bmiPerc >= 0.155) | HeightCm >= 0.329) [Discrimination Score: 0.000; Robustness + : -0.329; Robustness - : -0.329; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep >= 0.369 & UnitsInsBasalOrLongAct <= 16.274) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew <= 34.195 | LDL >= 5.911) | HbA1cImputeDtMnC >= 33.783) | diabDur <= 71.570) [Discrimination Score: 0.000; Robustness + : 71.570; Robustness - : 71.570; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age >= 3.231 | Pt_CGMUseNumDays >= 1.382) | Pt_A1cGoalLevelDsYr5 <= 8.528) -> WeightKg >= 3.825) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((SMBGperDayPtMeterCombo <= 5.850 -> UnitsInsBasalOrLongAct >= 0.072) & diabDur >= 5.484) -> Pt_ChildT1D >= 3.491) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BUN >= 3.113 | HbA1cImputeDtMnC <= 72.225) | HeightCm >= 19.859) [Discrimination Score: 0.000; Robustness + : 72.225; Robustness - : 72.225; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_A1cGoalLev <= 5.483 & UnitsInsBasalOrLongAct >= 1.946) & AlbCreatRat_mggNew <= 12.722) -> Pt_ChildT1D >= 1.640) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct <= 0.938) U[0,1] (UnitsInsBasalOrLongAct <= 18.428)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmi <= 16.327 & Pt_MotherT1D >= 0.221) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmi <= 17.747 -> HeightCm <= 138.051) | TotalDailyInsPerKg <= 147.088) -> Pt_SiblingT1D >= 117.627) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((AlbCreatRat_mggNew >= 3.583 -> HeightCm >= 129.709) | HbA1cImputeDtMnC >= 118.577) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HbA1c <= 8.619 -> HbA1cImputeDtMnC <= 56.539) -> bmi <= 42.046) & WeightKg <= 38.784) [Discrimination Score: 0.000; Robustness + : -42.046; Robustness - : -42.046; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumMeter >= 3.475 -> BldPrSys >= 99.550) | LDL <= 101.998) | TotalDailyInsPerKg >= 99.059) [Discrimination Score: 0.000; Robustness + : 101.998; Robustness - : 101.998; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((bmiZscore <= 0.069 & WeightKg <= 28.432) & UnitsInsBasalOrLongAct <= 39.860) -> SMBGperDayPtMeterCombo <= 37.207) [Discrimination Score: -3.542; Robustness + : 0.483; Robustness - : 0.746; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 8.768) U[0,1] (HbA1cImputeDtMnC <= 75.424)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HbA1cImputeDtMnC >= 27.011 -> HeightCm >= 125.073) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiZscore >= -4.383 & diabDur >= 3.017) & Pt_GrandchildT1D <= 7.551) [Discrimination Score: 0.000; Robustness + : -3.017; Robustness - : -3.017; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((TSH <= 1.272 -> UnitsInsBasalOrLongAct <= 10.068) -> DirectLDL >= 8.177) & BUN >= 2.993) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmiZscore >= -2.194 & Pt_MotherT1D >= 0.127) -> HDL <= 0.975) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter <= 6.941 -> Triglyc >= 32.585) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BUN >= 1.108 -> SMBGperDayPtMeterCombo <= 6.101) -> BldPrSys >= 4.496) & DirectLDL >= 2.834) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi <= 16.296 & TotChol >= 39.529) | LDL >= 0.099) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HbA1cImputeDtMnC <= 50.452 -> Pt_MotherT1D <= 0.337) & HDL >= 0.166) [Discrimination Score: 0.000; Robustness + : -50.452; Robustness - : -50.452; Percent Class + : 1.000; Percent Class - : 0.000]
