G[0,0](SMBGperDayPtMeterCombo >= 0.174 & BGTestAvgNumPtRep >= 0.639) [Discrimination Score: -0.463; Robustness + : 2.361; Robustness - : 3.361; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((age >= 8.328 | Pt_InsGov <= 0.663) | age <= 0.261) | BGTestAvgNumPtRep >= 0.220) [Discrimination Score: -0.403; Robustness + : 3.075; Robustness - : 3.780; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HbA1cImputeDtMnC >= 31.146 & Pt_InsGov <= 0.592) & HbA1cImputeDtMnC <= 0.883) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 12.298 & TotalDailyInsPerKg >= 0.045) & Pt_GrandchildT1D >= 0.045) -> diagAgeCombo <= 0.146) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi >= 25.669 & BUN <= 12.440) -> Pt_ChildT1D >= 7.558) [Discrimination Score: 0.000; Robustness + : 7.558; Robustness - : 7.558; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi >= 29.650 -> HbA1c >= 10.138) | diagAgeCombo <= 13.537) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur <= 7.321 | Pt_InsGov <= 0.500) & HbA1cImputeDtMnC <= 0.923) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi <= 30.924 | HDL <= 69.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BUN >= 1.758 -> HDL >= 10.445) & HbA1c >= 1.303) [Discrimination Score: 0.000; Robustness + : -1.303; Robustness - : -1.303; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumMeter >= 0.560 -> bmi >= 29.183) -> BldPrSys >= 28.834) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HbA1cImputeDtMnC <= 75.930 | TotalDailyInsPerKg >= 0.015) | HDL <= 0.148) | BGTestAvgNumMeter <= 0.392) [Discrimination Score: 0.000; Robustness + : 75.930; Robustness - : 75.930; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BUN >= 4.315 & diabDur >= 3.277) & TotalDailyInsPerKg <= 7.322) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 0.237 -> diabDur <= 6.995) & diabDur >= 3.536) | Pt_InsGov >= 3.354) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur <= 6.824 -> TotalDailyInsPerKg >= 0.120) | SMBGperDayPtMeterCombo <= 0.540) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmi >= 25.410 & bmiPerc <= 0.987) -> bmiPerc <= 0.994) [Discrimination Score: 0.000; Robustness + : -0.994; Robustness - : -0.994; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HDL <= 32.109 -> Triglyc <= 87.707) [Discrimination Score: 1.000; Robustness + : -87.707; Robustness - : -87.707; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmi <= 33.213 -> TSH <= 0.580) -> Pt_ChildT1D >= 0.371) [Discrimination Score: 1.000; Robustness + : 0.371; Robustness - : 0.371; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumMeter >= 2.751 | SMBGperDayPtMeterCombo >= 0.012) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BUN >= 0.595 & HbA1cImputeDtMnC <= 52.113) | bmi >= 38.161) [Discrimination Score: -1.215; Robustness + : 25.974; Robustness - : 52.113; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumMeter <= 4.463 -> HbA1cImputeDtMnC >= 0.093) | BldPrSys >= 35.198) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((diabDur >= 3.933 & HbA1c <= 12.768) -> Pt_SHFlg >= 9.963) & LDL <= 12.496) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BldPrSys <= 123.169 | SMBGperDayPtMeterCombo >= 0.103) & Pt_CGMUseNumDays <= 3.907) [Discrimination Score: 0.000; Robustness + : -10427.093; Robustness - : -10427.093; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((age <= 11.452 | BUN >= 0.870) -> LDL >= 7.366) & age >= 6.536) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1c <= 10.698 | HbA1cImputeDtMnC <= 45.826) & BldPrDia >= 38.874) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HeightCm <= 155.312 -> WeightKg <= 88.816) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((age <= 11.907 | BGTestAvgNumMeter <= 3.417) & AlbCreatRat_mggNew >= 2.535) & BGTestAvgNumMeter >= 0.493) [Discrimination Score: 0.483; Robustness + : 1.813; Robustness - : -0.493; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiPerc >= 0.935 | TSH <= 1.404) -> Pt_GrandparentT1D >= 0.116) | Pt_DKAFlg <= 1.645) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Triglyc >= 6.409 -> WeightKg >= 60.416) & Pt_GrandparentT1D >= 63.595) | HDL >= 58.668) [Discrimination Score: -1.029; Robustness + : -13.334; Robustness - : 20.332; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmi >= 23.508 -> bmiZscore <= 2.467) & bmiZscore >= 2.154) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BGTestAvgNumPtRep >= 0.978 & HeightCm >= 151.161) & HbA1c <= 156.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Triglyc >= 28.022 -> UnitsInsBasalOrLongAct >= 7.425) -> TotalDailyInsPerKg <= 33.083) | LDL >= 17.456) [Discrimination Score: -1.688; Robustness + : -17.279; Robustness - : -16.858; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((SMBGperDayPtMeterCombo <= 3.790 -> WeightKg <= 76.856) -> NumPumpBolusOrShortAct >= 64.481) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((diabDur >= 4.255 -> LDL <= 70.319) | UnitsInsBasalOrLongAct >= 30.301) & HbA1cImputeDtMnC >= 18.981) [Discrimination Score: -1.000; Robustness + : -30.301; Robustness - : -30.301; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age >= 8.092 | HbA1c >= 9.870) & UnitsInsBasalOrLongAct >= 8.436) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((HbA1cImputeDtMnC >= 14.102 | LDL >= 31.238) & GFR <= 36.885) [Discrimination Score: 0.000; Robustness + : -14.102; Robustness - : -14.102; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Pt_GrandparentT1D <= 0.594 & TotalDailyInsPerKg >= 0.082) | Pt_GrandchildT1D >= 0.068) & BldPrDia <= 0.335) [Discrimination Score: -0.070; Robustness + : -117.998; Robustness - : -117.665; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((Pt_A1cGoalLev <= 2.278 -> TotalDailyInsPerKg >= 0.076) & bmiPerc >= 0.034) | WeightKg >= 0.125) [Discrimination Score: 0.000; Robustness + : -0.125; Robustness - : -0.125; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia <= 63.698 | HbA1c >= 9.126) | HeightCm <= 10.584) [Discrimination Score: 0.000; Robustness + : 63.698; Robustness - : 63.698; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age >= 9.729 & LDL <= 63.301) -> Pt_A1cGoalLev >= 0.607) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HeightCm >= 139.756 & UnitsInsBasalOrLongAct <= 22.120) & Pt_GrandchildT1D >= 7.311) -> BGTestAvgNumMeter <= 29.663) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN <= 14.261) U[0,0] (SMBGperDayPtMeterCombo <= 4.274)) [Discrimination Score: 1.128; Robustness + : -19.734; Robustness - : -54.726; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmi >= 24.389 -> LDL >= 7.489) & Pt_A1cGoalLevelDsYr5 >= 4.364) -> diabDur >= 7.938) [Discrimination Score: 0.000; Robustness + : 4.364; Robustness - : 4.364; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumMeter >= 2.361 | HDL <= 47.222) -> age >= 26.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((LDL <= 74.139 -> Pt_InsGov >= 0.068) -> HDL >= 0.045) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](LDL <= 38.764 -> TotalDailyInsPerKg <= 0.595) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 3.947) U[0,1] (BUN <= 13.127)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HeightCm >= 150.835 & LDL >= 17.124) & AutonomicNeuroCl <= 65.656) -> HbA1cImputeDtMnC >= 5.327) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](AlbCreatRat_mggNew <= 5.124 -> BldPrDia <= 62.208) [Discrimination Score: 1.000; Robustness + : -62.208; Robustness - : -62.208; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HeightCm >= 152.086 -> Pt_CGMUseNumDays >= 2.814) -> AlbCreatRat_mggNew >= 2.561) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BUN <= 13.142 & HeightCm <= 160.598) -> Pt_ChildT1D >= 145.769) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((age <= 13.190 & BGTestAvgNumPtRep <= 3.261) | NumPumpBolusOrShortAct >= 1.049) -> Pt_SHFlg <= 3.271) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumPtRep <= 4.020 -> Pt_A1cGoalLev >= 0.082) & HeightCm <= 3.004) -> BGTestAvgNumPtRep <= 3.356) [Discrimination Score: -1.000; Robustness + : -3.356; Robustness - : -3.356; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_DKAFlg >= 0.037 | Pt_GrandparentT1D <= 0.234) -> Pt_FatherT1D >= 0.091) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_CGMUseNumDays >= 3.426 | Pt_InsGov >= 0.088) -> HbA1cImputeDtMnC >= 0.191) -> Pt_GrandparentT1D <= 0.735) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter <= 4.597 & LDL <= 46.781) | BUN <= 68.098) [Discrimination Score: 0.000; Robustness + : 68.098; Robustness - : 68.098; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmi <= 35.305 | SMBGperDayPtMeterCombo <= 4.149) & bmiPerc <= 4.305) -> BldPrDia <= 4.117) [Discrimination Score: -0.462; Robustness + : 24.778; Robustness - : 27.187; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BUN >= 3.474 -> Triglyc <= 96.885) & AlbCreatRat_mggNew <= 78.521) | bmiPerc >= 22.466) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep <= 2.962 & Pt_SHFlg >= 0.145) | age >= 0.144) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 9.282 -> LDL >= 16.430) & AlbCreatRat_mggNew <= 77.825) -> Pt_A1cGoalLev >= 32.496) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 4.967) U[0,1] (BldPrDia <= 63.922)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumPtRep >= 1.199 | HbA1cImputeDtMnC >= 30.043) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiZscore >= 1.660 -> UnitsInsBasalOrLongAct <= 27.229) -> SMBGperDayPtMeterCombo <= 27.364) [Discrimination Score: 6.000; Robustness + : 27.229; Robustness - : 21.229; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Pt_CGMUseNumDays >= 2.610 -> Triglyc >= 7.847) & Pt_SiblingT1D <= 51.899) -> TotalDailyInsPerKg <= 98.792) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 12.870) U[1,2] (Pt_CGMUseNumDays >= 1.788)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BGTestAvgNumMeter <= 2.968 -> HeightCm >= 138.954) [Discrimination Score: 0.000; Robustness + : -2.968; Robustness - : -2.968; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((TSH >= 0.002 | UnitsInsBasalOrLongAct >= 6.480) & SMBGperDayPtMeterCombo >= 4.575) [Discrimination Score: -1.717; Robustness + : 2.332; Robustness - : 7.998; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((diabDur <= 7.943 & HDL >= 13.851) | TotalDailyInsPerKg <= 63.725) | diagAgeCombo >= 9.924) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1cImputeDtMnC <= 64.690 -> HDL >= 9.200) -> Pt_InsGov <= 43.401) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 12.495 | SMBGperDayPtMeterCombo >= 1.853) & NumPumpBolusOrShortAct <= 4.341) -> HeightCm >= 0.464) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC <= 76.044) U[0,1] (Pt_CGMUseNumDays >= 1.710)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c >= 9.171 | HeightCm <= 161.349) [Discrimination Score: 0.000; Robustness + : 161.349; Robustness - : 161.349; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HbA1cImputeDtMnC <= 46.708 -> SMBGperDayPtMeterCombo >= 1.952) -> Pt_GrandparentT1D >= 1.956) | Pt_DKAFlg >= 2.996) [Discrimination Score: 1.000; Robustness + : 1.956; Robustness - : 1.956; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur >= 3.895 | Pt_CGMUseNumDays >= 0.807) & TotChol <= 16.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c <= 10.465 & HDL <= 61.422) [Discrimination Score: 1.611; Robustness + : -0.897; Robustness - : -17.578; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_GrandparentT1D <= 0.454 & Triglyc >= 29.904) & BldPrSys <= 89.319) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((Pt_CGMUseNumDays >= 0.549 | TotalDailyInsPerKg <= 0.394) | Pt_A1cGoalLev >= 0.089) [Discrimination Score: -1.000; Robustness + : 0.394; Robustness - : 0.394; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age >= 10.278 -> UnitsInsBasalOrLongAct >= 7.675) | GFR <= 27.381) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((age >= 10.016 & HDL >= 3.551) -> Pt_GrandchildT1D >= 4.981) & BUN >= 17.867) [Discrimination Score: -0.707; Robustness + : -2.635; Robustness - : 4.981; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((AlbCreatRat_mggNew >= 0.292 -> HbA1c <= 13.931) | HDL >= 10.292) [Discrimination Score: 0.000; Robustness + : -10.292; Robustness - : -10.292; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((Pt_GrandparentT1D >= 0.046 -> UnitsInsBasalOrLongAct >= 11.037) -> HbA1cImputeDtMnC <= 31.809) -> DirectLDL <= 27.880) [Discrimination Score: 0.000; Robustness + : -27.880; Robustness - : -27.880; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BUN <= 11.294 -> TSH <= 0.994) | Pt_MotherT1D >= 0.417) [Discrimination Score: 1.000; Robustness + : -0.417; Robustness - : -0.417; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 9.638 -> SMBGperDayPtMeterCombo >= 1.303) | diagAgeCombo >= 1.351) | BGTestAvgNumMeter >= 1.909) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep <= 7.090 & diabDur >= 2.910) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 1.892) U[1,2] (Pt_GrandparentT1D >= 0.085)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep <= 3.874 -> bmiZscore <= 2.483) | HbA1c <= 2.576) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 55.200) U[0,2] (UnitsInsBasalOrLongAct >= 11.557)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((diabDur >= 2.121 -> UnitsInsBasalOrLongAct <= 34.168) | Pt_FatherT1D >= 10.523) & bmi <= 28.700) [Discrimination Score: 0.707; Robustness + : -0.523; Robustness - : -10.523; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HDL >= 27.997 & Pt_InsGov <= 0.662) & BldPrDia >= 0.250) & LDL <= 0.849) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 56.085) U[0,0] (BUN >= 4.981)) [Discrimination Score: -1.263; Robustness + : 79.950; Robustness - : 110.019; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HDL >= 0.413 & TotalDailyInsPerKg >= 0.088) -> AlbCreatRat_mggNew <= 0.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys >= 116.278 | WeightKg <= 77.093) | TotChol <= 80.093) -> AlbCreatRat_mggNew >= 51.948) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((diabDur <= 6.610 & SMBGperDayPtMeterCombo <= 4.910) | HbA1cImputeDtMnC <= 3.466) -> AutonomicNeuroCl >= 2.936) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((AlbCreatRat_mggNew <= 2.978 -> BGTestAvgNumMeter >= 2.352) -> DirectLDL <= 4.280) | Pt_MotherT1D >= 1.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmiPerc >= 0.970 | HDL >= 23.977) | Pt_A1cGoalLevelDsYr5 <= 43.550) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumPtRep <= 5.282 & Pt_CGMUseNumDays <= 22.802) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrDia <= 64.652 & TSH <= 1.657) | Pt_GrandchildT1D >= 0.197) [Discrimination Score: -1.000; Robustness + : 1.657; Robustness - : 1.657; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HDL <= 48.878 & HeightCm >= 151.292) | Pt_FatherT1D <= 154.867) & Triglyc <= 160.462) [Discrimination Score: 0.000; Robustness + : 154.867; Robustness - : 154.867; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumPtRep <= 6.569 -> LDL >= 19.147) -> BldPrDia <= 74.157) & LDL >= 13.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((Pt_InsGov <= 0.367 & WeightKg >= 64.360) | BUN <= 82.551) -> BGTestAvgNumMeter >= 53.836) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BldPrSys <= 122.078 | bmi <= 32.869) & Pt_SiblingT1D >= 28.899) | Pt_GrandchildT1D <= 33.019) [Discrimination Score: 0.000; Robustness + : 33.019; Robustness - : 33.019; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HbA1c >= 9.391 -> TSH >= 0.030) -> NumPumpBolusOrShortAct >= 0.248) & diagAgeCombo >= 0.321) [Discrimination Score: 0.000; Robustness + : -0.321; Robustness - : -0.321; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore >= 1.585 -> TotalDailyInsPerKg <= 0.311) | Pt_InsGov >= 0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HDL <= 68.639 -> SMBGperDayPtMeterCombo >= 0.308) | BUN <= 3.383) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiZscore >= 1.714 & Pt_InsGov <= 0.436) -> Pt_ChildT1D >= 0.215) [Discrimination Score: 0.000; Robustness + : 0.215; Robustness - : 0.215; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 1.310 -> BldPrSys >= 117.740) & Pt_GrandchildT1D >= 114.114) | Pt_GrandparentT1D <= 124.692) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](AlbCreatRat_mggNew <= 2.485 | diabDur >= 2.887) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg <= 0.358) U[0,1] (WeightKg >= 54.220)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((age <= 11.831 -> AlbCreatRat_mggNew >= 0.326) | TSH <= 3.520) [Discrimination Score: 0.000; Robustness + : 3.520; Robustness - : 3.520; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((AlbCreatRat_mggNew >= 0.133 | HbA1cImputeDtMnC >= 19.222) -> Triglyc >= 22.083) & bmiPerc >= 24.965) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia >= 59.571 -> bmi >= 28.430) -> AutonomicNeuroCl >= 24.496) & Pt_CGMUseNumDays <= 31.964) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrSys <= 119.754 & HDL >= 17.983) | Pt_ChildT1D >= 1.297) -> diabDur >= 10.701) [Discrimination Score: 1.157; Robustness + : -34.444; Robustness - : -61.017; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BldPrDia <= 60.627 & Pt_CGMUseNumDays >= 0.204) & bmiZscore <= 11.749) -> AutonomicNeuroCl <= 8.772) [Discrimination Score: 0.000; Robustness + : -8.772; Robustness - : -8.772; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1c <= 13.743 -> Triglyc <= 92.624) | BGTestAvgNumPtRep <= 51.728) -> HDL >= 33.870) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 61.290 | UnitsInsBasalOrLongAct <= 30.159) -> Pt_GrandchildT1D >= 8.729) [Discrimination Score: 0.000; Robustness + : -61.290; Robustness - : -61.290; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HeightCm >= 149.285 -> Pt_A1cGoalLev <= 4.573) & TotChol >= 0.605) -> BGTestAvgNumMeter <= 1.704) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
