G[0,0](SMBGperDayPtMeterCombo >= 5.012 & BGTestAvgNumPtRep >= 1.685) [Discrimination Score: -4.315; Robustness + : 0.000; Robustness - : 4.315; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BldPrSys <= 110.306 & bmiPerc >= 0.639) -> Pt_DKAFlg >= 0.630) [Discrimination Score: -0.630; Robustness + : 0.000; Robustness - : 0.630; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HDL <= 61.632 | NumPumpBolusOrShortAct >= 0.973) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((AlbCreatRat_mggNew >= 4.032 | Triglyc >= 5.378) & bmiZscore <= 37.478) -> Pt_InsGov >= 19.521) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((Pt_A1cGoalLev <= 6.872 | Triglyc >= 3.285) & HeightCm >= 13.440) -> BGTestAvgNumMeter <= 38.673) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HeightCm <= 175.495 & WeightKg <= 68.028) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((AlbCreatRat_mggNew >= 0.862 | TotalDailyInsPerKg >= 0.851) | TotalDailyInsPerKg >= 0.846) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmiPerc <= 0.749 -> Pt_A1cGoalLev >= 1.097) & diagAgeCombo >= 2.218) [Discrimination Score: 2.218; Robustness + : 0.000; Robustness - : -2.218; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BGTestAvgNumPtRep <= 5.921 | HeightCm <= 177.781) [Discrimination Score: -177.781; Robustness + : 0.000; Robustness - : 177.781; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c <= 8.782 -> HDL >= 0.102) -> Pt_ChildT1D >= 3.715) -> UnitsInsBasalOrLongAct >= 15.564) [Discrimination Score: 3.715; Robustness + : 0.000; Robustness - : -3.715; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiZscore <= 0.576 -> Pt_A1cGoalLev <= 4.320) & Pt_A1cGoalLev <= 2.345) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumPtRep >= 2.021 -> bmi >= 21.487) | Pt_SHFlg >= 21.832) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi <= 22.559 | WeightKg >= 62.381) | bmiZscore <= 72.119) | Pt_CGMUseNumDays <= 67.379) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](AlbCreatRat_mggNew >= 1.217 -> BldPrDia <= 63.310) [Discrimination Score: 63.310; Robustness + : 0.000; Robustness - : -63.310; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumPtRep >= 1.685 -> UnitsInsBasalOrLongAct <= 21.457) -> Pt_A1cGoalLev <= 32.236) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep >= 1.059 | TSH <= 2.136) | HbA1cImputeDtMnC >= 1.012) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](LDL >= 46.916 | NumPumpBolusOrShortAct >= 0.211) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](UnitsInsBasalOrLongAct >= 0.210 -> WeightKg <= 71.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((TSH >= 0.928 | WeightKg >= 61.910) | BldPrDia <= 69.208) -> GFR >= 64.916) [Discrimination Score: 6.072; Robustness + : 0.000; Robustness - : -6.072; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Pt_FatherT1D >= 0.373 | WeightKg <= 71.392) | HbA1cImputeDtMnC >= 65.803) [Discrimination Score: -65.392; Robustness + : 0.000; Robustness - : 65.392; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiPerc <= 0.714 | LDL <= 93.358) & age >= 24.367) -> bmiPerc >= 50.460) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1cImputeDtMnC <= 12.901 & TotalDailyInsPerKg >= 0.858) [Discrimination Score: 0.858; Robustness + : 0.000; Robustness - : -0.858; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((age >= 15.156 -> TotalDailyInsPerKg >= 0.840) & Pt_A1cGoalLevelDsYr5 >= 0.827) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiZscore <= 0.638 & LDL >= 50.186) | diabDur >= 57.726) -> LDL <= 95.811) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrSys >= 106.986 & HbA1c <= 8.717) [Discrimination Score: 106.986; Robustness + : 0.000; Robustness - : -106.986; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age <= 16.867 & bmi >= 21.714) | Pt_GrandparentT1D >= 22.115) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmi <= 23.186 | HbA1cImputeDtMnC <= 16.494) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BUN >= 2.146 -> HbA1cImputeDtMnC >= 6.830) | DirectLDL <= 15.960) [Discrimination Score: 38.854; Robustness + : 0.000; Robustness - : -38.854; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HbA1cImputeDtMnC >= 10.278 | SMBGperDayPtMeterCombo >= 5.011) | bmiPerc <= 5.779) [Discrimination Score: -5.779; Robustness + : 0.000; Robustness - : 5.779; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN >= 4.475 -> NumPumpBolusOrShortAct <= 5.180) & BGTestAvgNumPtRep >= 0.971) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((diabDur >= 14.738 -> Pt_FatherT1D >= 0.213) & Pt_DKAFlg <= 0.668) [Discrimination Score: -0.213; Robustness + : 0.000; Robustness - : 0.213; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1cImputeDtMnC <= 19.692 -> TSH <= 1.385) & Pt_MotherT1D <= 2.782) -> Pt_DKAFlg <= 2.829) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((TotalDailyInsPerKg <= 0.909 | WeightKg <= 70.534) -> TotChol <= 69.099) | DirectLDL >= 61.857) [Discrimination Score: 61.857; Robustness + : 0.000; Robustness - : -61.857; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew >= 5.303 | HeightCm >= 170.249) -> Pt_InsGov >= 168.704) | Pt_SiblingT1D <= 178.122) [Discrimination Score: -178.122; Robustness + : 0.000; Robustness - : 178.122; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((BldPrDia >= 54.293 | HbA1c >= 8.600) -> TotalDailyInsPerKg <= 8.635) -> BldPrDia <= 8.695) [Discrimination Score: -53.707; Robustness + : 0.000; Robustness - : 53.707; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep >= 2.514 -> TotalDailyInsPerKg <= 0.880) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmiPerc <= 0.739 | HDL <= 52.658) [Discrimination Score: 20.713; Robustness + : 0.000; Robustness - : -20.713; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiZscore <= 0.560 & HDL >= 28.054) -> Pt_A1cGoalLev >= 3.058) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew >= 1.189) U[1,2] (HDL >= 37.764)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((NumPumpBolusOrShortAct <= 4.188 -> TotalDailyInsPerKg <= 0.930) & LDL <= 0.927) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((SMBGperDayPtMeterCombo <= 5.906 | WeightKg >= 66.203) & Pt_SiblingT1D <= 71.698) & BUN <= 74.445) [Discrimination Score: -5.906; Robustness + : 0.000; Robustness - : 5.906; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep >= 2.487 -> BUN <= 10.159) & bmiPerc >= 0.217) -> BGTestAvgNumPtRep <= 14.765) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BGTestAvgNumMeter >= 5.104 | BGTestAvgNumPtRep >= 1.739) | Pt_A1cGoalLev <= 5.971) [Discrimination Score: -5.971; Robustness + : 0.000; Robustness - : 5.971; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1c >= 8.559 -> Triglyc >= 3.852) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore >= 0.497 & UnitsInsBasalOrLongAct <= 28.806) | Pt_DKAFlg <= 25.434) & bmiZscore <= 23.469) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmiZscore >= 0.419 -> Pt_SHFlg >= 0.171) -> NumPumpBolusOrShortAct <= 0.702) [Discrimination Score: 0.702; Robustness + : 0.000; Robustness - : -0.702; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmi <= 22.886 | bmiZscore >= 0.446) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew >= 1.863 -> LDL >= 57.240) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc >= 0.628) U[0,1] (UnitsInsBasalOrLongAct <= 28.120)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiPerc <= 0.725 & Pt_SHFlg <= 0.942) | Pt_GrandparentT1D <= 0.784) -> UnitsInsBasalOrLongAct >= 0.368) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BUN <= 14.937 -> Triglyc >= 16.697) -> Pt_FatherT1D <= 28.381) [Discrimination Score: 28.381; Robustness + : 0.000; Robustness - : -28.381; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BGTestAvgNumMeter <= 5.581 | Triglyc <= 39.873) | Pt_GrandchildT1D <= 30.878) | Pt_MotherT1D >= 5.208) [Discrimination Score: -39.873; Robustness + : 0.000; Robustness - : 39.873; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmi <= 22.578 & bmiPerc <= 0.735) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia >= 56.718 & bmiPerc >= 0.646) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia >= 58.269 -> bmiZscore <= 0.548) | LDL >= 0.351) -> bmiPerc >= 0.509) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](AlbCreatRat_mggNew <= 12.886 | Pt_A1cGoalLev >= 0.247) [Discrimination Score: -0.753; Robustness + : 0.000; Robustness - : 0.753; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((TotalDailyInsPerKg <= 0.931 | Triglyc >= 4.008) & UnitsInsBasalOrLongAct <= 38.348) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys <= 111.578 -> Pt_A1cGoalLev >= 0.716) & Pt_InsGov <= 2.954) & bmiZscore <= 2.753) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HeightCm <= 175.562 & NumPumpBolusOrShortAct >= 3.743) -> TotalDailyInsPerKg >= 0.158) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumPtRep <= 6.234 | BldPrSys <= 110.867) | WeightKg <= 116.882) & BGTestAvgNumPtRep <= 112.176) [Discrimination Score: -112.176; Robustness + : 0.000; Robustness - : 112.176; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 61.605 -> SMBGperDayPtMeterCombo >= 5.306) | bmi >= 5.159) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrDia >= 58.300 -> BUN <= 11.996) & Pt_A1cGoalLevelDsYr5 >= 1.114) -> AutonomicNeuroCl >= 1.566) [Discrimination Score: -1.566; Robustness + : 0.000; Robustness - : 1.566; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiPerc <= 0.716 | Triglyc >= 7.156) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BldPrSys >= 105.738 | WeightKg >= 65.505) -> BldPrSys <= 71.350) -> Pt_CGMUseNumDays <= 69.954) [Discrimination Score: 69.954; Robustness + : 0.000; Robustness - : -69.954; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c <= 8.800 | NumPumpBolusOrShortAct >= 0.674) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= 0.440) U[2,2] (Triglyc >= 12.670)) [Discrimination Score: 0.440; Robustness + : 0.000; Robustness - : -0.440; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HbA1c >= 8.412 -> Pt_SHFlg >= 0.589) & bmiPerc <= 0.775) -> Pt_GrandparentT1D <= 0.954) [Discrimination Score: 0.954; Robustness + : 0.000; Robustness - : -0.954; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 23.196) U[1,2] (HeightCm <= 176.821)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrDia >= 57.503 | TotalDailyInsPerKg <= 0.903) & BldPrSys >= 0.852) & HeightCm >= 0.855) [Discrimination Score: 0.855; Robustness + : 0.000; Robustness - : -0.855; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrSys >= 108.143 -> LDL <= 77.516) | Pt_ChildT1D <= 98.602) -> TotChol <= 78.498) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmi >= 21.798 | HbA1c >= 8.416) | Pt_SHFlg <= 8.722) -> HbA1cImputeDtMnC <= 8.662) [Discrimination Score: 8.722; Robustness + : 0.000; Robustness - : -8.722; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 174.346) U[0,2] (UnitsInsBasalOrLongAct >= 7.162)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HeightCm <= 175.419 -> TSH >= 0.184) & SMBGperDayPtMeterCombo <= 3.067) [Discrimination Score: 175.419; Robustness + : 0.000; Robustness - : -175.419; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys >= 105.786 & diabDur >= 14.241) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrSys <= 116.321 | HbA1cImputeDtMnC <= 24.273) -> Pt_InsGov <= 22.807) [Discrimination Score: 116.321; Robustness + : 0.000; Robustness - : -116.321; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((AlbCreatRat_mggNew <= 11.860 -> HbA1cImputeDtMnC <= 15.194) | Pt_ChildT1D <= 13.767) [Discrimination Score: -13.767; Robustness + : 0.000; Robustness - : 13.767; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((AlbCreatRat_mggNew <= 6.761 | diabDur >= 14.863) | Pt_InsGov <= 15.266) [Discrimination Score: -15.266; Robustness + : 0.000; Robustness - : 15.266; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter >= 5.080 & HDL >= 19.319) -> age >= 13.582) [Discrimination Score: -13.582; Robustness + : 0.000; Robustness - : 13.582; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 168.968) U[0,0] (Triglyc >= 10.303)) [Discrimination Score: 10.303; Robustness + : 0.000; Robustness - : -10.303; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrSys <= 115.840 | HDL >= 34.548) | SMBGperDayPtMeterCombo <= 57.547) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmiPerc >= 0.693 & NumPumpBolusOrShortAct >= 1.114) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((AlbCreatRat_mggNew >= 4.015 | WeightKg <= 74.343) & TotalDailyInsPerKg >= 67.254) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((AlbCreatRat_mggNew <= 13.613 | BGTestAvgNumPtRep >= 2.236) | NumPumpBolusOrShortAct >= 0.325) & Pt_GrandparentT1D <= 5.577) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmiZscore >= 0.480 & NumPumpBolusOrShortAct >= 3.271) -> TotalDailyInsPerKg <= 5.311) & NumPumpBolusOrShortAct >= 3.892) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((HDL >= 13.467 & TotalDailyInsPerKg >= 0.839) | AutonomicNeuroCl <= 0.901) [Discrimination Score: -0.901; Robustness + : 0.000; Robustness - : 0.901; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 22.803 -> TotalDailyInsPerKg >= 0.845) -> TotalDailyInsPerKg <= 0.925) -> age <= 0.924) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrDia >= 55.368 | HeightCm <= 175.238) & Pt_InsGov <= 178.369) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BUN <= 6.308 -> LDL >= 13.452) | Pt_ChildT1D >= 34.588) -> Pt_DKAFlg <= 94.648) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((LDL >= 26.510 -> SMBGperDayPtMeterCombo >= 5.179) & UnitsInsBasalOrLongAct >= 5.064) & HbA1c >= 5.183) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((AlbCreatRat_mggNew <= 8.690 & HbA1c >= 8.457) -> LDL <= 8.716) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((TotalDailyInsPerKg <= 0.943 -> UnitsInsBasalOrLongAct <= 26.984) | Pt_FatherT1D >= 7.445) & Pt_A1cGoalLev <= 23.910) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_FatherT1D >= 0.567 -> TotalDailyInsPerKg <= 0.866) | bmiZscore <= 0.902) -> BGTestAvgNumPtRep >= 0.825) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 22.880) U[0,1] (SMBGperDayPtMeterCombo >= 5.069)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((bmi >= 21.985 | BUN >= 2.963) -> Pt_DKAFlg >= 4.355) | AutonomicNeuroCl <= 13.780) [Discrimination Score: -5.080; Robustness + : 0.000; Robustness - : 5.080; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((LDL <= 96.466 -> TotalDailyInsPerKg >= 0.844) -> Pt_DKAFlg >= 0.831) & AutonomicNeuroCl >= 0.844) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia <= 58.814 | BldPrSys <= 113.543) -> BUN <= 110.238) | TotChol <= 112.852) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HbA1cImputeDtMnC >= 5.808 -> NumPumpBolusOrShortAct >= 2.872) & BUN <= 7.642) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumMeter >= 5.117 & TSH <= 1.193) & BGTestAvgNumPtRep >= 0.489) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumMeter >= 5.008 -> Pt_A1cGoalLev >= 1.338) -> NumPumpBolusOrShortAct >= 1.643) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi <= 22.633 & Pt_A1cGoalLev <= 3.031) -> Pt_InsGov >= 0.919) & age <= 5.008) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](BGTestAvgNumPtRep >= 1.977 | bmiZscore >= 0.439) [Discrimination Score: -4.023; Robustness + : 0.000; Robustness - : 4.023; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmiZscore >= 0.512 & WeightKg >= 60.557) [Discrimination Score: 60.557; Robustness + : 0.000; Robustness - : -60.557; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumPtRep >= 2.932 -> bmiPerc >= 0.686) -> NumPumpBolusOrShortAct <= 0.722) -> Pt_GrandparentT1D >= 0.666) [Discrimination Score: -0.666; Robustness + : 0.000; Robustness - : 0.666; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HDL <= 40.763 | HeightCm >= 173.828) | BGTestAvgNumMeter <= 174.795) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev >= 1.328) U[2,2] (TotalDailyInsPerKg <= 0.874)) [Discrimination Score: -0.874; Robustness + : 0.000; Robustness - : 0.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrSys >= 105.526 & Triglyc <= 35.440) -> Pt_ChildT1D <= 28.521) & AutonomicNeuroCl <= 30.064) [Discrimination Score: 28.521; Robustness + : 0.000; Robustness - : -28.521; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiPerc >= 0.637 -> WeightKg <= 69.190) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((AlbCreatRat_mggNew >= 0.490 | bmiPerc <= 0.728) & Pt_A1cGoalLevelDsYr5 >= 0.636) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((NumPumpBolusOrShortAct >= 3.189 -> WeightKg <= 68.819) & Triglyc >= 66.304) & BldPrSys <= 69.475) [Discrimination Score: 68.819; Robustness + : 0.000; Robustness - : -68.819; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((LDL <= 66.838 -> TSH <= 2.036) | BldPrDia >= 0.475) [Discrimination Score: 0.475; Robustness + : 0.000; Robustness - : -0.475; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((LDL >= 39.368 | UnitsInsBasalOrLongAct >= 4.444) | bmi >= 2.027) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BGTestAvgNumPtRep <= 6.930 -> NumPumpBolusOrShortAct >= 1.557) | diagAgeCombo >= 0.522) [Discrimination Score: 0.522; Robustness + : 0.000; Robustness - : -0.522; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrSys >= 104.796 & HeightCm >= 168.474) & HbA1cImputeDtMnC >= 167.879) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 21.607) U[0,2] (LDL <= 66.259)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](AlbCreatRat_mggNew <= 10.438 -> bmiZscore <= 0.618) [Discrimination Score: 10.438; Robustness + : 0.000; Robustness - : -10.438; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age >= 15.470 | bmiZscore >= 0.406) [Discrimination Score: 0.406; Robustness + : 0.000; Robustness - : -0.406; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiZscore <= 0.555 -> HbA1cImputeDtMnC >= 7.994) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
