G[0,0](SMBGperDayPtMeterCombo >= 1.777 & BGTestAvgNumPtRep >= 0.616) [Discrimination Score: -1.000; Robustness + : 1.884; Robustness - : 2.384; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrSys <= 105.977 -> bmi <= 23.665) & Pt_SHFlg <= 22.863) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((bmiZscore <= 0.665 -> Pt_SHFlg <= 0.494) -> HeightCm <= 0.383) [Discrimination Score: 0.247; Robustness + : 0.193; Robustness - : 0.119; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys <= 106.179 & WeightKg >= 50.544) | HbA1cImputeDtMnC <= 59.463) & BldPrDia >= 50.882) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiZscore <= 1.055 | HbA1c <= 10.970) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia >= 61.169 & diabDur <= 14.117) -> Pt_SHFlg <= 13.529) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 51.190) U[0,1] (LDL <= 68.589)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BUN >= 2.024 & HbA1c <= 12.014) -> AutonomicNeuroCl <= 11.601) [Discrimination Score: 0.000; Robustness + : -11.601; Robustness - : -11.601; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c <= 11.454 & NumPumpBolusOrShortAct <= 2.594) -> DirectLDL >= 0.478) -> age >= 0.515) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HDL >= 30.839 & TotChol >= 121.692) & HDL >= 62.190) -> Pt_InsGov >= 135.321) [Discrimination Score: 0.000; Robustness + : 121.692; Robustness - : 121.692; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiZscore <= 0.850 -> NumPumpBolusOrShortAct >= 0.613) | BGTestAvgNumMeter <= 1.510) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiZscore <= 0.763 | BUN >= 0.903) -> HDL >= 2.132) -> diabDur >= 1.716) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HbA1cImputeDtMnC >= 9.691 | WeightKg <= 58.941) -> Pt_A1cGoalLevelDsYr5 <= 57.271) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Pt_SHFlg >= 0.064 | TotalDailyInsPerKg >= 1.172) [Discrimination Score: 0.000; Robustness + : -0.064; Robustness - : -0.064; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BGTestAvgNumPtRep <= 4.442 | TotalDailyInsPerKg <= 1.382) [Discrimination Score: 0.000; Robustness + : 4.442; Robustness - : 4.442; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiPerc <= 0.750 | Triglyc <= 159.655) & Pt_InsGov <= 281.865) -> TSH >= 87.457) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((AlbCreatRat_mggNew <= 8.843 & UnitsInsBasalOrLongAct <= 30.135) & bmi <= 18.470) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiPerc <= 0.831 -> HbA1c >= 9.422) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrSys <= 106.998 | TotChol >= 47.393) | HDL <= 235.381) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AlbCreatRat_mggNew >= 2.828 & BldPrDia <= 71.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia >= 60.797 -> HbA1cImputeDtMnC >= 31.695) & bmiZscore <= 60.749) | Pt_FatherT1D <= 74.304) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((TotChol >= 54.640 & UnitsInsBasalOrLongAct <= 29.290) -> Pt_GrandparentT1D >= 14.340) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi <= 22.737 -> UnitsInsBasalOrLongAct <= 38.067) & Pt_InsGov <= 20.619) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrDia <= 71.904 & bmi >= 21.252) & BldPrSys <= 23.309) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((diabDur <= 16.186 & Pt_InsGov <= 0.935) -> DirectLDL >= 0.034) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrSys <= 106.837 | Pt_SHFlg >= 0.226) & Pt_GrandparentT1D <= 0.895) | DirectLDL <= 0.779) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore <= 0.940 | LDL <= 105.920) | LDL >= 35.241) | Pt_FatherT1D <= 83.401) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumPtRep <= 2.168 | diabDur >= 11.647) | TotalDailyInsPerKg >= 12.970) [Discrimination Score: 0.000; Robustness + : 2.168; Robustness - : 2.168; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((UnitsInsBasalOrLongAct <= 34.982 -> WeightKg <= 59.945) | Pt_MotherT1D >= 48.322) | LDL <= 57.276) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((TotChol <= 194.185 & Triglyc <= 100.579) | Pt_SHFlg >= 71.426) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 1.212 & TSH >= 0.094) & Pt_A1cGoalLevelDsYr5 >= 0.147) & diagAgeCombo >= 0.558) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiPerc <= 0.817 -> LDL >= 6.823) -> BUN >= 0.531) | BldPrDia <= 114.337) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm >= 158.669) U[0,2] (TotalDailyInsPerKg >= 1.141)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrSys <= 106.418 | HDL >= 34.100) & BUN <= 58.565) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((bmiPerc >= 0.664 | BUN >= 1.226) & diabDur <= 6.306) | WeightKg <= 13.570) [Discrimination Score: 0.000; Robustness + : 13.570; Robustness - : 13.570; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 64.237) U[0,2] (UnitsInsBasalOrLongAct <= 20.698)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 12.262) U[0,2] (Triglyc >= 23.260)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 16.059 | bmi <= 23.876) -> HDL >= 21.677) & AutonomicNeuroCl <= 23.007) [Discrimination Score: 0.000; Robustness + : -23.876; Robustness - : -23.876; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HeightCm <= 161.088 | TSH >= 0.610) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1cImputeDtMnC >= 3.595 | Pt_InsGov <= 0.834) | Pt_GrandparentT1D <= 0.238) | diagAgeCombo <= 0.527) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 20.048) U[0,0] (HDL <= 41.286)) [Discrimination Score: 1.000; Robustness + : 10.619; Robustness - : -20.048; Percent Class + : 0.000; Percent Class - : 1.000]
((TSH >= 0.353) U[0,0] (WeightKg <= 57.274)) [Discrimination Score: 1.000; Robustness + : 54.774; Robustness - : 54.274; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((LDL <= 122.236 | Pt_InsGov >= 0.083) -> bmiZscore <= 0.458) | WeightKg >= 0.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((diabDur >= 11.977 -> TotalDailyInsPerKg >= 1.067) & AutonomicNeuroCl <= 1.249) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BGTestAvgNumPtRep <= 4.848 | HbA1cImputeDtMnC >= 11.759) | DirectLDL <= 38.857) [Discrimination Score: 1.000; Robustness + : 2.348; Robustness - : 1.848; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((AlbCreatRat_mggNew <= 6.533 -> BGTestAvgNumMeter <= 2.920) | Pt_ChildT1D >= 1.388) [Discrimination Score: 0.000; Robustness + : -1.388; Robustness - : -1.388; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HDL >= 18.946 | WeightKg <= 57.543) & bmiZscore <= 58.627) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1cImputeDtMnC >= 6.416 | TotalDailyInsPerKg <= 1.445) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BUN <= 6.505 | TotChol <= 221.319) -> Pt_SiblingT1D <= 185.624) -> bmiZscore <= 238.223) [Discrimination Score: 6.382; Robustness + : -237.482; Robustness - : -237.678; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((NumPumpBolusOrShortAct >= 0.415 -> TotChol <= 202.785) | diabDur >= 147.167) & bmi <= 251.412) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((TotChol <= 191.357 & TSH <= 0.632) -> HbA1cImputeDtMnC <= 0.661) | HbA1c <= 1.054) [Discrimination Score: 0.000; Robustness + : 1.054; Robustness - : 1.054; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi <= 23.926 & Triglyc >= 15.961) & bmiPerc >= 86.024) [Discrimination Score: 0.000; Robustness + : -86.024; Robustness - : -86.024; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmi <= 22.888 & BUN <= 8.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmi <= 23.303 & NumPumpBolusOrShortAct <= 2.781) -> bmiZscore <= 3.207) & AlbCreatRat_mggNew >= 0.144) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmi >= 20.775 & bmiZscore >= 0.352) -> GFR <= 0.734) [Discrimination Score: 0.000; Robustness + : -0.734; Robustness - : -0.734; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi >= 21.014 -> TSH <= 1.432) & Pt_A1cGoalLevelDsYr5 <= 0.848) & Pt_GrandparentT1D >= 0.541) [Discrimination Score: 0.000; Robustness + : -1.432; Robustness - : -1.432; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmi <= 23.816 & HbA1cImputeDtMnC >= 1.467) [Discrimination Score: 0.000; Robustness + : -1.467; Robustness - : -1.467; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((AlbCreatRat_mggNew <= 8.187 -> bmiPerc >= 0.716) -> BldPrSys <= 0.824) | Pt_GrandparentT1D <= 0.768) [Discrimination Score: 0.000; Robustness + : 0.768; Robustness - : 0.768; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HbA1c >= 9.094 -> Pt_A1cGoalLev >= 1.148) -> BGTestAvgNumPtRep >= 0.317) [Discrimination Score: 1.000; Robustness + : -2.183; Robustness - : -2.683; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 105.311) U[0,1] (Pt_A1cGoalLev <= 3.596)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((TotalDailyInsPerKg <= 1.613 -> Triglyc <= 287.965) -> Pt_MotherT1D <= 95.855) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys >= 103.305 -> HeightCm <= 159.268) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HDL >= 18.284 | SMBGperDayPtMeterCombo >= 1.746) -> Pt_SiblingT1D <= 3.055) | HbA1c <= 2.918) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](age <= 17.927 & TSH <= 1.457) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumPtRep <= 4.899 -> TotChol >= 44.620) & GFR >= 2.798) & Pt_SHFlg >= 120.656) [Discrimination Score: 0.000; Robustness + : -120.656; Robustness - : -120.656; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi >= 21.392 & LDL <= 79.192) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HbA1c >= 9.871 | Pt_InsGov <= 0.810) & age <= 0.379) [Discrimination Score: 0.000; Robustness + : 0.379; Robustness - : 0.379; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Triglyc >= 50.781 -> TSH >= 0.575) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmi <= 23.471 -> bmiPerc >= 0.595) & HbA1c >= 0.553) | BldPrSys >= 0.700) [Discrimination Score: 0.000; Robustness + : -0.700; Robustness - : -0.700; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1cImputeDtMnC <= 42.271 & TSH >= 0.314) & age >= 0.115) -> Pt_CGMUseNumDays <= 0.933) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmiPerc <= 0.799 | HbA1cImputeDtMnC >= 18.251) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((AlbCreatRat_mggNew >= 1.018 | bmiZscore >= 0.378) | WeightKg <= 0.653) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((NumPumpBolusOrShortAct >= 0.593 -> TotalDailyInsPerKg >= 1.019) & HDL >= 1.138) [Discrimination Score: 1.800; Robustness + : -11.481; Robustness - : -15.981; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BUN <= 5.639 & TotalDailyInsPerKg >= 1.049) | Pt_MotherT1D >= 1.041) -> TotalDailyInsPerKg >= 1.037) [Discrimination Score: 0.000; Robustness + : 1.037; Robustness - : 1.037; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1cImputeDtMnC <= 46.575 | Pt_A1cGoalLev <= 1.587) -> AutonomicNeuroCl <= 3.517) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HeightCm >= 158.528 & UnitsInsBasalOrLongAct <= 35.853) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev <= 6.360) U[0,0] (WeightKg >= 51.708)) [Discrimination Score: 0.000; Robustness + : 4.360; Robustness - : 4.360; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= 0.466 -> TotalDailyInsPerKg >= 1.112) & Pt_ChildT1D >= 0.991) | DirectLDL >= 1.201) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((diabDur <= 16.302 | Pt_A1cGoalLev <= 2.099) & Pt_DKAFlg >= 0.683) & Pt_A1cGoalLev >= 0.962) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((AlbCreatRat_mggNew <= 4.445 -> LDL >= 12.413) & Pt_CGMUseNumDays >= 30.828) [Discrimination Score: 0.000; Robustness + : -30.828; Robustness - : -30.828; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((LDL >= 1.642 | NumPumpBolusOrShortAct >= 0.035) | Pt_GrandchildT1D >= 0.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_SHFlg >= 0.326 | Triglyc <= 131.211) & Pt_GrandparentT1D >= 41.423) -> BUN >= 12.592) [Discrimination Score: 0.000; Robustness + : 12.592; Robustness - : 12.592; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumPtRep <= 3.383 -> HDL <= 55.384) | Pt_InsGov >= 29.785) [Discrimination Score: 0.000; Robustness + : -29.785; Robustness - : -29.785; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((bmiZscore <= 0.654 & HbA1cImputeDtMnC <= 79.322) -> TotalDailyInsPerKg >= 19.994) & HbA1cImputeDtMnC >= 30.322) [Discrimination Score: 0.000; Robustness + : -30.322; Robustness - : -30.322; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((AlbCreatRat_mggNew >= 1.511 & TotChol <= 227.096) | bmi >= 35.305) -> bmiZscore <= 248.165) [Discrimination Score: 0.000; Robustness + : -248.165; Robustness - : -248.165; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_InsGov >= 0.007 & TSH >= 0.483) | BGTestAvgNumPtRep <= 1.435) & age >= 0.434) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Pt_A1cGoalLev >= 0.206 & TSH >= 0.469) & bmiZscore >= 0.580) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](bmiPerc >= 0.570 -> TotalDailyInsPerKg <= 1.313) [Discrimination Score: 0.000; Robustness + : -1.313; Robustness - : -1.313; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 2.186) U[0,1] (LDL <= 88.053)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN >= 2.224 & WeightKg >= 54.846) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((NumPumpBolusOrShortAct >= 0.658 -> WeightKg <= 57.747) & BGTestAvgNumMeter <= 59.746) [Discrimination Score: 0.000; Robustness + : -57.747; Robustness - : -57.747; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 22.474) U[0,1] (Pt_A1cGoalLev <= 1.859)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Triglyc <= 112.399 | WeightKg >= 52.376) & UnitsInsBasalOrLongAct >= 47.849) -> TSH >= 54.661) [Discrimination Score: 0.000; Robustness + : 47.849; Robustness - : 47.849; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](age >= 12.543 | BldPrSys >= 104.826) [Discrimination Score: 0.000; Robustness + : -12.543; Robustness - : -12.543; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Pt_A1cGoalLev >= 0.950 | TotalDailyInsPerKg >= 1.057) -> Pt_MotherT1D >= 1.075) & HDL <= 1.482) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age <= 16.785 -> bmiPerc >= 0.593) & BGTestAvgNumPtRep >= 0.620) -> Pt_GrandchildT1D <= 0.752) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](Pt_A1cGoalLev >= 0.066 & UnitsInsBasalOrLongAct >= 0.883) [Discrimination Score: 0.000; Robustness + : -0.883; Robustness - : -0.883; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_InsGov <= 0.994 -> UnitsInsBasalOrLongAct <= 33.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AlbCreatRat_mggNew <= 8.383 | WeightKg <= 58.226) [Discrimination Score: 0.000; Robustness + : 58.226; Robustness - : 58.226; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi <= 23.031) U[1,2] (Pt_SHFlg >= 0.284)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((LDL >= 34.367 -> WeightKg >= 52.775) | diabDur <= 56.638) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](AlbCreatRat_mggNew <= 9.625 -> Pt_A1cGoalLev >= 0.249) [Discrimination Score: 0.000; Robustness + : -9.625; Robustness - : -9.625; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](AlbCreatRat_mggNew >= 3.312 -> Pt_InsGov >= 0.154) [Discrimination Score: 0.000; Robustness + : 0.154; Robustness - : 0.154; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BGTestAvgNumMeter >= 1.011 | UnitsInsBasalOrLongAct >= 13.381) & age >= 0.344) [Discrimination Score: 0.000; Robustness + : -1.011; Robustness - : -1.011; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm <= 160.866) U[2,2] (Pt_A1cGoalLev <= 5.318)) [Discrimination Score: 0.000; Robustness + : 160.866; Robustness - : 160.866; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HDL >= 37.272 | HeightCm >= 155.288) & BGTestAvgNumMeter >= 156.880) -> DirectLDL <= 159.692) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((TotalDailyInsPerKg <= 1.417 | TotChol >= 72.348) & DirectLDL <= 181.109) -> GFR >= 88.859) [Discrimination Score: 0.000; Robustness + : -1.417; Robustness - : -1.417; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 103.349 -> bmiPerc <= 0.768) & Pt_MotherT1D <= 0.828) & Pt_SiblingT1D >= 0.624) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumPtRep <= 2.218 & TSH <= 0.930) [Discrimination Score: 0.000; Robustness + : 0.930; Robustness - : 0.930; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrSys <= 105.708 | HbA1cImputeDtMnC >= 8.133) [Discrimination Score: 0.000; Robustness + : 105.708; Robustness - : 105.708; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HDL >= 32.565 | Pt_InsGov >= 0.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 21.042) U[1,2] (HbA1c >= 10.186)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew <= 5.673 & TotalDailyInsPerKg >= 0.998) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore <= 0.940 | diabDur <= 15.794) & TSH <= 15.125) | DirectLDL <= 14.122) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((age <= 15.397 | HDL >= 22.554) | HbA1cImputeDtMnC >= 0.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BUN >= 2.301 & TSH <= 1.385) -> UnitsInsBasalOrLongAct <= 0.885) [Discrimination Score: 0.000; Robustness + : -0.885; Robustness - : -0.885; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_SHFlg >= 0.021 | SMBGperDayPtMeterCombo >= 2.499) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((bmiZscore <= 0.995 & WeightKg <= 60.056) -> diabDur <= 58.815) | bmiPerc <= 59.404) [Discrimination Score: 0.000; Robustness + : 59.404; Robustness - : 59.404; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((BldPrSys <= 108.640 -> bmiZscore <= 0.680) -> age <= 0.692) [Discrimination Score: 0.000; Robustness + : -0.692; Robustness - : -0.692; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiZscore <= 0.642 -> UnitsInsBasalOrLongAct <= 36.410) | UnitsInsBasalOrLongAct <= 25.588) -> HbA1cImputeDtMnC >= 3.746) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
