G[0,0](SMBGperDayPtMeterCombo >= 2.444 & BGTestAvgNumPtRep >= 1.164) [Discrimination Score: -0.000; Robustness + : 1.836; Robustness - : 1.836; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((SMBGperDayPtMeterCombo >= 2.807 -> WeightKg <= 41.877) | GFR <= 39.725) [Discrimination Score: 0.000; Robustness + : 39.725; Robustness - : 39.725; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys <= 114.117 -> bmiPerc >= 0.258) | bmiPerc <= 0.431) | UnitsInsBasalOrLongAct <= 0.439) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrSys >= 106.484 -> bmiZscore >= -0.626) | Pt_SHFlg >= -0.473) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_GrandparentT1D >= 0.039 & SMBGperDayPtMeterCombo >= 2.568) [Discrimination Score: 0.000; Robustness + : -0.039; Robustness - : -0.039; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((diabDur <= 5.579 & SMBGperDayPtMeterCombo >= 0.785) & Pt_A1cGoalLev <= 4.907) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](LDL <= 79.410 & Pt_InsGov <= 0.586) [Discrimination Score: 0.000; Robustness + : 0.586; Robustness - : 0.586; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 0.816) U[0,0] (Triglyc >= 3.798)) [Discrimination Score: 0.000; Robustness + : -0.816; Robustness - : -0.816; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrDia >= 62.341 | bmiPerc <= 0.391) & Triglyc >= 0.259) & diabDur <= 0.340) [Discrimination Score: 0.000; Robustness + : -0.259; Robustness - : -0.259; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia <= 69.108 | BldPrSys <= 115.420) -> Pt_FatherT1D <= 110.466) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia <= 69.350 | bmiZscore >= -0.468) & DirectLDL >= -0.528) -> Pt_MotherT1D >= -0.624) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](NumPumpBolusOrShortAct >= 0.038 & TotalDailyInsPerKg <= 0.328) [Discrimination Score: 1.000; Robustness + : -4.672; Robustness - : -5.672; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Pt_SHFlg >= 0.077 -> TSH <= 1.059) | NumPumpBolusOrShortAct <= 1.144) -> AutonomicNeuroCl <= 0.885) [Discrimination Score: 0.000; Robustness + : -1.144; Robustness - : -1.144; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((TotalDailyInsPerKg <= 0.824 | TSH >= 0.007) -> TotChol <= 1.134) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 67.076 & Pt_DKAFlg <= 0.249) -> Pt_GrandchildT1D <= 0.989) [Discrimination Score: 0.000; Robustness + : -0.989; Robustness - : -0.989; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmi <= 17.491 | SMBGperDayPtMeterCombo >= 0.727) -> HbA1cImputeDtMnC <= 6.897) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter <= 2.994 & HDL <= 23.340) & HeightCm <= 35.539) [Discrimination Score: 0.000; Robustness + : 2.994; Robustness - : 2.994; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter >= 0.332 | Triglyc <= 23.441) & Pt_GrandchildT1D <= 69.800) & AlbCreatRat_mggNew <= 31.093) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BGTestAvgNumMeter >= 1.479 | LDL <= 86.076) [Discrimination Score: -1.000; Robustness + : 85.655; Robustness - : 86.076; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HbA1c <= 12.236 & SMBGperDayPtMeterCombo >= 2.412) -> LDL >= 1.925) [Discrimination Score: 0.000; Robustness + : 1.925; Robustness - : 1.925; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((diabDur >= 2.170 & LDL >= 16.294) & HbA1cImputeDtMnC <= 27.302) [Discrimination Score: 0.000; Robustness + : -16.294; Robustness - : -16.294; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HDL >= 5.053 | Pt_InsGov >= 0.093) & Pt_FatherT1D <= 0.460) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi >= 16.803 -> LDL >= 8.806) & Pt_SiblingT1D <= 68.943) | HeightCm <= 33.463) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_DKAFlg <= 0.669) U[0,1] (Pt_SHFlg <= 0.742)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN >= 1.239 -> UnitsInsBasalOrLongAct >= 9.893) | TotalDailyInsPerKg >= 3.978) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_GrandparentT1D <= 0.443 -> UnitsInsBasalOrLongAct >= 10.571) & Triglyc <= 20.683) -> Triglyc <= 17.011) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys <= 116.217 -> TSH <= 0.624) | diabDur >= 0.025) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumMeter >= 0.167 | UnitsInsBasalOrLongAct <= 23.240) | BUN >= 9.506) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BUN <= 5.619 & HDL <= 27.394) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_SHFlg >= 0.169 -> SMBGperDayPtMeterCombo <= 6.637) | BldPrSys <= 5.483) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](age >= 11.294 -> bmiZscore <= -0.399) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((age >= 11.803 & bmiPerc >= 0.313) -> Pt_SiblingT1D >= 0.298) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HeightCm >= 132.646 | LDL >= 9.582) & BUN >= 14.809) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LDL >= 25.586 -> WeightKg <= 39.644) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumPtRep <= 4.722 & Pt_DKAFlg <= 0.903) & HeightCm >= 0.101) | Pt_CGMUseNumDays <= 0.217) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumPtRep >= 2.312 -> Pt_InsGov <= 0.353) | Pt_ChildT1D >= 0.107) -> Pt_A1cGoalLev <= 0.294) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmiPerc >= 0.316 | HbA1cImputeDtMnC >= 10.550) | WeightKg >= 2.137) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore >= -0.647 & HbA1cImputeDtMnC >= 9.553) -> UnitsInsBasalOrLongAct <= 53.015) & TotalDailyInsPerKg >= 17.615) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmiZscore >= -0.595 | HeightCm <= 153.043) [Discrimination Score: 0.000; Robustness + : 153.043; Robustness - : 153.043; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1cImputeDtMnC <= 43.145 & LDL >= 20.315) -> diagAgeCombo >= 18.069) [Discrimination Score: 0.000; Robustness + : 18.069; Robustness - : 18.069; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiPerc <= 0.440 & HeightCm >= 137.864) & BUN >= 130.591) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BldPrDia <= 74.504 & HbA1c <= 11.777) -> bmiZscore <= 11.916) & AlbCreatRat_mggNew >= 9.723) [Discrimination Score: 0.000; Robustness + : -11.916; Robustness - : -11.916; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((age >= 10.118 & LDL <= 45.365) -> TotChol >= 9.334) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumMeter >= 1.091 -> bmiPerc >= 0.293) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((diabDur >= 4.005 | HDL >= 9.450) & BldPrDia >= 13.223) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumMeter <= 4.648 -> BldPrSys >= 105.198) -> Pt_GrandchildT1D <= 112.473) | BGTestAvgNumMeter <= 116.831) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumMeter <= 2.219 -> bmiZscore >= -0.552) | bmi >= -0.463) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Pt_GrandparentT1D >= 0.097 -> TotalDailyInsPerKg >= 0.074) -> SMBGperDayPtMeterCombo <= 0.408) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((diabDur >= 1.023 | UnitsInsBasalOrLongAct >= 9.495) | HbA1c <= 16.793) | bmiZscore >= 7.863) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 16.446) U[0,2] (HDL >= 9.703)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi <= 17.575 | UnitsInsBasalOrLongAct <= 19.730) & HbA1cImputeDtMnC <= 17.927) -> WeightKg <= 16.579) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BGTestAvgNumPtRep <= 6.432 -> SMBGperDayPtMeterCombo <= 4.957) [Discrimination Score: 0.000; Robustness + : -6.432; Robustness - : -6.432; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1c >= 9.950 & HbA1cImputeDtMnC <= 44.463) & age >= 24.914) -> diabDur <= 44.720) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 13.671 -> BldPrDia >= 60.696) | Pt_CGMUseNumDays <= 67.996) -> bmiZscore >= 60.238) [Discrimination Score: 0.000; Robustness + : -67.996; Robustness - : -67.996; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_GrandparentT1D <= 0.345 & Triglyc >= 9.383) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia >= 57.315 & HeightCm >= 133.255) & Pt_GrandparentT1D <= 155.765) | Pt_InsGov >= 145.955) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BldPrSys >= 107.742 | HbA1cImputeDtMnC <= 62.717) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((age >= 9.559 & HbA1c >= 10.547) & TSH >= 8.799) | Pt_A1cGoalLevelDsYr5 >= 9.180) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BUN >= 1.333 -> LDL >= 14.451) -> TotChol <= 26.766) & LDL >= 8.148) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia >= 61.995 & HbA1cImputeDtMnC >= 40.604) -> HbA1c <= 55.581) | Pt_SiblingT1D <= 51.647) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BUN <= 3.215 -> SMBGperDayPtMeterCombo >= 1.637) -> Pt_InsGov <= 6.610) [Discrimination Score: 0.000; Robustness + : -6.610; Robustness - : -6.610; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 40.413 -> HeightCm <= 151.303) & DirectLDL >= 144.789) | BldPrSys <= 151.069) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HDL <= 45.239 & WeightKg <= 42.763) | bmi <= 39.602) -> HbA1c <= 43.166) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiZscore >= -0.549 & WeightKg >= 28.965) -> Pt_CGMUseNumDays <= 40.914) [Discrimination Score: 0.000; Robustness + : -40.914; Robustness - : -40.914; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiPerc <= 0.398 & WeightKg <= 40.111) -> diagAgeCombo >= 28.025) -> TotChol <= 41.239) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 69.267 -> WeightKg <= 39.797) & TotalDailyInsPerKg <= 43.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi <= 17.854 & Pt_SHFlg <= 0.765) -> Pt_A1cGoalLevelDsYr5 >= 0.320) -> Pt_DKAFlg >= 0.012) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](UnitsInsBasalOrLongAct >= 5.440 & WeightKg >= 26.900) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HbA1cImputeDtMnC <= 52.800 | HDL >= 16.315) | NumPumpBolusOrShortAct <= 46.165) -> BldPrSys >= 5.686) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HeightCm >= 140.634 | UnitsInsBasalOrLongAct <= 21.135) | Pt_CGMUseNumDays >= 14.934) [Discrimination Score: 0.000; Robustness + : 21.135; Robustness - : 21.135; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrSys >= 106.775 & SMBGperDayPtMeterCombo <= 3.354) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1c >= 8.152 | HeightCm >= 144.720) & age >= 139.422) | NumPumpBolusOrShortAct <= 153.673) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia >= 65.657 | SMBGperDayPtMeterCombo >= 1.658) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((HbA1cImputeDtMnC >= 8.402 & UnitsInsBasalOrLongAct <= 24.925) & NumPumpBolusOrShortAct <= 17.798) | BUN >= 1.366) [Discrimination Score: 0.000; Robustness + : -1.366; Robustness - : -1.366; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 109.840) U[0,1] (Pt_DKAFlg <= 0.978)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiPerc >= 0.277 | diabDur >= 2.607) [Discrimination Score: 0.000; Robustness + : -0.277; Robustness - : -0.277; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age >= 11.997 | HDL <= 37.533) -> diabDur <= 22.235) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BGTestAvgNumPtRep >= 1.377 -> BldPrSys >= 106.609) [Discrimination Score: 0.000; Robustness + : 1.377; Robustness - : 1.377; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmiZscore <= -0.388 | diabDur <= 5.386) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 0.773 -> HbA1c >= 8.345) -> Pt_InsGov <= 10.826) -> Pt_MotherT1D >= 9.419) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((diabDur <= 4.814 -> Triglyc >= 21.691) -> bmiPerc <= 52.891) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((age <= 13.816 -> Pt_SHFlg >= 0.018) -> BGTestAvgNumPtRep <= 0.942) & HDL >= 0.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BldPrDia <= 74.437 | diabDur <= 5.834) [Discrimination Score: 0.000; Robustness + : 74.437; Robustness - : 74.437; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((age >= 11.060 | UnitsInsBasalOrLongAct <= 22.034) | diagAgeCombo >= 10.943) -> BldPrSys <= 22.293) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](age >= 10.560 & BldPrSys <= 114.949) [Discrimination Score: 0.000; Robustness + : -10.560; Robustness - : -10.560; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BGTestAvgNumPtRep >= 1.420 -> TotalDailyInsPerKg >= 0.062) [Discrimination Score: 0.000; Robustness + : 0.062; Robustness - : 0.062; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys <= 117.372 -> diabDur >= 2.828) -> TSH <= 4.852) | BGTestAvgNumMeter <= 5.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HbA1cImputeDtMnC <= 58.220 -> NumPumpBolusOrShortAct >= 0.153) | Pt_GrandparentT1D >= 0.097) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia >= 57.917 | BUN <= 7.965) -> Pt_GrandparentT1D >= 0.798) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](NumPumpBolusOrShortAct <= 0.582 & TSH <= 0.736) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((HeightCm >= 134.182 & Pt_SHFlg <= 0.408) | Pt_FatherT1D <= 0.539) [Discrimination Score: 0.000; Robustness + : 0.539; Robustness - : 0.539; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumMeter >= 1.363 | TotalDailyInsPerKg <= 0.831) & BGTestAvgNumPtRep >= 0.230) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((diabDur >= 3.521 | Pt_DKAFlg <= 0.571) & GFR >= 0.009) | TotalDailyInsPerKg >= 0.106) [Discrimination Score: 0.000; Robustness + : -0.009; Robustness - : -0.009; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 2.029) U[1,2] (NumPumpBolusOrShortAct <= 0.721)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((diabDur <= 4.557 -> HbA1c >= 8.034) -> AutonomicNeuroCl >= 9.667) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmi <= 17.849 -> Triglyc >= 4.588) -> NumPumpBolusOrShortAct <= 30.931) -> Triglyc <= 47.603) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Pt_SHFlg <= 0.622 -> WeightKg <= 42.156) & bmiPerc >= 37.290) | Pt_ChildT1D >= 33.129) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HeightCm <= 150.127 -> TotalDailyInsPerKg <= 0.365) -> HDL <= 0.786) | SMBGperDayPtMeterCombo >= 0.022) [Discrimination Score: 6.333; Robustness + : 73.978; Robustness - : 54.978; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumMeter <= 2.484 & bmi >= 16.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia >= 61.701 -> TotalDailyInsPerKg <= 0.660) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BGTestAvgNumMeter >= 0.256 -> Pt_GrandparentT1D >= 0.020) -> WeightKg <= 0.710) | Pt_MotherT1D >= 0.013) [Discrimination Score: 0.000; Robustness + : 2.290; Robustness - : 2.290; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((NumPumpBolusOrShortAct >= 0.158 & UnitsInsBasalOrLongAct >= 12.207) -> diagAgeCombo <= 23.051) & bmi >= 1.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HbA1c >= 8.421 | WeightKg >= 31.083) -> TotalDailyInsPerKg <= 42.809) -> Pt_MotherT1D <= 42.204) [Discrimination Score: 0.000; Robustness + : -42.204; Robustness - : -42.204; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BGTestAvgNumPtRep <= 5.053 | BUN <= 7.594) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrSys >= 105.002 -> HeightCm >= 132.621) -> UnitsInsBasalOrLongAct <= 149.990) [Discrimination Score: 0.000; Robustness + : -149.990; Robustness - : -149.990; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((TotalDailyInsPerKg >= 0.111 | WeightKg <= 41.883) -> BUN >= 27.529) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm <= 151.131 -> Triglyc >= 22.324) & NumPumpBolusOrShortAct >= 10.787) -> Pt_GrandparentT1D >= 13.512) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Triglyc <= 58.205 -> WeightKg <= 42.338) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BGTestAvgNumPtRep <= 3.005 | bmi <= 17.972) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1cImputeDtMnC <= 61.258 | Pt_SHFlg <= 0.530) & SMBGperDayPtMeterCombo >= 0.124) -> HbA1cImputeDtMnC <= 0.435) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiZscore <= -0.399 | Pt_InsGov >= 0.131) | Pt_InsGov >= 0.146) & bmiZscore >= 0.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1cImputeDtMnC >= 18.414 | Triglyc >= 19.190) & DirectLDL >= 15.287) -> bmi <= 49.258) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrSys >= 106.034 & NumPumpBolusOrShortAct <= 0.788) & NumPumpBolusOrShortAct <= 0.916) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Pt_DKAFlg >= 0.118 & WeightKg <= 40.732) & BGTestAvgNumPtRep <= 43.198) [Discrimination Score: 0.000; Robustness + : -0.118; Robustness - : -0.118; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HbA1cImputeDtMnC >= 38.606 | Pt_DKAFlg <= 0.400) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 10.743) U[0,2] (TotalDailyInsPerKg <= 0.402)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc >= 0.292 & Pt_GrandparentT1D <= 0.608) -> Pt_CGMUseNumDays >= 0.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
