,Non Rules
411,"G[0,0](n_evts < 0.000)"
412,"(F[0,0](ALBUMIN > 0.000) & LOS < 0.000)"
413,"G[0,0](ICU_Pt_Days = 0.000)"
414,"(F[0,0](LOS < 0.000) & LOS < 0.000)"
415,"(F[0,0](LOS != 0.000) & F[0,0](ALT_GPT = 0.000))"
416,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
417,"(s8_hr > 0.000 & F[0,0](death < 0.000))"
418,"(G[0,0](ALBUMIN = 0.000) & F[0,0](death < 0.000))"
419,"(F[0,0](tte = 0.000) | F[0,0](death > 0.000))"
420,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
421,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
422,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
423,"G[0,0](death > 0.000)"
424,"((cosen = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
425,"(F[0,0](ALBUMIN > 0.000) & F[0,0](ALT_GPT = 0.000))"
426,"(F[0,0](GLUCOSE < 0.000) | F[0,0](death > 0.000))"
427,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
428,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
429,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
430,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
431,"((n_evts < 0.000) U[0,0] (PROTIME_INR != 0.000))"
432,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
433,"(G[0,0](LOS != 0.000) & F[0,0](death < 0.000))"
434,"((ICU_Pt_Days > 0.000) U[0,0] (O2_Flow = 0.000))"
435,"((ALBUMIN < 0.000) U[0,0] (Mort < 0.000))"
436,"(F[0,0](LACTIC_ACID = 0.000) & G[0,0](LOS > 0.000))"
437,"G[0,0](HEMOGLOBIN < 0.000)"
438,"(G[0,0](LOS != 0.000) & G[0,0](LOS > 0.000))"
439,"(F[0,0](LOS != 0.000) & F[0,0](death < 0.000))"
440,"((cosen = 0.000) U[0,0] (PROTIME_INR != 0.000))"
441,"((tte < 0.000) U[0,0] (LOS > 0.000))"
442,"((LOS > 0.000) U[0,0] (O2_Flow = 0.000))"
443,"(F[0,0](BLOOD_UREA_NITROGEN != 0.000) & G[0,0](LOS > 0.000))"
444,"((n_evts < 0.000) U[0,0] (Mort < 0.000))"
445,"((POTASSIUM = 0.000) U[0,0] (LOS > 0.000))"
446,"(G[0,0](death < 0.000) & tte = 0.000)"
447,"F[0,0](Mort > 0.000)"
448,"(F[0,0](BLOOD_UREA_NITROGEN != 0.000) & Glasgow_Coma_Scale_Total != 0.000)"
449,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
450,"G[0,0](BLOOD_UREA_NITROGEN = 0.000)"
451,"(F[0,0](LACTIC_ACID = 0.000) & srr > 0.000)"
452,"(G[0,0](death < 0.000) & LOS < 0.000)"
453,"(G[0,0](death < 0.000) & G[0,0](LOS > 0.000))"
454,"((y < 0.000) U[0,0] (n_evts = 0.000))"
455,"(F[0,0](LOS = 0.000) | F[0,0](ALBUMIN = 0.000))"
456,"((tte = 0.000) U[0,0] (LOS != 0.000))"
457,"G[0,0](tte > 0.000)"
458,"((Mort < 0.000) U[0,0] (O2_Flow = 0.000))"
459,"((LOS < 0.000) U[0,0] (AST_GOT > 0.000))"
460,"((POTASSIUM = 0.000) U[0,0] (O2_Flow = 0.000))"
461,"((MET != 0.000) U[0,0] (LOS > 0.000))"
462,"(F[0,0](ICU_Pt_Days != 0.000) & G[0,0](LOS > 0.000))"
463,"((LOS > 0.000) U[0,0] (PROTIME_INR != 0.000))"
464,"(F[0,0](direct < 0.000) & LOS < 0.000)"
465,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
466,"((Mort > 0.000) U[0,0] (AST_GOT > 0.000))"
467,"(F[0,0](direct < 0.000) & HEMOGLOBIN < 0.000)"
468,"((tte = 0.000) U[0,0] (AST_GOT > 0.000))"
469,"(G[0,0](LOS < 0.000) & F[0,0](ALT_GPT = 0.000))"
470,"((Mort = 0.000) U[0,0] (Mort = 0.000))"
471,"G[0,0](n_evts != 0.000)"
472,"((n_evts < 0.000) U[0,0] (AST_GOT > 0.000))"
473,"(F[0,0](ICU_Pt_Days != 0.000) & LOS < 0.000)"
474,"(F[0,0](LOS != 0.000) & HEMOGLOBIN < 0.000)"
475,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
476,"(F[0,0](tte = 0.000) | F[0,0](LOS < 0.000))"
477,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
478,"((MET != 0.000) U[0,0] (Mort < 0.000))"
479,"((Mort < 0.000) U[0,0] (AST_GOT > 0.000))"
480,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
481,"(G[0,0](LOS != 0.000) & Glasgow_Coma_Scale_Total != 0.000)"
482,"(G[0,0](LOS = 0.000) & srr > 0.000)"
483,"(F[0,0](LOS < 0.000) & F[0,0](death < 0.000))"
484,"(F[0,0](ALBUMIN > 0.000) & srr > 0.000)"
485,"((LOS = 0.000) U[0,0] (O2_Flow = 0.000))"
486,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
