,Non Rules
374,"((LOS > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
375,"(F[0,0](MET != 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
376,"(F[0,0](MET != 0.000) & Mort != 0.000)"
377,"(G[0,0](PROTIME_INR < 0.000) | PHOSPHORUS = 0.000)"
378,"(MET = 0.000 | F[0,0](SODIUM != 0.000))"
379,"(G[0,0](LOS != 0.000) -> G[0,0](y < 0.000))"
380,"(G[0,0](srr < 0.000) -> F[0,0](dfa < 0.000))"
381,"(F[0,0](LOS > 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
382,"(G[0,0](s8_edrk > 0.000) & F[0,0](LOS > 0.000))"
383,LOS < 0.000
384,"(F[0,0](death < 0.000) | G[0,0](af != 0.000))"
385,"(G[0,0](LOS > 0.000) | PHOSPHORUS = 0.000)"
386,"(F[0,0](n_evts < 0.000) -> F[0,0](CALCIUM > 0.000))"
387,"F[0,0](LOS != 0.000)"
388,"(s2_edrk < 0.000 -> G[0,0](LOS > 0.000))"
389,"(s2_edrk < 0.000 -> G[0,0](Sgy > 0.000))"
390,"(ALBUMIN > 0.000 -> G[0,0](MET = 0.000))"
391,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | death < 0.000)"
392,(LOS != 0.000 -> s2_edrk < 0.000)
393,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
394,"(F[0,0](MAGNESIUM != 0.000) -> tte > 0.000)"
395,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & LOS > 0.000)"
396,"(O2_Flow > 0.000 | G[0,0](af != 0.000))"
397,"(ALBUMIN > 0.000 -> G[0,0](Sgy > 0.000))"
398,"(AF < 0.000 & F[0,0](LOS = 0.000))"
399,"(LOS > 0.000 -> G[0,0](y < 0.000))"
400,"(G[0,0](srr < 0.000) -> G[0,0](LOS > 0.000))"
401,"(CHLORIDE > 0.000 & G[0,0](LOS = 0.000))"
402,"(G[0,0](HEMOGLOBIN = 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
403,"(F[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
404,"((Temp < 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
405,"(G[0,0](AST_GOT != 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
406,"(F[0,0](death < 0.000) | F[0,0](lds < 0.000))"
407,"(F[0,0](LOS > 0.000) & LOS > 0.000)"
408,"(F[0,0](n_evts < 0.000) -> G[0,0](LOS > 0.000))"
409,ICU_Pt_Days < 0.000
410,(LOS > 0.000 | PHOSPHORUS = 0.000)
411,"(s8_hr != 0.000 -> F[0,0](LOS > 0.000))"
412,"F[0,0](ICU_Pt_Days < 0.000)"
413,"(F[0,0](MET != 0.000) | PHOSPHORUS = 0.000)"
414,"(G[0,0](edrk = 0.000) & LOS > 0.000)"
415,"(G[0,0](ALBUMIN < 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
416,"(G[0,0](n_evts != 0.000) -> F[0,0](ALBUMIN = 0.000))"
417,"(F[0,0](MAGNESIUM != 0.000) -> MAGNESIUM = 0.000)"
418,"(F[0,0](LOS > 0.000) & F[0,0](LOS > 0.000))"
419,"(G[0,0](LOS < 0.000) | G[0,0](LOS > 0.000))"
420,(LOS != 0.000 -> MAGNESIUM = 0.000)
421,"(F[0,0](HEMOGLOBIN > 0.000) | F[0,0](PCO2 = 0.000))"
422,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](SBP > 0.000))"
423,"(LOS > 0.000 | G[0,0](PLATELET_COUNT = 0.000))"
424,"(G[0,0](AF > 0.000) -> G[0,0](MET = 0.000))"
425,(LOS > 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000)
426,"(G[0,0](AST_GOT != 0.000) & F[0,0](POTASSIUM != 0.000))"
427,(CHLORIDE > 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000)
428,"(F[0,0](LACTIC_ACID > 0.000) & F[0,0](LOS > 0.000))"
429,"(F[0,0](MET != 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
430,"(G[0,0](HEMOGLOBIN = 0.000) | F[0,0](lds < 0.000))"
431,"((LOS < 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
432,"(G[0,0](LOS < 0.000) | F[0,0](PCO2 = 0.000))"
433,"(F[0,0](LOS > 0.000) -> F[0,0](CALCIUM > 0.000))"
434,"(F[0,0](y = 0.000) -> G[0,0](Sgy > 0.000))"
435,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](LOS > 0.000))"
436,"(LOS > 0.000 & F[0,0](SBP > 0.000))"
437,"(F[0,0](death < 0.000) | G[0,0](TROPONIN_I > 0.000))"
438,(ALT_GPT = 0.000 & LOS = 0.000)
439,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | F[0,0](lds < 0.000))"
440,(s24_edrk < 0.000 | PHOSPHORUS = 0.000)
441,"G[0,0](ALT_GPT != 0.000)"
442,"(LOS != 0.000 & G[0,0](CO2 < 0.000))"
443,"(G[0,0](s8_edrk > 0.000) & F[0,0](POTASSIUM != 0.000))"
444,"(F[0,0](MET != 0.000) & F[0,0](edrk < 0.000))"
445,"(G[0,0](ALBUMIN < 0.000) & F[0,0](LOS = 0.000))"
446,"(G[0,0](AST_GOT != 0.000) & G[0,0](MAGNESIUM > 0.000))"
447,"(G[0,0](srr = 0.000) -> F[0,0](LOS > 0.000))"
448,"((y != 0.000) U[0,0] (TROPONIN_I < 0.000))"
449,"(F[0,0](MET != 0.000) & F[0,0](SBP > 0.000))"
450,"(G[0,0](ALBUMIN < 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
451,"(AF < 0.000 & G[0,0](MAGNESIUM > 0.000))"
452,"(F[0,0](SODIUM > 0.000) -> s2_edrk < 0.000)"
453,"(G[0,0](s8_edrk > 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
454,"(LOS != 0.000 & F[0,0](edrk < 0.000))"
455,"(G[0,0](LOS != 0.000) -> F[0,0](ALBUMIN = 0.000))"
456,(ALBUMIN > 0.000 -> LOS > 0.000)
457,"(s2_edrk < 0.000 -> F[0,0](CALCIUM > 0.000))"
458,"(LOS != 0.000 -> F[0,0](dfa < 0.000))"
459,"(G[0,0](n_evts != 0.000) -> F[0,0](tte != 0.000))"
460,"(CHLORIDE > 0.000 & F[0,0](LOS > 0.000))"
461,"G[0,0](Mort = 0.000)"
462,"(F[0,0](LACTIC_ACID > 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
463,"(F[0,0](LACTIC_ACID > 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
464,"(G[0,0](LOS > 0.000) & LOS > 0.000)"
465,"(F[0,0](LACTIC_ACID > 0.000) & G[0,0](CO2 < 0.000))"
466,"(F[0,0](HEMOGLOBIN > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
467,(s8_hr != 0.000 -> s2_edrk < 0.000)
468,"(F[0,0](n_evts < 0.000) -> G[0,0](Sgy > 0.000))"
469,"(s2_edrk < 0.000 -> F[0,0](tte != 0.000))"
470,(LOS != 0.000 & ALKALINE_PHOSPHATASE < 0.000)
471,"(F[0,0](LOS > 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
472,"G[0,0](LOS < 0.000)"
473,"(F[0,0](LOS > 0.000) & LACTIC_ACID = 0.000)"
474,"(G[0,0](AST_GOT != 0.000) & F[0,0](SBP > 0.000))"
475,"(F[0,0](cosen = 0.000) | F[0,0](lds < 0.000))"
476,"(G[0,0](LACTIC_ACID > 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
477,"(G[0,0](n_evts != 0.000) -> F[0,0](CALCIUM > 0.000))"
478,"(G[0,0](srr < 0.000) -> F[0,0](ALBUMIN = 0.000))"
479,"(G[0,0](LOS < 0.000) | G[0,0](af != 0.000))"
480,"(ALT_GPT = 0.000 & G[0,0](LOS = 0.000))"
481,"(F[0,0](MET != 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
482,"(SODIUM != 0.000 | G[0,0](af != 0.000))"
483,"(G[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
484,"(s24_edrk < 0.000 | G[0,0](af != 0.000))"
485,"(G[0,0](LACTIC_ACID > 0.000) | F[0,0](PCO2 = 0.000))"
486,"((LOS > 0.000) U[0,0] (TROPONIN_I < 0.000))"
487,"(O2_Flow > 0.000 | G[0,0](LOS > 0.000))"
488,"(LOS != 0.000 -> G[0,0](Sgy > 0.000))"
489,"(G[0,0](ALBUMIN < 0.000) & G[0,0](CO2 < 0.000))"
490,"(CHLORIDE > 0.000 & G[0,0](CO2 < 0.000))"
491,"(SODIUM != 0.000 | G[0,0](n_edrk < 0.000))"
492,"(F[0,0](Mort < 0.000) & G[0,0](CO2 < 0.000))"
493,"(G[0,0](srr = 0.000) -> F[0,0](CALCIUM > 0.000))"
494,"(G[0,0](PROTIME_INR < 0.000) | F[0,0](lds < 0.000))"
495,"(ALT_GPT = 0.000 & F[0,0](LOS = 0.000))"
496,"(MET = 0.000 | G[0,0](af != 0.000))"
497,"(F[0,0](MET != 0.000) & F[0,0](LOS > 0.000))"
498,"(G[0,0](s8_edrk > 0.000) & LOS = 0.000)"
499,Mort = 0.000
500,"(F[0,0](y = 0.000) -> G[0,0](CALCIUM != 0.000))"
501,"(CHLORIDE > 0.000 & F[0,0](SBP > 0.000))"
502,"(LOS > 0.000 -> G[0,0](MET = 0.000))"
503,"(LOS > 0.000 -> G[0,0](LOS > 0.000))"
504,Mort > 0.000
505,"(F[0,0](cosen = 0.000) | F[0,0](PCO2 = 0.000))"
506,"(G[0,0](srr < 0.000) -> s2_edrk < 0.000)"
507,"(G[0,0](AST_GOT != 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
508,(CHLORIDE > 0.000 & LOS > 0.000)
509,"(F[0,0](LOS > 0.000) | F[0,0](lds < 0.000))"
510,"(LOS > 0.000 | G[0,0](n_edrk < 0.000))"
511,"(F[0,0](SODIUM > 0.000) -> G[0,0](MET = 0.000))"
512,"(G[0,0](LOS != 0.000) -> G[0,0](Sgy > 0.000))"
513,"(G[0,0](AF > 0.000) -> F[0,0](dfa < 0.000))"
514,"(s2_edrk < 0.000 -> F[0,0](dfa < 0.000))"
515,"(F[0,0](LOS > 0.000) & G[0,0](LOS > 0.000))"
516,"(G[0,0](LOS != 0.000) -> F[0,0](CALCIUM > 0.000))"
517,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (CHLORIDE > 0.000))"
518,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | PHOSPHORUS = 0.000)"
519,"(G[0,0](srr < 0.000) -> s8_edrk != 0.000)"
520,(s24_edrk < 0.000 | death < 0.000)
521,"(G[0,0](AST_GOT != 0.000) & Mort != 0.000)"
522,"(G[0,0](srr = 0.000) -> LOS > 0.000)"
523,"(ALBUMIN > 0.000 -> G[0,0](LOS > 0.000))"
524,(ALBUMIN > 0.000 -> s2_edrk < 0.000)
525,"(F[0,0](MET != 0.000) | s24_edrk > 0.000)"
526,"G[0,0](MAGNESIUM > 0.000)"
527,"(G[0,0](ALBUMIN < 0.000) & F[0,0](LOS < 0.000))"
528,"(G[0,0](PROTIME_INR < 0.000) | G[0,0](LOS > 0.000))"
529,"(F[0,0](LOS > 0.000) -> F[0,0](LOS > 0.000))"
530,"(F[0,0](LOS > 0.000) -> s8_edrk != 0.000)"
531,"(F[0,0](SODIUM > 0.000) -> F[0,0](LOS > 0.000))"
532,"(G[0,0](LOS != 0.000) -> s8_edrk != 0.000)"
533,POTASSIUM = 0.000
534,"(F[0,0](LOS > 0.000) | GLUCOSE != 0.000)"
535,"(LOS < 0.000 | F[0,0](SODIUM != 0.000))"
536,"(G[0,0](n_evts != 0.000) -> LOS > 0.000)"
537,"(F[0,0](LOS > 0.000) | s24_edrk > 0.000)"
538,"(G[0,0](LOS > 0.000) | G[0,0](TROPONIN_I > 0.000))"
539,"(G[0,0](AF > 0.000) -> tte > 0.000)"
540,"(G[0,0](AST_GOT != 0.000) & F[0,0](LOS = 0.000))"
541,"(LOS != 0.000 -> F[0,0](LOS > 0.000))"
542,"(F[0,0](Mort < 0.000) & F[0,0](edrk < 0.000))"
543,"(G[0,0](LOS > 0.000) & F[0,0](LOS > 0.000))"
544,"(LOS > 0.000 & F[0,0](LOS < 0.000))"
545,"(LOS > 0.000 | G[0,0](TROPONIN_I > 0.000))"
546,(LOS < 0.000 | GLUCOSE != 0.000)
547,"(AF < 0.000 & F[0,0](LOS > 0.000))"
548,"(F[0,0](LOS > 0.000) | PHOSPHORUS = 0.000)"
549,"(MET = 0.000 | F[0,0](lds < 0.000))"
550,"(G[0,0](edrk = 0.000) & F[0,0](LOS > 0.000))"
551,(LOS < 0.000 | PHOSPHORUS = 0.000)
552,"(LOS > 0.000 -> F[0,0](tte != 0.000))"
553,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> F[0,0](tte != 0.000))"
554,"(F[0,0](LOS > 0.000) -> G[0,0](CALCIUM != 0.000))"
555,"(F[0,0](LOS > 0.000) -> F[0,0](dfa < 0.000))"
556,"(F[0,0](MET != 0.000) & G[0,0](LOS > 0.000))"
557,"(MET = 0.000 | G[0,0](n_edrk < 0.000))"
558,"(MET = 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
559,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> LOS > 0.000)
560,"(G[0,0](PROTIME_INR < 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
561,"(LOS < 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
562,"(LOS < 0.000 | G[0,0](af != 0.000))"
563,"(F[0,0](Mort < 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
564,"(G[0,0](ALBUMIN < 0.000) & LOS > 0.000)"
565,"(G[0,0](edrk = 0.000) & G[0,0](MAGNESIUM > 0.000))"
566,"(G[0,0](s8_edrk > 0.000) & Mort != 0.000)"
567,(LOS > 0.000 | death < 0.000)
568,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> G[0,0](y < 0.000))"
569,ICU_Pt_Days > 0.000
570,"(F[0,0](death < 0.000) | G[0,0](n_edrk < 0.000))"
571,"(F[0,0](n_evts < 0.000) -> LOS > 0.000)"
572,"((Temp < 0.000) U[0,0] (CHLORIDE > 0.000))"
573,"(LOS != 0.000 & F[0,0](SBP > 0.000))"
574,"(ALBUMIN > 0.000 -> F[0,0](LOS > 0.000))"
575,"(F[0,0](LOS > 0.000) & G[0,0](LOS = 0.000))"
576,"(G[0,0](ALBUMIN < 0.000) & LOS = 0.000)"
577,"(LOS < 0.000 | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
578,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> F[0,0](ALBUMIN = 0.000))"
579,"(F[0,0](LOS > 0.000) | F[0,0](PCO2 = 0.000))"
580,"(G[0,0](LACTIC_ACID > 0.000) | F[0,0](SODIUM != 0.000))"
581,"(s8_hr != 0.000 -> G[0,0](CALCIUM != 0.000))"
582,"(LOS != 0.000 & F[0,0](POTASSIUM != 0.000))"
583,"G[0,0](ICU_Pt_Days < 0.000)"
584,"F[0,0](CHLORIDE = 0.000)"
585,"(LOS > 0.000 | G[0,0](LOS > 0.000))"
586,"(F[0,0](SODIUM > 0.000) -> G[0,0](LOS > 0.000))"
587,"(F[0,0](HEMOGLOBIN > 0.000) | s24_edrk > 0.000)"
588,"(F[0,0](MET != 0.000) | F[0,0](PCO2 = 0.000))"
589,"(F[0,0](MET != 0.000) | F[0,0](SODIUM != 0.000))"
590,"(AF < 0.000 & F[0,0](LOS < 0.000))"
591,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> F[0,0](LOS > 0.000))"
592,LOS = 0.000
593,(AF < 0.000 & LOS = 0.000)
594,"(MET = 0.000 | F[0,0](PCO2 = 0.000))"
595,"(ALBUMIN > 0.000 -> F[0,0](tte != 0.000))"
596,"(F[0,0](cosen = 0.000) | death < 0.000)"
597,(AF < 0.000 & Mort != 0.000)
598,"((n_evts = 0.000) U[0,0] (TROPONIN_I < 0.000))"
599,"F[0,0](tte < 0.000)"
600,(AF < 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000)
601,"(s24_edrk < 0.000 | F[0,0](SODIUM != 0.000))"
602,"(G[0,0](LOS != 0.000) -> F[0,0](LOS > 0.000))"
603,"(G[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
604,"((LOS > 0.000) U[0,0] (CHLORIDE > 0.000))"
605,"(F[0,0](LOS > 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
606,"(F[0,0](LOS > 0.000) & Mort != 0.000)"
607,"(G[0,0](s8_edrk > 0.000) & F[0,0](edrk < 0.000))"
608,"(G[0,0](edrk = 0.000) & LOS = 0.000)"
609,"(F[0,0](y = 0.000) -> MAGNESIUM = 0.000)"
610,"(G[0,0](n_evts != 0.000) -> G[0,0](CALCIUM != 0.000))"
611,"(G[0,0](LOS > 0.000) | G[0,0](af != 0.000))"
612,"(G[0,0](HEMOGLOBIN = 0.000) | s24_edrk > 0.000)"
613,"(LOS != 0.000 -> F[0,0](ALBUMIN = 0.000))"
614,"(F[0,0](MET != 0.000) & G[0,0](LOS = 0.000))"
615,"(G[0,0](AF > 0.000) -> F[0,0](LOS > 0.000))"
616,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](LOS > 0.000))"
617,"(G[0,0](AF > 0.000) -> G[0,0](CALCIUM != 0.000))"
618,"(F[0,0](cosen = 0.000) | s24_edrk > 0.000)"
619,"(G[0,0](LACTIC_ACID > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
620,(MET = 0.000 | s24_edrk > 0.000)
621,"(F[0,0](Mort < 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
622,"(F[0,0](SODIUM > 0.000) -> F[0,0](CALCIUM > 0.000))"
623,"(F[0,0](MAGNESIUM != 0.000) -> G[0,0](MET = 0.000))"
624,"(s8_hr != 0.000 -> F[0,0](tte != 0.000))"
625,(LOS > 0.000 & LACTIC_ACID = 0.000)
626,"(F[0,0](LOS > 0.000) & F[0,0](SBP > 0.000))"
627,"(s2_edrk < 0.000 -> G[0,0](CALCIUM != 0.000))"
628,(LOS != 0.000 & Mort != 0.000)
629,"(MET = 0.000 | F[0,0](LOS > 0.000))"
630,"(G[0,0](LACTIC_ACID > 0.000) | G[0,0](LOS > 0.000))"
631,"(F[0,0](LOS > 0.000) -> s2_edrk < 0.000)"
632,death < 0.000
633,"(F[0,0](y = 0.000) -> s8_edrk != 0.000)"
634,"(LOS != 0.000 & F[0,0](LOS > 0.000))"
635,"((LOS > 0.000) U[0,0] (PLATELET_COUNT != 0.000))"
636,(LOS > 0.000 | GLUCOSE != 0.000)
637,(MET = 0.000 | PHOSPHORUS = 0.000)
638,"(F[0,0](Mort < 0.000) & F[0,0](LOS < 0.000))"
639,"(F[0,0](LOS > 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
640,"(ALBUMIN > 0.000 -> F[0,0](ALBUMIN = 0.000))"
641,"G[0,0](ICU_Pt_Days != 0.000)"
642,"(s24_edrk < 0.000 | G[0,0](TROPONIN_I > 0.000))"
643,ALKALINE_PHOSPHATASE > 0.000
644,"(F[0,0](MET != 0.000) & F[0,0](LOS = 0.000))"
645,"(AF < 0.000 & F[0,0](edrk < 0.000))"
646,(ALT_GPT = 0.000 & ALKALINE_PHOSPHATASE < 0.000)
647,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | F[0,0](PCO2 = 0.000))"
648,"(LOS > 0.000 -> F[0,0](LOS > 0.000))"
649,"(F[0,0](death < 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
650,(s8_hr != 0.000 -> s8_edrk != 0.000)
651,"(LOS < 0.000 | G[0,0](TROPONIN_I > 0.000))"
652,"(F[0,0](LACTIC_ACID > 0.000) & LACTIC_ACID = 0.000)"
653,"(s2_edrk < 0.000 -> G[0,0](y < 0.000))"
654,"(G[0,0](LOS != 0.000) -> tte > 0.000)"
655,"(F[0,0](MET != 0.000) | G[0,0](TROPONIN_I > 0.000))"
656,"(F[0,0](Mort < 0.000) & LOS > 0.000)"
657,"(F[0,0](LACTIC_ACID > 0.000) & F[0,0](SBP > 0.000))"
658,"(G[0,0](LOS > 0.000) | F[0,0](LOS > 0.000))"
659,"(G[0,0](LACTIC_ACID > 0.000) | F[0,0](LOS > 0.000))"
660,"(G[0,0](LOS < 0.000) | death < 0.000)"
661,"G[0,0](ICU_Pt_Days = 0.000)"
662,(CHLORIDE > 0.000 & ALKALINE_PHOSPHATASE < 0.000)
663,"(F[0,0](n_evts < 0.000) -> F[0,0](ALBUMIN = 0.000))"
664,"(LOS > 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
665,"(LOS != 0.000 & G[0,0](HEMOGLOBIN != 0.000))"
666,"((y != 0.000) U[0,0] (CHLORIDE > 0.000))"
667,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | G[0,0](af != 0.000))"
668,"(F[0,0](n_evts < 0.000) -> F[0,0](LOS > 0.000))"
669,"(G[0,0](PROTIME_INR < 0.000) | F[0,0](PCO2 = 0.000))"
670,"(F[0,0](y = 0.000) -> G[0,0](MET = 0.000))"
671,"(s8_hr != 0.000 -> G[0,0](y < 0.000))"
672,"(F[0,0](LACTIC_ACID > 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
673,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & Mort != 0.000)"
674,"(G[0,0](s8_edrk > 0.000) & G[0,0](LOS = 0.000))"
675,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> F[0,0](dfa < 0.000))"
676,"(AF < 0.000 & G[0,0](LOS = 0.000))"
677,"(G[0,0](HEMOGLOBIN = 0.000) | F[0,0](PCO2 = 0.000))"
678,"(F[0,0](LOS > 0.000) -> G[0,0](MET = 0.000))"
679,"(G[0,0](edrk = 0.000) & F[0,0](LOS = 0.000))"
680,"(F[0,0](death < 0.000) | F[0,0](LOS > 0.000))"
681,"(G[0,0](srr = 0.000) -> s8_edrk != 0.000)"
682,(LOS > 0.000 -> tte > 0.000)
683,"(G[0,0](LACTIC_ACID > 0.000) | G[0,0](n_edrk < 0.000))"
684,"(G[0,0](s8_edrk > 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
685,(LOS != 0.000 & LACTIC_ACID = 0.000)
686,"(ALT_GPT = 0.000 & G[0,0](CO2 < 0.000))"
687,"(G[0,0](LACTIC_ACID > 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
688,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> s2_edrk < 0.000)
689,"(F[0,0](SODIUM > 0.000) -> tte > 0.000)"
690,"F[0,0](BLOOD_UREA_NITROGEN > 0.000)"
691,"(G[0,0](LOS != 0.000) -> F[0,0](dfa < 0.000))"
692,"(G[0,0](ALBUMIN < 0.000) & LACTIC_ACID = 0.000)"
693,"(G[0,0](LOS > 0.000) & F[0,0](LOS = 0.000))"
694,"(G[0,0](edrk = 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
695,"(G[0,0](LACTIC_ACID > 0.000) | PHOSPHORUS = 0.000)"
696,(O2_Flow > 0.000 | PHOSPHORUS = 0.000)
697,"(F[0,0](LOS > 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
698,"(F[0,0](death < 0.000) | GLUCOSE != 0.000)"
699,"(s24_edrk < 0.000 | F[0,0](LOS > 0.000))"
700,"(LOS < 0.000 | F[0,0](PCO2 = 0.000))"
701,"(F[0,0](Mort < 0.000) & F[0,0](POTASSIUM != 0.000))"
702,"(F[0,0](Mort < 0.000) & G[0,0](LOS = 0.000))"
703,"(F[0,0](HEMOGLOBIN > 0.000) | F[0,0](lds < 0.000))"
704,"(G[0,0](LOS < 0.000) | G[0,0](TROPONIN_I > 0.000))"
705,"(G[0,0](srr < 0.000) -> G[0,0](Sgy > 0.000))"
706,"(G[0,0](srr = 0.000) -> G[0,0](MET = 0.000))"
707,"(F[0,0](MET != 0.000) | F[0,0](LOS > 0.000))"
708,"(F[0,0](y = 0.000) -> tte > 0.000)"
709,"(G[0,0](AF > 0.000) -> F[0,0](tte != 0.000))"
710,"(G[0,0](ALBUMIN < 0.000) & F[0,0](edrk < 0.000))"
711,"(F[0,0](y = 0.000) -> F[0,0](LOS > 0.000))"
712,"(G[0,0](srr = 0.000) -> MAGNESIUM = 0.000)"
713,"(F[0,0](LACTIC_ACID > 0.000) & Mort != 0.000)"
714,"(F[0,0](n_evts < 0.000) -> F[0,0](tte != 0.000))"
715,"(G[0,0](LACTIC_ACID > 0.000) | GLUCOSE != 0.000)"
716,"(G[0,0](PROTIME_INR < 0.000) | s24_edrk > 0.000)"
717,"(G[0,0](ALBUMIN < 0.000) & G[0,0](HEMOGLOBIN != 0.000))"
718,(s2_edrk < 0.000 -> LOS > 0.000)
719,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 -> MAGNESIUM = 0.000)
720,"(G[0,0](srr = 0.000) -> G[0,0](y < 0.000))"
721,"(G[0,0](n_evts != 0.000) -> G[0,0](MET = 0.000))"
722,"(F[0,0](n_evts < 0.000) -> G[0,0](y < 0.000))"
723,"(G[0,0](HEMOGLOBIN = 0.000) | GLUCOSE != 0.000)"
724,"(F[0,0](LACTIC_ACID > 0.000) & G[0,0](LOS > 0.000))"
725,"F[0,0](Mort > 0.000)"
726,"(F[0,0](LOS > 0.000) | F[0,0](LOS > 0.000))"
727,"(G[0,0](edrk = 0.000) & F[0,0](LOS < 0.000))"
728,(s8_hr != 0.000 -> LOS > 0.000)
729,"(F[0,0](cosen = 0.000) | F[0,0](LOS > 0.000))"
730,"(F[0,0](death < 0.000) | G[0,0](LOS > 0.000))"
731,(MET = 0.000 | death < 0.000)
732,"(ALBUMIN > 0.000 -> F[0,0](dfa < 0.000))"
733,"(G[0,0](LOS > 0.000) & Mort != 0.000)"
734,(O2_Flow > 0.000 | death < 0.000)
735,"(F[0,0](LOS > 0.000) -> F[0,0](ALBUMIN = 0.000))"
736,"(O2_Flow > 0.000 | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
737,"(F[0,0](MET != 0.000) | G[0,0](af != 0.000))"
738,(ALBUMIN > 0.000 -> tte > 0.000)
739,"(G[0,0](srr < 0.000) -> MAGNESIUM = 0.000)"
740,"(G[0,0](LOS > 0.000) & PARTIAL_THROMBOPLASTIN_TIME > 0.000)"
741,"(G[0,0](n_evts != 0.000) -> tte > 0.000)"
742,"(F[0,0](LACTIC_ACID > 0.000) & G[0,0](LOS = 0.000))"
743,"(F[0,0](cosen = 0.000) | GLUCOSE != 0.000)"
744,"(AF < 0.000 & G[0,0](HEMOGLOBIN != 0.000))"
745,(s8_hr != 0.000 -> tte > 0.000)
746,"(F[0,0](cosen = 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
747,"(G[0,0](LOS > 0.000) | F[0,0](lds < 0.000))"
748,"(G[0,0](srr < 0.000) -> G[0,0](CALCIUM != 0.000))"
749,"(G[0,0](LOS > 0.000) & LACTIC_ACID = 0.000)"
750,"(LOS > 0.000 & G[0,0](LOS > 0.000))"
751,"(F[0,0](HEMOGLOBIN > 0.000) | PHOSPHORUS = 0.000)"
752,"(G[0,0](PROTIME_INR < 0.000) | GLUCOSE != 0.000)"
753,"(F[0,0](SODIUM > 0.000) -> F[0,0](tte != 0.000))"
