,Non Rules
404,"(s24_edrk > 0.000 | F[0,0](Resp != 0.000))"
405,"((ICU_Pt_Days > 0.000) U[0,0] (CREATININE > 0.000))"
406,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | G[0,0](LOS = 0.000))"
407,"((srr > 0.000) U[0,0] (Mort != 0.000))"
408,"(F[0,0](y > 0.000) & F[0,0](LOS = 0.000))"
409,"G[0,0](tte > 0.000)"
410,"((srr > 0.000) U[0,0] (n_evts != 0.000))"
411,"(G[0,0](CREATININE > 0.000) -> F[0,0](PCO2 > 0.000))"
412,"(G[0,0](srr < 0.000) & F[0,0](SODIUM < 0.000))"
413,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts != 0.000))"
414,"(F[0,0](y > 0.000) & n_edrk > 0.000)"
415,"(G[0,0](LOS < 0.000) | F[0,0](Resp != 0.000))"
416,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) | SODIUM < 0.000)"
417,"(G[0,0](CHLORIDE = 0.000) & G[0,0](LOS > 0.000))"
418,"(F[0,0](y > 0.000) & F[0,0](POTASSIUM > 0.000))"
419,"(G[0,0](CO2 > 0.000) | PLATELET_COUNT != 0.000)"
420,"G[0,0](n_evts != 0.000)"
421,"((srr > 0.000) U[0,0] (Resp != 0.000))"
422,"(F[0,0](POTASSIUM < 0.000) | PLATELET_COUNT != 0.000)"
423,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
424,"(G[0,0](CO2 > 0.000) | F[0,0](PROTIME_INR > 0.000))"
425,"(G[0,0](srr < 0.000) & F[0,0](dfa = 0.000))"
426,"(G[0,0](LOS = 0.000) & F[0,0](LOS < 0.000))"
427,"((s2_hr = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
428,"(G[0,0](s2_edrk > 0.000) & n_edrk > 0.000)"
429,"(G[0,0](AF != 0.000) | srr = 0.000)"
430,"(death = 0.000 | G[0,0](LOS = 0.000))"
431,"(G[0,0](direct < 0.000) | AF > 0.000)"
