,Non Rules
1139,"((n_evts < 0.000) U[0,0] (SBP > 0.000))"
1140,"((PROTIME_INR > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
1141,"((HEMOGLOBIN = 0.000) U[0,0] (GLUCOSE < 0.000))"
1142,"((Mort > 0.000) U[0,0] (O2_Flow > 0.000))"
1143,"((O2_Flow > 0.000) U[0,0] (death > 0.000))"
1144,"((ALT_GPT > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1145,"((SBP > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1146,"((O2_Flow = 0.000) U[0,0] (CREATININE > 0.000))"
1147,"((Temp > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1148,"((s24_edrk > 0.000) U[0,0] (n_evts > 0.000))"
1149,"((SBP > 0.000) U[0,0] (tte > 0.000))"
1150,"((MAGNESIUM = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1151,"((OXYGEN_SATURATION = 0.000) U[0,0] (GLUCOSE < 0.000))"
1152,"((s2_edrk > 0.000) U[0,0] (O2_Flow > 0.000))"
1153,"((Resp > 0.000) U[0,0] (y < 0.000))"
1154,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
1155,"((AF > 0.000) U[0,0] (POTASSIUM > 0.000))"
1156,"((tte = 0.000) U[0,0] (ALT_GPT > 0.000))"
1157,"((SODIUM = 0.000) U[0,0] (Sgy < 0.000))"
1158,"((PLATELET_COUNT = 0.000) U[0,0] (Pulse > 0.000))"
1159,"((Pulse > 0.000) U[0,0] (Temp > 0.000))"
1160,"((SpO2 = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1161,"((s2_edrk = 0.000) U[0,0] (MET < 0.000))"
1162,"((Pulse = 0.000) U[0,0] (PCO2 > 0.000))"
1163,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1164,"((OXYGEN_SATURATION = 0.000) U[0,0] (CHLORIDE > 0.000))"
1165,"((OXYGEN_SATURATION > 0.000) U[0,0] (Pulse > 0.000))"
1166,"((HEMOGLOBIN > 0.000) U[0,0] (tte > 0.000))"
1167,"((OXYGEN_SATURATION = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1168,"((MET = 0.000) U[0,0] (Sgy > 0.000))"
1169,"((PCO2 > 0.000) U[0,0] (GLUCOSE = 0.000))"
1170,"((lds = 0.000) U[0,0] (SpO2 > 0.000))"
1171,"((CALCIUM = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1172,"((O2_Flow > 0.000) U[0,0] (POTASSIUM > 0.000))"
1173,"((n_edrk = 0.000) U[0,0] (direct < 0.000))"
1174,"((HEMOGLOBIN = 0.000) U[0,0] (Sgy < 0.000))"
1175,"((PHOSPHORUS = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1176,"((SODIUM = 0.000) U[0,0] (AST_GOT > 0.000))"
1177,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (CO2 > 0.000))"
1178,"((s24_hr = 0.000) U[0,0] (Pulse > 0.000))"
1179,"((edrk = 0.000) U[0,0] (Temp > 0.000))"
1180,"((Mort < 0.000) U[0,0] (MAGNESIUM > 0.000))"
1181,"((srr = 0.000) U[0,0] (AST_GOT > 0.000))"
1182,"((LOS < 0.000) U[0,0] (Temp > 0.000))"
1183,"((MAGNESIUM > 0.000) U[0,0] (n_evts > 0.000))"
1184,"((MAGNESIUM = 0.000) U[0,0] (n_evts < 0.000))"
1185,"((n_evts > 0.000) U[0,0] (y < 0.000))"
1186,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (CHLORIDE > 0.000))"
1187,"((LACTIC_ACID > 0.000) U[0,0] (death < 0.000))"
1188,"((HEMOGLOBIN > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1189,"((PCO2 = 0.000) U[0,0] (GLUCOSE = 0.000))"
1190,"((hr = 0.000) U[0,0] (CALCIUM > 0.000))"
1191,"((s8_edrk > 0.000) U[0,0] (death > 0.000))"
1192,"((OXYGEN_SATURATION > 0.000) U[0,0] (Temp > 0.000))"
1193,"((Pulse > 0.000) U[0,0] (direct > 0.000))"
1194,"((edrk > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1195,"((ALT_GPT > 0.000) U[0,0] (PCO2 > 0.000))"
1196,"((CREATININE = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1197,"((s8_hr = 0.000) U[0,0] (Resp < 0.000))"
1198,"((OXYGEN_SATURATION > 0.000) U[0,0] (Mort < 0.000))"
1199,"((death > 0.000) U[0,0] (direct > 0.000))"
1200,"((OXYGEN_SATURATION = 0.000) U[0,0] (y > 0.000))"
1201,"((ICU_Pt_Days > 0.000) U[0,0] (AST_GOT > 0.000))"
1202,"((srr > 0.000) U[0,0] (ALBUMIN > 0.000))"
1203,"((PROTIME_INR = 0.000) U[0,0] (Mort > 0.000))"
1204,"((death > 0.000) U[0,0] (O2_Flow > 0.000))"
1205,"((Sgy < 0.000) U[0,0] (direct > 0.000))"
1206,"((ALBUMIN < 0.000) U[0,0] (ALBUMIN > 0.000))"
1207,"((ICU_Pt_Days < 0.000) U[0,0] (tte < 0.000))"
1208,"((Temp < 0.000) U[0,0] (Pulse > 0.000))"
1209,"((lds = 0.000) U[0,0] (MET > 0.000))"
1210,"((Sgy = 0.000) U[0,0] (Resp > 0.000))"
1211,"((PHOSPHORUS = 0.000) U[0,0] (O2_Flow < 0.000))"
1212,"((s8_hr = 0.000) U[0,0] (CO2 > 0.000))"
1213,"((s8_hr = 0.000) U[0,0] (MET > 0.000))"
1214,"((Mort > 0.000) U[0,0] (AST_GOT > 0.000))"
1215,"((LOS = 0.000) U[0,0] (CO2 > 0.000))"
1216,"((s2_edrk = 0.000) U[0,0] (death > 0.000))"
1217,"((y = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1218,"((TOTAL_PROTEIN = 0.000) U[0,0] (Sgy > 0.000))"
1219,"((MET = 0.000) U[0,0] (LOS < 0.000))"
1220,"((n_edrk > 0.000) U[0,0] (direct < 0.000))"
1221,"((Sgy < 0.000) U[0,0] (y < 0.000))"
1222,"((HEMOGLOBIN = 0.000) U[0,0] (Resp < 0.000))"
1223,"((PCO2 = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1224,"((CALCIUM = 0.000) U[0,0] (O2_Flow > 0.000))"
1225,"((CO2 > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1226,"((OXYGEN_SATURATION > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1227,"((GLUCOSE = 0.000) U[0,0] (SBP > 0.000))"
1228,"((srr = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
1229,"((cosen > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1230,"((direct < 0.000) U[0,0] (Resp > 0.000))"
1231,"((ALT_GPT = 0.000) U[0,0] (CALCIUM > 0.000))"
1232,"((TOTAL_PROTEIN > 0.000) U[0,0] (GLUCOSE = 0.000))"
1233,"((Mort > 0.000) U[0,0] (LOS > 0.000))"
1234,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (Sgy > 0.000))"
1235,"((PLATELET_COUNT > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1236,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (Temp > 0.000))"
1237,"((TOTAL_PROTEIN > 0.000) U[0,0] (POTASSIUM > 0.000))"
1238,"((n_edrk = 0.000) U[0,0] (Mort < 0.000))"
1239,"((LOS < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
1240,"((Mort > 0.000) U[0,0] (Sgy > 0.000))"
1241,"((PROTIME_INR > 0.000) U[0,0] (death < 0.000))"
1242,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1243,"((ICU_Pt_Days < 0.000) U[0,0] (AST_GOT > 0.000))"
1244,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1245,"((ALBUMIN < 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
1246,"((AST_GOT > 0.000) U[0,0] (CHLORIDE > 0.000))"
1247,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (n_evts < 0.000))"
1248,"((n_evts = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1249,"((ICU_Pt_Days > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1250,"((PCO2 > 0.000) U[0,0] (death > 0.000))"
1251,"((PLATELET_COUNT = 0.000) U[0,0] (n_evts > 0.000))"
1252,"((CO2 > 0.000) U[0,0] (Mort > 0.000))"
1253,"((y > 0.000) U[0,0] (ALBUMIN > 0.000))"
1254,"((CHLORIDE > 0.000) U[0,0] (O2_Flow < 0.000))"
1255,"((s24_hr > 0.000) U[0,0] (death < 0.000))"
1256,"((MAGNESIUM > 0.000) U[0,0] (Resp > 0.000))"
1257,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (O2_Flow < 0.000))"
1258,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1259,"((TROPONIN_I = 0.000) U[0,0] (GLUCOSE = 0.000))"
1260,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
1261,"((dfa = 0.000) U[0,0] (CHLORIDE > 0.000))"
1262,"((srr = 0.000) U[0,0] (LOS < 0.000))"
1263,"((Sgy = 0.000) U[0,0] (CREATININE > 0.000))"
1264,"((cosen > 0.000) U[0,0] (Sgy < 0.000))"
1265,"((ICU_Pt_Days > 0.000) U[0,0] (MAGNESIUM > 0.000))"
1266,"((direct > 0.000) U[0,0] (Mort > 0.000))"
1267,"((AST_GOT > 0.000) U[0,0] (death > 0.000))"
1268,"((PHOSPHORUS > 0.000) U[0,0] (ALT_GPT > 0.000))"
1269,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (direct < 0.000))"
1270,"((Sgy = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1271,"((Resp > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
1272,"((s8_hr > 0.000) U[0,0] (ALT_GPT > 0.000))"
1273,"((s2_edrk < 0.000) U[0,0] (n_evts > 0.000))"
1274,"((PCO2 > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1275,"((n_evts = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1276,"((TOTAL_PROTEIN = 0.000) U[0,0] (Mort < 0.000))"
1277,"((n_evts < 0.000) U[0,0] (POTASSIUM > 0.000))"
1278,"((y > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1279,"((s2_hr > 0.000) U[0,0] (SpO2 > 0.000))"
1280,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Pulse > 0.000))"
1281,"((TROPONIN_I = 0.000) U[0,0] (LOS < 0.000))"
1282,"((OXYGEN_SATURATION > 0.000) U[0,0] (direct < 0.000))"
1283,"((direct > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1284,"((Pulse > 0.000) U[0,0] (GLUCOSE > 0.000))"
1285,"((hr > 0.000) U[0,0] (tte > 0.000))"
1286,"((CALCIUM = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
1287,"((PROTIME_INR = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1288,"((s8_hr = 0.000) U[0,0] (n_evts < 0.000))"
1289,"((direct < 0.000) U[0,0] (SpO2 > 0.000))"
1290,"((Resp > 0.000) U[0,0] (O2_Flow > 0.000))"
1291,"((s2_edrk < 0.000) U[0,0] (CO2 > 0.000))"
1292,"((y = 0.000) U[0,0] (ALT_GPT > 0.000))"
1293,"((af = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1294,"((OXYGEN_SATURATION > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1295,"((s2_hr > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1296,"((lds > 0.000) U[0,0] (Sgy > 0.000))"
1297,"((n_edrk = 0.000) U[0,0] (Sgy < 0.000))"
1298,"((direct < 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1299,"((PROTIME_INR = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1300,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1301,"((tte = 0.000) U[0,0] (LOS = 0.000))"
1302,"((ALBUMIN < 0.000) U[0,0] (Resp < 0.000))"
1303,"((CREATININE = 0.000) U[0,0] (direct > 0.000))"
1304,"((dfa = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
1305,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1306,"((Pulse = 0.000) U[0,0] (LOS < 0.000))"
1307,"((ALT_GPT > 0.000) U[0,0] (tte < 0.000))"
1308,"((s24_hr = 0.000) U[0,0] (GLUCOSE < 0.000))"
1309,"((Sgy = 0.000) U[0,0] (O2_Flow > 0.000))"
1310,"((CO2 > 0.000) U[0,0] (Temp > 0.000))"
1311,"((OXYGEN_SATURATION > 0.000) U[0,0] (ALT_GPT > 0.000))"
1312,"((AF > 0.000) U[0,0] (Resp > 0.000))"
1313,"((tte > 0.000) U[0,0] (Sgy > 0.000))"
1314,"((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow < 0.000))"
1315,"((edrk = 0.000) U[0,0] (death < 0.000))"
1316,"((s8_edrk = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1317,"((death > 0.000) U[0,0] (GLUCOSE > 0.000))"
1318,"((dfa > 0.000) U[0,0] (MAGNESIUM > 0.000))"
1319,"((O2_Flow > 0.000) U[0,0] (Pulse > 0.000))"
1320,"((s2_edrk > 0.000) U[0,0] (SpO2 > 0.000))"
1321,"((O2_Flow = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
1322,"((ICU_Pt_Days < 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1323,"((tte = 0.000) U[0,0] (LOS < 0.000))"
1324,"((CO2 = 0.000) U[0,0] (MET < 0.000))"
1325,"((PCO2 = 0.000) U[0,0] (SBP > 0.000))"
1326,"((ALBUMIN = 0.000) U[0,0] (y > 0.000))"
1327,"((dfa > 0.000) U[0,0] (ALBUMIN > 0.000))"
1328,"((Temp > 0.000) U[0,0] (y < 0.000))"
1329,"((Sgy < 0.000) U[0,0] (MAGNESIUM > 0.000))"
1330,"((CO2 > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1331,"((Temp > 0.000) U[0,0] (LOS > 0.000))"
1332,"((POTASSIUM = 0.000) U[0,0] (ALT_GPT > 0.000))"
1333,"((s8_edrk = 0.000) U[0,0] (MET < 0.000))"
1334,"((CO2 = 0.000) U[0,0] (CHLORIDE > 0.000))"
1335,"((Mort > 0.000) U[0,0] (death > 0.000))"
1336,"((CHLORIDE = 0.000) U[0,0] (O2_Flow < 0.000))"
1337,"((PCO2 > 0.000) U[0,0] (ALT_GPT > 0.000))"
1338,"((AST_GOT = 0.000) U[0,0] (death < 0.000))"
1339,"((n_evts = 0.000) U[0,0] (AST_GOT > 0.000))"
1340,"((s8_edrk > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1341,"((Pulse < 0.000) U[0,0] (MET < 0.000))"
1342,"((tte > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1343,"((PROTIME_INR > 0.000) U[0,0] (CHLORIDE > 0.000))"
1344,"((Sgy > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1345,"((SpO2 < 0.000) U[0,0] (GLUCOSE < 0.000))"
1346,"((CREATININE > 0.000) U[0,0] (tte > 0.000))"
1347,"((O2_Flow > 0.000) U[0,0] (tte > 0.000))"
1348,"((MET < 0.000) U[0,0] (SBP > 0.000))"
1349,"((Pulse < 0.000) U[0,0] (CO2 > 0.000))"
1350,"((dfa > 0.000) U[0,0] (direct < 0.000))"
1351,"((SODIUM = 0.000) U[0,0] (PCO2 > 0.000))"
1352,"((CO2 > 0.000) U[0,0] (GLUCOSE < 0.000))"
1353,"((MET < 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1354,"((tte > 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
1355,"((Mort = 0.000) U[0,0] (Resp > 0.000))"
1356,"((CHLORIDE = 0.000) U[0,0] (Pulse > 0.000))"
1357,"((HEMOGLOBIN = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
1358,"((s24_edrk > 0.000) U[0,0] (death > 0.000))"
1359,"((MAGNESIUM = 0.000) U[0,0] (O2_Flow < 0.000))"
1360,"((PROTIME_INR = 0.000) U[0,0] (Temp > 0.000))"
1361,"((TOTAL_PROTEIN = 0.000) U[0,0] (y < 0.000))"
1362,"((PROTIME_INR > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1363,"((s2_edrk > 0.000) U[0,0] (MAGNESIUM > 0.000))"
1364,"((s24_edrk > 0.000) U[0,0] (GLUCOSE < 0.000))"
1365,"((edrk > 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
1366,"((O2_Flow > 0.000) U[0,0] (GLUCOSE < 0.000))"
1367,"((s8_hr > 0.000) U[0,0] (MET > 0.000))"
1368,"((PHOSPHORUS = 0.000) U[0,0] (LOS > 0.000))"
1369,"((y = 0.000) U[0,0] (LOS < 0.000))"
1370,"((AF > 0.000) U[0,0] (GLUCOSE > 0.000))"
1371,"((ALBUMIN = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
1372,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (Pulse > 0.000))"
1373,"((MAGNESIUM > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1374,"((Mort = 0.000) U[0,0] (O2_Flow > 0.000))"
1375,"((CALCIUM = 0.000) U[0,0] (CALCIUM > 0.000))"
1376,"((direct < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1377,"((OXYGEN_SATURATION > 0.000) U[0,0] (GLUCOSE > 0.000))"
1378,"((MET < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1379,"((CREATININE = 0.000) U[0,0] (y > 0.000))"
1380,"((TOTAL_PROTEIN = 0.000) U[0,0] (CHLORIDE > 0.000))"
1381,"((direct > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1382,"((s2_edrk > 0.000) U[0,0] (POTASSIUM > 0.000))"
1383,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1384,"((cosen > 0.000) U[0,0] (CO2 > 0.000))"
1385,"((direct > 0.000) U[0,0] (O2_Flow < 0.000))"
1386,"((TROPONIN_I > 0.000) U[0,0] (Resp < 0.000))"
1387,"((Pulse < 0.000) U[0,0] (tte > 0.000))"
1388,"((PROTIME_INR > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
1389,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1390,"((TROPONIN_I = 0.000) U[0,0] (O2_Flow < 0.000))"
1391,"((POTASSIUM > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1392,"((dfa = 0.000) U[0,0] (CO2 > 0.000))"
1393,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (SpO2 > 0.000))"
1394,"((Temp < 0.000) U[0,0] (death < 0.000))"
1395,"((s8_edrk = 0.000) U[0,0] (n_evts > 0.000))"
1396,"((PHOSPHORUS = 0.000) U[0,0] (MET < 0.000))"
1397,"((OXYGEN_SATURATION = 0.000) U[0,0] (MAGNESIUM > 0.000))"
1398,"((s2_edrk = 0.000) U[0,0] (LOS < 0.000))"
1399,"((y < 0.000) U[0,0] (POTASSIUM > 0.000))"
1400,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))"
1401,"((PCO2 = 0.000) U[0,0] (Mort < 0.000))"
1402,"((O2_Flow > 0.000) U[0,0] (MET < 0.000))"
1403,"((LOS < 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1404,"((s24_edrk = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1405,"((s2_hr > 0.000) U[0,0] (LOS > 0.000))"
1406,"((MET > 0.000) U[0,0] (MET < 0.000))"
1407,"((s8_hr = 0.000) U[0,0] (LOS < 0.000))"
1408,"((Mort < 0.000) U[0,0] (SpO2 > 0.000))"
1409,"((GLUCOSE = 0.000) U[0,0] (Resp < 0.000))"
1410,"((s2_hr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1411,"((CALCIUM = 0.000) U[0,0] (tte > 0.000))"
1412,"((CO2 = 0.000) U[0,0] (Pulse > 0.000))"
1413,"((tte > 0.000) U[0,0] (Sgy < 0.000))"
1414,"((MET < 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1415,"((y < 0.000) U[0,0] (MET > 0.000))"
1416,"((dfa = 0.000) U[0,0] (direct > 0.000))"
1417,"((death = 0.000) U[0,0] (n_evts < 0.000))"
1418,"((n_edrk > 0.000) U[0,0] (AST_GOT > 0.000))"
1419,"((hr = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1420,"((LACTIC_ACID = 0.000) U[0,0] (AST_GOT > 0.000))"
1421,"((MAGNESIUM = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1422,"((cosen = 0.000) U[0,0] (LOS < 0.000))"
1423,"((AF = 0.000) U[0,0] (MET > 0.000))"
1424,"((LACTIC_ACID > 0.000) U[0,0] (AST_GOT > 0.000))"
1425,"((TOTAL_PROTEIN > 0.000) U[0,0] (n_evts > 0.000))"
1426,"((s2_hr > 0.000) U[0,0] (CALCIUM > 0.000))"
1427,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (direct < 0.000))"
1428,"((PCO2 = 0.000) U[0,0] (y < 0.000))"
1429,"((CHLORIDE = 0.000) U[0,0] (GLUCOSE = 0.000))"
1430,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (CALCIUM > 0.000))"
1431,"((death > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1432,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (Sgy < 0.000))"
1433,"((TOTAL_PROTEIN = 0.000) U[0,0] (MET < 0.000))"
1434,"((edrk > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1435,"((SpO2 = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1436,"((SpO2 < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1437,"((POTASSIUM = 0.000) U[0,0] (GLUCOSE < 0.000))"
1438,"((PROTIME_INR = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1439,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1440,"((af = 0.000) U[0,0] (CHLORIDE > 0.000))"
1441,"((ALT_GPT = 0.000) U[0,0] (Mort < 0.000))"
1442,"((ALBUMIN = 0.000) U[0,0] (n_evts < 0.000))"
1443,"((PHOSPHORUS > 0.000) U[0,0] (MAGNESIUM > 0.000))"
1444,"((CREATININE = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1445,"((ALT_GPT > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1446,"((ALT_GPT > 0.000) U[0,0] (SBP > 0.000))"
1447,"((ICU_Pt_Days > 0.000) U[0,0] (GLUCOSE = 0.000))"
1448,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (tte > 0.000))"
1449,"((tte > 0.000) U[0,0] (GLUCOSE = 0.000))"
1450,"((ALBUMIN < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1451,"((s2_hr = 0.000) U[0,0] (GLUCOSE < 0.000))"
1452,"((LOS = 0.000) U[0,0] (MET < 0.000))"
1453,"((s24_hr > 0.000) U[0,0] (AST_GOT > 0.000))"
1454,"((s2_hr > 0.000) U[0,0] (death > 0.000))"
1455,"((Pulse < 0.000) U[0,0] (SpO2 > 0.000))"
1456,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (CREATININE > 0.000))"
1457,"((SBP > 0.000) U[0,0] (LOS < 0.000))"
1458,"((Pulse = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
1459,"((af = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
1460,"((edrk > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1461,"((SpO2 = 0.000) U[0,0] (n_evts > 0.000))"
1462,"((tte < 0.000) U[0,0] (MAGNESIUM > 0.000))"
1463,"((PROTIME_INR > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1464,"((CALCIUM = 0.000) U[0,0] (n_evts < 0.000))"
1465,"((O2_Flow = 0.000) U[0,0] (MAGNESIUM > 0.000))"
1466,"((s24_hr > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1467,"((srr = 0.000) U[0,0] (n_evts < 0.000))"
1468,"((af > 0.000) U[0,0] (y < 0.000))"
1469,"((Sgy = 0.000) U[0,0] (SpO2 > 0.000))"
1470,"((HEMOGLOBIN > 0.000) U[0,0] (GLUCOSE < 0.000))"
1471,"((cosen = 0.000) U[0,0] (LOS = 0.000))"
1472,"((AST_GOT > 0.000) U[0,0] (Mort < 0.000))"
1473,"((CALCIUM = 0.000) U[0,0] (death > 0.000))"
1474,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))"
1475,"((HEMOGLOBIN = 0.000) U[0,0] (Mort > 0.000))"
1476,"((O2_Flow < 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
1477,"((HEMOGLOBIN > 0.000) U[0,0] (CREATININE > 0.000))"
1478,"((death < 0.000) U[0,0] (Sgy > 0.000))"
1479,"((direct < 0.000) U[0,0] (Sgy < 0.000))"
1480,"((SpO2 > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
1481,"((HEMOGLOBIN = 0.000) U[0,0] (LOS < 0.000))"
1482,"((CALCIUM > 0.000) U[0,0] (Resp > 0.000))"
1483,"((LOS > 0.000) U[0,0] (Temp > 0.000))"
1484,"((Temp = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
1485,"((death > 0.000) U[0,0] (n_evts < 0.000))"
1486,"((O2_Flow > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
1487,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1488,"((s8_edrk = 0.000) U[0,0] (ALBUMIN > 0.000))"
1489,"((PLATELET_COUNT > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
1490,"((CALCIUM = 0.000) U[0,0] (n_evts > 0.000))"
1491,"((tte > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
1492,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (PCO2 > 0.000))"
1493,"((Temp < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1494,"((ICU_Pt_Days < 0.000) U[0,0] (CREATININE > 0.000))"
1495,"((Mort > 0.000) U[0,0] (CHLORIDE > 0.000))"
1496,"((s24_hr = 0.000) U[0,0] (Temp > 0.000))"
1497,"((SODIUM = 0.000) U[0,0] (SBP > 0.000))"
1498,"((CALCIUM = 0.000) U[0,0] (LOS > 0.000))"
1499,"((death > 0.000) U[0,0] (Sgy > 0.000))"
1500,"((PHOSPHORUS = 0.000) U[0,0] (death < 0.000))"
