,Non Rules
383,"(G[0,0](s24_hr < 0.000) -> G[0,0](ALBUMIN = 0.000))"
384,(Mort > 0.000 -> AST_GOT = 0.000)
385,LOS < 0.000
386,"(G[0,0](dfa != 0.000) & G[0,0](s8_edrk > 0.000))"
387,"(F[0,0](s8_edrk > 0.000) -> O2_Flow > 0.000)"
388,"(Sgy < 0.000 -> F[0,0](LOS = 0.000))"
389,"F[0,0](LOS != 0.000)"
390,(LOS > 0.000 & direct = 0.000)
391,"(G[0,0](dfa != 0.000) & F[0,0](MAGNESIUM < 0.000))"
392,"(direct != 0.000 | F[0,0](s2_edrk != 0.000))"
393,(HEMOGLOBIN > 0.000 & direct = 0.000)
394,"(Mort > 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
395,"(F[0,0](LACTIC_ACID != 0.000) & PCO2 < 0.000)"
396,(ICU_Pt_Days != 0.000 -> O2_Flow > 0.000)
397,"(F[0,0](CO2 > 0.000) | F[0,0](direct > 0.000))"
398,"(G[0,0](s24_hr < 0.000) -> dfa != 0.000)"
399,"(death > 0.000 | G[0,0](OXYGEN_SATURATION > 0.000))"
400,"(F[0,0](SODIUM = 0.000) -> G[0,0](Resp < 0.000))"
401,"(G[0,0](Resp != 0.000) | G[0,0](s24_hr != 0.000))"
402,"(HEMOGLOBIN > 0.000 & G[0,0](s2_edrk != 0.000))"
403,"(Sgy < 0.000 -> F[0,0](LACTIC_ACID = 0.000))"
404,"(F[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
405,"(G[0,0](CALCIUM = 0.000) & G[0,0](LOS > 0.000))"
406,"(F[0,0](ALT_GPT != 0.000) -> G[0,0](MET != 0.000))"
407,ICU_Pt_Days < 0.000
408,"((ICU_Pt_Days < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
409,"F[0,0](ICU_Pt_Days < 0.000)"
410,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](LOS = 0.000))"
411,n_evts < 0.000
412,"(F[0,0](CREATININE != 0.000) | GLUCOSE != 0.000)"
413,"((ICU_Pt_Days < 0.000) U[0,0] (s24_hr > 0.000))"
414,"(F[0,0](PLATELET_COUNT = 0.000) & GLUCOSE != 0.000)"
415,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](death < 0.000))"
416,"(G[0,0](LOS > 0.000) | TOTAL_BILIRUBIN = 0.000)"
417,"(G[0,0](CALCIUM = 0.000) & LOS < 0.000)"
418,(O2_Flow = 0.000 | LOS > 0.000)
419,"(F[0,0](Pulse = 0.000) | G[0,0](s24_hr != 0.000))"
420,"(G[0,0](LOS < 0.000) | G[0,0](LOS > 0.000))"
421,"(LOS > 0.000 | G[0,0](OXYGEN_SATURATION > 0.000))"
422,"(G[0,0](CALCIUM = 0.000) & direct = 0.000)"
423,"(G[0,0](LOS > 0.000) & GLUCOSE != 0.000)"
424,"(G[0,0](ICU_Pt_Days > 0.000) | TOTAL_BILIRUBIN > 0.000)"
425,"(GLUCOSE = 0.000 -> F[0,0](LACTIC_ACID = 0.000))"
426,"(F[0,0](SODIUM = 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
427,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | TOTAL_BILIRUBIN > 0.000)"
428,(O2_Flow = 0.000 | TOTAL_BILIRUBIN > 0.000)
429,(ICU_Pt_Days != 0.000 -> dfa < 0.000)
430,"(G[0,0](CALCIUM = 0.000) & GLUCOSE != 0.000)"
431,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | GLUCOSE != 0.000)"
432,"(G[0,0](af < 0.000) & LOS < 0.000)"
433,"(G[0,0](ICU_Pt_Days > 0.000) | GLUCOSE != 0.000)"
434,"(F[0,0](ALT_GPT != 0.000) -> LOS != 0.000)"
435,(Mort > 0.000 -> dfa < 0.000)
436,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](s2_edrk != 0.000))"
437,"(G[0,0](CALCIUM = 0.000) & G[0,0](PHOSPHORUS = 0.000))"
438,"(death != 0.000 & F[0,0](MAGNESIUM < 0.000))"
439,(AST_GOT < 0.000 | TOTAL_BILIRUBIN = 0.000)
440,"(GLUCOSE = 0.000 -> F[0,0](LOS = 0.000))"
441,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | TOTAL_BILIRUBIN = 0.000)"
442,"(G[0,0](LOS > 0.000) -> G[0,0](LOS > 0.000))"
443,"(F[0,0](s8_edrk > 0.000) -> dfa < 0.000)"
444,"(F[0,0](LOS > 0.000) & GLUCOSE != 0.000)"
445,"(G[0,0](y = 0.000) -> G[0,0](LOS > 0.000))"
446,"(LOS > 0.000 -> F[0,0](PROTIME_INR > 0.000))"
447,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](s8_edrk = 0.000))"
448,(direct != 0.000 | LOS > 0.000)
449,"(G[0,0](LOS > 0.000) | F[0,0](s2_edrk != 0.000))"
450,"(F[0,0](CREATININE != 0.000) | LOS > 0.000)"
451,"(G[0,0](MET > 0.000) -> dfa != 0.000)"
452,"(LOS > 0.000 -> F[0,0](LOS = 0.000))"
453,"((LOS < 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
454,"G[0,0](O2_Flow > 0.000)"
455,"G[0,0](Mort = 0.000)"
456,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](LOS > 0.000))"
457,"(G[0,0](s24_edrk < 0.000) | F[0,0](Mort < 0.000))"
458,"(F[0,0](s8_edrk > 0.000) -> F[0,0](PROTIME_INR > 0.000))"
459,"(ICU_Pt_Days = 0.000 & F[0,0](LOS < 0.000))"
460,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & Sgy > 0.000)"
461,"(F[0,0](LACTIC_ACID != 0.000) & direct = 0.000)"
462,"G[0,0](LOS < 0.000)"
463,CHLORIDE != 0.000
464,"(G[0,0](LOS < 0.000) | G[0,0](s24_hr != 0.000))"
465,"(F[0,0](af < 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
466,"(F[0,0](CO2 > 0.000) | PROTIME_INR < 0.000)"
467,"(death > 0.000 | F[0,0](s2_edrk != 0.000))"
468,"(F[0,0](s8_edrk > 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
469,"(G[0,0](s24_edrk < 0.000) | G[0,0](Sgy < 0.000))"
470,"(G[0,0](POTASSIUM > 0.000) & F[0,0](LOS = 0.000))"
471,"(ICU_Pt_Days != 0.000 -> G[0,0](ALBUMIN = 0.000))"
472,"(G[0,0](SODIUM != 0.000) -> LOS > 0.000)"
473,"(G[0,0](Resp != 0.000) | F[0,0](s2_edrk != 0.000))"
474,(GLUCOSE = 0.000 -> LOS != 0.000)
475,"(G[0,0](ICU_Pt_Days > 0.000) | G[0,0](Sgy < 0.000))"
476,"(G[0,0](af < 0.000) & F[0,0](LOS < 0.000))"
477,(TROPONIN_I < 0.000 & PCO2 < 0.000)
478,"(F[0,0](CREATININE != 0.000) | G[0,0](s8_edrk = 0.000))"
479,"(F[0,0](ALT_GPT != 0.000) -> F[0,0](PROTIME_INR > 0.000))"
480,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](tte = 0.000))"
481,"(G[0,0](PROTIME_INR = 0.000) | TOTAL_BILIRUBIN = 0.000)"
482,"(O2_Flow = 0.000 | G[0,0](Sgy < 0.000))"
483,"(G[0,0](LOS < 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
484,(direct != 0.000 | PROTIME_INR < 0.000)
485,"(F[0,0](LOS > 0.000) & G[0,0](LOS != 0.000))"
486,"(G[0,0](POTASSIUM > 0.000) & direct = 0.000)"
487,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](n_edrk > 0.000))"
488,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](Sgy < 0.000))"
489,"(F[0,0](ALT_GPT != 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
490,"(G[0,0](LOS > 0.000) -> O2_Flow > 0.000)"
491,"(F[0,0](LOS > 0.000) -> G[0,0](MET != 0.000))"
492,"F[0,0](PHOSPHORUS > 0.000)"
493,"(Sgy < 0.000 -> G[0,0](Resp < 0.000))"
494,"(F[0,0](s8_edrk > 0.000) -> AST_GOT = 0.000)"
495,"(G[0,0](s24_hr < 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
496,"(G[0,0](y = 0.000) -> dfa != 0.000)"
497,"(AST_GOT < 0.000 | F[0,0](Mort < 0.000))"
498,"(G[0,0](PROTIME_INR = 0.000) | F[0,0](direct > 0.000))"
499,"(G[0,0](ICU_Pt_Days > 0.000) | F[0,0](LOS > 0.000))"
500,"(LOS > 0.000 -> G[0,0](ALBUMIN = 0.000))"
501,"(LOS > 0.000 & G[0,0](s8_edrk > 0.000))"
502,"(F[0,0](SODIUM > 0.000) & F[0,0](SBP != 0.000))"
503,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](death < 0.000))"
504,Mort = 0.000
505,"(F[0,0](SODIUM = 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
506,"(G[0,0](SODIUM != 0.000) -> LOS != 0.000)"
507,"(LOS > 0.000 -> G[0,0](LOS > 0.000))"
508,Mort > 0.000
509,"(GLUCOSE = 0.000 -> G[0,0](Resp < 0.000))"
510,"(G[0,0](POTASSIUM > 0.000) & F[0,0](tte = 0.000))"
511,"(F[0,0](af < 0.000) -> G[0,0](ALBUMIN = 0.000))"
512,"(Mort > 0.000 -> F[0,0](HEMOGLOBIN < 0.000))"
513,"(HEMOGLOBIN > 0.000 & F[0,0](LOS < 0.000))"
514,"(G[0,0](PROTIME_INR = 0.000) | LOS > 0.000)"
515,"(G[0,0](POTASSIUM > 0.000) & GLUCOSE != 0.000)"
516,"(TROPONIN_I < 0.000 & F[0,0](tte = 0.000))"
517,"(F[0,0](LOS > 0.000) -> F[0,0](LOS = 0.000))"
518,"(F[0,0](LOS > 0.000) & PCO2 < 0.000)"
519,"(F[0,0](LOS > 0.000) & G[0,0](LOS > 0.000))"
520,"(F[0,0](ALT_GPT != 0.000) -> dfa != 0.000)"
521,"(G[0,0](af < 0.000) & G[0,0](death < 0.000))"
522,"(G[0,0](LOS > 0.000) & F[0,0](MAGNESIUM < 0.000))"
523,"(F[0,0](LOS > 0.000) & F[0,0](MAGNESIUM < 0.000))"
524,"(ICU_Pt_Days != 0.000 -> G[0,0](Resp < 0.000))"
525,"(Sgy < 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
526,(ICU_Pt_Days != 0.000 -> LOS > 0.000)
527,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
528,"(G[0,0](dfa != 0.000) & F[0,0](n_edrk > 0.000))"
529,(Sgy < 0.000 -> AST_GOT = 0.000)
530,"(G[0,0](dfa != 0.000) & F[0,0](LOS < 0.000))"
531,"(F[0,0](LOS > 0.000) -> G[0,0](Resp < 0.000))"
532,"(G[0,0](MET > 0.000) -> O2_Flow > 0.000)"
533,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](LOS < 0.000))"
534,"((LOS < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
535,"(G[0,0](SODIUM != 0.000) -> G[0,0](ALBUMIN = 0.000))"
536,"(G[0,0](s24_edrk < 0.000) | F[0,0](LOS > 0.000))"
537,"(G[0,0](af < 0.000) & F[0,0](n_edrk > 0.000))"
538,"(Sgy < 0.000 -> F[0,0](HEMOGLOBIN < 0.000))"
539,"(G[0,0](MET > 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
540,"(F[0,0](LOS > 0.000) | GLUCOSE != 0.000)"
541,"(death != 0.000 & G[0,0](LOS > 0.000))"
542,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](SBP != 0.000))"
543,"(G[0,0](PROTIME_INR = 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
544,"(F[0,0](LOS > 0.000) & G[0,0](PHOSPHORUS = 0.000))"
545,"(LOS > 0.000 | F[0,0](Mort < 0.000))"
546,"(G[0,0](LOS > 0.000) & PCO2 < 0.000)"
547,"(G[0,0](af < 0.000) & F[0,0](MAGNESIUM < 0.000))"
548,(Sgy < 0.000 -> O2_Flow > 0.000)
549,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](LOS != 0.000))"
550,"(LOS > 0.000 & G[0,0](death < 0.000))"
551,"(F[0,0](CO2 > 0.000) | GLUCOSE != 0.000)"
552,"(AST_GOT < 0.000 | F[0,0](LOS > 0.000))"
553,"(G[0,0](LOS > 0.000) & G[0,0](s8_edrk > 0.000))"
554,"(LOS > 0.000 & F[0,0](LOS < 0.000))"
555,"(F[0,0](SODIUM = 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
556,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & PCO2 < 0.000)"
557,"(G[0,0](SODIUM != 0.000) -> dfa < 0.000)"
558,"(G[0,0](ICU_Pt_Days > 0.000) | F[0,0](tte = 0.000))"
559,"(O2_Flow = 0.000 | F[0,0](direct > 0.000))"
560,"(G[0,0](af < 0.000) & G[0,0](LOS > 0.000))"
561,"(F[0,0](LOS > 0.000) -> F[0,0](s8_hr != 0.000))"
562,"(F[0,0](LOS > 0.000) | TOTAL_BILIRUBIN > 0.000)"
563,"(AST_GOT < 0.000 | G[0,0](s8_edrk = 0.000))"
564,"(G[0,0](POTASSIUM > 0.000) & Sgy > 0.000)"
565,"(G[0,0](LOS < 0.000) | F[0,0](tte = 0.000))"
566,"(F[0,0](CREATININE != 0.000) | G[0,0](s24_hr != 0.000))"
567,"(G[0,0](s24_hr < 0.000) -> F[0,0](LOS = 0.000))"
568,"(G[0,0](POTASSIUM > 0.000) & G[0,0](PHOSPHORUS = 0.000))"
569,"(LOS > 0.000 -> F[0,0](s8_hr != 0.000))"
570,"(LOS > 0.000 & F[0,0](SBP != 0.000))"
571,"(Mort > 0.000 -> G[0,0](LOS > 0.000))"
572,"(G[0,0](Resp != 0.000) | TOTAL_BILIRUBIN > 0.000)"
573,"(G[0,0](ICU_Pt_Days > 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
574,"(G[0,0](LOS < 0.000) | F[0,0](direct > 0.000))"
575,"(F[0,0](SODIUM = 0.000) -> F[0,0](LOS = 0.000))"
576,"(F[0,0](Pulse = 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
577,"(F[0,0](LOS > 0.000) & G[0,0](s2_edrk != 0.000))"
578,(Sgy < 0.000 -> LOS > 0.000)
579,(ICU_Pt_Days = 0.000 & Sgy > 0.000)
580,"(GLUCOSE = 0.000 -> F[0,0](s8_hr != 0.000))"
581,"(ICU_Pt_Days != 0.000 -> F[0,0](HEMOGLOBIN < 0.000))"
582,ICU_Pt_Days > 0.000
583,(death > 0.000 | TOTAL_BILIRUBIN > 0.000)
584,"(F[0,0](af < 0.000) -> O2_Flow > 0.000)"
585,"(F[0,0](SODIUM = 0.000) -> F[0,0](PROTIME_INR > 0.000))"
586,"(Mort > 0.000 -> F[0,0](LOS = 0.000))"
587,"(direct != 0.000 | G[0,0](s24_hr != 0.000))"
588,"(F[0,0](SODIUM > 0.000) & G[0,0](s2_edrk != 0.000))"
589,"(F[0,0](SODIUM > 0.000) & GLUCOSE != 0.000)"
590,(LOS > 0.000 & GLUCOSE != 0.000)
591,(HEMOGLOBIN > 0.000 & PCO2 < 0.000)
592,"(GLUCOSE = 0.000 -> G[0,0](LOS > 0.000))"
593,(death != 0.000 & direct = 0.000)
594,"G[0,0](ICU_Pt_Days < 0.000)"
595,"(G[0,0](LOS > 0.000) | F[0,0](tte = 0.000))"
596,"((LOS > 0.000) U[0,0] (s24_hr > 0.000))"
597,"(G[0,0](dfa != 0.000) & G[0,0](LOS != 0.000))"
598,"(G[0,0](PROTIME_INR = 0.000) | GLUCOSE != 0.000)"
599,"(G[0,0](Resp != 0.000) | F[0,0](LOS > 0.000))"
600,"(LOS > 0.000 | G[0,0](LOS > 0.000))"
601,"(F[0,0](LOS > 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
602,"(G[0,0](LOS > 0.000) -> F[0,0](PROTIME_INR > 0.000))"
603,"(Sgy < 0.000 -> F[0,0](PROTIME_INR > 0.000))"
604,"((LOS > 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
605,"(death != 0.000 & F[0,0](SBP != 0.000))"
606,(Mort > 0.000 -> LOS > 0.000)
607,"(G[0,0](af < 0.000) & Sgy > 0.000)"
608,(death > 0.000 | TOTAL_BILIRUBIN = 0.000)
609,"G[0,0](dfa != 0.000)"
610,(ICU_Pt_Days != 0.000 -> AST_GOT = 0.000)
611,LOS = 0.000
612,"(F[0,0](af < 0.000) -> LOS != 0.000)"
613,"(death > 0.000 | G[0,0](s8_edrk = 0.000))"
614,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](SBP != 0.000))"
615,"(HEMOGLOBIN > 0.000 & G[0,0](s8_edrk > 0.000))"
616,"(G[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
617,"(AST_GOT < 0.000 | F[0,0](s2_edrk != 0.000))"
618,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](n_edrk > 0.000))"
619,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](LOS > 0.000))"
620,"(direct != 0.000 | G[0,0](s8_edrk = 0.000))"
621,"(F[0,0](Pulse = 0.000) | LOS > 0.000)"
622,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](s8_edrk > 0.000))"
623,"(G[0,0](s24_edrk < 0.000) | TOTAL_BILIRUBIN > 0.000)"
624,"(G[0,0](MET > 0.000) -> G[0,0](LOS > 0.000))"
625,"(G[0,0](dfa != 0.000) & F[0,0](LOS = 0.000))"
626,"(G[0,0](PROTIME_INR = 0.000) | G[0,0](s8_edrk = 0.000))"
627,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & LOS < 0.000)"
628,"(F[0,0](LOS > 0.000) | TOTAL_BILIRUBIN = 0.000)"
629,"(G[0,0](POTASSIUM > 0.000) & F[0,0](MAGNESIUM < 0.000))"
630,"(G[0,0](SODIUM != 0.000) -> F[0,0](PROTIME_INR > 0.000))"
631,"(TROPONIN_I < 0.000 & F[0,0](n_edrk > 0.000))"
632,"(F[0,0](CO2 > 0.000) | G[0,0](LOS > 0.000))"
633,"(death > 0.000 | F[0,0](LOS > 0.000))"
634,"(G[0,0](POTASSIUM > 0.000) & PCO2 < 0.000)"
635,"(F[0,0](CO2 > 0.000) | F[0,0](s2_edrk != 0.000))"
636,"(F[0,0](LOS > 0.000) & LOS < 0.000)"
637,(death != 0.000 & GLUCOSE != 0.000)
638,"(G[0,0](LOS > 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
639,"(F[0,0](s8_edrk > 0.000) -> G[0,0](MET != 0.000))"
640,"(F[0,0](LOS > 0.000) & F[0,0](SBP != 0.000))"
641,"(G[0,0](dfa != 0.000) & G[0,0](LOS > 0.000))"
642,(LOS > 0.000 | TOTAL_BILIRUBIN > 0.000)
643,"((n_evts != 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
644,"(HEMOGLOBIN > 0.000 & G[0,0](PHOSPHORUS = 0.000))"
645,"(G[0,0](MET > 0.000) -> LOS != 0.000)"
646,"(F[0,0](CO2 > 0.000) | G[0,0](s24_hr != 0.000))"
647,"(G[0,0](MET > 0.000) -> G[0,0](MET != 0.000))"
648,"(Sgy < 0.000 -> G[0,0](ALBUMIN = 0.000))"
649,"(G[0,0](CALCIUM = 0.000) & F[0,0](SBP != 0.000))"
650,"(F[0,0](CO2 > 0.000) | F[0,0](Mort < 0.000))"
651,"(G[0,0](s24_edrk < 0.000) | TOTAL_BILIRUBIN = 0.000)"
652,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](MAGNESIUM < 0.000))"
653,(LOS > 0.000 | GLUCOSE != 0.000)
654,"(F[0,0](LOS > 0.000) -> dfa != 0.000)"
655,"(F[0,0](LOS > 0.000) -> AST_GOT = 0.000)"
656,"(ICU_Pt_Days = 0.000 & G[0,0](s8_edrk > 0.000))"
657,"(F[0,0](CO2 > 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
658,"G[0,0](ICU_Pt_Days != 0.000)"
659,"(LOS > 0.000 -> F[0,0](HEMOGLOBIN < 0.000))"
660,"(TROPONIN_I < 0.000 & F[0,0](SBP != 0.000))"
661,(LOS > 0.000 | TOTAL_BILIRUBIN = 0.000)
662,"(F[0,0](LOS > 0.000) | LOS > 0.000)"
663,"(O2_Flow = 0.000 | F[0,0](LOS > 0.000))"
664,"((LOS < 0.000) U[0,0] (s24_hr > 0.000))"
665,"(G[0,0](y = 0.000) -> F[0,0](LOS = 0.000))"
666,"(F[0,0](SODIUM > 0.000) & LOS < 0.000)"
667,"(Mort > 0.000 -> F[0,0](PROTIME_INR > 0.000))"
668,"(F[0,0](PLATELET_COUNT = 0.000) & G[0,0](LOS > 0.000))"
669,"F[0,0](BLOOD_UREA_NITROGEN = 0.000)"
670,"(G[0,0](LOS > 0.000) | F[0,0](LOS > 0.000))"
671,(GLUCOSE = 0.000 -> dfa < 0.000)
672,"G[0,0](ICU_Pt_Days = 0.000)"
673,"(F[0,0](SODIUM > 0.000) & G[0,0](PHOSPHORUS = 0.000))"
674,(ICU_Pt_Days = 0.000 & PCO2 < 0.000)
675,"(F[0,0](PLATELET_COUNT = 0.000) & direct = 0.000)"
676,"(G[0,0](LOS > 0.000) | G[0,0](Sgy < 0.000))"
677,"(F[0,0](LOS > 0.000) | G[0,0](Sgy < 0.000))"
678,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](tte = 0.000))"
679,"(G[0,0](dfa != 0.000) & G[0,0](death < 0.000))"
680,"(F[0,0](s8_edrk > 0.000) -> LOS != 0.000)"
681,"(G[0,0](MET > 0.000) -> AST_GOT = 0.000)"
682,"(F[0,0](LACTIC_ACID != 0.000) & GLUCOSE != 0.000)"
683,"(F[0,0](s8_edrk > 0.000) -> F[0,0](LOS = 0.000))"
684,"(G[0,0](s24_hr < 0.000) -> O2_Flow > 0.000)"
685,"(G[0,0](Resp != 0.000) | TOTAL_BILIRUBIN = 0.000)"
686,"(F[0,0](LOS > 0.000) -> O2_Flow > 0.000)"
687,"(G[0,0](Resp != 0.000) | GLUCOSE != 0.000)"
688,(TROPONIN_I < 0.000 & Sgy > 0.000)
689,"(AST_GOT < 0.000 | G[0,0](LOS > 0.000))"
690,(GLUCOSE = 0.000 -> AST_GOT = 0.000)
691,"(G[0,0](LOS < 0.000) | G[0,0](Sgy < 0.000))"
692,"(F[0,0](SODIUM > 0.000) & G[0,0](death < 0.000))"
693,"(direct != 0.000 | F[0,0](tte = 0.000))"
694,"(death > 0.000 | F[0,0](tte = 0.000))"
695,"(ICU_Pt_Days != 0.000 -> F[0,0](LACTIC_ACID = 0.000))"
696,"(LOS > 0.000 -> G[0,0](Resp < 0.000))"
697,"(F[0,0](ALT_GPT != 0.000) -> G[0,0](LOS > 0.000))"
698,"(ICU_Pt_Days = 0.000 & G[0,0](death < 0.000))"
699,"(G[0,0](s24_hr < 0.000) -> G[0,0](Resp < 0.000))"
700,"(death != 0.000 & G[0,0](LOS != 0.000))"
701,"(G[0,0](LOS > 0.000) & F[0,0](LOS = 0.000))"
702,"(G[0,0](SODIUM != 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
703,"(F[0,0](af < 0.000) -> LOS > 0.000)"
704,"(G[0,0](CALCIUM = 0.000) & G[0,0](LOS != 0.000))"
705,"(F[0,0](s8_edrk > 0.000) -> F[0,0](s8_hr != 0.000))"
706,"(F[0,0](SODIUM > 0.000) & F[0,0](LOS = 0.000))"
707,(Sgy < 0.000 -> dfa < 0.000)
708,"(LOS > 0.000 -> G[0,0](MET != 0.000))"
709,"(G[0,0](af < 0.000) & G[0,0](PHOSPHORUS = 0.000))"
710,"(F[0,0](SODIUM > 0.000) & Sgy > 0.000)"
711,"(G[0,0](Resp != 0.000) | LOS > 0.000)"
712,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (s24_hr > 0.000))"
713,"(F[0,0](CO2 > 0.000) | TOTAL_BILIRUBIN > 0.000)"
714,"(F[0,0](Pulse = 0.000) | TOTAL_BILIRUBIN = 0.000)"
715,"(F[0,0](CREATININE != 0.000) | F[0,0](s2_edrk != 0.000))"
716,"(F[0,0](s8_edrk > 0.000) -> LOS > 0.000)"
717,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](n_edrk > 0.000))"
718,"(G[0,0](POTASSIUM > 0.000) & LOS < 0.000)"
719,"(HEMOGLOBIN > 0.000 & G[0,0](LOS > 0.000))"
720,"(F[0,0](LACTIC_ACID != 0.000) & F[0,0](MAGNESIUM < 0.000))"
721,"F[0,0](Mort > 0.000)"
722,"(F[0,0](LOS > 0.000) | F[0,0](LOS > 0.000))"
723,"(F[0,0](SODIUM > 0.000) & PCO2 < 0.000)"
724,"(G[0,0](s24_hr < 0.000) -> AST_GOT = 0.000)"
725,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](LOS = 0.000))"
726,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & direct = 0.000)"
727,(O2_Flow = 0.000 | PROTIME_INR < 0.000)
728,"(F[0,0](ALT_GPT != 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
729,"(F[0,0](PLATELET_COUNT = 0.000) & G[0,0](PHOSPHORUS = 0.000))"
730,"(HEMOGLOBIN > 0.000 & F[0,0](MAGNESIUM < 0.000))"
731,"(G[0,0](POTASSIUM > 0.000) & F[0,0](SBP != 0.000))"
732,"(F[0,0](CREATININE != 0.000) | F[0,0](direct > 0.000))"
733,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](LOS < 0.000))"
734,"(O2_Flow = 0.000 | F[0,0](tte = 0.000))"
735,"(LOS > 0.000 | F[0,0](s2_edrk != 0.000))"
736,"(F[0,0](CREATININE != 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
737,"(F[0,0](ALT_GPT != 0.000) -> O2_Flow > 0.000)"
738,(GLUCOSE = 0.000 -> dfa != 0.000)
739,"(G[0,0](PROTIME_INR = 0.000) | F[0,0](s2_edrk != 0.000))"
740,"(G[0,0](dfa != 0.000) & GLUCOSE != 0.000)"
741,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](s8_edrk > 0.000))"
742,"(G[0,0](Resp != 0.000) | G[0,0](s8_edrk = 0.000))"
743,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](direct > 0.000))"
744,"(AST_GOT < 0.000 | G[0,0](Sgy < 0.000))"
745,"(F[0,0](ALT_GPT != 0.000) -> F[0,0](LOS = 0.000))"
746,"(LOS > 0.000 & G[0,0](LOS > 0.000))"
747,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](s2_edrk != 0.000))"
748,"(G[0,0](CALCIUM = 0.000) & F[0,0](LOS < 0.000))"
749,"(G[0,0](LOS > 0.000) | PROTIME_INR < 0.000)"
750,"(G[0,0](LOS < 0.000) | TOTAL_BILIRUBIN = 0.000)"
751,"(G[0,0](LOS > 0.000) & G[0,0](death < 0.000))"
752,"(F[0,0](Pulse = 0.000) | PROTIME_INR < 0.000)"
753,"(G[0,0](s24_edrk < 0.000) | F[0,0](direct > 0.000))"
754,(ICU_Pt_Days = 0.000 & LOS < 0.000)
755,"(ICU_Pt_Days = 0.000 & G[0,0](LOS > 0.000))"
756,"(G[0,0](MET > 0.000) -> F[0,0](s8_hr != 0.000))"
