,Non Rules
379,"(G[0,0](GLUCOSE > 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
380,"(LOS > 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
381,"(Mort != 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
382,"(tte = 0.000 | G[0,0](CHLORIDE = 0.000))"
383,"(G[0,0](cosen = 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
384,LOS < 0.000
385,"(LOS = 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
386,"(F[0,0](PHOSPHORUS = 0.000) & af > 0.000)"
387,(s2_edrk > 0.000 & PCO2 < 0.000)
388,"(F[0,0](LOS > 0.000) | G[0,0](CHLORIDE = 0.000))"
389,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (af != 0.000))"
390,"F[0,0](LOS != 0.000)"
391,"(F[0,0](s24_edrk != 0.000) & OXYGEN_SATURATION != 0.000)"
392,"(G[0,0](LOS < 0.000) | s8_edrk = 0.000)"
393,"(G[0,0](lds < 0.000) -> LOS > 0.000)"
394,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> af > 0.000)"
395,"(HEMOGLOBIN = 0.000 -> F[0,0](LOS > 0.000))"
396,"(G[0,0](LOS > 0.000) & F[0,0](SODIUM = 0.000))"
397,"(LOS > 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
398,(Mort != 0.000 -> LOS > 0.000)
399,"(CREATININE > 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
400,"(F[0,0](SpO2 < 0.000) & G[0,0](Resp != 0.000))"
401,"(LOS = 0.000 -> G[0,0](O2_Flow = 0.000))"
402,"(F[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
403,"F[0,0](Mort != 0.000)"
404,(s24_edrk != 0.000 & LOS > 0.000)
405,(LOS > 0.000 -> SBP != 0.000)
406,"(F[0,0](LOS > 0.000) & LOS > 0.000)"
407,"(F[0,0](PHOSPHORUS = 0.000) & F[0,0](LOS > 0.000))"
408,ICU_Pt_Days < 0.000
409,"(F[0,0](LOS < 0.000) | ICU_Pt_Days > 0.000)"
410,"F[0,0](ICU_Pt_Days < 0.000)"
411,"(G[0,0](LOS > 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
412,"(G[0,0](TROPONIN_I > 0.000) | LOS > 0.000)"
413,"(F[0,0](LOS > 0.000) & G[0,0](n_evts > 0.000))"
414,"(G[0,0](death > 0.000) & F[0,0](n_evts > 0.000))"
415,"(F[0,0](s24_edrk = 0.000) -> F[0,0](LOS < 0.000))"
416,"(F[0,0](s24_edrk != 0.000) & AF = 0.000)"
417,"(F[0,0](n_edrk > 0.000) | G[0,0](CHLORIDE = 0.000))"
418,"(F[0,0](s24_edrk = 0.000) -> F[0,0](CREATININE > 0.000))"
419,"(F[0,0](LOS > 0.000) & F[0,0](LOS > 0.000))"
420,"(G[0,0](CO2 = 0.000) & LOS > 0.000)"
421,"(G[0,0](LOS < 0.000) | G[0,0](LOS > 0.000))"
422,"(TROPONIN_I != 0.000 | F[0,0](Pulse = 0.000))"
423,"(G[0,0](LOS < 0.000) | G[0,0](CHLORIDE = 0.000))"
424,"(G[0,0](TROPONIN_I > 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
425,(LOS > 0.000 | CALCIUM < 0.000)
426,(TOTAL_BILIRUBIN > 0.000 | Resp != 0.000)
427,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](death = 0.000))"
428,"(HEMOGLOBIN = 0.000 -> F[0,0](LOS < 0.000))"
429,"(F[0,0](SpO2 < 0.000) & OXYGEN_SATURATION != 0.000)"
430,"(F[0,0](edrk < 0.000) | F[0,0](Pulse = 0.000))"
431,(Mort != 0.000 -> SBP != 0.000)
432,"(G[0,0](ICU_Pt_Days != 0.000) & F[0,0](dfa < 0.000))"
433,"(s24_edrk != 0.000 & G[0,0](AST_GOT = 0.000))"
434,"(TROPONIN_I != 0.000 | F[0,0](Mort != 0.000))"
435,"(F[0,0](n_edrk > 0.000) | F[0,0](Pulse = 0.000))"
436,"(F[0,0](s24_edrk != 0.000) & G[0,0](LOS > 0.000))"
437,"(F[0,0](Sgy > 0.000) -> edrk = 0.000)"
438,"(G[0,0](TROPONIN_I > 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
439,(HEMOGLOBIN = 0.000 -> af > 0.000)
440,"(F[0,0](edrk = 0.000) | Resp != 0.000)"
441,"(TROPONIN_I != 0.000 | G[0,0](PLATELET_COUNT != 0.000))"
442,"(G[0,0](TROPONIN_I > 0.000) | F[0,0](ALBUMIN < 0.000))"
443,(CALCIUM < 0.000 | CALCIUM < 0.000)
444,"(G[0,0](LOS > 0.000) & LOS > 0.000)"
445,"(CREATININE = 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
446,"(F[0,0](LOS > 0.000) | s8_edrk = 0.000)"
447,"(F[0,0](LOS > 0.000) -> F[0,0](LOS < 0.000))"
448,"(CALCIUM < 0.000 | F[0,0](ALBUMIN < 0.000))"
449,"(F[0,0](SpO2 < 0.000) & PCO2 < 0.000)"
450,"(G[0,0](TROPONIN_I > 0.000) | CALCIUM < 0.000)"
451,"(G[0,0](LOS != 0.000) & OXYGEN_SATURATION != 0.000)"
452,"G[0,0](LOS < 0.000)"
453,"(af < 0.000 & F[0,0](LOS > 0.000))"
454,(TOTAL_BILIRUBIN > 0.000 | LOS > 0.000)
455,"(G[0,0](LOS != 0.000) & F[0,0](dfa < 0.000))"
456,"(F[0,0](s24_edrk = 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
457,"(F[0,0](s24_edrk != 0.000) & af > 0.000)"
458,"(F[0,0](s24_edrk != 0.000) & PCO2 < 0.000)"
459,"(F[0,0](LOS > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
460,"(F[0,0](LOS > 0.000) -> af > 0.000)"
461,"(G[0,0](GLUCOSE > 0.000) -> SBP != 0.000)"
462,"(CALCIUM < 0.000 | G[0,0](PLATELET_COUNT < 0.000))"
463,"(G[0,0](LOS < 0.000) | F[0,0](PROTIME_INR > 0.000))"
464,"(tte = 0.000 | F[0,0](Pulse = 0.000))"
465,"(F[0,0](s24_edrk != 0.000) & G[0,0](n_evts > 0.000))"
466,"(LOS > 0.000 -> F[0,0](death = 0.000))"
467,"(G[0,0](lds < 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
468,(CREATININE < 0.000 -> MAGNESIUM < 0.000)
469,"(s2_edrk > 0.000 & G[0,0](Resp != 0.000))"
470,"(F[0,0](Sgy != 0.000) -> F[0,0](LOS > 0.000))"
471,"(F[0,0](Sgy != 0.000) -> G[0,0](death < 0.000))"
472,"(F[0,0](edrk < 0.000) | F[0,0](ALBUMIN < 0.000))"
473,"(G[0,0](death > 0.000) & PCO2 < 0.000)"
474,"(s24_edrk != 0.000 & F[0,0](dfa < 0.000))"
475,"((CHLORIDE > 0.000) U[0,0] (SpO2 = 0.000))"
476,"(G[0,0](death > 0.000) & F[0,0](dfa < 0.000))"
477,"(G[0,0](edrk < 0.000) & G[0,0](AST_GOT = 0.000))"
478,"((CHLORIDE > 0.000) U[0,0] (SpO2 > 0.000))"
479,"(F[0,0](dfa != 0.000) | F[0,0](ALBUMIN < 0.000))"
480,(tte = 0.000 | Resp != 0.000)
481,"(G[0,0](lds < 0.000) -> F[0,0](POTASSIUM != 0.000))"
482,"(G[0,0](AF != 0.000) | Resp != 0.000)"
483,"(G[0,0](cosen = 0.000) -> edrk = 0.000)"
484,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
485,"(F[0,0](Sgy > 0.000) -> G[0,0](O2_Flow = 0.000))"
486,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
487,"(G[0,0](GLUCOSE > 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
488,"(F[0,0](Sgy > 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
489,direct < 0.000
490,"(G[0,0](ICU_Pt_Days != 0.000) & F[0,0](n_evts > 0.000))"
491,"(LOS > 0.000 | F[0,0](Pulse = 0.000))"
492,"(G[0,0](LOS < 0.000) | G[0,0](AST_GOT > 0.000))"
493,"(F[0,0](SpO2 < 0.000) & G[0,0](LOS > 0.000))"
494,"(G[0,0](AF != 0.000) | ICU_Pt_Days > 0.000)"
495,Mort = 0.000
496,"(G[0,0](LOS != 0.000) & G[0,0](Resp != 0.000))"
497,"(HEMOGLOBIN = 0.000 -> F[0,0](POTASSIUM != 0.000))"
498,Mort > 0.000
499,"(LOS > 0.000 -> G[0,0](O2_Flow = 0.000))"
500,"(F[0,0](PHOSPHORUS = 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
501,"(G[0,0](LOS > 0.000) & af > 0.000)"
502,"(F[0,0](PHOSPHORUS = 0.000) & F[0,0](dfa < 0.000))"
503,"(F[0,0](Sgy > 0.000) -> F[0,0](death = 0.000))"
504,(LOS > 0.000 & AF = 0.000)
505,"(F[0,0](n_edrk > 0.000) | G[0,0](AST_GOT > 0.000))"
506,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> F[0,0](POTASSIUM != 0.000))"
507,"(G[0,0](TROPONIN_I > 0.000) | G[0,0](CHLORIDE = 0.000))"
508,"(F[0,0](Sgy != 0.000) -> F[0,0](CREATININE > 0.000))"
509,"(F[0,0](SpO2 < 0.000) & F[0,0](SODIUM = 0.000))"
510,"(G[0,0](cosen = 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
511,"(CREATININE > 0.000 -> F[0,0](death = 0.000))"
512,"(F[0,0](LOS > 0.000) & PCO2 < 0.000)"
513,(s2_edrk > 0.000 & OXYGEN_SATURATION != 0.000)
514,"(F[0,0](LOS > 0.000) & G[0,0](LOS > 0.000))"
515,"(F[0,0](LOS > 0.000) | G[0,0](AST_GOT > 0.000))"
516,"(F[0,0](LOS > 0.000) | ICU_Pt_Days > 0.000)"
517,"(G[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
518,"(tte = 0.000 | G[0,0](AST_GOT > 0.000))"
519,"F[0,0](n_evts > 0.000)"
520,"(LOS = 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
521,"(LOS = 0.000 & G[0,0](n_evts > 0.000))"
522,"(F[0,0](PHOSPHORUS = 0.000) & F[0,0](SODIUM = 0.000))"
523,"(G[0,0](LOS != 0.000) & af > 0.000)"
524,"(F[0,0](Sgy != 0.000) -> SBP != 0.000)"
525,"(G[0,0](TROPONIN_I > 0.000) | ICU_Pt_Days > 0.000)"
526,"(F[0,0](LOS > 0.000) -> F[0,0](LOS > 0.000))"
527,"(G[0,0](ICU_Pt_Days != 0.000) & G[0,0](AST_GOT = 0.000))"
528,"(F[0,0](LOS > 0.000) -> MAGNESIUM < 0.000)"
529,"(CALCIUM < 0.000 | G[0,0](PLATELET_COUNT != 0.000))"
530,"(G[0,0](LOS > 0.000) & PCO2 < 0.000)"
531,"(HEMOGLOBIN = 0.000 -> G[0,0](O2_Flow = 0.000))"
532,"(G[0,0](death > 0.000) & G[0,0](Resp != 0.000))"
533,"(F[0,0](Sgy > 0.000) -> LOS > 0.000)"
534,"(G[0,0](LOS > 0.000) & F[0,0](LOS > 0.000))"
535,(HEMOGLOBIN = 0.000 -> MAGNESIUM < 0.000)
536,"(G[0,0](edrk < 0.000) & PCO2 < 0.000)"
537,(LOS > 0.000 | Resp != 0.000)
538,"(G[0,0](lds < 0.000) -> MAGNESIUM < 0.000)"
539,"(G[0,0](lds < 0.000) -> F[0,0](CREATININE > 0.000))"
540,"(G[0,0](death > 0.000) & F[0,0](LOS > 0.000))"
541,"(LOS > 0.000 | F[0,0](Mort != 0.000))"
542,"(F[0,0](Sgy > 0.000) -> F[0,0](LOS > 0.000))"
543,"(F[0,0](dfa > 0.000) & G[0,0](Resp != 0.000))"
544,"(F[0,0](s24_edrk = 0.000) -> SBP != 0.000)"
545,"(G[0,0](LOS > 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
546,"(G[0,0](AF != 0.000) | LOS > 0.000)"
547,(af < 0.000 & LOS > 0.000)
548,"(F[0,0](Sgy != 0.000) -> F[0,0](POTASSIUM != 0.000))"
549,"(CREATININE > 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
550,"(F[0,0](LOS < 0.000) | G[0,0](LOS > 0.000))"
551,(Mort != 0.000 -> edrk = 0.000)
552,"(s2_edrk > 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
553,"(af < 0.000 & F[0,0](dfa < 0.000))"
554,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> edrk = 0.000)"
555,"(G[0,0](LOS != 0.000) & F[0,0](SODIUM = 0.000))"
556,(TROPONIN_I != 0.000 | CALCIUM < 0.000)
557,"(G[0,0](MET = 0.000) | G[0,0](AST_GOT > 0.000))"
558,"G[0,0](s8_hr = 0.000)"
559,"(F[0,0](dfa != 0.000) | G[0,0](CHLORIDE = 0.000))"
560,ICU_Pt_Days > 0.000
561,"(G[0,0](AF != 0.000) | G[0,0](LOS > 0.000))"
562,"(F[0,0](LOS > 0.000) | F[0,0](Pulse = 0.000))"
563,(af < 0.000 & OXYGEN_SATURATION != 0.000)
564,"(LOS > 0.000 -> G[0,0](death < 0.000))"
565,"(s2_edrk > 0.000 & G[0,0](AST_GOT = 0.000))"
566,"(F[0,0](LOS < 0.000) | F[0,0](PROTIME_INR > 0.000))"
567,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](CREATININE > 0.000))"
568,"(F[0,0](dfa > 0.000) & LOS > 0.000)"
569,"G[0,0](ICU_Pt_Days < 0.000)"
570,(LOS = 0.000 & PCO2 < 0.000)
571,"(F[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
572,"(LOS > 0.000 | G[0,0](LOS > 0.000))"
573,"F[0,0](SpO2 < 0.000)"
574,"(F[0,0](PHOSPHORUS = 0.000) & LOS > 0.000)"
575,"(CREATININE = 0.000 & G[0,0](AST_GOT = 0.000))"
576,"(TROPONIN_I != 0.000 | G[0,0](PLATELET_COUNT < 0.000))"
577,"(F[0,0](LOS > 0.000) -> G[0,0](O2_Flow = 0.000))"
578,"(s2_edrk > 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
579,"(G[0,0](LOS > 0.000) | CALCIUM < 0.000)"
580,(s24_edrk != 0.000 & af > 0.000)
581,"(F[0,0](edrk < 0.000) | LOS > 0.000)"
582,"(F[0,0](Sgy != 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
583,"(F[0,0](Sgy > 0.000) -> SBP != 0.000)"
584,"G[0,0](direct > 0.000)"
585,"(F[0,0](dfa > 0.000) & G[0,0](AST_GOT = 0.000))"
586,LOS = 0.000
587,"(CREATININE < 0.000 -> G[0,0](O2_Flow = 0.000))"
588,"(G[0,0](edrk < 0.000) & G[0,0](Resp != 0.000))"
589,"(G[0,0](edrk < 0.000) & af > 0.000)"
590,"(F[0,0](PHOSPHORUS = 0.000) & G[0,0](Resp != 0.000))"
591,"(G[0,0](lds < 0.000) -> SBP != 0.000)"
592,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> F[0,0](LOS > 0.000))"
593,HEMOGLOBIN > 0.000
594,"(G[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
595,"(F[0,0](Sgy != 0.000) -> LOS > 0.000)"
596,"(G[0,0](MET = 0.000) | F[0,0](Mort != 0.000))"
597,(CREATININE = 0.000 & OXYGEN_SATURATION != 0.000)
598,"(F[0,0](edrk < 0.000) | F[0,0](Mort != 0.000))"
599,"(G[0,0](MET = 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
600,"(G[0,0](cosen = 0.000) -> LOS > 0.000)"
601,"((CHLORIDE > 0.000) U[0,0] (af != 0.000))"
602,"(G[0,0](ICU_Pt_Days != 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
603,(tte = 0.000 | ICU_Pt_Days > 0.000)
604,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](LOS < 0.000))"
605,"(CREATININE < 0.000 -> G[0,0](death < 0.000))"
606,"(F[0,0](SpO2 < 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
607,(TROPONIN_I != 0.000 | LOS > 0.000)
608,"(G[0,0](TROPONIN_I > 0.000) | F[0,0](Pulse = 0.000))"
609,"(af < 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
610,"(G[0,0](death > 0.000) & G[0,0](AST_GOT = 0.000))"
611,"(LOS > 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
612,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> G[0,0](death < 0.000))"
613,"(F[0,0](s24_edrk = 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
614,"(F[0,0](Sgy != 0.000) -> F[0,0](death = 0.000))"
615,"(G[0,0](ICU_Pt_Days != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
616,"(TROPONIN_I != 0.000 | F[0,0](ALBUMIN < 0.000))"
617,"(G[0,0](death > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
618,"(G[0,0](MET = 0.000) | Resp != 0.000)"
619,(CREATININE > 0.000 -> SBP != 0.000)
620,"(LOS = 0.000 -> F[0,0](POTASSIUM != 0.000))"
621,(HEMOGLOBIN = 0.000 -> LOS > 0.000)
622,"((LOS = 0.000) U[0,0] (SpO2 > 0.000))"
623,"(LOS = 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
624,(CREATININE < 0.000 -> LOS > 0.000)
625,(TOTAL_BILIRUBIN > 0.000 | CALCIUM < 0.000)
626,"(G[0,0](LOS > 0.000) | F[0,0](Pulse = 0.000))"
627,"(G[0,0](lds < 0.000) -> edrk = 0.000)"
628,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
629,"(F[0,0](PHOSPHORUS = 0.000) & G[0,0](AST_GOT = 0.000))"
630,(TROPONIN_I != 0.000 | Resp != 0.000)
631,(CREATININE = 0.000 & LOS > 0.000)
632,"((LOS = 0.000) U[0,0] (CALCIUM < 0.000))"
633,"(F[0,0](s24_edrk = 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
634,"(G[0,0](ICU_Pt_Days != 0.000) & G[0,0](Resp != 0.000))"
635,"(G[0,0](AF != 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
636,"(G[0,0](TROPONIN_I > 0.000) | Resp != 0.000)"
637,"(F[0,0](dfa != 0.000) | F[0,0](Pulse = 0.000))"
638,"(F[0,0](Sgy > 0.000) -> G[0,0](death < 0.000))"
639,"(G[0,0](cosen = 0.000) -> SBP != 0.000)"
640,"G[0,0](ICU_Pt_Days != 0.000)"
641,"(F[0,0](SpO2 < 0.000) & G[0,0](n_evts > 0.000))"
642,(LOS > 0.000 | s8_edrk = 0.000)
643,"(HEMOGLOBIN = 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
644,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> MAGNESIUM < 0.000)"
645,"(F[0,0](Sgy > 0.000) -> af > 0.000)"
646,"(LOS > 0.000 -> F[0,0](LOS > 0.000))"
647,"(Mort != 0.000 -> F[0,0](LOS < 0.000))"
648,"((PCO2 = 0.000) U[0,0] (CALCIUM < 0.000))"
649,"(G[0,0](ICU_Pt_Days != 0.000) & LOS > 0.000)"
650,"(F[0,0](LOS > 0.000) | LOS > 0.000)"
651,"(CREATININE = 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
652,"(F[0,0](LOS > 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
653,"(CREATININE = 0.000 & G[0,0](LOS > 0.000))"
654,"G[0,0](n_evts < 0.000)"
655,"(CALCIUM < 0.000 | F[0,0](Pulse = 0.000))"
656,"G[0,0](ICU_Pt_Days = 0.000)"
657,"(G[0,0](lds < 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
658,"(LOS > 0.000 | F[0,0](PROTIME_INR > 0.000))"
659,"(G[0,0](CO2 = 0.000) & G[0,0](Resp != 0.000))"
660,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> G[0,0](O2_Flow = 0.000))"
661,"(F[0,0](PHOSPHORUS = 0.000) & G[0,0](n_evts > 0.000))"
662,"(G[0,0](LOS > 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
663,"(G[0,0](MET = 0.000) | F[0,0](Pulse = 0.000))"
664,"(CREATININE < 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
665,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](POTASSIUM != 0.000))"
666,"(LOS > 0.000 | G[0,0](PLATELET_COUNT != 0.000))"
667,"(TOTAL_BILIRUBIN > 0.000 | G[0,0](CHLORIDE = 0.000))"
668,"(F[0,0](s24_edrk = 0.000) -> F[0,0](death = 0.000))"
669,"(G[0,0](lds < 0.000) -> F[0,0](LOS > 0.000))"
670,"(LOS = 0.000 & G[0,0](AST_GOT = 0.000))"
671,(CALCIUM < 0.000 | Resp != 0.000)
672,"(G[0,0](cosen = 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
673,(CALCIUM < 0.000 | s8_edrk = 0.000)
674,"(LOS > 0.000 & G[0,0](Resp != 0.000))"
675,"(F[0,0](LOS > 0.000) | F[0,0](Mort != 0.000))"
676,"(G[0,0](AF != 0.000) | G[0,0](CHLORIDE = 0.000))"
677,"(TOTAL_BILIRUBIN > 0.000 | F[0,0](ALBUMIN < 0.000))"
678,"(G[0,0](GLUCOSE > 0.000) -> MAGNESIUM < 0.000)"
679,(CREATININE > 0.000 -> LOS > 0.000)
680,"(CREATININE < 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
681,"(Mort != 0.000 -> F[0,0](LOS > 0.000))"
682,"(G[0,0](TROPONIN_I > 0.000) | F[0,0](PROTIME_INR > 0.000))"
683,"(G[0,0](death > 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
684,"(G[0,0](edrk < 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
685,"(F[0,0](edrk < 0.000) | CALCIUM < 0.000)"
686,(LOS > 0.000 | ICU_Pt_Days > 0.000)
687,"(G[0,0](edrk < 0.000) & F[0,0](n_evts > 0.000))"
688,"(F[0,0](s24_edrk != 0.000) & F[0,0](dfa < 0.000))"
689,"(s24_edrk != 0.000 & F[0,0](SODIUM = 0.000))"
690,(s24_edrk != 0.000 & PCO2 < 0.000)
691,"(F[0,0](Sgy > 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
692,"(G[0,0](LOS != 0.000) & G[0,0](LOS > 0.000))"
693,(LOS > 0.000 & af > 0.000)
694,"(F[0,0](edrk < 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
695,"(F[0,0](s24_edrk = 0.000) -> af > 0.000)"
696,"(F[0,0](Sgy != 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
697,"((LOS = 0.000) U[0,0] (af != 0.000))"
698,"(s2_edrk > 0.000 & F[0,0](n_evts > 0.000))"
699,"(G[0,0](edrk < 0.000) & F[0,0](SODIUM = 0.000))"
700,"(LOS = 0.000 & F[0,0](dfa < 0.000))"
701,"(F[0,0](s24_edrk != 0.000) & F[0,0](n_evts > 0.000))"
702,"(F[0,0](LOS < 0.000) | F[0,0](ALBUMIN < 0.000))"
703,"(F[0,0](edrk < 0.000) | Resp != 0.000)"
704,"(CREATININE = 0.000 & F[0,0](SODIUM = 0.000))"
705,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
706,"(F[0,0](edrk = 0.000) | G[0,0](CHLORIDE = 0.000))"
707,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](CREATININE > 0.000))"
708,"(G[0,0](cosen = 0.000) -> F[0,0](CREATININE > 0.000))"
709,"(F[0,0](dfa != 0.000) | F[0,0](Mort != 0.000))"
710,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](LOS > 0.000))"
711,"(F[0,0](Sgy != 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
712,"F[0,0](Mort > 0.000)"
713,"(F[0,0](n_edrk > 0.000) | LOS > 0.000)"
714,"(F[0,0](edrk = 0.000) | G[0,0](LOS > 0.000))"
715,"(F[0,0](LOS > 0.000) & AF = 0.000)"
716,(af < 0.000 & af > 0.000)
717,"(F[0,0](dfa != 0.000) | G[0,0](LOS > 0.000))"
718,"(G[0,0](AF != 0.000) | s8_edrk = 0.000)"
719,"(CREATININE = 0.000 & F[0,0](dfa < 0.000))"
720,"(G[0,0](LOS > 0.000) | Resp != 0.000)"
721,"(G[0,0](lds < 0.000) -> F[0,0](LOS < 0.000))"
722,"(F[0,0](dfa > 0.000) & af > 0.000)"
723,"(F[0,0](n_edrk > 0.000) | F[0,0](ALBUMIN < 0.000))"
724,"(CREATININE > 0.000 -> F[0,0](CREATININE > 0.000))"
725,"(G[0,0](TROPONIN_I > 0.000) | G[0,0](LOS > 0.000))"
726,"(LOS > 0.000 -> F[0,0](POTASSIUM != 0.000))"
727,"((s8_hr != 0.000) U[0,0] (SpO2 > 0.000))"
728,"(F[0,0](edrk < 0.000) | G[0,0](LOS > 0.000))"
729,"(G[0,0](LOS != 0.000) & AF = 0.000)"
730,"(LOS > 0.000 & G[0,0](LOS > 0.000))"
731,"(F[0,0](s24_edrk != 0.000) & F[0,0](SODIUM = 0.000))"
732,"(F[0,0](LOS > 0.000) -> F[0,0](POTASSIUM != 0.000))"
733,(CREATININE > 0.000 -> af > 0.000)
734,"(CREATININE < 0.000 -> F[0,0](CREATININE > 0.000))"
735,"(Mort != 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
736,direct != 0.000
737,"((CHLORIDE > 0.000) U[0,0] (LOS != 0.000))"
738,(TROPONIN_I != 0.000 | s8_edrk = 0.000)
739,"(F[0,0](LOS > 0.000) & G[0,0](Resp != 0.000))"
740,"(F[0,0](n_edrk > 0.000) | ICU_Pt_Days > 0.000)"
741,"(G[0,0](MET = 0.000) | F[0,0](ALBUMIN < 0.000))"
742,"(HEMOGLOBIN = 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
743,"(G[0,0](edrk < 0.000) & F[0,0](LOS > 0.000))"
744,"(G[0,0](ICU_Pt_Days != 0.000) & PCO2 < 0.000)"
745,"(F[0,0](PHOSPHORUS = 0.000) & PCO2 < 0.000)"
746,(LOS = 0.000 & AF = 0.000)
747,"(af < 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
748,"(G[0,0](LOS > 0.000) & F[0,0](dfa < 0.000))"
749,"(F[0,0](edrk = 0.000) | LOS > 0.000)"
750,(LOS = 0.000 -> LOS > 0.000)
751,"(s2_edrk > 0.000 & G[0,0](n_evts > 0.000))"
752,"(F[0,0](edrk < 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
753,"(LOS > 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
