,Non Rules
378,"(G[0,0](y = 0.000) & G[0,0](ICU_Pt_Days != 0.000))"
379,"G[0,0](PCO2 < 0.000)"
380,"(G[0,0](POTASSIUM < 0.000) & F[0,0](ALBUMIN > 0.000))"
381,BLOOD_UREA_NITROGEN < 0.000
382,"G[0,0](ICU_Pt_Days != 0.000)"
383,"(PCO2 > 0.000 & G[0,0](dfa > 0.000))"
384,"((LOS != 0.000) U[0,0] (CHLORIDE > 0.000))"
385,"(F[0,0](SBP < 0.000) & G[0,0](dfa > 0.000))"
386,"(F[0,0](tte = 0.000) & F[0,0](ALBUMIN > 0.000))"
387,"(F[0,0](TROPONIN_I != 0.000) | Resp < 0.000)"
388,"(G[0,0](TROPONIN_I = 0.000) -> TOTAL_PROTEIN = 0.000)"
389,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
390,"(ALKALINE_PHOSPHATASE < 0.000 -> G[0,0](PLATELET_COUNT > 0.000))"
391,"G[0,0](n_evts < 0.000)"
392,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & TROPONIN_I < 0.000)"
393,"((LOS = 0.000) U[0,0] (CREATININE != 0.000))"
394,"G[0,0](ICU_Pt_Days = 0.000)"
395,(ALKALINE_PHOSPHATASE < 0.000 -> TOTAL_PROTEIN = 0.000)
396,"(G[0,0](PCO2 > 0.000) -> G[0,0](GLUCOSE = 0.000))"
397,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
398,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
399,"(G[0,0](SODIUM > 0.000) | F[0,0](s8_edrk = 0.000))"
400,"((ICU_Pt_Days = 0.000) U[0,0] (s8_hr < 0.000))"
401,"(G[0,0](y = 0.000) & OXYGEN_SATURATION > 0.000)"
402,"(F[0,0](POTASSIUM < 0.000) | Resp < 0.000)"
403,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
404,death != 0.000
405,"(F[0,0](tte = 0.000) & TROPONIN_I < 0.000)"
406,(n_evts = 0.000 & TROPONIN_I < 0.000)
407,"(G[0,0](OXYGEN_SATURATION < 0.000) -> MAGNESIUM > 0.000)"
408,(MAGNESIUM > 0.000 -> CHLORIDE < 0.000)
409,"(F[0,0](OXYGEN_SATURATION > 0.000) -> F[0,0](LOS > 0.000))"
410,"(G[0,0](SBP > 0.000) & TROPONIN_I < 0.000)"
411,(ALKALINE_PHOSPHATASE < 0.000 -> MAGNESIUM > 0.000)
412,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
413,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
414,"(G[0,0](y = 0.000) & G[0,0](SODIUM = 0.000))"
415,"(G[0,0](OXYGEN_SATURATION < 0.000) -> F[0,0](s24_edrk = 0.000))"
416,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | G[0,0](s2_edrk > 0.000))"
417,"(G[0,0](SBP > 0.000) & F[0,0](Resp = 0.000))"
418,(hr > 0.000 | tte > 0.000)
419,"(F[0,0](OXYGEN_SATURATION > 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
420,"(G[0,0](PCO2 > 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
421,"(F[0,0](SBP < 0.000) & direct = 0.000)"
422,"(G[0,0](POTASSIUM < 0.000) & direct = 0.000)"
423,"F[0,0](Mort > 0.000)"
424,"(F[0,0](tte = 0.000) & OXYGEN_SATURATION > 0.000)"
425,"(G[0,0](SBP > 0.000) & OXYGEN_SATURATION > 0.000)"
426,"(G[0,0](SODIUM > 0.000) | G[0,0](LOS != 0.000))"
427,"(F[0,0](SBP < 0.000) -> G[0,0](GLUCOSE = 0.000))"
428,"(G[0,0](SBP > 0.000) & direct = 0.000)"
429,"(F[0,0](TROPONIN_I != 0.000) | G[0,0](s2_edrk > 0.000))"
430,"(G[0,0](SBP > 0.000) & G[0,0](dfa > 0.000))"
431,"(G[0,0](OXYGEN_SATURATION < 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
432,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | AF = 0.000)
433,"G[0,0](tte > 0.000)"
434,"(F[0,0](SBP < 0.000) & G[0,0](TOTAL_PROTEIN < 0.000))"
435,"(F[0,0](SBP < 0.000) -> MAGNESIUM > 0.000)"
436,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & G[0,0](ICU_Pt_Days != 0.000))"
437,"(F[0,0](CHLORIDE = 0.000) -> G[0,0](GLUCOSE = 0.000))"
438,(n_evts = 0.000 & OXYGEN_SATURATION > 0.000)
439,"(F[0,0](tte = 0.000) & G[0,0](dfa > 0.000))"
440,(MAGNESIUM > 0.000 -> MAGNESIUM > 0.000)
441,"(Sgy = 0.000 -> F[0,0](LOS > 0.000))"
442,"(F[0,0](SBP < 0.000) -> F[0,0](ALT_GPT < 0.000))"
443,(n_evts = 0.000 & direct = 0.000)
444,"G[0,0](n_evts != 0.000)"
445,"((ICU_Pt_Days > 0.000) U[0,0] (CREATININE != 0.000))"
446,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
447,"(hr > 0.000 | F[0,0](TOTAL_BILIRUBIN > 0.000))"
448,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
449,"(F[0,0](tte = 0.000) & direct = 0.000)"
450,"(F[0,0](OXYGEN_SATURATION > 0.000) -> CHLORIDE < 0.000)"
451,"(G[0,0](MET = 0.000) | G[0,0](LOS != 0.000))"
452,(hr > 0.000 | Resp < 0.000)
453,"(MAGNESIUM > 0.000 -> G[0,0](GLUCOSE = 0.000))"
454,"(G[0,0](TROPONIN_I = 0.000) -> G[0,0](GLUCOSE = 0.000))"
455,"(MAGNESIUM < 0.000 & G[0,0](ICU_Pt_Days != 0.000))"
456,"(F[0,0](POTASSIUM < 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
457,(Sgy = 0.000 -> MAGNESIUM > 0.000)
458,"(F[0,0](POTASSIUM < 0.000) | G[0,0](hr < 0.000))"
459,"(G[0,0](SBP > 0.000) & F[0,0](lds != 0.000))"
460,"(G[0,0](MET = 0.000) | G[0,0](hr < 0.000))"
461,"(G[0,0](PCO2 > 0.000) -> F[0,0](LOS > 0.000))"
462,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
