,Non Rules
376,"(n_edrk > 0.000 & F[0,0](s24_hr != 0.000))"
377,"((CHLORIDE = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
378,"(F[0,0](CREATININE > 0.000) & F[0,0](dfa = 0.000))"
379,"F[0,0](s24_hr < 0.000)"
380,"F[0,0](n_evts > 0.000)"
381,"G[0,0](y < 0.000)"
382,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | G[0,0](AF != 0.000))"
383,"(O2_Flow != 0.000 | F[0,0](s8_edrk = 0.000))"
384,"(G[0,0](SODIUM > 0.000) | G[0,0](CO2 < 0.000))"
385,(OXYGEN_SATURATION != 0.000 -> ALBUMIN > 0.000)
386,"((ICU_Pt_Days = 0.000) U[0,0] (af != 0.000))"
387,"((ICU_Pt_Days > 0.000) U[0,0] (MAGNESIUM > 0.000))"
388,"((ICU_Pt_Days = 0.000) U[0,0] (edrk = 0.000))"
389,"(F[0,0](CREATININE > 0.000) & n_evts < 0.000)"
390,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
391,"(G[0,0](cosen = 0.000) & F[0,0](s24_hr != 0.000))"
392,"(G[0,0](OXYGEN_SATURATION = 0.000) -> G[0,0](n_edrk < 0.000))"
393,(PCO2 < 0.000 | Pulse = 0.000)
394,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
395,"(F[0,0](s8_hr != 0.000) & n_evts < 0.000)"
396,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](LOS < 0.000))"
397,"(F[0,0](s24_hr < 0.000) & SODIUM = 0.000)"
398,"(F[0,0](AST_GOT != 0.000) | F[0,0](s8_edrk = 0.000))"
399,"(G[0,0](cosen = 0.000) & G[0,0](n_edrk != 0.000))"
400,(WHITE_BLOOD_CELL_COUNT = 0.000 | s2_edrk > 0.000)
401,"(y < 0.000 & F[0,0](s24_hr != 0.000))"
402,"(n_edrk > 0.000 & F[0,0](death > 0.000))"
403,"(G[0,0](SpO2 < 0.000) | Pulse = 0.000)"
404,"((O2_Flow != 0.000) U[0,0] (LOS = 0.000))"
405,"(n_edrk > 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
406,(SBP = 0.000 & n_evts < 0.000)
407,"(CALCIUM != 0.000 & G[0,0](Pulse < 0.000))"
408,"(OXYGEN_SATURATION != 0.000 -> G[0,0](n_edrk < 0.000))"
409,"(F[0,0](s2_edrk = 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
410,"(G[0,0](CREATININE < 0.000) & F[0,0](s24_hr != 0.000))"
411,"((Mort > 0.000) U[0,0] (LOS > 0.000))"
412,(AF > 0.000 -> Pulse < 0.000)
413,"G[0,0](CO2 < 0.000)"
414,"(PCO2 < 0.000 | G[0,0](CO2 < 0.000))"
415,"(G[0,0](MET > 0.000) & F[0,0](s24_hr != 0.000))"
416,(O2_Flow != 0.000 | Pulse = 0.000)
417,ICU_Pt_Days > 0.000
418,"(F[0,0](af != 0.000) -> ALBUMIN > 0.000)"
419,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | F[0,0](hr != 0.000))"
420,"((ICU_Pt_Days = 0.000) U[0,0] (TROPONIN_I < 0.000))"
421,"(G[0,0](MET > 0.000) & SODIUM = 0.000)"
422,"(AF > 0.000 -> G[0,0](n_edrk < 0.000))"
423,"(POTASSIUM > 0.000 | F[0,0](hr != 0.000))"
424,"(WHITE_BLOOD_CELL_COUNT = 0.000 | F[0,0](s8_edrk = 0.000))"
425,"G[0,0](ICU_Pt_Days < 0.000)"
426,"(G[0,0](s24_hr != 0.000) & G[0,0](n_edrk != 0.000))"
427,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | G[0,0](hr > 0.000))"
428,"F[0,0](y != 0.000)"
429,"(CALCIUM != 0.000 & G[0,0](dfa = 0.000))"
430,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
431,"(F[0,0](s2_edrk = 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
432,"(F[0,0](CREATININE > 0.000) | G[0,0](AF != 0.000))"
433,(CALCIUM != 0.000 & n_evts < 0.000)
434,"(O2_Flow != 0.000 | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
435,"(CALCIUM != 0.000 & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
436,"(F[0,0](y = 0.000) | s24_hr < 0.000)"
437,LOS = 0.000
438,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
439,"(F[0,0](hr > 0.000) -> Pulse < 0.000)"
440,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
441,"(G[0,0](CREATININE < 0.000) & G[0,0](Pulse < 0.000))"
442,"(SBP = 0.000 & G[0,0](dfa = 0.000))"
443,"(G[0,0](CREATININE < 0.000) & hr > 0.000)"
444,"(G[0,0](O2_Flow > 0.000) -> ALBUMIN > 0.000)"
445,"(G[0,0](SODIUM > 0.000) | s2_edrk > 0.000)"
446,"(G[0,0](n_evts < 0.000) -> G[0,0](n_edrk < 0.000))"
447,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
448,"(AF > 0.000 -> F[0,0](Mort > 0.000))"
449,s24_hr = 0.000
450,"(G[0,0](Pulse = 0.000) | TOTAL_BILIRUBIN != 0.000)"
451,"(G[0,0](s24_hr != 0.000) & G[0,0](Pulse < 0.000))"
452,"((ICU_Pt_Days != 0.000) U[0,0] (edrk = 0.000))"
453,"(G[0,0](s24_hr != 0.000) & hr > 0.000)"
454,"((ICU_Pt_Days = 0.000) U[0,0] (MAGNESIUM > 0.000))"
455,"(G[0,0](n_evts < 0.000) -> G[0,0](direct > 0.000))"
456,"((CHLORIDE = 0.000) U[0,0] (af != 0.000))"
457,"(G[0,0](n_evts < 0.000) -> F[0,0](Mort > 0.000))"
458,"(G[0,0](SODIUM > 0.000) | G[0,0](hr > 0.000))"
459,"(G[0,0](SODIUM > 0.000) | F[0,0](hr != 0.000))"
460,"(F[0,0](af != 0.000) -> Pulse = 0.000)"
461,"((CHLORIDE = 0.000) U[0,0] (MAGNESIUM > 0.000))"
462,"(G[0,0](MET > 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
463,"(F[0,0](CREATININE > 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
464,"((CALCIUM < 0.000) U[0,0] (LOS < 0.000))"
465,"(F[0,0](y = 0.000) | F[0,0](s8_edrk = 0.000))"
466,"(F[0,0](AST_GOT != 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
467,"G[0,0](ICU_Pt_Days != 0.000)"
468,"(F[0,0](s2_edrk = 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
469,"(G[0,0](s24_hr != 0.000) & F[0,0](death > 0.000))"
470,"(G[0,0](OXYGEN_SATURATION = 0.000) -> G[0,0](direct > 0.000))"
471,"(G[0,0](CREATININE < 0.000) & G[0,0](n_edrk != 0.000))"
472,"(CALCIUM != 0.000 & G[0,0](n_edrk != 0.000))"
473,"((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
474,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](Pulse < 0.000))"
475,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
476,"((CHLORIDE = 0.000) U[0,0] (LOS = 0.000))"
477,"G[0,0](n_evts < 0.000)"
478,(WHITE_BLOOD_CELL_COUNT = 0.000 | s24_hr < 0.000)
479,"((CHLORIDE = 0.000) U[0,0] (TROPONIN_I < 0.000))"
480,"((O2_Flow != 0.000) U[0,0] (edrk = 0.000))"
481,"G[0,0](ICU_Pt_Days = 0.000)"
482,"((O2_Flow != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
483,"((CALCIUM < 0.000) U[0,0] (MAGNESIUM > 0.000))"
484,"(y < 0.000 & F[0,0](death > 0.000))"
485,(POTASSIUM > 0.000 | Pulse = 0.000)
486,"(G[0,0](O2_Flow > 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
487,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
488,(s8_hr < 0.000 -> ALBUMIN > 0.000)
489,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
490,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
491,"((ICU_Pt_Days < 0.000) U[0,0] (TROPONIN_I < 0.000))"
492,"(G[0,0](SODIUM > 0.000) | F[0,0](s8_edrk = 0.000))"
493,"(G[0,0](CREATININE < 0.000) & Resp != 0.000)"
494,"(F[0,0](s24_hr < 0.000) & F[0,0](dfa = 0.000))"
495,"(OXYGEN_SATURATION != 0.000 -> F[0,0](Mort > 0.000))"
496,"((ICU_Pt_Days < 0.000) U[0,0] (MAGNESIUM > 0.000))"
497,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
498,(PCO2 < 0.000 | s24_hr < 0.000)
499,(y < 0.000 & Resp != 0.000)
500,"((ICU_Pt_Days < 0.000) U[0,0] (af != 0.000))"
501,"(OXYGEN_SATURATION != 0.000 -> G[0,0](direct > 0.000))"
502,"(F[0,0](AST_GOT != 0.000) | s24_hr < 0.000)"
503,"(G[0,0](OXYGEN_SATURATION = 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
504,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
505,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
506,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
507,"(G[0,0](SpO2 < 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
508,"(F[0,0](CREATININE > 0.000) & G[0,0](Pulse < 0.000))"
509,"((CHLORIDE = 0.000) U[0,0] (edrk = 0.000))"
510,"(SODIUM = 0.000 -> G[0,0](TOTAL_PROTEIN = 0.000))"
511,"((LOS = 0.000) U[0,0] (af != 0.000))"
512,"(F[0,0](y = 0.000) | G[0,0](hr > 0.000))"
513,"(G[0,0](MET > 0.000) & n_evts < 0.000)"
514,"(y < 0.000 & G[0,0](n_edrk != 0.000))"
515,"(G[0,0](s2_hr != 0.000) -> Pulse < 0.000)"
516,"(G[0,0](Pulse = 0.000) | s2_edrk > 0.000)"
517,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
518,(n_edrk > 0.000 & SODIUM = 0.000)
519,"F[0,0](Mort > 0.000)"
520,(CALCIUM != 0.000 & Resp != 0.000)
521,"(WHITE_BLOOD_CELL_COUNT = 0.000 | G[0,0](AF != 0.000))"
522,"(F[0,0](y = 0.000) | G[0,0](AF != 0.000))"
523,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](s24_edrk > 0.000))"
524,"(G[0,0](n_evts < 0.000) -> ALBUMIN > 0.000)"
525,"(F[0,0](CREATININE > 0.000) | F[0,0](s24_edrk > 0.000))"
526,"(s8_hr < 0.000 -> G[0,0](n_edrk < 0.000))"
527,"(G[0,0](Pulse = 0.000) | G[0,0](hr > 0.000))"
528,(O2_Flow != 0.000 | s2_edrk > 0.000)
529,"(F[0,0](CREATININE > 0.000) | s24_hr < 0.000)"
530,"((CHLORIDE = 0.000) U[0,0] (LOS != 0.000))"
531,"((O2_Flow != 0.000) U[0,0] (TROPONIN_I < 0.000))"
532,(PCO2 < 0.000 | TOTAL_BILIRUBIN != 0.000)
533,"((Mort > 0.000) U[0,0] (TROPONIN_I < 0.000))"
534,"(WHITE_BLOOD_CELL_COUNT = 0.000 | F[0,0](s24_edrk > 0.000))"
535,"(F[0,0](CREATININE > 0.000) | s2_edrk > 0.000)"
536,"(SBP = 0.000 & G[0,0](n_edrk != 0.000))"
537,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | Pulse = 0.000)"
538,"(F[0,0](y = 0.000) | F[0,0](LOS < 0.000))"
539,"(F[0,0](y = 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
540,"(G[0,0](SpO2 < 0.000) | G[0,0](hr > 0.000))"
541,(y < 0.000 & n_evts < 0.000)
542,(SODIUM = 0.000 -> Pulse = 0.000)
543,"(SODIUM = 0.000 -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
544,"(SODIUM = 0.000 -> G[0,0](n_edrk < 0.000))"
545,"(F[0,0](AST_GOT != 0.000) | F[0,0](LOS < 0.000))"
546,"(PCO2 < 0.000 | G[0,0](hr > 0.000))"
547,"(s8_hr < 0.000 -> G[0,0](direct > 0.000))"
548,"(G[0,0](n_evts < 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
549,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & F[0,0](dfa = 0.000))"
550,"(G[0,0](SpO2 < 0.000) | s24_hr < 0.000)"
551,(y < 0.000 & hr > 0.000)
552,"(F[0,0](s2_edrk = 0.000) -> ALBUMIN > 0.000)"
553,"(G[0,0](O2_Flow > 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
554,"G[0,0](n_evts != 0.000)"
555,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & F[0,0](death > 0.000))"
556,"(SBP = 0.000 & F[0,0](dfa = 0.000))"
557,"(PCO2 < 0.000 | F[0,0](LOS < 0.000))"
558,"(s8_hr < 0.000 -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
559,"(OXYGEN_SATURATION != 0.000 -> G[0,0](TOTAL_PROTEIN = 0.000))"
560,"(G[0,0](cosen = 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
561,"(F[0,0](af != 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
562,(SBP = 0.000 & SODIUM = 0.000)
563,"(G[0,0](O2_Flow > 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
564,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
565,"((LOS > 0.000) U[0,0] (MAGNESIUM > 0.000))"
566,"(F[0,0](hr > 0.000) -> Pulse = 0.000)"
567,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
568,"(F[0,0](s8_hr != 0.000) & hr > 0.000)"
569,"(G[0,0](cosen = 0.000) & SODIUM = 0.000)"
570,"(G[0,0](Pulse = 0.000) | F[0,0](hr != 0.000))"
571,"(F[0,0](s2_edrk = 0.000) -> Pulse = 0.000)"
572,(SBP = 0.000 & Resp != 0.000)
573,"(F[0,0](af != 0.000) -> F[0,0](Mort > 0.000))"
574,"(G[0,0](n_evts < 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
575,GLUCOSE < 0.000
576,"(G[0,0](MET > 0.000) & F[0,0](death > 0.000))"
577,"(G[0,0](O2_Flow > 0.000) -> G[0,0](n_edrk < 0.000))"
578,(POTASSIUM > 0.000 | s24_hr < 0.000)
579,"(F[0,0](CO2 < 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
580,(PCO2 < 0.000 | s2_edrk > 0.000)
581,"(G[0,0](cosen = 0.000) & F[0,0](dfa = 0.000))"
582,"(CALCIUM != 0.000 & F[0,0](death > 0.000))"
583,"(G[0,0](SpO2 < 0.000) | G[0,0](CO2 < 0.000))"
584,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
585,"(F[0,0](s2_edrk = 0.000) -> Pulse < 0.000)"
