,Non Rules
1127,"((Sgy = 0.000) U[0,0] (tte > 0.000))"
1128,"((CREATININE > 0.000) U[0,0] (Resp > 0.000))"
1129,"((CALCIUM = 0.000) U[0,0] (Mort = 0.000))"
1130,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (tte > 0.000))"
1131,"((lds = 0.000) U[0,0] (SBP > 0.000))"
1132,"((death = 0.000) U[0,0] (n_evts = 0.000))"
1133,"((n_edrk > 0.000) U[0,0] (LOS = 0.000))"
1134,"((TOTAL_PROTEIN = 0.000) U[0,0] (n_evts < 0.000))"
1135,"((AF = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1136,"((HEMOGLOBIN < 0.000) U[0,0] (LOS < 0.000))"
1137,"((edrk = 0.000) U[0,0] (LOS < 0.000))"
1138,"((ICU_Pt_Days < 0.000) U[0,0] (Mort = 0.000))"
1139,"((s8_hr > 0.000) U[0,0] (n_evts < 0.000))"
1140,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (SBP > 0.000))"
1141,"((Resp > 0.000) U[0,0] (n_evts > 0.000))"
1142,"((AST_GOT < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1143,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (tte > 0.000))"
1144,"((GLUCOSE = 0.000) U[0,0] (LOS < 0.000))"
1145,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1146,"((s24_hr = 0.000) U[0,0] (Mort > 0.000))"
1147,"((BLOOD_UREA_NITROGEN < 0.000) U[0,0] (SBP > 0.000))"
1148,"((CHLORIDE = 0.000) U[0,0] (LOS > 0.000))"
1149,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1150,"((PLATELET_COUNT > 0.000) U[0,0] (y < 0.000))"
1151,"((Resp < 0.000) U[0,0] (y < 0.000))"
1152,"((SODIUM > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1153,"((s24_hr = 0.000) U[0,0] (LOS = 0.000))"
1154,"((edrk = 0.000) U[0,0] (n_evts = 0.000))"
1155,"((s8_hr > 0.000) U[0,0] (SBP > 0.000))"
1156,"((SpO2 > 0.000) U[0,0] (n_evts < 0.000))"
1157,"((Temp > 0.000) U[0,0] (tte > 0.000))"
1158,"((CREATININE < 0.000) U[0,0] (LOS > 0.000))"
1159,"((POTASSIUM > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1160,"((ALT_GPT = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1161,"((MAGNESIUM > 0.000) U[0,0] (LOS = 0.000))"
1162,"((HEMOGLOBIN = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1163,"((POTASSIUM > 0.000) U[0,0] (SpO2 > 0.000))"
1164,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1165,"((CO2 < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1166,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (y < 0.000))"
1167,"((s2_hr = 0.000) U[0,0] (y > 0.000))"
1168,"((cosen > 0.000) U[0,0] (SpO2 > 0.000))"
1169,"((SBP = 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1170,"((PHOSPHORUS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1171,"((Sgy > 0.000) U[0,0] (y > 0.000))"
1172,"((O2_Flow > 0.000) U[0,0] (LOS > 0.000))"
1173,"((Resp < 0.000) U[0,0] (LOS > 0.000))"
1174,"((LACTIC_ACID = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1175,"((ALBUMIN > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1176,"((ICU_Pt_Days < 0.000) U[0,0] (SBP > 0.000))"
1177,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (death > 0.000))"
1178,"((CREATININE > 0.000) U[0,0] (n_evts < 0.000))"
1179,"((af > 0.000) U[0,0] (SpO2 > 0.000))"
1180,"((HEMOGLOBIN < 0.000) U[0,0] (tte > 0.000))"
1181,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1182,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1183,"((MAGNESIUM = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1184,"((AST_GOT = 0.000) U[0,0] (tte > 0.000))"
1185,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (O2_Flow > 0.000))"
1186,"((edrk > 0.000) U[0,0] (Mort > 0.000))"
1187,"((OXYGEN_SATURATION > 0.000) U[0,0] (LOS > 0.000))"
1188,"((TROPONIN_I > 0.000) U[0,0] (Mort = 0.000))"
1189,"((PHOSPHORUS > 0.000) U[0,0] (Sgy > 0.000))"
1190,"((n_edrk > 0.000) U[0,0] (O2_Flow > 0.000))"
1191,"((tte = 0.000) U[0,0] (LOS > 0.000))"
1192,"((PLATELET_COUNT = 0.000) U[0,0] (Sgy > 0.000))"
1193,"((lds = 0.000) U[0,0] (death > 0.000))"
1194,"((O2_Flow = 0.000) U[0,0] (O2_Flow > 0.000))"
1195,"((hr > 0.000) U[0,0] (n_evts > 0.000))"
1196,"((direct < 0.000) U[0,0] (n_evts < 0.000))"
1197,"((SBP = 0.000) U[0,0] (death > 0.000))"
1198,"((Resp < 0.000) U[0,0] (n_evts > 0.000))"
1199,"((PHOSPHORUS > 0.000) U[0,0] (LOS > 0.000))"
1200,"((GLUCOSE < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1201,"((Sgy < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1202,"((PCO2 = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1203,"((s2_hr > 0.000) U[0,0] (tte > 0.000))"
1204,"((GLUCOSE = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1205,"((Sgy = 0.000) U[0,0] (death > 0.000))"
1206,"((TROPONIN_I > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1207,"((Resp < 0.000) U[0,0] (LOS > 0.000))"
1208,"((CALCIUM < 0.000) U[0,0] (Resp > 0.000))"
1209,"((AST_GOT > 0.000) U[0,0] (n_evts > 0.000))"
1210,"((TOTAL_PROTEIN > 0.000) U[0,0] (LOS > 0.000))"
1211,"((SBP = 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1212,"((CALCIUM < 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1213,"((MET = 0.000) U[0,0] (y < 0.000))"
1214,"((ALT_GPT > 0.000) U[0,0] (direct > 0.000))"
1215,"((AST_GOT > 0.000) U[0,0] (SpO2 > 0.000))"
1216,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1217,"((s2_hr > 0.000) U[0,0] (y > 0.000))"
1218,"((dfa > 0.000) U[0,0] (LOS = 0.000))"
1219,"((CO2 < 0.000) U[0,0] (Mort < 0.000))"
1220,"((srr = 0.000) U[0,0] (death > 0.000))"
1221,"((CALCIUM < 0.000) U[0,0] (n_evts > 0.000))"
1222,"((O2_Flow < 0.000) U[0,0] (direct > 0.000))"
1223,"((PLATELET_COUNT > 0.000) U[0,0] (Resp > 0.000))"
1224,"((lds = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1225,"((lds > 0.000) U[0,0] (n_evts < 0.000))"
1226,"((s24_hr > 0.000) U[0,0] (direct > 0.000))"
1227,"((s24_hr > 0.000) U[0,0] (SpO2 > 0.000))"
1228,"((dfa = 0.000) U[0,0] (SBP > 0.000))"
1229,"((HEMOGLOBIN > 0.000) U[0,0] (Mort = 0.000))"
1230,"((ALBUMIN = 0.000) U[0,0] (LOS < 0.000))"
1231,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1232,"((CHLORIDE < 0.000) U[0,0] (direct > 0.000))"
1233,"((SpO2 < 0.000) U[0,0] (y < 0.000))"
1234,"((edrk > 0.000) U[0,0] (Resp > 0.000))"
1235,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (O2_Flow > 0.000))"
1236,"((tte < 0.000) U[0,0] (Resp > 0.000))"
1237,"((CO2 > 0.000) U[0,0] (n_evts > 0.000))"
1238,"((HEMOGLOBIN = 0.000) U[0,0] (Mort < 0.000))"
1239,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (n_evts > 0.000))"
1240,"((MET > 0.000) U[0,0] (tte > 0.000))"
1241,"((Sgy = 0.000) U[0,0] (y < 0.000))"
1242,"((edrk > 0.000) U[0,0] (death > 0.000))"
1243,"((CO2 = 0.000) U[0,0] (death > 0.000))"
1244,"((s24_hr = 0.000) U[0,0] (LOS > 0.000))"
1245,"((LACTIC_ACID = 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1246,"((direct > 0.000) U[0,0] (n_evts > 0.000))"
1247,"((ALBUMIN < 0.000) U[0,0] (LOS < 0.000))"
1248,"((ALT_GPT = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1249,"((s2_hr = 0.000) U[0,0] (LOS < 0.000))"
1250,"((CO2 < 0.000) U[0,0] (direct > 0.000))"
1251,"((MAGNESIUM = 0.000) U[0,0] (n_evts > 0.000))"
1252,"((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1253,"((SODIUM = 0.000) U[0,0] (direct > 0.000))"
1254,"((hr = 0.000) U[0,0] (LOS = 0.000))"
1255,"F[0,0](LOS != 0.000)"
1256,"((POTASSIUM = 0.000) U[0,0] (n_evts > 0.000))"
1257,"((af = 0.000) U[0,0] (LOS = 0.000))"
1258,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1259,"((POTASSIUM > 0.000) U[0,0] (y > 0.000))"
1260,"((TOTAL_PROTEIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1261,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (SpO2 > 0.000))"
1262,"((CHLORIDE > 0.000) U[0,0] (death > 0.000))"
1263,"((AF > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1264,"((Sgy < 0.000) U[0,0] (O2_Flow > 0.000))"
1265,"((s2_edrk = 0.000) U[0,0] (n_evts < 0.000))"
1266,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (death > 0.000))"
1267,"((y < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1268,"((LACTIC_ACID > 0.000) U[0,0] (tte > 0.000))"
1269,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (Mort > 0.000))"
1270,"((CHLORIDE < 0.000) U[0,0] (Mort < 0.000))"
1271,"((ALBUMIN > 0.000) U[0,0] (y > 0.000))"
1272,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (y > 0.000))"
1273,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (SBP > 0.000))"
1274,"((CHLORIDE > 0.000) U[0,0] (LOS = 0.000))"
1275,"((PROTIME_INR > 0.000) U[0,0] (n_evts < 0.000))"
1276,"((TROPONIN_I > 0.000) U[0,0] (n_evts = 0.000))"
1277,"((edrk > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1278,"((tte = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1279,"((MET = 0.000) U[0,0] (LOS > 0.000))"
1280,"((MET > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1281,"((SpO2 > 0.000) U[0,0] (Mort < 0.000))"
1282,"((AST_GOT = 0.000) U[0,0] (SpO2 > 0.000))"
1283,"((PLATELET_COUNT = 0.000) U[0,0] (MET > 0.000))"
1284,"((SBP = 0.000) U[0,0] (tte > 0.000))"
1285,"((CREATININE < 0.000) U[0,0] (O2_Flow > 0.000))"
1286,"((AF > 0.000) U[0,0] (SpO2 > 0.000))"
1287,"((CREATININE = 0.000) U[0,0] (Mort < 0.000))"
1288,"((Resp > 0.000) U[0,0] (death > 0.000))"
1289,"((Sgy < 0.000) U[0,0] (LOS > 0.000))"
1290,"((lds > 0.000) U[0,0] (y < 0.000))"
1291,"((s8_edrk = 0.000) U[0,0] (death > 0.000))"
1292,"((s2_hr = 0.000) U[0,0] (Mort > 0.000))"
1293,"((ALBUMIN < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1294,"((HEMOGLOBIN < 0.000) U[0,0] (LOS > 0.000))"
1295,"((dfa > 0.000) U[0,0] (tte > 0.000))"
1296,"((LACTIC_ACID = 0.000) U[0,0] (y < 0.000))"
1297,"((CHLORIDE < 0.000) U[0,0] (Mort = 0.000))"
1298,"((tte > 0.000) U[0,0] (n_evts < 0.000))"
1299,"((GLUCOSE > 0.000) U[0,0] (death > 0.000))"
1300,"((O2_Flow > 0.000) U[0,0] (SpO2 > 0.000))"
1301,"((Temp = 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1302,"((ALBUMIN > 0.000) U[0,0] (LOS = 0.000))"
1303,"((ALT_GPT > 0.000) U[0,0] (n_evts = 0.000))"
1304,"((CHLORIDE > 0.000) U[0,0] (Mort > 0.000))"
1305,"((Sgy < 0.000) U[0,0] (SBP > 0.000))"
1306,"((Sgy < 0.000) U[0,0] (Mort < 0.000))"
1307,"((BLOOD_UREA_NITROGEN < 0.000) U[0,0] (LOS > 0.000))"
1308,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (y < 0.000))"
1309,"((ICU_Pt_Days > 0.000) U[0,0] (death > 0.000))"
1310,"((y < 0.000) U[0,0] (y = 0.000))"
1311,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (Resp > 0.000))"
1312,"((AF = 0.000) U[0,0] (LOS = 0.000))"
1313,"((n_evts < 0.000) U[0,0] (LOS = 0.000))"
1314,"((s24_edrk > 0.000) U[0,0] (LOS = 0.000))"
1315,"((y = 0.000) U[0,0] (y > 0.000))"
1316,"((s2_edrk > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1317,"((Sgy > 0.000) U[0,0] (SpO2 > 0.000))"
1318,"((tte = 0.000) U[0,0] (tte > 0.000))"
1319,"((Sgy > 0.000) U[0,0] (LOS = 0.000))"
1320,"((LOS < 0.000) U[0,0] (Mort < 0.000))"
1321,"((MET = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1322,"((PCO2 > 0.000) U[0,0] (SpO2 > 0.000))"
1323,"((LOS < 0.000) U[0,0] (n_evts > 0.000))"
1324,"((O2_Flow = 0.000) U[0,0] (Mort > 0.000))"
1325,"((TOTAL_PROTEIN > 0.000) U[0,0] (death > 0.000))"
1326,"((cosen = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1327,"((Temp = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1328,"((hr > 0.000) U[0,0] (direct > 0.000))"
1329,"((O2_Flow > 0.000) U[0,0] (y < 0.000))"
1330,"((GLUCOSE < 0.000) U[0,0] (tte > 0.000))"
1331,"((s24_hr > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1332,"((OXYGEN_SATURATION < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1333,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1334,"((LACTIC_ACID = 0.000) U[0,0] (tte > 0.000))"
1335,"((LOS = 0.000) U[0,0] (Resp > 0.000))"
1336,"((CREATININE = 0.000) U[0,0] (Mort > 0.000))"
1337,"((ICU_Pt_Days > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1338,"((ALT_GPT < 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1339,"((OXYGEN_SATURATION = 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1340,"((HEMOGLOBIN > 0.000) U[0,0] (Sgy > 0.000))"
1341,"((y < 0.000) U[0,0] (n_evts < 0.000))"
1342,"((PROTIME_INR = 0.000) U[0,0] (LOS = 0.000))"
1343,"((dfa > 0.000) U[0,0] (Mort = 0.000))"
1344,"((y < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1345,"((OXYGEN_SATURATION < 0.000) U[0,0] (direct > 0.000))"
1346,"((s2_hr = 0.000) U[0,0] (SpO2 > 0.000))"
1347,"((CHLORIDE > 0.000) U[0,0] (SpO2 > 0.000))"
1348,"((CREATININE > 0.000) U[0,0] (n_evts > 0.000))"
1349,"((cosen > 0.000) U[0,0] (SBP > 0.000))"
1350,"((edrk > 0.000) U[0,0] (tte > 0.000))"
1351,"((CO2 = 0.000) U[0,0] (tte > 0.000))"
1352,"((LACTIC_ACID > 0.000) U[0,0] (SBP > 0.000))"
1353,"((CALCIUM = 0.000) U[0,0] (n_evts > 0.000))"
1354,"((CHLORIDE < 0.000) U[0,0] (Sgy > 0.000))"
1355,"((AST_GOT > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1356,"((GLUCOSE = 0.000) U[0,0] (Resp > 0.000))"
1357,"((OXYGEN_SATURATION = 0.000) U[0,0] (tte > 0.000))"
1358,"((s24_edrk > 0.000) U[0,0] (n_evts < 0.000))"
1359,"((POTASSIUM = 0.000) U[0,0] (LOS < 0.000))"
1360,"((AST_GOT > 0.000) U[0,0] (tte > 0.000))"
1361,"((LACTIC_ACID = 0.000) U[0,0] (MET > 0.000))"
1362,"((O2_Flow < 0.000) U[0,0] (LOS = 0.000))"
1363,"((lds > 0.000) U[0,0] (SBP > 0.000))"
1364,"((O2_Flow > 0.000) U[0,0] (tte > 0.000))"
1365,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1366,"((CALCIUM > 0.000) U[0,0] (LOS > 0.000))"
1367,"((PHOSPHORUS > 0.000) U[0,0] (tte > 0.000))"
1368,"((GLUCOSE < 0.000) U[0,0] (direct > 0.000))"
1369,"((TROPONIN_I = 0.000) U[0,0] (n_evts > 0.000))"
1370,"((POTASSIUM > 0.000) U[0,0] (Mort = 0.000))"
1371,"((Sgy < 0.000) U[0,0] (n_evts > 0.000))"
1372,"((s8_edrk > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1373,"((Resp < 0.000) U[0,0] (direct > 0.000))"
1374,"((GLUCOSE = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1375,"((LACTIC_ACID > 0.000) U[0,0] (Mort < 0.000))"
1376,"((ALBUMIN = 0.000) U[0,0] (y < 0.000))"
1377,"((BLOOD_UREA_NITROGEN < 0.000) U[0,0] (tte > 0.000))"
1378,"((PHOSPHORUS = 0.000) U[0,0] (y < 0.000))"
1379,"((n_edrk > 0.000) U[0,0] (tte > 0.000))"
1380,"((SBP < 0.000) U[0,0] (n_evts = 0.000))"
1381,"((LOS > 0.000) U[0,0] (LOS < 0.000))"
1382,"((s24_edrk = 0.000) U[0,0] (SBP > 0.000))"
1383,"((cosen > 0.000) U[0,0] (direct > 0.000))"
1384,"((SBP = 0.000) U[0,0] (SBP > 0.000))"
1385,"((s2_hr = 0.000) U[0,0] (death > 0.000))"
1386,"((OXYGEN_SATURATION > 0.000) U[0,0] (tte > 0.000))"
1387,"((GLUCOSE = 0.000) U[0,0] (SpO2 > 0.000))"
1388,"((HEMOGLOBIN = 0.000) U[0,0] (direct > 0.000))"
1389,"((Resp < 0.000) U[0,0] (n_evts < 0.000))"
1390,"((ALBUMIN = 0.000) U[0,0] (Sgy > 0.000))"
1391,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1392,"((CO2 > 0.000) U[0,0] (direct > 0.000))"
1393,"((PLATELET_COUNT > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1394,"((PCO2 > 0.000) U[0,0] (y > 0.000))"
1395,"((Sgy = 0.000) U[0,0] (LOS > 0.000))"
1396,"((ALT_GPT = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1397,"((TOTAL_PROTEIN = 0.000) U[0,0] (n_evts > 0.000))"
1398,"((Pulse = 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1399,"((s8_edrk > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1400,"((death > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1401,"((AST_GOT < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1402,"((Sgy > 0.000) U[0,0] (Sgy > 0.000))"
1403,"((s2_hr > 0.000) U[0,0] (LOS = 0.000))"
1404,"((dfa > 0.000) U[0,0] (n_evts < 0.000))"
1405,"((Temp < 0.000) U[0,0] (O2_Flow > 0.000))"
1406,"((HEMOGLOBIN != 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1407,"((O2_Flow < 0.000) U[0,0] (LOS > 0.000))"
1408,"((ALBUMIN = 0.000) U[0,0] (O2_Flow > 0.000))"
1409,"((HEMOGLOBIN > 0.000) U[0,0] (death > 0.000))"
1410,"((PCO2 > 0.000) U[0,0] (Mort < 0.000))"
1411,"((PLATELET_COUNT = 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1412,"((POTASSIUM > 0.000) U[0,0] (n_evts > 0.000))"
1413,"((Sgy > 0.000) U[0,0] (Mort = 0.000))"
1414,"((OXYGEN_SATURATION < 0.000) U[0,0] (direct > 0.000))"
1415,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1416,"((srr > 0.000) U[0,0] (Resp > 0.000))"
1417,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1418,"((CALCIUM > 0.000) U[0,0] (Sgy > 0.000))"
1419,"((ALBUMIN = 0.000) U[0,0] (direct > 0.000))"
1420,"((death = 0.000) U[0,0] (Resp > 0.000))"
1421,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1422,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS > 0.000))"
1423,"((s24_edrk > 0.000) U[0,0] (y > 0.000))"
1424,"((PLATELET_COUNT > 0.000) U[0,0] (SpO2 > 0.000))"
1425,"((CHLORIDE = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1426,"((POTASSIUM = 0.000) U[0,0] (tte > 0.000))"
1427,"((TOTAL_PROTEIN > 0.000) U[0,0] (y < 0.000))"
1428,"((AST_GOT < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1429,"((SODIUM = 0.000) U[0,0] (y < 0.000))"
1430,"((s8_hr = 0.000) U[0,0] (death > 0.000))"
1431,"((tte < 0.000) U[0,0] (y > 0.000))"
1432,"((MET < 0.000) U[0,0] (direct > 0.000))"
1433,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (death > 0.000))"
1434,"((n_evts < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1435,"((Sgy = 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1436,"((tte = 0.000) U[0,0] (direct > 0.000))"
1437,"((O2_Flow < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1438,"((O2_Flow > 0.000) U[0,0] (Mort < 0.000))"
1439,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Mort < 0.000))"
1440,"((death > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1441,"((ALBUMIN < 0.000) U[0,0] (tte > 0.000))"
1442,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (O2_Flow > 0.000))"
1443,"((ALBUMIN < 0.000) U[0,0] (Mort < 0.000))"
1444,"((s8_hr = 0.000) U[0,0] (y > 0.000))"
1445,"((AST_GOT < 0.000) U[0,0] (n_evts = 0.000))"
1446,"((LACTIC_ACID > 0.000) U[0,0] (tte > 0.000))"
1447,"((ALBUMIN < 0.000) U[0,0] (death > 0.000))"
1448,"((Pulse > 0.000) U[0,0] (direct > 0.000))"
1449,"((Temp < 0.000) U[0,0] (y > 0.000))"
1450,"((LACTIC_ACID > 0.000) U[0,0] (LOS > 0.000))"
1451,"((SBP > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1452,"((PROTIME_INR > 0.000) U[0,0] (Sgy > 0.000))"
1453,"((s8_edrk = 0.000) U[0,0] (Mort = 0.000))"
1454,"((s2_hr > 0.000) U[0,0] (O2_Flow > 0.000))"
1455,"((Resp = 0.000) U[0,0] (Sgy > 0.000))"
1456,"((s8_edrk > 0.000) U[0,0] (Mort = 0.000))"
1457,"((CHLORIDE > 0.000) U[0,0] (tte > 0.000))"
1458,"((GLUCOSE < 0.000) U[0,0] (LOS > 0.000))"
1459,"((CO2 < 0.000) U[0,0] (y < 0.000))"
1460,"((ALBUMIN = 0.000) U[0,0] (Mort > 0.000))"
1461,"((cosen > 0.000) U[0,0] (n_evts > 0.000))"
1462,"((dfa > 0.000) U[0,0] (y > 0.000))"
1463,"((SpO2 > 0.000) U[0,0] (LOS = 0.000))"
1464,"((LACTIC_ACID > 0.000) U[0,0] (Mort > 0.000))"
1465,"((SBP = 0.000) U[0,0] (O2_Flow > 0.000))"
1466,"((MAGNESIUM > 0.000) U[0,0] (LOS > 0.000))"
1467,"((LACTIC_ACID = 0.000) U[0,0] (direct > 0.000))"
1468,"((HEMOGLOBIN = 0.000) U[0,0] (n_evts = 0.000))"
1469,"((MET < 0.000) U[0,0] (Mort < 0.000))"
1470,"((direct < 0.000) U[0,0] (PLATELET_COUNT < 0.000))"
1471,"((hr > 0.000) U[0,0] (tte > 0.000))"
1472,"((MET = 0.000) U[0,0] (O2_Flow > 0.000))"
1473,"((af > 0.000) U[0,0] (tte > 0.000))"
1474,"((Temp < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1475,"((CO2 < 0.000) U[0,0] (LOS < 0.000))"
1476,"((CHLORIDE = 0.000) U[0,0] (death > 0.000))"
1477,"((Mort < 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1478,"((HEMOGLOBIN != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1479,"((MET < 0.000) U[0,0] (Sgy > 0.000))"
1480,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
1481,"((LACTIC_ACID = 0.000) U[0,0] (n_evts > 0.000))"
1482,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (SpO2 > 0.000))"
1483,"((PROTIME_INR = 0.000) U[0,0] (n_evts > 0.000))"
1484,"((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1485,"((Sgy > 0.000) U[0,0] (LOS > 0.000))"
1486,"((af > 0.000) U[0,0] (LOS > 0.000))"
1487,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (Sgy > 0.000))"
1488,"((s2_edrk = 0.000) U[0,0] (Mort < 0.000))"
1489,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (SpO2 > 0.000))"
1490,"((PHOSPHORUS = 0.000) U[0,0] (n_evts < 0.000))"
1491,"((ALBUMIN = 0.000) U[0,0] (LOS > 0.000))"
1492,"((LACTIC_ACID > 0.000) U[0,0] (Mort > 0.000))"
1493,"((s8_edrk = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
1494,"((srr > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
1495,"((PLATELET_COUNT = 0.000) U[0,0] (tte > 0.000))"
1496,"((GLUCOSE > 0.000) U[0,0] (y > 0.000))"
1497,"((TROPONIN_I = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
1498,"((PROTIME_INR = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
1499,"((lds = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
