,Non Rules
380,"(G[0,0](s24_edrk < 0.000) -> F[0,0](ALT_GPT > 0.000))"
381,"(F[0,0](death > 0.000) & G[0,0](Mort > 0.000))"
382,"F[0,0](y != 0.000)"
383,"(G[0,0](tte != 0.000) -> MET != 0.000)"
384,"((srr > 0.000) U[0,0] (LOS != 0.000))"
385,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
386,"(F[0,0](HEMOGLOBIN = 0.000) & HEMOGLOBIN > 0.000)"
387,"((LOS < 0.000) U[0,0] (ALBUMIN > 0.000))"
388,"((CHLORIDE = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
389,"(G[0,0](s24_edrk < 0.000) -> s24_hr = 0.000)"
390,"(F[0,0](HEMOGLOBIN = 0.000) & G[0,0](cosen < 0.000))"
391,"(G[0,0](OXYGEN_SATURATION < 0.000) & F[0,0](SODIUM > 0.000))"
392,"(F[0,0](tte = 0.000) -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
393,LOS = 0.000
394,"((SBP < 0.000) U[0,0] (ALBUMIN > 0.000))"
395,"(G[0,0](POTASSIUM > 0.000) | F[0,0](AF = 0.000))"
396,"(F[0,0](tte = 0.000) -> MET != 0.000)"
397,"(F[0,0](SpO2 < 0.000) -> MET != 0.000)"
398,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
399,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
400,"(G[0,0](dfa = 0.000) & G[0,0](SODIUM = 0.000))"
401,"(G[0,0](dfa = 0.000) & s8_hr < 0.000)"
402,"((LOS > 0.000) U[0,0] (MET != 0.000))"
403,"(F[0,0](s24_edrk < 0.000) | TOTAL_PROTEIN < 0.000)"
404,"(F[0,0](SpO2 < 0.000) -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
405,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
406,"(G[0,0](ICU_Pt_Days > 0.000) -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
407,(ALBUMIN < 0.000 | CHLORIDE > 0.000)
408,"((HEMOGLOBIN != 0.000) U[0,0] (O2_Flow = 0.000))"
409,"(G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000) & G[0,0](SODIUM = 0.000))"
410,"(y > 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
411,"(CREATININE > 0.000 | F[0,0](s2_hr > 0.000))"
412,"(G[0,0](POTASSIUM > 0.000) | CHLORIDE > 0.000)"
413,"(F[0,0](tte = 0.000) -> G[0,0](death > 0.000))"
414,"G[0,0](ALT_GPT < 0.000)"
415,"(CHLORIDE = 0.000 & G[0,0](SODIUM = 0.000))"
416,"G[0,0](direct < 0.000)"
417,"(F[0,0](tte = 0.000) -> s24_hr = 0.000)"
418,"((HEMOGLOBIN != 0.000) U[0,0] (LOS > 0.000))"
419,"G[0,0](ICU_Pt_Days != 0.000)"
420,"(F[0,0](s24_edrk = 0.000) | F[0,0](cosen < 0.000))"
421,"(CHLORIDE = 0.000 & F[0,0](SODIUM > 0.000))"
422,"(G[0,0](s2_hr = 0.000) | G[0,0](n_edrk < 0.000))"
423,"(CREATININE = 0.000 | F[0,0](AF = 0.000))"
424,"(CREATININE = 0.000 | G[0,0](ALBUMIN > 0.000))"
425,(lds = 0.000 -> MET != 0.000)
426,"(F[0,0](death > 0.000) & F[0,0](SODIUM > 0.000))"
427,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
428,"((CHLORIDE = 0.000) U[0,0] (LOS = 0.000))"
429,"(lds = 0.000 -> G[0,0](TROPONIN_I != 0.000))"
430,"(G[0,0](s24_edrk < 0.000) -> MET != 0.000)"
431,"G[0,0](n_evts < 0.000)"
432,"G[0,0](ICU_Pt_Days = 0.000)"
433,"(G[0,0](tte != 0.000) -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
434,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
435,"G[0,0](AF > 0.000)"
436,"(F[0,0](hr > 0.000) -> s24_hr = 0.000)"
437,"(F[0,0](CHLORIDE < 0.000) & HEMOGLOBIN > 0.000)"
438,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
439,(BLOOD_UREA_NITROGEN != 0.000 -> MET != 0.000)
440,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
441,"((srr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
442,(CHLORIDE = 0.000 & s8_hr < 0.000)
443,"(F[0,0](s24_edrk < 0.000) | CO2 = 0.000)"
444,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
445,"(CREATININE > 0.000 | G[0,0](n_edrk < 0.000))"
446,"(F[0,0](SpO2 < 0.000) -> Glasgow_Coma_Scale_Total < 0.000)"
447,"((srr > 0.000) U[0,0] (ALBUMIN > 0.000))"
448,"(G[0,0](LOS < 0.000) | F[0,0](cosen < 0.000))"
449,"(G[0,0](s2_hr = 0.000) | TOTAL_PROTEIN < 0.000)"
450,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
451,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
452,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
453,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
454,"((SBP < 0.000) U[0,0] (LOS > 0.000))"
455,"(CHLORIDE = 0.000 & G[0,0](O2_Flow != 0.000))"
456,s24_edrk < 0.000
457,"((ICU_Pt_Days > 0.000) U[0,0] (O2_Flow = 0.000))"
458,"(G[0,0](POTASSIUM > 0.000) | CO2 = 0.000)"
459,"((SBP < 0.000) U[0,0] (LOS = 0.000))"
460,"(F[0,0](CHLORIDE < 0.000) & G[0,0](O2_Flow != 0.000))"
461,"(F[0,0](Resp > 0.000) | F[0,0](HEMOGLOBIN != 0.000))"
462,"((LOS > 0.000) U[0,0] (O2_Flow = 0.000))"
463,"((ICU_Pt_Days < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
464,"(G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000) & G[0,0](O2_Flow != 0.000))"
465,(CREATININE > 0.000 | TOTAL_PROTEIN < 0.000)
466,"F[0,0](Mort > 0.000)"
467,"(F[0,0](CHLORIDE < 0.000) & F[0,0](CREATININE = 0.000))"
468,"(F[0,0](CHLORIDE < 0.000) & F[0,0](SODIUM > 0.000))"
469,"(F[0,0](s24_edrk < 0.000) | F[0,0](cosen < 0.000))"
470,"((ICU_Pt_Days != 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
471,"(G[0,0](tte != 0.000) -> Glasgow_Coma_Scale_Total < 0.000)"
472,"((CHLORIDE = 0.000) U[0,0] (LOS != 0.000))"
473,"(F[0,0](CHLORIDE < 0.000) & F[0,0](ICU_Pt_Days < 0.000))"
474,"(F[0,0](death > 0.000) & F[0,0](LOS = 0.000))"
475,"(F[0,0](hr > 0.000) -> G[0,0](TROPONIN_I != 0.000))"
476,"(F[0,0](HEMOGLOBIN = 0.000) & s8_hr < 0.000)"
477,"(F[0,0](HEMOGLOBIN = 0.000) & F[0,0](ICU_Pt_Days < 0.000))"
478,"(G[0,0](LOS < 0.000) | WHITE_BLOOD_CELL_COUNT != 0.000)"
479,"(G[0,0](s2_hr = 0.000) | CO2 = 0.000)"
480,"(Glasgow_Coma_Scale_Total < 0.000 & F[0,0](LOS = 0.000))"
481,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
482,(CHLORIDE = 0.000 & HEMOGLOBIN > 0.000)
483,"(lds = 0.000 -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
484,"(G[0,0](dfa = 0.000) & F[0,0](LOS = 0.000))"
485,"(F[0,0](death > 0.000) & HEMOGLOBIN > 0.000)"
486,(lds = 0.000 -> Glasgow_Coma_Scale_Total < 0.000)
487,"(F[0,0](Resp > 0.000) | WHITE_BLOOD_CELL_COUNT != 0.000)"
488,"(G[0,0](s24_edrk < 0.000) -> G[0,0](death > 0.000))"
489,"(G[0,0](dfa = 0.000) & F[0,0](SODIUM > 0.000))"
490,"G[0,0](n_evts != 0.000)"
491,"(F[0,0](hr > 0.000) -> MET != 0.000)"
492,"((ICU_Pt_Days > 0.000) U[0,0] (ALBUMIN > 0.000))"
493,"(G[0,0](OXYGEN_SATURATION < 0.000) & F[0,0](LOS = 0.000))"
494,"((ICU_Pt_Days < 0.000) U[0,0] (MET != 0.000))"
495,"(lds = 0.000 -> G[0,0](death > 0.000))"
496,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
497,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
498,"(F[0,0](death > 0.000) & s8_hr < 0.000)"
499,"((ICU_Pt_Days > 0.000) U[0,0] (MET != 0.000))"
500,"(y > 0.000 -> G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
501,"(F[0,0](Resp > 0.000) | F[0,0](AF = 0.000))"
502,"((SBP < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
503,"((LOS = 0.000) U[0,0] (O2_Flow = 0.000))"
504,"((srr > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
505,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
