,Non Rules
392,"G[0,0](ICU_Pt_Days != 0.000)"
393,"(F[0,0](SBP = 0.000) | G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
394,"(GLUCOSE > 0.000 -> F[0,0](SpO2 = 0.000))"
395,"(OXYGEN_SATURATION != 0.000 | G[0,0](hr < 0.000))"
396,(ICU_Pt_Days < 0.000 & LOS < 0.000)
397,"((SODIUM < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
398,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
399,"G[0,0](n_evts < 0.000)"
400,"((n_evts != 0.000) U[0,0] (LOS > 0.000))"
401,"G[0,0](ICU_Pt_Days = 0.000)"
402,"(G[0,0](ALT_GPT > 0.000) -> G[0,0](n_edrk < 0.000))"
403,"(F[0,0](MET < 0.000) & SBP > 0.000)"
404,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](edrk = 0.000))"
405,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
406,"((SODIUM < 0.000) U[0,0] (LOS = 0.000))"
407,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
408,"(G[0,0](s24_edrk > 0.000) | LOS = 0.000)"
409,"(G[0,0](y > 0.000) & G[0,0](HEMOGLOBIN < 0.000))"
410,"((s2_edrk > 0.000) U[0,0] (O2_Flow != 0.000))"
411,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
412,"(PROTIME_INR < 0.000 | G[0,0](AST_GOT != 0.000))"
413,"(G[0,0](s24_edrk > 0.000) | G[0,0](AST_GOT != 0.000))"
414,"((n_evts != 0.000) U[0,0] (Mort != 0.000))"
415,"((ICU_Pt_Days = 0.000) U[0,0] (s8_hr < 0.000))"
416,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
417,"G[0,0](death > 0.000)"
418,"((ICU_Pt_Days = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
419,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
420,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
421,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
422,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
423,"(G[0,0](Glasgow_Coma_Scale_Total < 0.000) & G[0,0](s8_hr > 0.000))"
424,"(F[0,0](CHLORIDE > 0.000) & SBP > 0.000)"
425,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
426,s24_edrk < 0.000
427,"((Mort = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
428,"(G[0,0](ALT_GPT > 0.000) -> F[0,0](SpO2 = 0.000))"
429,"((n_evts != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
430,"((LOS > 0.000) U[0,0] (Mort != 0.000))"
431,"(CREATININE > 0.000 | G[0,0](hr < 0.000))"
432,"(F[0,0](LOS > 0.000) | LOS = 0.000)"
433,"(ICU_Pt_Days < 0.000 & G[0,0](MAGNESIUM = 0.000))"
434,"(G[0,0](TOTAL_PROTEIN != 0.000) & F[0,0](SBP < 0.000))"
435,"(G[0,0](ALT_GPT > 0.000) -> F[0,0](Temp != 0.000))"
436,"(GLUCOSE > 0.000 -> F[0,0](LOS = 0.000))"
437,(death > 0.000 & SBP > 0.000)
438,"(OXYGEN_SATURATION != 0.000 | G[0,0](AST_GOT != 0.000))"
439,"F[0,0](Mort > 0.000)"
440,"(F[0,0](CHLORIDE > 0.000) & LOS < 0.000)"
441,"(F[0,0](LOS > 0.000) | G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000))"
442,"((SODIUM < 0.000) U[0,0] (LOS != 0.000))"
443,"((PROTIME_INR = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
444,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
445,"(G[0,0](ALT_GPT > 0.000) -> G[0,0](LOS > 0.000))"
446,"(GLUCOSE > 0.000 -> F[0,0](Temp != 0.000))"
447,"(GLUCOSE > 0.000 -> F[0,0](s8_hr > 0.000))"
448,"((SODIUM < 0.000) U[0,0] (O2_Flow != 0.000))"
449,"(G[0,0](s24_edrk > 0.000) | F[0,0](s2_hr > 0.000))"
450,"(PROTIME_INR < 0.000 | F[0,0](s2_hr > 0.000))"
451,"G[0,0](tte > 0.000)"
452,"((MAGNESIUM != 0.000) U[0,0] (LOS = 0.000))"
453,"((SODIUM < 0.000) U[0,0] (Mort < 0.000))"
454,"(GLUCOSE > 0.000 -> F[0,0](af < 0.000))"
455,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
456,"((s2_edrk > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
457,"((PROTIME_INR = 0.000) U[0,0] (O2_Flow != 0.000))"
458,"((MAGNESIUM != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
459,"(F[0,0](ALKALINE_PHOSPHATASE < 0.000) -> F[0,0](LOS = 0.000))"
460,"(G[0,0](ALT_GPT > 0.000) -> F[0,0](s8_hr > 0.000))"
461,"G[0,0](n_evts != 0.000)"
462,"(G[0,0](TOTAL_PROTEIN != 0.000) & G[0,0](HEMOGLOBIN < 0.000))"
463,"(G[0,0](tte = 0.000) & G[0,0](s2_edrk != 0.000))"
464,"(death = 0.000 | F[0,0](MAGNESIUM != 0.000))"
465,"((Mort != 0.000) U[0,0] (LOS != 0.000))"
466,"(G[0,0](s24_edrk > 0.000) | F[0,0](Mort < 0.000))"
467,"(F[0,0](ALKALINE_PHOSPHATASE < 0.000) -> F[0,0](s8_hr > 0.000))"
468,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
469,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
470,"(G[0,0](TOTAL_PROTEIN != 0.000) & SBP > 0.000)"
471,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | CO2 > 0.000)"
472,"(F[0,0](SBP = 0.000) | F[0,0](edrk = 0.000))"
473,"((s2_edrk > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
474,"((Mort != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
475,"(G[0,0](Glasgow_Coma_Scale_Total < 0.000) & G[0,0](HEMOGLOBIN < 0.000))"
476,"((LOS != 0.000) U[0,0] (s8_hr > 0.000))"
477,"(F[0,0](ALKALINE_PHOSPHATASE < 0.000) -> G[0,0](n_edrk < 0.000))"
478,"((Mort != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
479,"(death = 0.000 | F[0,0](edrk = 0.000))"
480,"(F[0,0](SBP = 0.000) | G[0,0](n_evts > 0.000))"
481,"((PROTIME_INR = 0.000) U[0,0] (Mort != 0.000))"
